,age,ld,lt,ndev,la,entrophy,nuc,fix,ns,exp
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.01578947368421051,0.0,0.0,-0.05263157894736842,1.1102230246251566e-17,0.06315789473684211,0.03684210526315791,0.0,0.0,0.005263157894736847
4,0.0,0.0,0.0,-0.0038461538461538438,0.0,0.03461538461538462,0.0,-0.0038461538461538438,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.010810810810810834,0.043243243243243266,0.0,0.027027027027027063,4.4408920985006264e-17,0.021621621621621623,0.0,0.032432432432432476
7,0.0,0.0,0.040000000000000056,0.0,0.0,0.0800000000000001,0.21333333333333337,0.040000000000000056,0.013333333333333353,-0.01333333333333333
8,0.0,0.0,-0.01855670103092788,-0.05567010309278353,0.0,0.028865979381443262,0.012371134020618513,-0.004123711340206238,0.0,0.020618556701030875
9,0.016393442622950838,0.0,0.0,-0.009836065573770503,0.024590163934426257,0.06885245901639345,-0.02622950819672132,0.03442622950819676,0.0,-0.008196721311475419
10,-0.0023809523809523946,-0.007142857142857184,-0.030952380952380953,-0.023809523809523836,-0.01666666666666672,-0.01904761904761907,-0.09523809523809523,-0.0023809523809524167,0.0,-0.0023809523809523838
11,-0.00277777777777779,0.0,-0.008333333333333349,-0.013888888888888905,0.0,0.033333333333333326,-0.00833333333333337,0.049999999999999975,0.002777777777777768,-0.07222222222222226
12,0.0,0.0,-0.017948717948717975,0.0,0.0,0.11538461538461538,0.04615384615384614,0.0,0.0,-0.03846153846153848
13,0.0,0.0,-0.022448979591836716,0.0,0.0,0.016326530612244917,-0.0020408163265305925,0.0,0.0,3.3306690738754695e-17
14,0.0,0.0,-0.0051282051282051325,-0.08461538461538462,-0.01282051282051282,-0.01282051282051282,-0.028205128205128195,0.03846153846153845,0.0,-0.010256410256410265
15,0.0,0.0,-0.00833333333333337,-0.0027777777777778234,0.0,-2.2204460492503132e-17,-0.013888888888888918,-0.019444444444444466,-0.002777777777777812,-0.016666666666666698
16,0.0,0.0,0.0,0.0,0.0,0.006896551724137922,0.0,-0.0034482758620689724,0.0,-0.037931034482758676
17,0.0,0.0,0.00625,-0.03125,0.0,0.0,0.0,-0.0125,0.0,-0.025
18,0.0,0.0,-0.016666666666666663,0.0,0.05000000000000001,-0.016666666666666663,-0.016666666666666663,-0.033333333333333326,0.0,0.0
19,0.0,0.0,-0.033333333333333326,2.2204460492503132e-17,0.0,0.0,-0.033333333333333326,0.0,0.0,2.2204460492503132e-17
20,0.0,0.0,0.029629629629629627,0.0,0.0,0.0,0.014814814814814814,-0.02222222222222222,0.0,0.0
21,0.004255319148936165,0.0,0.06808510638297871,-0.017021276595744685,0.0,0.02978723404255318,-0.004255319148936165,-0.012765957446808496,0.0,-0.05957446808510637
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816326530612245,0.0,0.0
23,0.0,0.0,0.023333333333333362,0.003333333333333366,0.14666666666666667,0.0,0.0,0.0,0.0,0.0
24,0.0032258064516128893,0.0,0.019354838709677403,-0.04838709677419355,0.0129032258064516,-2.2204460492503132e-17,0.0,-1.1102230246251566e-17,0.0,0.009677419354838679
25,0.002739726027397271,0.0,0.005479452054794542,4.4408920985006264e-17,2.2204460492503132e-17,0.021917808219178114,0.049315068493150725,0.03287671232876717,0.0,0.002739726027397316
26,0.0,0.0,0.0015625,0.0,0.0,0.0,0.096875,0.0,0.0,0.0546875
27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0375690607734807,0.0,0.0,0.046408839779005485
28,0.0,0.009677419354838701,0.035483870967741915,-0.0032258064516129227,0.04193548387096772,0.05483870967741934,0.01612903225806449,0.09354838709677418,0.08709677419354836,0.019354838709677392
29,0.0,0.03913043478260873,0.0,-0.010869565217391242,0.0,0.0,-0.023913043478260843,0.023913043478260888,0.0,-0.004347826086956497
30,0.0,0.0,0.0022471910112359605,0.02247191011235956,0.0,0.0,0.004494382022471921,0.004494382022471921,0.0,0.004494382022471921
31,1.1102230246251566e-17,0.007272727272727297,0.0181818181818182,0.007272727272727287,0.0036363636363636598,0.014545454545454561,1.1102230246251566e-17,0.005454545454545467,-0.0018181818181818078,0.025454545454545462
32,0.0,0.015068493150684948,-0.01369863013698629,0.005479452054794542,0.004109589041095885,0.013698630136986311,0.03013698630136987,0.0013698630136986356,-0.008219178082191792,2.2204460492503132e-17
33,0.007462686567164178,0.0014925373134328402,0.005970149253731294,0.0059701492537313165,-0.010447761194029858,0.013432835820895495,0.06417910447761192,-0.008955223880597041,0.0,0.005970149253731338
34,-0.0024390243902439046,-0.0012195121951219523,0.040243902439024315,0.021951219512195076,0.0024390243902438825,0.014634146341463383,0.009756097560975553,0.03658536585365846,-0.0012195121951219523,0.040243902439024315
35,0.0,0.0,0.000884955752212413,0.0,0.0,0.0,0.01238938053097347,0.0,0.0,0.0008849557522123908
