,exp,age,fix,nuc,la,ns,nd,ndev,lt,entrophy,ld
0,0.007536231884058009,-0.0059903381642511635,0.0027053140096618745,-0.04560386473429949,0.0025120772946860105,0.0009661835748792091,-0.0005797101449275255,-0.014106280193236698,-0.0320772946859903,-0.00038647342995163926,0.0007729468599033895
1,0.01328185328185325,0.0013899613899613472,0.006486486486486487,0.010810810810810789,0.0007722007722007485,-0.00030888030888029936,-0.004478764478764519,-0.0015444015444015414,0.004478764478764452,0.011428571428571389,0.0009266409266408982
2,-0.017027632561613104,0.002389843166542227,-0.007468259895444351,0.002987303958177745,0.0022404779686333366,-0.00014936519790889057,0.0062733383121732714,-0.01389096340552649,-0.004480955937266584,0.01598207617625096,-0.0011949215832711025
3,0.0063432835820895535,-0.0012437810945273853,-0.012562189054726369,-0.0024875621890547263,0.007711442786069678,-0.0006218905472636926,0.0014925373134328178,-0.008582089552238803,0.009825870646766165,-0.00024875621890547707,-0.001368159203980124
4,0.03569436698271056,0.00613496932515345,0.005465699944227564,-0.013943112102621247,0.0008923591745677584,0.0010039040713887282,-0.001115448968209698,0.007138873396542134,0.022197434467373146,-0.008142777467930795,-0.0013385387618516376
5,0.008176691729323272,0.0014097744360902053,-0.010620300751879719,-0.010620300751879742,0.0015037593984962294,-0.0009398496240601517,-0.000751879699248148,-0.016071428571428605,0.008176691729323272,-0.003759398496240629,0.0035714285714285366
6,0.018997175141242904,0.002683615819208995,-6.661338147750939e-17,-0.004943502824858825,0.004661016949152485,0.0007768361581920402,0.014830508474576232,-0.01553672316384187,0.01532485875706211,0.0028954802259886225,0.0032485875706214085
7,0.008164499546416737,-0.0021771998790444335,0.006350166313879679,-0.018264287874206177,0.0037496220139099368,6.047777441795521e-05,0.012156032657998228,-0.010402177199879037,0.003023888720895118,0.006531599637133389,0.0016328999092833697
8,0.010156895127993403,8.257638315440907e-05,0.01073492981007429,-0.007349298100743184,-0.000908340214698633,-0.0005780346820809523,0.0010734929810074067,-0.006771263418662299,0.0007431874483897483,-0.0028901734104046506,-0.00255986787778697
9,-0.005570530098832016,-0.003414195867026093,-0.009703504043126743,-0.03000898472596587,-0.003054806828391765,-0.0014375561545373118,-0.003593890386343257,-0.019766397124887702,-0.012578616352201278,-0.004672057502246196,0.0010781671159029393
