,rexp,fix,entrophy,lt,age,ld
0,0.0,0.0,0.06853658536585361,0.04853658536585359,-0.00024390243902439046,0.02195121951219512
1,0.04543828264758498,0.0,0.08067978533094815,0.14436493738819323,0.0,0.17191413237924869
2,0.029472595656670153,0.0,0.14560496380558427,0.0,0.0,0.025439503619441604
3,0.0,0.0,0.11396115793330892,-0.00021986075485522783,-0.003664345914254241,0.01707585196042507
4,0.0,0.0,0.12135481206113179,0.0673275505989261,0.0,0.03923998347790172
5,0.0008433734939758963,0.0,0.11457831325301207,0.024939759036144583,0.0,0.12843373493975904
6,0.0,0.0,0.0900756143667297,0.0011342155009452127,0.0,0.07693761814744804
7,0.0,0.0,0.13797303175293604,0.002522836015658969,0.0,0.018181818181818167
8,0.0,0.001104972375690605,0.10659300184162065,0.0492081031307551,0.011049723756906094,0.052891344383057114
9,0.0,0.0,0.17110236220472438,0.0822834645669291,0.0,0.0
10,0.0,0.0,0.10641940085592012,0.03937232524964338,0.002139800285306692,0.01811697574893012
11,0.007676490747087095,0.0,0.09102124742974645,0.31377655928718307,0.0,0.001096641535298204
12,0.0,0.0,0.14885970974429857,0.2200414651002074,0.0,0.0
13,0.008042578356002394,-0.0018923713778828954,0.16250739207569487,0.2611472501478415,-0.0016558249556475335,0.005085748078060348
14,0.0,0.0,0.0012018027040561208,0.37175763645468207,0.003004506760140235,0.0
15,0.000843170320404707,0.0,0.1657672849915683,0.23979763912310287,0.0,0.0
16,0.0010810810810811366,0.0,0.16000000000000003,0.22414414414414421,-0.00108108108108107,0.0009009009009009805
17,0.0,0.0,0.18610603290676417,0.2173065204143815,0.0,0.0
18,0.01988723731419779,0.0,0.19620707329574574,0.3140953357252691,0.0,0.0
19,0.01464393179538619,0.0,0.18776328986960883,0.3342026078234704,0.0,0.0
20,0.0,0.0,0.19661016949152546,0.21627118644067803,0.0,0.0
21,0.0,0.0,0.19248886059834497,0.3032463399108848,0.0014003819223424418,0.008529598981540421
22,-0.00030627871362935987,0.0,0.24073506891271057,0.22373660030627876,0.009494640122511533,0.0035222052067381605
23,-0.0008255933952528328,0.00247678018575852,0.2542827657378741,0.03157894736842104,0.003921568627450989,0.009700722394220863
