,sexp,rexp,nuc,ld,fix,age,exp,lt,ns,la,ndev
0,0.014285714285714323,0.012987012987013014,-0.005194805194805174,-0.018181818181818143,0.0,-0.020779220779220765,-0.001298701298701288,-0.01168831168831166,0.0,0.0012987012987013325,2.2204460492503132e-17
1,0.004347826086956497,-0.0008695652173913215,-0.0008695652173913437,-0.0008695652173912993,0.0,0.0,0.0017391304347825986,0.0017391304347825986,0.0,0.2017391304347826,0.0
2,-0.002857142857142847,0.037142857142857165,0.002857142857142847,0.0014285714285714236,0.0,0.0,0.0,0.01499999999999999,0.0,0.1464285714285714,0.0
3,-0.017751479289940853,-4.4408920985006264e-17,-0.015384615384615396,0.013017751479289918,-0.002366863905325456,0.0011834319526626835,0.02130177514792895,-0.009467455621301801,0.0011834319526626614,0.041420118343195235,-2.2204460492503132e-17
4,-0.013725490196078428,0.0019607843137255053,-0.004901960784313708,-0.00588235294117645,0.0,0.0,0.006862745098039214,-0.011764705882352944,0.009803921568627482,0.06176470588235292,-0.0117647058823529
5,-0.0004405286343612147,-0.011894273127753263,-0.003083700440528592,0.0030837004405286582,0.0,0.0004405286343612591,0.010132158590308405,-0.011453744493392048,0.0008810572687224738,0.02555066079295156,0.011453744493392115
6,-0.0018018018018017834,-0.01801801801801801,0.003603603603603567,-0.009729729729729719,0.0,-0.0014414414414414267,0.0,-0.0018018018018018055,-0.0007207207207207134,0.027027027027027063,0.0
7,-0.00688259109311744,-0.006072874493927194,-0.00445344129554659,-0.0024291497975708954,0.0,0.0004048582995950678,-0.0008097165991903133,-0.00890688259109318,-0.0016194331983806266,-0.0008097165991903133,0.0
8,-0.002758620689655178,-0.010344827586206917,-0.010344827586206917,-0.0020689655172413833,0.0,-0.0027586206896552,0.00827586206896549,0.009655172413793078,-0.002758620689655178,0.010344827586206851,-0.002758620689655178
9,0.009090909090909084,0.0,0.0,0.0,0.0,-0.03409090909090906,-0.002272727272727271,0.0,0.002272727272727271,0.054545454545454584,0.0
10,0.00833333333333337,0.013888888888888928,0.0,0.0,0.0,0.011111111111111138,0.0,0.0416666666666667,-0.002777777777777768,0.15833333333333335,0.0
11,0.010526315789473651,0.01353383458646613,0.019548872180451093,-0.0060150375939849845,0.0,0.0,0.0,0.007518796992481147,0.0015037593984962294,0.045112781954887195,0.051127819548872154
12,-0.006896551724137922,-0.03218390804597704,-0.013793103448275845,-0.0298850574712644,0.0,-0.004597701149425282,0.013793103448275845,-0.006896551724137922,0.0,-0.025287356321839094,-0.006896551724137922
13,0.0,0.0,-0.15294117647058816,-0.011764705882352944,0.0,0.0,-0.05882352941176468,0.0,0.0,0.02352941176470589,0.0
14,-0.0018867924528301883,0.016981132075471694,-0.009433962264150941,0.0018867924528301883,0.0,0.005660377358490565,-0.0018867924528301883,0.015094339622641506,0.0,0.06981132075471697,0.007547169811320753
15,-0.01439393939393938,-0.0037878787878787845,-0.022727272727272707,-0.004545454545454542,0.0,-0.020454545454545437,0.009848484848484839,-0.010606060606060596,0.0,0.05833333333333337,-0.01212121212121211
16,0.0017391304347826875,-0.014782608695652132,-0.0017391304347825765,-0.01826086956521733,0.0,-0.013913043478260834,0.02521739130434788,-0.019999999999999952,-0.002608695652173898,0.04434782608695655,-0.006086956521739096
17,0.017204301075268845,0.02795698924731189,0.004301075268817201,0.004301075268817201,0.0,0.012903225806451623,0.01935483870967749,2.2204460492503132e-17,0.010752688172043001,0.1376344086021506,0.0
18,0.013953488372092981,0.04418604651162787,0.0046511627906976605,0.032558139534883665,0.0,0.011627906976744118,-0.0023255813953488857,-0.03488372093023262,0.002325581395348797,0.08372093023255808,-0.016279069767441912
19,0.040983606557377095,0.022950819672131174,0.029508196721311507,-0.00983606557377048,0.0,0.019672131147541006,2.2204460492503132e-17,0.019672131147541027,0.01311475409836067,0.0721311475409836,0.01803278688524592
20,0.01739130434782612,0.01043478260869568,0.006956521739130484,-0.019130434782608653,0.0,0.01043478260869568,0.0,-0.015652173913043455,0.0,0.06956521739130439,0.0
21,-0.008108108108108091,-0.018918918918918903,0.010810810810810834,0.018918918918918948,0.0,0.005405405405405394,0.0,0.0,0.0,0.1,0.0
22,0.02929292929292926,-0.008080808080808133,0.03030303030303023,0.011111111111111072,0.002020202020201989,0.015151515151515093,-0.0060606060606061,0.009090909090909038,0.0010101010101009945,0.08181818181818175,0.002020202020201989
23,-0.014457831325301184,0.001606425702811265,0.016064257028112473,-0.0016064257028112427,0.00401606425702814,0.01044176706827311,-0.000803212851405588,0.002409638554216853,0.0016064257028112871,0.07148594377510042,0.004819277108433773
24,0.010743801652892526,0.0008264462809917328,0.0190082644628099,0.02727272727272727,0.0,0.0,0.007438016528925595,0.007438016528925595,0.0,0.0909090909090909,0.0
25,0.0006250000000000311,0.0006250000000000089,0.005625000000000035,-0.009374999999999956,0.0006250000000000089,-0.00187499999999996,0.003750000000000053,0.011250000000000027,0.0,0.17062500000000003,0.0
26,-0.0012096774193548043,0.0016129032258064724,-0.005645161290322553,-0.012499999999999956,-0.000806451612903225,0.00040322580645162364,-0.0008064516129032029,0.008870967741935498,-0.0016129032258064059,0.17741935483870971,-0.01129032258064513
27,-4.4408920985006264e-17,-0.002397260273972668,-0.012328767123287699,-0.006506849315068531,0.0,0.0003424657534246256,0.014383561643835563,0.0013698630136986135,-0.002397260273972646,0.17945205479452048,-0.0023972602739726232
28,0.019683655536028112,0.0256590509666081,0.0390158172231986,0.055536028119507905,0.0,0.009490333919156435,0.004569420035149397,0.03374340949033392,-0.002108963093145855,0.10123022847100178,0.007029876977152893
