,rexp,fix,entrophy,lt,age,ld
0,0.0,0.0,0.08878048780487802,0.003170731707317054,0.0,0.02219512195121942
1,0.045080500894454346,0.0,0.0,0.1395348837209302,0.0,0.17477638640429335
2,0.0,0.0,0.14715615305067217,0.0,0.0,0.08903826266804551
3,0.004617075851960384,0.0,0.008427995602784889,0.03979479662880174,0.002931476731403415,0.17691462074019787
4,0.0242048740190004,-0.004956629491945486,0.08161916563403553,0.20983064849235852,0.028665840561751345,0.03800082610491531
5,0.0,0.0,0.033855421686746955,0.008192771084337313,0.0,0.12349397590361444
6,0.0,0.0,0.08336483931947067,0.008034026465028331,0.0,0.02400756143667293
7,0.0,0.0,0.13414528055676384,0.004088734232274937,-0.003479773814701992,0.020530665506742117
8,0.0,0.0,0.1408471454880295,0.0650460405156538,-0.004051565377532196,0.04965009208103133
9,0.0,0.0,0.16866141732283463,0.08291338582677166,0.0,0.0
10,0.0,0.0,0.1121255349500713,0.04393723252496431,0.0,0.020684736091298107
11,0.0,0.0,0.08882796435915008,0.26127484578478405,0.0,0.0
12,0.0,0.0,0.1458189357290947,0.2237733241188667,0.0,0.0
13,0.0,0.0,0.13092844470727386,0.25180366646954466,0.0,0.0
14,0.0,0.0,0.07811717576364549,0.2893340010015023,-0.0016024036054081091,0.0
15,-0.002360876897133246,0.0,0.13575042158516018,0.2708263069139966,0.0,0.0
16,-0.0019819819819819617,0.0,0.15045045045045044,0.22756756756756755,0.0,-0.0007207207207207134
17,0.0017062766605728807,0.0,-0.0015843997562461798,0.29859841560024375,0.0,0.0
18,0.016401845207585808,0.0,0.19548949256791387,0.27329574577139926,0.0,0.0
19,0.0,0.0,0.19909729187562686,0.14353059177532596,0.0,-0.009127382146439312
20,0.0,0.0,0.20146892655367238,0.20937853107344634,0.0,0.0
21,0.0,0.0,0.16549968173138133,0.22698917886696374,0.005474220241884176,0.0
22,-0.010107197549770252,0.0013782542113323526,0.24961715160796327,0.22511485451761107,0.008269525267993894,-0.00015313935681466885
23,0.0,0.0,0.30959752321981426,0.008049535603715153,0.0,0.0
24,0.0,0.0,0.31201413427561836,0.10636042402826855,0.010600706713780883,0.01095406360424025
25,0.0,0.004432132963988966,0.27036011080332417,0.22409972299168981,0.016481994459833827,0.008448753462603941
26,0.0,0.0,0.3279053583855254,0.0,0.0,0.006819763395963796
27,0.0012976480129764933,0.0,0.22984590429845903,0.10024330900243308,0.0,0.015571776155717743
28,0.010089503661513377,0.0,0.2960130187144019,0.00829943043124488,0.0,0.012530512611879518
29,0.010843373493975928,0.0,0.2875,0.00707831325301207,-0.002710843373493965,0.0027108433734940097
30,0.027053824362606237,0.0,0.16118980169971678,0.23073654390934845,0.023796033994334297,0.008356940509915001
31,0.0,0.0,0.22658307210031348,0.2925391849529781,0.0097805642633229,0.00238244514106587
32,0.0,0.0,0.18444045481747456,0.2748055056852185,0.0,-0.0019150209455415456
33,0.0,0.0,0.20325945241199478,0.008996088657105616,0.0,0.0
34,0.0,0.0,0.0,0.2562242374278648,0.0,0.0
35,0.0,0.0,0.0,0.25743243243243247,0.0,0.0
36,0.009389671361502327,0.0039123630672926344,0.22237871674491397,-0.005164319248826299,0.0032863849765258244,0.004068857589984365
37,0.0,0.0,0.0,0.27716312056737596,0.0,0.0
38,0.0,0.0,0.10130756111426942,0.08311540648095506,0.0,0.008641273450824305
39,0.0,0.0,0.09678742310321262,0.06780587833219413,0.0,0.005878332194121661
40,0.0,0.0,0.07457240592930443,0.022120866590649955,0.0,0.0
41,0.0,0.0,0.23064182194616972,0.0,0.0,0.0
42,-0.0022336769759450092,0.0,0.15721649484536082,0.008591065292096255,0.0,0.002577319587628857
43,0.05679723502304153,0.0,0.2245391705069125,0.05910138248847929,0.00023041474654383887,0.0013824884792627001
44,0.0,0.0,0.33030852994555354,0.0,0.0,0.0
45,0.0,0.0,0.05725094577553593,0.00857503152585124,0.0,0.0
46,0.0,0.0,0.0,0.18166894664842678,0.0,0.0
47,0.009209516500383708,0.0,0.17851112816577128,0.010744435917114359,0.0,0.0035303146584804157
48,0.0,0.0,0.029898648648648662,0.0657094594594595,0.0,0.030912162162162193
49,0.0071312803889789,0.0014586709886547978,0.1346839546191248,0.04213938411669364,0.012155591572123137,0.00891410048622363
50,0.0025695931477516475,0.0,0.17187723054960746,0.0,0.0,0.010421127765881532
51,0.007058823529411784,0.042588235294117684,0.03082352941176474,0.13376470588235295,0.03247058823529414,0.15082352941176472
52,0.0,0.05571065989847719,0.04111675126903558,0.02144670050761426,0.012817258883248783,-0.00038071065989842
53,0.0,0.06419141914191422,-0.0011551155115511191,0.22673267326732677,0.040264026402640304,0.0
54,-0.00101608806096527,0.0,0.05520745131244709,0.0010160880609653145,0.01388653683319221,0.0
55,0.0,0.0,0.17357222844344908,0.0,0.018141097424412146,0.0
56,0.0007434944237918239,0.0,0.03122676579925652,0.008674101610904561,0.005700123915737309,0.044361833952912
57,0.05232227488151664,-0.0009478672985780978,0.18862559241706167,0.039241706161137466,0.0087203791469195,0.013649289099526096
58,-0.0017458777885547949,0.0,0.08535402521823474,0.0131910766246363,-0.004073714839961195,0.02192046556741032
59,0.0,0.0,0.006292134831460716,0.009213483146067425,-0.011910112359550551,-0.0060674157303370665
60,0.01847389558232928,-0.003012048192771122,0.12730923694779112,0.015060240963855387,-0.01064257028112454,0.003212851405622441
61,0.001388888888888884,-0.0037698412698412564,0.1712301587301587,0.04007936507936505,0.011706349206349165,0.02857142857142856
62,0.006972789115646272,0.0,0.020748299319727926,0.27534013605442176,0.0,0.005612244897959218
63,-0.0004934210526315486,0.05542763157894741,0.05526315789473688,0.23898026315789478,0.03815789473684215,0.011513157894736859
64,0.038369781312127184,0.056461232604373704,0.09284294234592441,0.041351888667992,-0.0029821073558648605,0.13836978131212715
65,0.016494845360824704,0.06785379568884722,0.17713214620431111,0.10534208059981254,-0.0048734770384255555,0.13851921274601683
66,0.03605911330049261,0.001773399014778332,0.15586206896551727,0.10187192118226603,0.02896551724137928,0.10147783251231528
67,0.0237529691211402,0.0,0.17434679334916867,0.08978622327790979,0.024465558194774428,0.07790973871733971
68,0.0036231884057970508,0.0,0.19855072463768114,0.04565217391304344,0.021739130434782594,0.10869565217391301
69,0.001735357917570468,0.0,0.06334056399132318,0.04468546637744035,-0.0039045553145336644,0.05900216919739694
