,lt,age,exp,ndev,entrophy,la,ns,ld,fix,nuc
36,0.072,0.0,-0.004800000000000004,0.054399999999999935,0.0,-0.016000000000000014,0.0,-0.057600000000000054,0.0,0.07679999999999995
37,-0.0015999999999999793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014400000000000013,-0.02399999999999993
38,0.0,0.0,0.0,0.0,0.0,0.13448275862068973,0.0,0.0,0.008620689655172464,0.0
39,0.0,0.0,0.0,0.0,0.0,0.11190476190476191,0.0,0.0,0.15238095238095237,0.0
40,0.0,0.0,0.004878048780487809,0.0365853658536585,0.0,0.09512195121951217,0.0,0.04146341463414627,0.11463414634146336,0.02926829268292679
41,0.040000000000000015,0.0,0.018181818181818188,0.01454545454545455,0.07636363636363638,0.0581818181818182,0.0,0.03272727272727274,0.06909090909090912,0.047272727272727286
42,0.008695652173913016,0.0,-0.052173913043478314,-0.01739130434782612,0.0,0.008695652173912993,0.0,0.034782608695652126,0.017391304347826042,-0.008695652173913082
43,0.0,0.0,0.0,0.1837837837837838,0.0,0.0,0.0,0.0,0.0,0.0
44,0.13181818181818178,0.0,0.0,0.07272727272727267,0.022727272727272707,0.12272727272727266,0.0,0.0,0.0,0.036363636363636334
45,-0.046511627906976716,0.0,0.018604651162790732,0.0,0.03720930232558143,0.0,0.0,-0.046511627906976716,0.0,-0.02790697674418603
46,-3.3306690738754695e-17,0.0,-0.05833333333333338,0.0,0.020833333333333304,0.0,0.0,-0.07083333333333336,0.0,0.0
47,0.0,0.0,-0.03880597014925374,-0.0925373134328358,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.01632653061224485,0.0,-0.04081632653061222,0.008163265306122481,0.0,0.008163265306122458,0.0,0.032653061224489854,0.0,0.11428571428571432
49,0.0,0.0,0.0,0.0,0.0,-0.04571428571428573,0.0,0.0,0.0,0.0
50,-0.0035087719298245944,0.0,0.05964912280701751,0.0,0.0,0.017543859649122796,0.0,0.03508771929824559,0.0,0.0
51,0.0,0.0,0.05753424657534249,0.0027397260273972933,0.0,0.10958904109589045,0.0,0.0,-0.005479452054794498,0.002739726027397271
52,0.050847457627118675,0.0,0.013559322033898324,0.02033898305084749,0.0,-0.0067796610169491124,0.0,0.0,0.0,-0.07118644067796606
53,0.0,0.0,0.0,0.0,0.0,-0.03333333333333335,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.06991869918699192,0.0,0.04065040650406508,0.0,0.04878048780487809,0.0,0.047154471544715484
55,0.004411764705882404,0.0,0.0,-0.004411764705882337,0.0,0.07647058823529415,0.08382352941176474,0.0,0.0,0.02352941176470591
56,0.0,0.0,0.05822784810126578,0.0,0.0,0.030379746835443,0.0,-4.4408920985006264e-17,0.0,0.027848101265822732
57,0.0,0.0,0.0,0.0,0.0,0.11739130434782603,0.013043478260869512,0.02608695652173909,0.0,0.004347826086956474
58,0.0,0.0290909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0043010752688172225,0.03870967741935492,0.004301075268817201,0.0,0.0,0.023655913978494668,0.0,0.06451612903225812,0.0,0.16774193548387104
60,0.0,0.05644171779141107,-0.0012269938650306678,0.0,0.0,0.02208588957055215,0.0,0.0,0.0,0.09079754601226994
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000027
62,0.0,0.0,0.0,0.0,0.0,0.1373390557939914,0.0,0.0,0.0,0.050643776824034294
63,0.0,0.0,0.0,0.0,0.04607329842931938,0.0,0.0,0.0,0.0,0.08900523560209424
64,0.0,0.0,2.2204460492503132e-17,0.0034188034188034067,0.0,0.0,0.052991452991452984,-0.008547008547008562,0.0,0.010256410256410265
65,0.024096385542168662,0.0,0.012048192771084376,0.0,0.0,0.06506024096385546,0.0891566265060241,0.0,0.0,0.12530120481927712
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013422818791946312
67,0.0,0.01764705882352946,0.0,0.004411764705882426,0.09705882352941182,0.011764705882352988,0.0,0.008823529411764763,0.0,0.03970588235294124
68,0.008275862068965533,-0.01793103448275859,0.022068965517241423,-0.004137931034482722,0.05241379310344829,0.048275862068965544,-0.006896551724137945,0.0,0.0,0.1020689655172414
69,0.0,0.0,0.0,0.0,0.04328358208955221,0.023880597014925332,0.0,0.0,0.0,0.11194029850746263
70,0.01120000000000001,0.0,0.008000000000000007,-0.007999999999999985,0.028800000000000027,-0.01919999999999995,0.0,-0.02079999999999995,0.0,-0.011199999999999988
71,0.0,0.0,0.0,0.0,0.090625,0.0,0.0,0.015625,0.0,0.065625
72,-0.008510638297872353,0.0,-0.014893617021276607,-0.004255319148936176,0.07021276595744685,0.0,0.0,-0.017021276595744705,0.0,0.006382978723404276
73,0.04096385542168677,0.0,0.04096385542168675,0.0,0.050602409638554224,0.016867469879518083,0.028915662650602414,0.05301204819277111,0.0,0.031325301204819286
74,0.0,0.0,0.0,0.0,0.0010638297872340274,0.0,0.07659574468085109,0.0031914893617021045,0.0,-0.004255319148936176
75,0.0,0.0,0.0,0.12950191570881228,0.0,0.07432950191570883,0.0,0.06360153256704984,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.12132701421800947,0.0,0.0,0.0,0.0
77,0.0,0.053892215568862215,-0.03592814371257493,-0.008383233532934176,0.021556886227544834,0.053892215568862215,0.0,0.019161676646706517,0.0,-0.03832335329341321
78,0.0,0.0,0.0,0.0,0.07749999999999996,0.0,0.0,0.04624999999999996,0.0,0.0
79,0.0,0.01605839416058392,0.0,-0.024817518248175175,0.0,0.026277372262773723,0.0,-0.040875912408759076,0.0,-0.02481751824817515
80,0.0,0.0,0.0,0.0,0.14482758620689656,0.0,0.0,0.0,0.0,0.0
