,nd,ld,nuc,entrophy,sexp,ndev,lt,age,ns,exp,la,fix
0,0.0008510638297872797,-0.00034042553191486745,0.0,-0.0005106382978723012,-0.00022695035460988943,-0.00034042553191486745,0.000397163120567412,0.0003404255319149341,0.00028368794326247835,-0.00011347517730493361,0.00017021276595750035,-0.00011347517730491141
1,-0.0005020920502092574,-0.00016736401673642654,-0.0005020920502092574,0.0007531380753137418,-0.0002510460251046398,0.0,-0.00016736401673642654,-0.0004184100418410441,-0.00041841004184106634,0.0,-0.0002510460251046398,0.0
2,-0.00014711290915774277,-7.355645457882699e-05,-0.0005148951820521441,0.0001471129091578094,2.2204460492503132e-17,0.0001471129091578094,4.4408920985006264e-17,7.355645457893801e-05,0.0002942258183155744,7.355645457893801e-05,0.00036778227289446797,0.00022066936373668077
3,-0.0007638446849139724,-0.0008911521323996974,-0.0006365372374283584,-0.0006365372374283363,0.00025461489497136114,-0.001782304264799417,-0.0003819223424569751,-0.00025461489497131674,0.00019096117122852085,-0.0003819223424569973,6.365372374286248e-05,0.0
4,-0.0006395906619762748,0.00012791813239529937,-0.0005756315957786473,0.0003197953309882484,-0.00012791813239525495,-0.0005756315957786473,0.00012791813239529937,0.0,-0.0003197953309881374,-6.395906619760527e-05,0.00012791813239529937,0.0
5,-0.0019661816751867845,-0.0012583562721194986,-0.0019661816751868066,-0.00023594180102239903,-0.000550530869052257,-0.0019661816751868066,-0.00047188360204479806,-0.0004718836020447759,-0.0003932363350372947,0.00031458906802992457,-0.0011010617381045583,0.0
6,-0.0019485038274182243,-2.2204460492503132e-17,0.0,-0.0006958942240779864,-0.0005567153792623847,-0.0016701461377870875,-0.00013917884481562393,-0.00041753653444680515,-0.0020876826722338038,-4.4408920985006264e-17,0.0005567153792623181,-0.0006958942240780086
7,0.0006027727546714656,-0.0004822182037371725,0.0,-0.0006027727546714656,-0.0008438818565400519,0.00024110910186858625,0.0010849909584086381,0.0003616636528028794,0.0012055455093429313,-0.0003616636528028794,0.00012055455093429313,0.00012055455093429313
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.2204460492503132e-17,0.00030349013657060553,-0.0001213960546281978,-6.06980273140989e-05,0.0003034901365705833,0.0007283763277693645,0.00012139605462826441,0.00042488619119880334,-0.0003034901365704945,0.0004248861911987811,0.0004248861911987811,0.00018209408194234112
10,-0.0021580793094146955,-0.00026975991367683694,-0.0015646074993256542,0.00021580793094142515,-0.0008632317237658782,-0.001510655516590287,-0.0004855678446183065,-0.0005395198273536739,-0.00016185594820610215,-0.0008092797410305108,-0.0009171837065012455,5.3951982735367386e-05
11,-0.0011479259066005554,-0.001095747456300522,-0.0030263501174015105,0.00046960605270025547,-0.00010435690060004444,-0.0008348552048003999,0.001617531959300833,-5.217845030001111e-05,-0.0010957474563005442,0.0017218888599008775,-0.0007304983042003554,0.000782676754500411
12,-0.0010085092971950926,-0.0001890954932240563,0.001260636621493827,-0.001134572959344471,-0.0006933501418216137,0.0008824456350457144,-0.0005042546485975574,-0.0008824456350456922,-0.0004412228175228572,0.002017018594390163,-0.00018909549322410069,0.001512763945792628
13,0.001387188902488834,0.00016319869441043798,0.0009791921664626725,0.0005711954304365551,0.0008159934720522344,0.003263973888208893,0.0009791921664626725,0.0014687882496940085,0.00081599347205219,-0.00032639738882087597,0.0007343941248470154,0.0008975928192574533
