,ld,exp,lt,fix,ndev,ns,entrophy,age,la,nuc
0,-0.08888888888888888,-0.011111111111111117,-0.055555555555555546,-0.016666666666666673,0.0,0.0,-0.02777777777777779,0.0,-0.1,0.011111111111111117
1,0.0050000000000000044,0.0,-0.04499999999999995,0.025000000000000022,0.025000000000000022,0.0,-0.0050000000000000044,-0.0050000000000000044,-0.03999999999999998,-0.025
2,-0.03428571428571431,0.022857142857142833,-0.02857142857142859,-0.07428571428571432,-0.022857142857142864,0.0,-2.2204460492503132e-17,0.0,0.005714285714285694,-0.051428571428571455
3,-0.047368421052631594,0.0368421052631579,0.0368421052631579,0.005263157894736847,0.0,0.0,0.047368421052631594,0.0,0.026315789473684226,1.1102230246251566e-17
4,-0.026923076923076893,-0.011538461538461497,0.0,-0.007692307692307665,0.0,0.0,0.019230769230769273,0.0,0.015384615384615418,-0.0038461538461538325
5,0.016326530612244917,0.0,0.016326530612244917,0.0,0.0,0.0,0.08979591836734689,0.020408163265306145,0.02857142857142856,0.032653061224489764
6,0.03243243243243241,-2.2204460492503132e-17,0.016216216216216182,-0.005405405405405461,-0.010810810810810834,0.0,0.027027027027026994,0.0,0.010810810810810789,-0.005405405405405417
7,0.21333333333333337,0.0,0.06666666666666676,0.0,0.05333333333333341,0.0,0.06666666666666676,0.0,0.0,0.05333333333333341
8,0.03505154639175263,-0.0020618556701030633,0.010309278350515493,0.04536082474226808,4.4408920985006264e-17,0.0,0.028865979381443328,0.057731958762886636,-0.04948453608247416,-0.01443298969072162
9,0.040983606557377095,0.0032786885245901674,0.040983606557377095,0.01803278688524592,0.040983606557377095,0.0,0.03934426229508201,0.016393442622950838,0.05573770491803283,0.03442622950819676
10,-0.009523809523809513,-0.011904761904761862,0.009523809523809556,0.03571428571428572,0.009523809523809578,0.0,0.0,0.007142857142857184,0.009523809523809578,-0.0047619047619047224
11,0.011111111111111094,0.002777777777777768,0.002777777777777768,0.00277777777777779,0.011111111111111117,0.0,0.061111111111111116,0.0,-0.005555555555555536,0.016666666666666653
12,0.030769230769230792,0.0,0.007692307692307732,0.02564102564102566,0.05384615384615388,0.0,0.12051282051282057,0.012820512820512841,-0.002564102564102555,0.07948717948717954
13,-0.032653061224489764,0.0,0.008163265306122458,0.008163265306122458,0.0,0.0,0.03469387755102045,-0.0020408163265305925,-0.026530612244897944,-0.012244897959183664
14,-0.023076923076923096,-0.007692307692307676,-0.002564102564102555,0.010256410256410253,-0.005128205128205121,0.0,-0.015384615384615385,-0.005128205128205121,-0.0025641025641025884,-0.06410256410256411
15,-0.005555555555555558,0.024999999999999977,0.01944444444444442,-0.002777777777777812,-2.2204460492503132e-17,0.0,0.008333333333333326,-4.4408920985006264e-17,0.05277777777777776,0.005555555555555513
16,0.0,0.0,0.020689655172413834,0.017241379310344862,-0.0034482758620689503,0.0,0.006896551724137945,-0.013793103448275801,-0.003448275862068928,0.013793103448275912
17,-0.01875,-0.05625,-0.05,-0.01875,-0.025,0.0,-0.025,0.0,-0.0125,-0.05
18,0.03333333333333335,0.0,0.03333333333333337,0.0,-0.06666666666666662,0.0,0.0,0.0,0.0,-0.016666666666666653
19,-0.016666666666666698,0.049999999999999954,-2.2204460492503132e-17,0.06666666666666661,0.09999999999999994,0.0,0.033333333333333305,0.0,0.13333333333333328,0.06666666666666661
20,-0.014814814814814791,0.03703703703703705,-0.04444444444444442,0.007407407407407418,0.06666666666666668,0.0,0.051851851851851885,0.0,0.05185185185185186,0.0666666666666667
21,-0.00851063829787233,-0.012765957446808496,0.012765957446808519,-0.004255319148936165,-0.021276595744680837,0.0,-0.00851063829787233,0.004255319148936176,-0.004255319148936154,0.004255319148936188
22,-0.036734693877550996,-0.05306122448979587,0.0,0.0040816326530612405,-0.02448979591836733,0.0,-0.036734693877550975,0.0,0.040816326530612256,-0.02448979591836733
23,0.08333333333333329,0.019999999999999973,0.01666666666666663,0.0,0.04333333333333329,0.0,-2.2204460492503132e-17,0.0,0.1333333333333333,0.013333333333333308
24,0.009677419354838701,-0.022580645161290304,-0.019354838709677403,0.0,-0.0032258064516129,0.0,-0.022580645161290304,0.009677419354838701,0.04193548387096775,-0.0032258064516129
25,0.021917808219178103,-0.013698630136986245,-0.043835616438356116,-0.005479452054794498,-0.010958904109589019,0.0,-0.013698630136986268,0.0,0.027397260273972636,0.005479452054794565
26,0.0125,-0.0078125,0.00625,0.0,-0.025,0.0,0.0015625,-0.0046875,0.0375,0.0546875
27,0.006629834254143696,0.018784530386740373,-0.004419889502762375,2.2204460492503132e-17,-0.011049723756906049,0.0,-0.004419889502762375,-0.015469613259668469,0.01988950276243099,0.008839779005524883
28,0.0032258064516129227,-0.0258064516129032,-0.0258064516129032,-0.0032258064516129,-0.0064516129032258,0.0,-0.0064516129032258,0.006451612903225823,0.04516129032258066,-0.035483870967741915
29,-0.019565217391304367,0.13043478260869562,0.05217391304347822,0.05434782608695652,0.03913043478260865,0.0,0.017391304347826077,-2.2204460492503132e-17,0.0543478260869565,0.03260869565217386
30,-0.008988764044943776,-0.004494382022471854,-0.011235955056179737,-0.008988764044943753,-0.006741573033707815,0.004494382022471921,-0.026966292134831437,2.2204460492503132e-17,-0.026966292134831416,0.053932584269662964
31,0.041818181818181775,0.019999999999999973,-0.009090909090909127,0.0036363636363636155,-0.009090909090909104,0.0,-0.02181818181818187,0.0018181818181818078,0.0727272727272727,0.05454545454545452
32,-0.009589041095890427,0.05753424657534245,0.009589041095890382,0.004109589041095885,-0.005479452054794542,-0.00958904109589045,0.021917808219178082,-0.0041095890410959065,0.12054794520547944,0.045205479452054796
33,-0.035820895522388055,-0.023880597014925353,-0.028358208955223875,0.0,-0.023880597014925353,0.0014925373134328402,0.013432835820895517,0.0,0.016417910447761218,-0.0029850746268656582
34,0.009756097560975618,-0.0060975609756097615,-0.004878048780487809,0.030487804878048808,-0.023170731707317094,0.0,-0.0012195121951219523,0.0,-0.04268292682926831,-0.0060975609756097615
35,0.006194690265486735,0.007964601769911516,-0.004424778761061954,0.0,-0.0026548672566371724,0.0,-0.006194690265486735,0.0,0.01769911504424777,0.019469026548672573
36,0.001599999999999957,0.05119999999999993,0.019199999999999905,0.007999999999999941,0.02559999999999991,-0.0016000000000000014,0.014399999999999923,0.007999999999999941,0.054399999999999935,0.014399999999999923
37,0.027200000000000012,0.0,0.0016000000000000014,0.0,0.004800000000000004,0.0,0.0,0.0,0.1136,-0.0016000000000000014
38,-0.03275862068965518,-0.01724137931034484,-0.01724137931034484,0.0017241379310344751,-0.027586206896551734,-0.0017241379310344751,0.0,-0.005172413793103426,0.05517241379310345,-0.05689655172413792
39,0.009523809523809556,0.007142857142857184,0.021428571428571443,0.02619047619047621,0.0357142857142857,0.0,0.007142857142857184,0.009523809523809578,0.10238095238095239,0.04047619047619051
40,-0.02682926829268293,-0.029268292682926834,0.04146341463414638,0.06341463414634149,-0.03902439024390243,0.0,-0.012195121951219523,0.0024390243902439046,0.02195121951219514,0.04390243902439028
41,0.0,-0.03272727272727274,0.021818181818181827,0.018181818181818188,0.0036363636363636377,-0.010909090909090913,-0.01454545454545455,-0.018181818181818188,-0.01454545454545455,-0.021818181818181827
42,-0.06956521739130436,-0.10434782608695654,-0.06956521739130435,-0.06086956521739134,0.017391304347826087,0.0,-0.008695652173913038,-0.008695652173913038,-1.1102230246251566e-17,-0.08695652173913045
43,-0.021621621621621578,-0.021621621621621602,-0.037837837837837805,0.010810810810810811,0.02702702702702704,-0.016216216216216182,0.0,-0.005405405405405394,0.07567567567567572,0.010810810810810834
44,0.040909090909090964,0.050000000000000044,0.009090909090909104,0.0,0.050000000000000044,0.009090909090909104,0.004545454545454542,0.0,0.05909090909090915,0.08636363636363638
45,0.009302325581395321,0.027906976744185984,0.004651162790697616,0.0,0.027906976744186008,0.009302325581395321,-2.2204460492503132e-17,0.0046511627906976605,0.009302325581395321,0.023255813953488302
46,-0.07500000000000001,-0.012500000000000022,0.004166666666666652,-1.1102230246251566e-17,-0.05000000000000001,0.0,0.012499999999999989,0.016666666666666653,-0.07500000000000004,-0.02083333333333336
47,-0.00895522388059703,-0.026865671641791045,-0.023880597014925363,0.002985074626865669,-0.011940298507462688,0.0,0.005970149253731338,-0.014925373134328379,0.023880597014925353,0.047761194029850726
48,-0.06530612244897961,-0.053061224489795944,-0.032653061224489834,-1.1102230246251566e-17,-0.004081632653061251,-0.020408163265306145,-0.024489795918367373,0.0,-0.024489795918367373,0.0204081632653061
49,-0.10857142857142854,-0.01142857142857141,-0.011428571428571422,0.0,-0.01142857142857141,-0.01142857142857141,0.0,-0.03428571428571424,-0.07999999999999995,-0.028571428571428536
50,-0.028070175438596533,0.03508771929824561,0.003508771929824561,0.0,-0.017543859649122816,0.0,-0.010526315789473717,0.0,0.021052631578947368,0.007017543859649112
51,0.08219178082191779,-0.008219178082191792,0.01643835616438354,0.002739726027397205,0.01643835616438354,0.0,0.005479452054794498,-0.002739726027397271,0.019178082191780764,-0.008219178082191792
52,0.03389830508474578,0.02033898305084749,0.027118644067796627,0.0,-0.003389830508474545,0.0,0.027118644067796627,0.0,0.006779661016949179,0.02372881355932206
53,-0.09444444444444448,-0.11111111111111116,-0.05555555555555558,0.0,-0.022222222222222244,-0.011111111111111117,0.016666666666666673,0.0,-0.0388888888888889,-0.07222222222222226
54,0.03739837398373982,0.043902439024390214,0.0276422764227642,0.0032520325203251764,0.006504065040650398,0.03414634146341462,0.03739837398373982,0.024390243902439,0.07642276422764227,0.009756097560975596
55,0.013235294117647034,0.0014705882352941124,0.0014705882352941345,0.002941176470588225,0.023529411764705865,0.01029411764705881,0.013235294117647034,0.016176470588235282,0.06470588235294117,0.02941176470588238
56,0.0556962025316456,0.0278481012658228,0.07341772151898737,0.0,0.055696202531645575,0.0278481012658228,0.020253164556962043,0.0025316455696202667,0.06075949367088609,0.04556962025316458
57,-0.010869565217391287,0.004347826086956541,-0.019565217391304325,0.0,-0.004347826086956497,-0.006521739130434722,-0.008695652173913016,0.0,0.04130434782608698,-0.03913043478260867
58,0.0036363636363636377,-0.007272727272727275,-0.018181818181818167,0.0,-0.02181818181818178,-0.010909090909090913,0.0,0.0036363636363636377,-0.01090909090909089,-0.007272727272727253
59,0.036559139784946224,-0.0064516129032258,-0.0064516129032258,0.0,-0.019354838709677403,0.015053763440860202,-0.0064516129032258,0.017204301075268803,-0.027956989247311805,0.0408602150537634
60,-0.0012269938650307343,-0.00981595092024543,0.004907975460122671,0.0,0.0049079754601226485,0.020858895705521463,-4.4408920985006264e-17,0.023312883435582778,0.0012269938650306456,0.0466257668711656
61,0.04400000000000004,0.0030000000000000027,0.006000000000000005,0.0,0.025000000000000022,0.008000000000000007,0.01200000000000001,0.0,0.05400000000000005,0.030000000000000027
62,0.0017167381974248607,0.003433476394849766,0.01373390557939913,0.0,0.00600858369098709,0.014592274678111573,0.001716738197424883,0.007725321888411974,0.11759656652360513,0.011158798283261783
63,0.018848167539266946,0.003141361256544473,-0.006282722513089034,0.0,0.027225130890052317,0.030366492146596813,0.018848167539266946,-0.0020942408376963596,0.014659685863874316,0.07120418848167534
64,0.032478632478632516,-0.0034188034188034067,0.0034188034188034288,0.0,0.015384615384615418,0.06495726495726495,0.011965811965812012,0.005128205128205177,0.04444444444444447,0.07521367521367525
65,0.02409638554216864,-0.014457831325301252,0.009638554216867434,0.002409638554216853,-0.026506024096385604,0.02409638554216864,-0.004819277108433773,0.012048192771084265,0.033734939759036096,0.06746987951807223
66,0.04295302013422815,-0.0013422818791946288,0.008053691275167729,0.0013422818791946288,0.01208053691275166,-0.005369127516778515,0.006711409395973145,0.02416107382550332,0.045637583892617406,0.03355704697986572
67,0.051470588235294136,2.2204460492503132e-17,-0.002941176470588247,0.0,-0.027941176470588247,-0.00441176470588236,0.045588235294117666,0.0132352941176471,0.025000000000000022,0.01911764705882355
68,0.0096551724137931,0.006896551724137922,0.015172413793103435,0.0,-0.002758620689655178,0.013793103448275845,0.01793103448275859,-0.016551724137931066,0.0689655172413793,0.08551724137931031
69,-0.004477611940298542,-2.2204460492503132e-17,-0.01044776119402988,0.0,-0.032835820895522415,-0.011940298507462721,-0.013432835820895583,0.0,-0.01791044776119406,0.03880597014925369
70,0.019200000000000016,0.0,0.008000000000000007,0.0,0.016000000000000014,0.02400000000000002,0.0,0.016000000000000014,-0.017600000000000015,0.02400000000000002
71,0.003125,-0.0140625,-0.021875,-0.0015625,0.0078125,0.0078125,0.0109375,0.0390625,0.025,0.0484375
72,0.006382978723404232,-4.4408920985006264e-17,0.006382978723404232,0.0,0.00425531914893611,-0.008510638297872375,0.014893617021276562,0.006382978723404232,0.0340425531914893,0.019148936170212717
73,0.002409638554216831,0.007228915662650559,0.007228915662650559,0.0,0.014457831325301162,0.007228915662650581,0.002409638554216831,0.03373493975903612,0.048192771084337324,0.004819277108433684
74,0.02021276595744681,0.007446808510638281,0.02234042553191491,0.0,0.012765957446808507,-0.0010638297872340718,-0.004255319148936199,0.011702127659574457,0.04680851063829785,0.002127659574468055
75,0.015325670498084332,-0.0030651340996168176,2.2204460492503132e-17,0.0,0.04904214559386977,-0.009961685823754719,0.013793103448275912,-0.0022988505747126185,0.03218390804597702,0.0030651340996169065
76,0.0028436018957346044,-0.034123222748815164,0.01327014218009479,0.0,0.021800947867298602,-0.006635071090047418,0.04454976303317535,0.029383886255924162,0.033175355450236955,0.020853080568720372
77,-0.013173652694610748,-0.0011976047904191489,0.005988023952095833,0.0,0.011976047904191645,0.014371257485029964,4.4408920985006264e-17,0.010778443113772473,0.04670658682634732,-0.011976047904191578
78,-0.008749999999999947,0.0025000000000000577,0.0012500000000000178,0.0,0.010000000000000054,0.00750000000000004,0.04125000000000005,-0.017499999999999915,0.027500000000000035,-0.0024999999999999467
79,-0.03211678832116786,-0.013138686131386846,-0.010218978102189769,0.0,0.005839416058394153,-0.0029197080291970766,-0.029197080291970833,-0.007299270072992692,-0.045255474452554734,0.0
80,-4.4408920985006264e-17,0.024137931034482696,0.006896551724137901,0.0,-0.02758620689655176,0.024137931034482696,0.017241379310344772,0.006896551724137901,0.010344827586206851,-0.0344827586206897
