,nd,age,lt,ndev,entrophy,rexp,la,ns,ld,fix,nuc
0,0.0,0.07196652719665272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.067579127459367,0.0023952095808383424,0.0,0.01334473909324212,0.01334473909324212,0.0,0.0,0.0,0.0,-0.003934987168520099
2,0.0,0.021013824884792663,0.0038709677419354717,0.003133640552995387,-0.00018433179723502667,-0.0016589861751151957,0.004792626728110583,0.0,0.0,0.0,0.0
3,0.06195546950629236,0.059632139399806404,0.014133591481122965,0.0,0.006389157792836419,0.0,0.0,0.0,0.0,0.0,0.0
4,0.008962655601659719,0.034024896265560114,0.002821576763485445,-0.0008298755186722407,0.0043153526970953985,0.0008298755186721518,0.0024896265560165887,0.0,0.007966804979253062,0.0,0.008464730290456402
5,0.0,0.06059431524547809,0.019121447028423822,-0.013436692506459891,0.0007751937984496581,0.017571059431524594,-0.0029715762273901268,0.0,-0.022609819121446974,0.0,0.0
6,0.061601830663615596,0.09080091533180783,-0.0064073226544622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-0.004825949367088555,0.06740506329113927,-0.002215189873417689,-0.010126582278480978,0.021993670886076,-0.0030063291139240445,-0.004430379746835422,-0.0011075949367088445,-0.013291139240506289,-0.0003955696202531334,-0.004588607594936689
8,0.0,0.04430299172501597,-0.000636537237428314,0.0,0.03297262889879062,-0.008911521323997418,0.0,0.0,0.0014003819223424863,0.006619987269255279,0.0
9,0.0,0.03355119825708062,0.0,0.0,0.0,0.0030501089324618926,0.0,0.0,0.0,0.0,0.0
10,0.0,0.05641025641025643,0.0,0.0,0.0,-0.0012820512820512775,0.0,0.0,0.0,0.0,0.0
11,0.004581901489117968,0.055899198167239386,0.01855670103092779,0.003665521191294374,0.011912943871706716,0.020618556701030875,0.028636884306987388,0.0,0.008934707903780037,0.003665521191294374,0.010996563573883122
12,0.007193119624706812,0.00422204847537142,-0.004534792806880339,-0.015168100078186097,-0.0012509773260359403,-0.01813917122752149,0.0064112587959343605,0.0,0.003909304143862413,-0.0026583268178263842,0.006254886630179835
13,0.028289473684210552,0.0,0.011513157894736902,-0.013651315789473628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0653551912568306,0.0,0.0,0.0006557377049180469,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.043068875326939815,0.0008718395815169755,-0.004882301656495258,0.0367916303400174,0.0,0.006800348735832573,0.0,-0.008718395815170065,0.0,0.0
16,0.07043638598647817,0.041917639827904106,0.0,0.0,0.009834050399508243,0.0,0.0,0.0,0.0,0.0,0.0
17,0.08775193798449607,0.07798449612403095,0.0,0.0,0.10945736434108524,0.0,0.0,0.0,0.0,0.0,0.0
18,0.11095238095238098,0.09023809523809526,0.017619047619047666,0.008571428571428608,0.12809523809523815,0.002142857142857135,0.017619047619047645,0.0,-0.01047619047619044,0.0,-0.004047619047619033
19,0.0,0.08000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.06648275862068967,0.0022068965517241467,0.006620689655172418,0.018482758620689665,0.0,-0.027586206896551713,0.0,-0.034482758620689655,0.0,0.0
21,0.0,0.060182370820668664,0.0,0.0,0.0,0.0,-4.4408920985006264e-17,0.0,0.0,0.0,0.0
22,0.0,0.09475728155339805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.012345679012345668,0.05948372615039279,0.0345679012345679,0.013243546576879895,0.04691358024691357,0.006734006734006703,0.04377104377104375,0.0,0.003142536475869795,0.0,0.014141414141414121
24,0.0,0.06319218241042346,0.0,0.0,0.08273615635179146,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.05022522522522519,0.0,0.0,0.06148648648648645,0.002252252252252207,0.0,0.0,0.0,0.0,0.0
26,0.0,0.06171574903969275,0.013572343149807996,0.0,0.001792573623559579,-0.007170294494238116,0.03918053777208712,0.0,-0.009987195902688772,0.0,0.0
27,0.00777777777777775,0.011111111111111072,0.008222222222222176,-0.0022222222222222586,0.005111111111111089,-0.003333333333333366,0.0011111111111111072,0.0,0.008666666666666666,0.005555555555555513,0.006444444444444431
28,0.009124767225325936,-0.017877094972066975,0.006145251396648099,0.016387337057728168,-0.024953445065176872,0.013780260707635073,0.01452513966480451,0.0,0.02662942271880824,-0.0013035381750465147,-0.0046554934823090696
29,0.0,0.026675786593707264,0.0,-0.0009575923392612706,0.0,0.02270861833105333,0.0016415868673050893,0.0,0.0,0.011901504787961726,0.015595075239398116
30,0.0,0.1124247400109469,0.012370005473453748,0.0,0.05276409414340451,-0.004707170224411583,-0.007006020799124246,0.0,0.0,0.0,0.0
