,sexp,lt,exp,fix,ndev,age,ld,la,nuc,rexp,ns
0,0.00666666666666671,-0.0006060606060605877,0.00060606060606061,-0.007878787878787818,0.0,0.00424242424242427,0.036969696969697007,0.11818181818181821,0.010909090909090934,0.006060606060606077,0.00060606060606061
1,0.008754208754208782,-0.004713804713804693,-0.015488215488215462,0.0013468013468013406,-0.017508417508417473,-0.02222222222222219,0.0060606060606061,0.06397306397306401,-0.022895622895622858,0.003367003367003374,0.006060606060606055
2,0.04486692015209128,0.017490494296577962,-0.007604562737642584,0.000760456273764265,0.0,0.0273764258555133,0.01520912547528519,0.1414448669201521,0.05247148288973387,0.023574144486691994,-0.000760456273764265
3,0.001515151515151536,0.0035353535353535694,-0.0030303030303030277,0.002020202020202011,-0.0030303030303030277,0.00555555555555558,-0.005555555555555536,0.06868686868686869,0.003030303030303072,-0.004040404040404044,-0.004545454545454542
4,-0.007529411764705851,-0.02258823529411762,-0.03623529411764701,-0.004235294117647026,-0.0018823529411764461,-0.024941176470588224,-0.008941176470588208,0.015058823529411814,-0.015058823529411769,-0.013176470588235279,0.008470588235294141
5,0.0010899182561308284,0.008174386920980936,0.0038147138964578,0.005449591280653965,2.2204460492503132e-17,0.0032697547683923967,0.015803814713896448,0.05831062670299732,0.03542234332425072,-0.013623978201634857,0.0038147138964577778
6,-0.021671826625387004,-0.02569659442724459,-0.018885448916408663,0.0024767801857585427,0.0006191950464396357,-0.014860681114551055,-0.011764705882352944,0.024767801857585137,0.011764705882352965,0.012074303405572761,0.0012383900928792714
7,-0.02686131386861319,-0.03036496350364968,-0.009635036496350424,0.0014598540145984717,-2.2204460492503132e-17,-0.028905109489051162,-0.006131386861313914,0.04145985401459851,-0.018394160583941655,-0.0026277372262774046,-0.0011678832116788663
8,-0.0060475161987040725,0.006479481641468698,-0.025053995680345564,0.003455723542116651,0.0051835853131749765,0.010799136069114512,0.0025917926565874883,0.09546436285097193,0.009503239740820768,0.0069114470842332795,-0.0008639308855291628
9,0.03694267515923566,0.04458598726114649,0.020382165605095537,0.005095541401273884,0.0031847133757961776,0.01847133757961783,0.014649681528662417,0.08980891719745221,-0.014012738853503227,0.037579617834394896,-0.001273885350318471
10,-0.0009803921568627416,-0.002450980392156854,-0.016176470588235303,-0.004901960784313708,0.0063725490196078205,-0.012745098039215664,0.011764705882352965,0.057352941176470607,-0.013235294117647057,0.002941176470588225,-0.0014705882352941124
11,0.019591836734693845,0.01877551020408159,-0.022857142857142864,-0.003673469387755146,0.0,0.029795918367346942,0.021224489795918334,0.08816326530612242,0.040408163265306093,-0.0032653061224489966,0.00040816326530612734
12,0.0030303030303030277,0.011515151515151478,0.007272727272727253,-0.0018181818181818299,-0.00666666666666671,0.005454545454545423,0.0024242424242423956,0.10606060606060601,-0.023030303030303068,-0.003030303030303072,-0.00303030303030305
13,0.02631578947368418,0.02481203007518793,0.016541353383458635,0.0022556390977443775,-0.0045112781954887325,0.010526315789473672,0.03609022556390977,0.09849624060150375,0.04210526315789469,0.045112781954887195,0.0007518796992481258
14,-0.02999999999999998,0.009285714285714276,-0.021428571428571398,-0.00428571428571427,0.00428571428571427,-0.009999999999999986,-0.0035714285714285587,0.04928571428571429,-0.006428571428571428,0.004285714285714293,0.0
15,-0.0025062656641603675,0.02355889724310778,-0.004511278195488688,-0.003508771929824528,-0.004010025062656619,0.006516290726817075,-0.012030075187969901,0.06466165413533838,0.008521303258145374,0.004010025062656663,0.0
16,-0.016613418530351455,-0.010862619808306695,-0.02364217252396166,0.004472843450479247,-0.005111821086261981,0.003833865814696491,0.002555910543130979,0.047923322683706096,-0.01661341853035141,-0.01661341853035143,0.0
17,0.007142857142857162,0.017857142857142884,-0.03749999999999998,0.003571428571428581,0.0,0.01607142857142858,0.03214285714285716,0.08571428571428574,0.025000000000000022,0.00714285714285714,0.0
18,0.038225255972696236,0.004095563139931735,-0.0027303754266211787,-4.4408920985006264e-17,0.0013651877133105561,-0.0013651877133105783,0.009556313993174092,0.09010238907849828,0.031399317406143344,0.00819112627986347,-2.2204460492503132e-17
19,0.053608247422680375,0.0230927835051546,-0.007835051546391792,0.0,0.0028865979381443195,0.0206185567010309,0.021030927835051515,0.08041237113402058,0.04206185567010305,-0.002886597938144364,0.0020618556701030855
20,0.014880952380952328,-0.004761904761904789,-0.0029761904761905324,0.004166666666666652,-0.0005952380952381376,-0.005357142857142927,0.0011904761904761197,0.10535714285714282,0.04404761904761898,-0.001785714285714346,0.005357142857142838
21,0.010989010989011016,0.00219780219780219,0.0021978021978022342,0.008791208791208848,0.0,-0.021978021978021945,0.01648351648351649,0.13736263736263737,0.03186813186813191,-0.003296703296703263,0.0
22,0.0013745704467354124,0.03298969072164948,0.013058419243986274,-0.004810996563573866,0.0013745704467353903,-0.0006872852233677174,0.0006872852233676729,0.10652920962199315,0.03848797250859106,-0.0068728522336769515,0.0006872852233676952
23,0.05714285714285716,0.026813186813186805,0.020219780219780235,0.004835164835164818,0.002637362637362628,0.011428571428571432,0.013186813186813185,0.11692307692307688,0.04703296703296704,-0.00219780219780219,0.002637362637362628
24,0.051851851851851906,0.010493827160493874,0.029012345679012386,-0.0003086419753085989,4.4408920985006264e-17,0.01388888888888895,0.018209876543209935,0.09722222222222228,0.01851851851851858,0.013271604938271665,-0.0018518518518517491
25,0.007991803278688491,0.01885245901639341,-0.0008196721311475752,-0.0002049180327869271,0.0002049180327868605,0.010450819672131129,0.028893442622950793,0.07090163934426226,0.02254098360655734,0.0059426229508196425,-0.0012295081967213183
26,-0.00045197740112994377,0.010847457627118673,0.0031638418079096287,-0.0011299435028248484,0.0038418079096045553,-0.003841807909604511,0.012881355932203431,0.06463276836158197,0.012655367231638449,0.0038418079096045332,0.000451977401129966
27,0.04416135881104033,0.016135881104033967,0.008917197452229297,0.002123142250530785,0.000424628450106157,0.04416135881104033,0.05647558386411888,0.1146496815286624,0.042038216560509545,0.008917197452229297,-0.006794055201698512
28,0.01577060931899641,0.010394265232974908,0.007885304659498193,0.003225806451612878,0.0010752688172043002,0.010394265232974908,0.04659498207885302,0.1229390681003584,0.007885304659498193,0.004659498207885293,-0.005734767025089638
29,0.013080895008605875,0.02203098106712571,0.03166953528399315,0.0037865748709122737,0.0065404475043029375,0.02203098106712571,0.029259896729776268,0.11497418244406202,0.021342512908778023,0.025129087779690206,-0.001376936316695332
30,-0.011055276381909484,0.0033500837520938466,0.0070351758793970156,-0.0033500837520937577,0.004020100502512602,0.020770519262981634,-0.004690117252931269,0.058626465661641605,0.014405360134003398,0.008710217755443917,0.0016750418760469454
31,0.0005689900426742112,0.023328591749644346,0.0011379800853484445,0.0002844950213370945,-6.661338147750939e-17,0.03613086770981504,0.06657183499288757,0.10440967283072541,0.02389758179231858,-0.01052631578947374,0.0036984352773826055
32,-0.012262156448202988,0.02198731501057081,-0.006131078224101527,-0.0035940803382664257,-0.0067653276955603305,-0.007610993657505327,0.021987315010570784,0.07399577167019025,0.002536997885835035,0.002114164904862492,0.001057082452431235
33,-0.014930555555555513,-0.006076388888888862,-0.00572916666666663,-0.0026041666666666518,-0.004166666666666629,0.007812500000000023,0.006944444444444464,0.05017361111111114,-0.0071180555555555355,0.01371527777777779,-0.0019097222222221877
34,-0.015676959619952524,0.001425178147268391,-0.026128266033254223,0.0007125890736341845,0.003325415676959631,0.008551068883610412,-0.0009501187648456533,0.03325415676959618,-0.00023752969121144664,0.004275534441805196,0.0007125890736342066
35,-0.003471295060080104,0.009078771695594146,-0.0026702269692923998,0.0034712950600801484,0.0024032042723631797,0.0053404539385847995,0.02643524699599469,0.08918558077436585,0.005874499332443261,2.2204460492503132e-17,0.005340453938584821
36,-0.007823960880195569,-0.0017114914425427675,-0.0012224938875305513,0.004645476772616152,0.0012224938875305736,0.01026894865525676,0.007579462102689516,0.04352078239608803,0.004156479217603937,0.009535452322738402,0.0012224938875305957
37,-0.036215334420880874,0.001957585644371984,-0.030668841761827048,0.002936378466557943,-0.0035889070146818635,-0.011092985318107651,0.004241435562805917,0.0003262642740620381,0.00032626427406201586,-0.012724306688417597,0.0016313213703099683
38,-0.002192982456140302,0.017982456140350944,0.008771929824561453,-0.0035087719298245055,-0.0035087719298245055,-0.006578947368420995,-0.012280701754385937,0.06798245614035095,0.0241228070175439,0.015789473684210575,2.2204460492503132e-17
39,0.029192546583850933,0.014285714285714301,-0.008074534161490666,-0.001242236024844723,-0.0055900621118011974,0.026708074534161463,-0.011801242236024833,0.06583850931677016,0.0,0.03850931677018634,-0.0006211180124223725
40,0.014332247557003264,0.005863192182410426,0.0032573289902280145,-0.004560260586319221,0.01107491856677525,0.007817589576547235,-0.0006514657980456029,0.05798045602605857,0.04429967426710095,-0.0019543973941368088,-0.0013029315960912057
41,0.016545012165450103,0.00875912408759123,0.00924574209245741,-0.0004866180048661795,0.003892944038929436,0.01751824817518246,0.025790754257907535,0.11240875912408757,0.042822384428223816,0.03260340632603402,0.003892944038929436
42,0.009448818897637778,0.016929133858267685,0.028740157480314908,0.0,0.0019685039370078705,-0.0011811023622047222,0.02401574803149602,0.152755905511811,0.07795275590551179,0.01811023622047241,0.0003937007874015741
43,-0.009790209790209836,0.027272727272727205,0.002097902097902038,-0.0034965034965035446,0.0034965034965034557,-0.008741258741258796,0.026923076923076848,0.12552447552447546,0.06643356643356639,-0.013286713286713358,-0.0010489510489510856
44,0.012268188302425088,0.041084165477888734,0.04621968616262482,0.00199714693295292,0.00599144079885876,0.013694721825962897,0.042510699001426525,0.0935805991440799,0.07902995720399428,0.021968616262482143,0.0031383737517831634
45,0.011803278688524554,-0.0032786885245901674,0.022295081967213103,-0.007868852459016407,-0.0029508196721311332,0.0026229508196721207,0.031803278688524596,0.11803278688524592,0.05475409836065572,-0.0049180327868852515,0.000983606557377037
46,0.04659090909090906,0.04034090909090908,0.008522727272727248,-0.005113636363636398,-0.0011363636363636686,-0.002272727272727315,0.028409090909090873,0.07784090909090904,0.10397727272727271,-0.009090909090909127,-0.0005681818181818343
47,-0.006818181818181812,0.05454545454545454,0.01647727272727273,0.0,-0.0017045454545454365,0.009090909090909104,0.013636363636363624,0.07897727272727269,0.09829545454545455,0.010227272727272706,0.01306818181818179
48,0.015680473372781,0.05266272189349108,0.03550295857988164,-0.00118343195266275,-0.002366863905325478,0.026627218934911222,0.025443786982248473,0.08491124260355025,0.10650887573964493,0.013905325443786976,0.006508875739644915
49,-0.0018237082066868914,0.026139817629179385,0.01823708206686936,0.0018237082066870024,-0.00030395136778114116,-0.0030395136778114786,0.006079027355623179,0.10455927051671739,0.1522796352583587,0.0030395136778115896,-0.001215805471124587
50,0.06712328767123285,0.03378995433789953,0.01552511415525113,0.004109589041095885,-0.005479452054794565,0.00045662100456620445,0.006392694063926929,0.13013698630136988,0.1607305936073059,0.012328767123287654,0.0031963470319634315
51,0.057615894039735084,0.032119205298013195,0.027483443708609223,0.0006622516556291202,0.0023178807947019653,0.02218543046357615,0.009933774834437048,0.07119205298013243,0.12450331125827814,0.0006622516556291202,0.011589403973509937
52,0.03103448275862073,0.02629310344827591,-0.00646551724137927,0.0012931034482758896,0.003017241379310387,-0.0008620689655171931,0.017241379310344862,0.03836206896551728,0.16982758620689659,-0.0030172413793103205,0.0008620689655172598
53,0.06222222222222229,0.04888888888888896,0.001481481481481528,0.008888888888888901,0.0,0.005925925925925957,0.011851851851851869,0.040000000000000056,0.10962962962962967,0.007407407407407418,0.0029629629629629893
54,-0.003007518796992459,0.007518796992481214,0.0015037593984962739,0.0,0.0,-0.016541353383458614,0.003007518796992503,0.030075187969924855,0.05413533834586468,0.007518796992481214,0.0
55,-0.030864197530864203,-0.0049382716049382715,0.008641975308641947,0.0024691358024691245,-0.0012345679012345733,-0.04444444444444444,-0.030864197530864203,0.01975308641975306,-0.019753086419753107,-0.032098765432098754,-0.006172839506172867
56,0.006369426751592355,0.03439490445859872,0.003821656050955413,0.001273885350318471,0.0,0.005095541401273884,-0.019108280254777066,0.003821656050955413,0.002547770700636942,0.005095541401273884,-0.001273885350318471
