,lt,exp,age,ndev,sexp,rexp,la,ns,ld,fix,nuc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042424242424242,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.10101010101010104,0.0,0.0,0.0,0.0
2,0.0,-0.004562737642585524,0.0015209125475285745,0.0,-0.012927756653992373,0.0,0.07376425855513313,0.0,0.0,0.0,0.0
3,0.0202020202020202,0.07222222222222222,-0.0015151515151515138,-0.0005050505050505194,0.025252525252525238,0.0,0.05050505050505052,0.0,-0.0005050505050505194,-0.011616161616161658,0.007070707070707072
4,0.0117647058823529,-0.009411764705882408,0.0023529411764705577,0.0,-0.0023529411764706466,0.0037647058823529144,0.05599999999999996,0.0,0.001882352941176424,0.0,0.03152941176470583
5,0.0,0.0,0.0,0.0,0.0,0.0,0.12316076294277933,0.0,0.0,0.0,0.0
6,0.0012383900928792714,-0.0009287925696594313,-0.0173374613003096,0.009597523219814264,-0.014241486068111441,0.00030959752321981784,0.05448916408668734,0.0,0.0148606811145511,-0.0009287925696594534,0.03095975232198145
7,0.0,0.0,0.0,0.0,0.0,0.0,0.15124087591240878,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.20388768898488122,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.2585987261146496,0.0,0.0,0.0,0.0
10,0.04852941176470586,-0.015196078431372606,0.0,0.02696078431372546,0.011274509803921506,0.002450980392156832,0.12598039215686269,0.0,0.002450980392156854,0.0,0.0004901960784313708
11,0.0,0.04081632653061229,0.0,0.01591836734693881,0.0,0.0,0.16040816326530621,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.2315151515151515,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.17443609022556394,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.18571428571428567,0.0,0.0,0.0,0.0
15,0.012030075187969946,0.06766917293233085,0.013533834586466176,0.016541353383458655,0.05814536340852132,0.0,0.059147869674185505,0.0,0.0,0.0,0.028070175438596513
16,0.0,0.0,0.0006389776357827337,0.0,0.0,0.0,0.12076677316293931,0.0,0.0,0.0,0.0
17,0.0,-0.03035714285714288,0.0,0.0,0.0,0.0,0.048214285714285696,0.0,0.0,0.0,0.0
18,0.0,0.012969283276450527,0.0,0.0,0.0,0.0,0.1399317406143345,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.22845360824742275,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.17912087912087915,0.0,0.0,0.0,0.07142857142857147
22,0.0,0.05429553264604814,0.0,0.0,0.0,0.0,0.16632302405498284,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.2487912087912088,0.0,0.0,0.0,0.0
24,0.0,0.015432098765432122,0.0,0.0,0.07746913580246914,0.0,0.10895061728395061,0.0,0.014197530864197528,0.0,0.0225308641975309
25,0.005532786885245921,0.004918032786885273,0.007377049180327888,0.0006147540983606703,-0.006147540983606525,0.0,0.01741803278688523,0.0,0.0,0.0,0.0139344262295082
26,0.024858757062146863,0.011525423728813534,0.00406779661016945,0.004519774011299438,0.0013559322033898091,-0.0031638418079096508,0.08248587570621468,0.0,0.004293785310734433,-0.000903954802259932,0.012203389830508482
27,0.004670912951167727,0.04585987261146496,-0.000849256900212314,0.04373673036093417,0.023354564755838636,0.011040339702760082,0.07558386411889595,-0.008917197452229297,0.020806794055201694,0.0,-0.007643312101910826
28,0.03942652329749106,0.009318996415770631,0.011111111111111094,0.005376344086021501,0.012903225806451623,0.003584229390680993,0.13870967741935486,0.0,0.004301075268817201,-0.0021505376344086004,0.0032258064516129227
29,-0.009638554216867457,0.037865748709122224,0.005851979345955272,0.011015490533562832,0.009982788296041312,-0.008261617900172125,0.09122203098106711,0.0,0.010671256454389,0.0,0.018588640275387248
30,0.0,0.0,0.0,0.0,0.0,0.0,0.15008375209380237,0.0,0.0,0.0,0.0
31,0.0147937411095306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1024182076813656,0.0,0.008250355618776717
32,0.0044397463002114005,0.0,0.0,0.0,-0.014376321353065524,0.0,0.0697674418604651,0.0,0.04249471458773786,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.12256944444444447,0.0,0.0,0.0,0.0
34,0.015676959619952545,0.017577197149643765,-0.0035629453681709222,0.019239904988123578,0.006888361045130664,0.004275534441805262,0.06817102137767228,0.0,-0.0011876484560569666,0.0,-0.0009501187648455645
35,0.01361815754339113,0.0,0.0,0.0,0.00453938584779705,-0.0037383177570093906,0.08918558077436578,0.0,0.0,0.0,0.0
36,0.04963325183374081,0.018826405867970665,0.004156479217603914,0.033985330073349605,-0.0036674816625917204,-0.0009779951100244543,0.060146699266503664,0.0,-0.0009779951100244767,0.0,0.007579462102689472
37,-0.00783034257748776,-0.010440456769983642,0.002936378466557943,-0.00946166394779766,-0.00032626427406194923,0.00032626427406201586,0.04763458401305058,0.0,-0.006199021207177769,-0.0006525285481239429,4.4408920985006264e-17
38,0.03771929824561397,0.024999999999999956,0.009210526315789424,0.015350877192982426,-4.4408920985006264e-17,0.017543859649122796,0.0833333333333333,0.0,0.0,-0.0013157894736842701,0.024999999999999956
39,0.0,0.0,0.0,0.0,0.0,0.0,0.17515527950310555,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.14201954397394131,0.0,0.0,0.0,0.0
41,0.0004866180048661795,0.0,0.0,0.0,0.0,0.0,0.19610705596107056,0.0,0.0,0.0,0.060340632603406365
42,0.048425196850393704,0.0015748031496062964,0.0,0.0,0.0,0.0,0.07047244094488188,0.0,0.0,0.0,0.060629921259842526
43,0.029370629370629307,0.05314685314685308,0.0,0.0,0.036713286713286684,0.0,0.13461538461538455,0.0,0.0,0.0,0.0
44,0.006847360912981415,0.0524964336661911,0.008273894436519224,0.0,0.11412268188302424,0.0,0.034807417974322366,0.0,-0.00599144079885876,0.0,-0.005991440798858804
45,0.012131147540983545,0.024590163934426167,0.007540983606557328,0.0,-0.003278688524590212,-0.003934426229508259,0.15180327868852453,0.0,-0.01278688524590168,0.0,0.016721311475409784
46,0.04943181818181812,0.02386363636363633,0.0005681818181818121,0.0,-0.0011363636363636686,-0.009659090909090918,0.1267045454545454,0.0,-0.018181818181818233,0.0,0.06647727272727269
47,0.0579545454545455,0.04488636363636367,0.013636363636363669,0.0,0.09431818181818186,0.009090909090909127,0.025000000000000022,0.0,0.0,0.0,0.07045454545454548
48,0.0494082840236687,0.024260355029585855,0.058579881656804764,0.00118343195266275,0.002958579881656842,0.04230769230769234,0.09911242603550299,0.0,0.006508875739645004,0.0,0.08609467455621309
49,0.04984802431610942,0.0006079027355622602,0.028571428571428536,0.0057750759878419265,0.009422492401215754,0.017629179331306987,0.10395136778115499,-0.0003039513677811634,0.015197568389057748,-0.004863221884498503,0.09179331306990882
50,0.003652968036529658,0.012328767123287631,0.03470319634703194,0.0,0.0,0.0,0.15936073059360725,0.0,-0.009589041095890472,0.0,0.16894977168949768
51,-0.00927152317880795,-0.011920529801324542,0.0,0.0,0.022185430463576128,0.0,0.05728476821192048,0.0,0.0,0.0,0.027814569536423805
52,0.0,0.0,0.0,0.0,0.0,0.0,0.08706896551724135,0.0,0.0,0.0,0.1379310344827586
53,0.0,0.0,0.0,0.03259259259259253,0.02074074074074068,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.08872180451127817,0.0,-0.0015037593984962515,0.0,0.0,0.03609022556390973,0.0,0.0,0.0,0.00601503759398494
55,-0.029629629629629606,0.07037037037037037,0.016049382716049367,0.0,0.17160493827160492,0.007407407407407441,0.0037037037037036978,0.0,0.0,-0.013580246913580219,-0.0024691358024691024
56,0.019108280254777066,0.03312101910828025,0.0,0.01146496815286624,0.020382165605095537,0.003821656050955413,0.040764331210191074,0.0,0.005095541401273884,0.01146496815286624,0.003821656050955413
57,-0.02814814814814808,0.05629629629629631,0.010370370370370386,0.0,0.08148148148148149,0.0,-0.025185185185185133,0.0,0.008888888888888901,0.0,-0.002962962962962923
58,0.017857142857142815,0.048214285714285675,0.008928571428571397,0.02857142857142856,0.05535714285714281,0.0,0.039285714285714236,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.02985074626865669,0.0,0.0,0.014925373134328313,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.02253521126760565,0.11549295774647886,0.0,0.0,0.0,0.0
61,0.026865671641791055,0.08059701492537315,0.0,0.0,0.0,0.008955223880597041,0.0,0.0,0.0,0.0,0.0
62,-0.12183908045977007,0.13793103448275862,0.0,0.0,0.0,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0
63,0.03571428571428574,0.0,0.014285714285714323,0.0,0.0,0.0,0.1642857142857143,0.0,0.0,0.0,0.0
