,fix,lt,ld,rexp,age,entrophy
0,0.0,-0.0060975609756097615,-0.018292682926829285,-0.01097560975609757,-0.007317073170731714,-0.007560975609756104
1,-0.0019677996422182487,0.1368515205724508,0.046690518783542065,0.03846153846153848,0.02844364937388195,0.09051878354203938
2,0.002378490175801451,0.00879007238883145,0.06825232678386761,0.035987590486039236,-0.006825232678386773,0.12254395036194413
3,-0.0013191645291315223,-0.0005130084279955982,0.025870282154635382,0.00014657383657017408,-0.002345181385122763,0.034664712348845717
4,0.0017348203221808855,0.006939281288723631,0.08409748038000822,0.0048740190004130214,0.006526228831061509,0.02907889301941342
5,0.00012048192771079158,0.016265060240963813,0.07120481927710842,0.006746987951807171,0.014698795180722835,0.025783132530120455
6,-0.001134215500945146,0.005198487712665423,0.01625708884688095,0.000378071833648419,0.0014177693761815214,0.08884688090737244
7,0.0005219660722052932,0.00887342322749023,0.02444541104828186,0.00391474554153981,-0.001391909525880819,0.12013919095258807
8,0.0025046040515653402,0.10084714548802942,0.03418047882136275,0.0009576427255984843,0.0020626151012891336,0.107329650092081
9,-0.0018110236220472587,0.057086614173228314,0.018976377952755863,-0.0003937007874015963,0.005511811023621993,0.08992125984251964
10,0.0007132667617688826,0.07360912981455059,0.013124108416547719,0.003138373751783119,0.0029957203994293467,0.06733238231098423
11,-0.0001370801919123199,0.04372858122001366,0.003838245373543492,0.003564084989718963,0.0026045236463331013,0.15037697052775872
12,0.0020732550103663263,0.09067035245335182,0.007601935038009699,-0.0015203870076018644,0.00027643400138221974,0.19972356599861785
13,0.00508574807806037,0.14251921939680665,0.0027202838557067064,0.0010644589000591731,0.003311649911295089,0.18036664695446486
14,0.0006009013520280159,0.2554832248372559,-0.003204807210816241,0.005007511266900333,0.0032048072108162183,0.054882323485227834
15,0.0005059021922428242,0.021079258010118052,0.003372681281618939,-0.000843170320404707,-0.0001686340640809192,0.16812816188870155
16,-0.003063063063063054,0.05279279279279277,0.009909909909909875,-0.0007207207207207578,-0.006486486486486509,0.16036036036036033
17,0.00255941499085921,0.03960999390615476,0.005362583790371733,0.0010968921389396425,0.004509445460085315,0.18500914076782446
18,0.0025627883136853714,0.1598154792414147,0.00184520758585347,0.0029728344438750163,0.007995899538698193,0.16084059456688884
19,0.09989969909729184,0.18365095285857572,0.002708124373119336,0.00020060180541623396,0.0043129388164493635,0.15646940822467398
20,0.10745762711864408,0.055480225988700595,0.003276836158192098,-0.0015819209039547699,0.0054237288135593476,0.1971751412429379
21,0.002546148949713567,0.0010184595798854446,-0.0015276893698281003,0.0012730744748568057,0.005601527689369878,0.2227880330999364
22,0.0062787136294027105,0.13950995405819294,0.005206738131699784,-0.0006125574272588085,0.0019908116385910944,0.2085758039816233
23,-0.00020639834881317488,0.0035087719298245723,0.010113519091847278,0.005366357069143457,0.011971104231166207,0.18596491228070175
24,0.001413427561837377,-0.0030035335689046596,-0.00017667844522974984,-0.009717314487632578,0.007067137809187218,0.21148409893992928
25,-0.000969529085872578,0.09293628808864263,0.004293628808864214,-0.005678670360110849,0.01094182825484762,0.19861495844875343
26,-0.004732080723729992,0.012386917188587355,0.006680584551148195,-0.005288796102992354,0.0025052192066805866,0.19123173277661798
27,0.0021086780210868073,0.210867802108678,0.014760746147607473,0.00875912408759123,0.007948094079480938,0.20697485806974858
28,0.0004882017900732505,0.019039869812855992,0.008950366151342547,-0.001952807160292913,0.00048820179007322826,0.21057770545158663
29,-0.0015060240963855388,0.013253012048192781,0.011897590361445798,0.0,0.004668674698795195,0.20617469879518074
30,0.0004249291784702347,0.19135977337110477,0.012039660056657176,0.004249291784702502,0.010623229461756357,0.20694050991501411
31,-0.0006269592476488839,0.015297805642633212,-0.001379310344827589,-0.002131661442006272,0.004639498432601896,0.18144200626959245
32,0.004907241172950316,0.005505685218432088,-0.006104129263913816,0.0023937761819269763,0.0016756433273488857,0.19772591262716932
33,0.004693611473272452,0.00573663624511076,0.006518904823989535,0.008735332464145974,0.008996088657105572,0.19361147327249018
34,-0.0006595218466611596,-0.0004946413849958198,0.00032976092333061315,-0.00395713107996698,0.005111294311624115,0.19274525968672712
35,0.0008445945945946276,-0.004729729729729714,-0.003378378378378355,-0.012162162162162172,0.005912162162162194,0.18327702702702706
36,0.00015649452269173025,-0.0007824726134584958,0.019405320813771554,-0.009389671361502327,0.008607198748043854,0.19749608763693274
37,-0.00737588652482275,-0.011063829787234103,0.009503546099290739,0.00581560283687943,0.0005673758865247791,0.019290780141844
38,-0.005116543490619674,0.004775440591245017,0.008868675383740764,-0.007504263786242182,-0.0039795338260374844,0.15611142694712907
39,0.00027341079972655893,0.055092276144907706,0.005604921394395057,-0.007792207792207817,0.003691045796308945,0.05782638414217358
40,-0.006157354618015987,0.008437856328392201,0.019156214367160706,-0.007069555302166508,0.017559863169897307,0.026909920182440095
41,-0.00041407867494824835,0.0165631469979296,0.009109730848861287,-0.00041407867494824835,0.0004140786749482261,0.01097308488612836
42,0.0012027491408934665,-0.002405498281786933,0.0017182130584192379,0.004810996563573866,0.0013745704467353903,0.057731958762886615
43,0.0018433179723502447,0.03986175115207373,-0.003341013824884764,0.004723502304147464,0.006336405529953959,0.1264976958525346
44,-0.001209921355111887,0.023714458560193608,0.020205686630369056,0.006049606775559613,0.0019358741681790859,0.27053841500302483
45,-0.004035308953341765,0.009836065573770458,0.0030264817150062796,0.0035308953341739668,0.010088272383354325,0.16242118537200498
46,0.0,-0.010670314637482959,-0.00656634746922029,-0.01778385772913822,-0.0021887824897401263,0.013406292749657944
47,-0.0007674597083653367,0.026400613967766717,-0.007674597083653101,-0.005372217958557202,0.00046047582501917983,0.019186492709132773
48,0.002027027027026995,0.036993243243243226,0.006587837837837807,-0.0028716216216216673,0.003716216216216206,0.0021959459459458984
49,-0.0027552674230146177,0.15623987034035655,0.0074554294975688554,-0.0022690437601296854,0.016531604538087486,0.12722852512155589
50,-0.00014275517487514212,0.09821556031406134,-0.005852962169878717,-0.010992148465381945,0.0019985724482512123,0.11805852962169872
51,0.04235294117647055,-0.011647058823529455,0.008941176470588208,-0.0385882352941177,0.018705882352941128,0.15399999999999997
52,0.055837563451776664,0.0866751269035533,0.04276649746192893,-0.004949238578680215,0.026522842639593924,0.1463197969543147
53,-0.0037953795379538136,-0.01914191419141913,0.00907590759075907,-0.02673267326732671,0.025907590759075914,0.08877887788778878
54,0.06841659610499577,0.22523285351397124,0.04690939881456391,0.046570702794242115,0.019983065198983872,0.006096528365791665
55,-0.00246360582306826,-0.035834266517357174,0.0013437849944009316,0.01769316909294516,0.008286674132138905,-0.0004479283314669402
56,0.041883519206939245,0.01115241635687727,0.08228004956629487,-0.00669144981412646,0.01883519206939277,0.1531598513011152
57,0.0009478672985781423,0.0028436018957345376,0.011943127962085276,0.00777251184834118,0.011753554502369635,0.16511848341232221
58,0.0013579049466536874,0.007759456838021261,0.009893307468477141,-0.0031037827352085935,-4.4408920985006264e-17,0.16372453928225017
59,-0.002022471910112289,0.036629213483146114,0.002247191011236005,0.010337078651685427,0.021797752808988814,0.17123595505617983
60,0.06365461847389557,0.00542168674698793,-0.002409638554216853,-0.0014056224899598347,0.009839357429718865,0.16144578313253014
61,0.001984126984126977,0.046428571428571395,0.047420634920634884,-0.017658730158730207,0.0017857142857142794,0.14305555555555552
62,-0.003911564625850383,0.030952380952380888,0.07244897959183669,0.002721088435374086,-0.0001700680272109567,0.14268707482993193
63,0.05707236842105261,0.024342105263157898,0.00723684210526312,-0.000657894736842124,0.0059210526315789155,0.12286184210526312
64,0.061431411530815064,0.0061630218687872326,0.1725646123260437,0.018290258449304143,0.022465208747514877,0.11332007952286278
65,0.055857544517338376,0.030552952202436746,0.20149953139643859,0.0033739456419868753,0.004873477038425511,0.1701968134957826
66,0.06206896551724137,0.07743842364532023,0.08827586206896551,0.009261083743842402,0.015566502463054199,0.1588177339901478
67,0.07695961995249401,0.06009501187648454,-0.008313539192399078,0.01828978622327786,0.014251781472684022,0.1760095011876484
68,-0.002536231884057982,0.0036231884057970954,0.16521739130434784,0.0061594202898551,-0.0010869565217391352,0.19565217391304351
69,0.00867678958785254,0.029501084598698536,0.11800433839479396,0.0052060737527115375,-0.0013015184381778289,0.13188720173535795
70,0.0010230179028132946,0.02762148337595909,-0.014322250639386191,0.001534526854219953,-0.0020460358056266113,-0.015345268542199465
