,ld,fix,rexp,sexp,nd,ndev,ns,nuc,age,la,lt
0,0.01912568306010931,-0.0010928961748633893,0.0016393442622950837,0.010382513661202197,0.01912568306010931,0.0032786885245901674,0.0032786885245901674,0.03497267759562846,0.010928961748633892,0.16666666666666669,0.027868852459016425
1,-0.002090592334494756,0.0,-0.012543554006968582,4.4408920985006264e-17,-0.012543554006968605,-0.0006968641114982521,0.0,-0.006271777003484269,-0.0034843205574912606,0.1128919860627178,0.002090592334494801
2,0.01992337164750957,-0.005363984674329525,-0.003065134099616884,-0.013793103448275867,-0.025287356321839094,-0.004597701149425326,-0.001532567049808442,0.004597701149425282,-0.022988505747126454,0.08429118773946358,-0.022988505747126454
3,0.007590132827324458,-0.0015180265654649362,-0.006831119544592057,-0.0129032258064516,-0.0034155597722960395,0.0026565464895635495,-0.001897533206831148,0.003795066413662207,0.0041745730550284185,0.10208728652751423,0.0129032258064516
4,0.0025423728813559255,0.0,0.0021186440677966488,0.022033898305084797,0.017796610169491568,0.017796610169491568,0.005508474576271172,0.010593220338983089,-0.0012711864406779628,0.13093220338983053,0.005084745762711873
5,0.005615550755939535,0.004319654427645814,0.013390928725701957,0.011231101511879027,-0.004319654427645791,0.005183585313174954,-0.0012958963282937441,0.003455723542116629,0.012526997840172749,0.0838012958963283,0.01987041036717061
6,-0.005328596802841967,0.0028419182948489887,-0.002486678507992934,-0.0007104795737123304,0.007104795737122527,0.008525754884547054,-0.000710479573712286,0.003907637655417395,0.0028419182948489887,0.12930728241563053,0.01030195381882768
7,0.005683836589697999,-0.0003552397868561652,0.0028419182948489887,0.009591474245115394,0.01243339253996445,0.009236234458259319,0.002486678507992868,-0.0014209591474245498,-0.005683836589698088,0.08952042628774419,-0.004262877442273561
8,0.011632270168855596,-0.005253283302063738,-0.001125703564727898,-0.03489681050656659,0.019887429643527254,0.0003752345215760178,0.003001876172607898,-0.024390243902439,-0.004502814258911791,0.08555347091932461,0.007504690431519734
9,0.0031796502384737746,0.0,0.0019077901430842648,0.004769475357710662,0.014626391096979363,0.0012718600953895098,0.0012718600953895098,-0.004451510333863285,0.013036565977742475,0.1220985691573927,0.004769475357710662
10,0.0003496503496502656,-0.0010489510489511077,0.005594405594405538,0.0069930069930069115,-6.661338147750939e-17,-0.002097902097902149,-0.0017482517482517944,0.008741258741258662,0.006293706293706247,0.11258741258741252,0.005594405594405561
11,-0.007758620689655183,-0.0012931034482758896,-0.006465517241379315,-0.010775862068965525,0.015948275862068973,-0.002155172413793105,0.001293103448275801,-0.007327586206896575,-0.0030172413793103647,0.08146551724137926,-0.002586206896551713
12,-0.009790209790209814,-0.0004662004662004726,-0.0032634032634033085,0.0,-0.0037296037296037365,-0.005128205128205177,0.0013986013986013734,0.0013986013986013734,-0.0032634032634033085,0.04195804195804191,0.0013986013986013513
13,0.014054054054053999,0.0,-0.0016216216216216716,-0.003243243243243277,0.015135135135135114,0.003783783783783745,0.002702702702702653,-0.0016216216216216716,-0.003783783783783812,0.05567567567567564,0.021621621621621578
14,0.03418367346938771,0.0030612244897958883,0.014795918367346905,0.008163265306122413,0.017857142857142815,0.01275510204081629,0.00204081632653057,0.007142857142857095,-0.0010204081632653405,0.12040816326530608,0.013775510204081609
15,0.012521150592216567,0.00406091370558379,0.005414551607445017,0.04230118443316413,0.020981387478849412,0.021996615905245355,0.004737732656514382,0.017935702199661563,0.024027072758037216,0.14348561759729275,0.020304568527918777
16,0.014673046251993638,-2.2204460492503132e-17,0.0057416267942584035,0.0031897926634768758,-0.00031897926634769644,0.07049441786283894,0.0019138755980861565,-0.011802232854864415,0.006060606060606077,0.062200956937799076,0.009569377990430627
17,0.021002386634844883,0.0,0.011933174224343679,0.017183770883054894,0.04248210023866348,0.044868735083532243,0.0019093078758950055,0.003818615751789989,0.004773269689737458,0.08305489260143202,0.013842482100238663
18,-0.00986301369863012,0.0038356164383561487,-0.006027397260273948,0.036164383561643865,0.024109589041095926,0.0038356164383561487,0.010958904109589062,0.00602739726027397,0.003287671232876721,0.08438356164383562,0.0010958904109588997
19,-0.014285714285714323,-0.0008928571428571619,-0.010714285714285742,0.013392857142857095,-0.017857142857142884,0.00803571428571428,-0.0017857142857143015,-0.013839285714285743,-0.017857142857142884,0.0950892857142857,-0.01026785714285714
20,0.007972270363951494,0.0017331022530329143,0.004852686308492227,0.036395147313691534,-0.007625649913344889,0.02391681109185444,-0.007972270363951473,-0.0017331022530329143,0.000693240901213188,0.11750433275563259,-0.002772963604852663
21,0.007704654895666163,0.0006420545746388395,2.2204460492503132e-17,0.019261637239165363,0.008346709470305002,0.026966292134831482,0.0057784911717496,-0.0009630818619582593,-0.0022471910112359383,0.1014446227929374,0.0035313001605136395
22,0.0027863777089782494,0.0,0.008978328173374583,0.008668730650154787,0.018266253869969006,0.030959752321981383,0.001238390092879227,0.0030959752321980893,-0.004024767801857609,0.11238390092879254,-0.0027863777089783826
23,-0.00235294117647058,-0.0006722689075630228,0.0026890756302520914,0.021848739495798308,0.006722689075630251,0.018823529411764683,-0.0003361344537815114,-0.010084033613445365,-0.011428571428571455,0.11899159663865547,-0.01042016806722692
24,-0.0018018018018018055,-0.004504504504504503,0.00045045045045044585,0.016666666666666673,-0.004054054054054057,0.03963963963963961,0.004054054054054035,-0.003603603603603567,-0.0027027027027027193,0.053153153153153145,-0.02567567567567568
25,0.014742014742014753,0.002457002457002444,-0.005896805896805879,0.03439803439803444,0.027027027027027063,0.02899262899262902,-0.0009828009828009687,0.01523341523341526,-0.004422604422604404,0.0933660933660934,0.022604422604422636
26,0.00599571734475377,-0.0004282655246252709,0.006852248394004334,-0.0004282655246252487,0.008565310492505352,0.05053533190578161,-0.0012847965738758127,0.003854389721627416,0.004282655246252665,0.061670235546038545,0.0021413276231263324
27,-0.008759124087591252,0.0014598540145985383,-0.005109489051094896,0.028832116788321184,-0.00036496350364962905,0.0551094890510949,-0.00437956204379566,0.005109489051094917,0.005109489051094873,0.04927007299270074,0.0010948905109489314
28,-0.020415879017013205,-0.0003780718336483524,-0.005671077504725841,0.018903591682419684,-0.00718336483931945,0.04650283553875241,-0.0015122873345935427,-0.012476370510396939,-0.005293005671077466,0.04801512287334599,0.0026465028355387777
29,-0.009821428571428559,0.0008928571428571397,-0.005803571428571441,-0.004464285714285743,0.005357142857142861,0.005357142857142861,0.003125,0.0008928571428571397,-0.004464285714285721,0.07901785714285714,0.0013392857142857206
30,0.010574712643678152,0.00045977011494251484,-0.002758620689655178,0.025747126436781585,0.014712643678160876,0.027126436781609198,-0.005057471264367841,-0.00045977011494255924,0.0073563218390804595,0.08597701149425288,0.01195402298850572
31,0.0029473684210525875,0.00042105263157894425,-0.009263157894736885,0.047157894736842065,0.007999999999999962,0.015157894736842082,0.0008421052631578885,0.000842105263157844,-0.00884210526315794,0.04884210526315787,0.005894736842105219
32,-0.016856492027334836,0.0,-0.015945330296127547,0.029612756264236963,0.0232346241457859,-0.0013667425968109325,-0.0036446469248291534,-0.0009111617312072884,-0.010022779043280172,0.006833712984054707,-0.01412300683371297
33,-0.015105740181268913,0.0,0.0012084592145014561,0.013293051359516594,0.03262839879154076,0.010271903323262822,-4.4408920985006264e-17,0.004833836858006024,0.006042296072507525,0.035045317220543784,0.0012084592145014783
34,-0.01588235294117646,0.00235294117647058,0.00117647058823529,-0.005294117647058805,2.2204460492503132e-17,0.007647058823529451,-0.009999999999999964,-0.00705882352941174,-0.00823529411764703,0.03294117647058827,-0.001764705882352935
35,0.012891344383057168,0.001104972375690605,0.0014732965009208287,0.02872928176795584,0.028729281767955816,0.010313075506445734,0.001473296500920851,0.012154696132596765,0.010313075506445734,0.09539594843462254,0.00920810313075513
36,0.0,-0.0006932409012131657,-0.009012131715771221,0.01629116117850953,0.044367417677643003,0.024263431542461043,-0.0013864818024263315,-0.0034662045060658508,-0.0031195840554592456,0.06481802426343153,0.00866551126516466
37,-0.006170598911070702,-0.002540834845734974,-0.003266787658802106,0.013430127041742335,0.019600725952813126,0.01161524500907445,-0.0003629764065335328,-0.008711433756805742,0.0003629764065335994,0.09147005444646103,-0.00145190562613422
38,0.0008528784648187182,-0.006396588486140731,-0.00213219616204694,0.008955223880596996,0.02899786780383793,-0.010660980810234566,-0.0046908315565032275,-0.014925373134328379,-0.009808102345415803,0.07590618336886994,-0.0046908315565032275
39,0.003358208955223918,-0.005223880597014929,-0.004104477611940283,0.003358208955223918,0.022014925373134365,0.057462686567164224,-0.0014925373134328178,0.0014925373134328623,0.0007462686567164534,0.09067164179104478,0.01343283582089554
40,0.010424710424710404,-0.00038610038610038534,0.010810810810810789,0.04594594594594592,0.018918918918918882,0.049806949806949774,0.0,0.004633204633204624,0.005405405405405394,0.1023166023166023,0.020077220077220036
41,0.0014423076923077316,0.0028846153846154186,0.0052884615384615865,0.04182692307692311,0.01298076923076925,0.010096153846153876,-0.004807692307692291,0.00336538461538467,0.010096153846153899,0.05913461538461542,0.004326923076923128
42,0.01004184100418406,-0.006276150627615107,-0.002510460251046065,0.005857740585773996,-0.014225941422594169,0.00836820083682004,-0.0029288702928870645,-0.009205020920502127,-0.010041841004184149,0.03933054393305435,-0.009623430962343148
43,0.0008565310492505196,-0.005139186295503251,0.006423982869378975,0.005995717344753748,-0.018415417558886538,0.012847965738757993,-0.01070663811563175,-0.012847965738758061,0.004710920770877913,0.021413276231263323,-0.010278372591006456
44,0.002515723270440251,-0.002515723270440251,-0.002515723270440273,-0.0004192872117400492,0.008805031446540879,0.0062893081761006275,-0.0012578616352201476,-0.008385744234800829,0.007966457023060803,0.019706498951781958,-0.0058700209643606
45,0.02129436325678502,0.004175365344467674,0.009185803757828848,0.030480167014613802,0.03340292275574117,0.013361169102296455,-0.003340292275574086,0.02922755741127352,0.013361169102296478,0.06972860125260967,0.016283924843423826
46,0.00855614973262031,-0.0024955436720143,-0.0010695187165775666,0.013547237076648799,0.007843137254901933,0.010695187165775378,-0.007130124777183622,-0.0014260249554367333,-0.0035650623885918444,0.06809269162210337,0.00035650623885912224
47,-0.007279693486589989,-0.0011494252873563092,-0.013409961685823691,0.001149425287356376,0.04137931034482765,-0.0015325670498083977,-0.0026819923371646627,0.0015325670498084643,0.0003831417624521327,0.03180076628352493,0.003448275862069039
48,0.0004008016032064132,0.0,0.0,0.002004008016032066,0.012825651302605223,0.0008016032064128264,-0.0016032064128256528,-0.0024048096192384794,-0.0004008016032064132,0.0008016032064128264,-0.0028056112224448928
49,-0.014041745730550281,2.2204460492503132e-17,-0.01480075901328275,-0.003795066413662229,0.00113851992409868,0.007210626185958269,-0.0015180265654648473,-0.0011385199240986576,0.0037950664136622513,0.0034155597722960174,0.009487666034155583
50,0.005727923627685016,-0.0004773269689737125,0.009069212410501227,0.0014319809069212707,0.019570405727923658,0.0,0.006205250596658751,0.0,0.0014319809069212707,0.030071599045346085,0.005727923627685016
51,-0.010561056105610622,0.0,0.0033003300330032735,-4.4408920985006264e-17,-0.008580858085808617,0.0,-0.001980198019802026,-0.0013201320132013583,-0.001980198019802004,0.0422442244224422,-0.009240924092409309
52,-0.005851063829787196,-0.0031914893617020824,-0.0037234042553191183,0.0047872340425532565,0.0026595744680851575,0.004787234042553235,0.0,-0.0010638297872340053,-0.0010638297872340053,0.06702127659574475,-0.0026595744680850686
53,-0.008411214953271018,-0.01635514018691584,0.009345794392523431,0.005607476635514063,-0.00887850467289717,0.022897196261682275,0.00794392523364491,-0.002803738317756976,0.005607476635514063,0.03271028037383179,-0.037850467289719594
54,0.00439560439560438,0.00219780219780219,-0.0005494505494505475,0.013186813186813185,0.0054945054945054975,0.036263736263736246,-0.01098901098901095,0.010989010989010973,0.007692307692307709,0.07747252747252746,0.010989010989010973
55,-0.00808625336927229,0.0032345013477088624,-0.004312668463611891,-0.010781671159029681,0.06630727762803232,0.013477088948786986,0.0021563342318058785,0.0026954177897573484,0.011320754716981084,0.06900269541778972,-0.004851752021563405
56,0.010743801652892593,-0.0016528925619834212,-0.005371900826446252,-0.03595041322314045,0.11570247933884303,-0.046280991735537146,0.0,0.0012396694214876324,-0.0020661157024793207,0.08801652892561987,0.006611570247933929
57,0.010248447204968958,-0.0027950310559005987,-0.0009316770186335255,0.006832298136645987,0.042546583850931706,0.007453416149068359,-0.0012422360248447006,0.0009316770186335921,-0.0009316770186335033,0.1204968944099379,-0.002173913043478226
58,0.011406844106463887,0.00430925221799745,0.0048162230671736864,0.05348542458808623,0.029657794676806116,0.03244613434727506,0.005576679340937929,0.007858048162230702,0.004562737642585568,0.12420785804816223,0.0058301647655260025
59,0.0,-0.000787401574803126,4.4408920985006264e-17,0.019422572178477693,0.010761154855643084,0.010761154855643084,-0.0007874015748031038,-0.0005249343832020692,-0.0002624671916010346,0.08635170603674544,-0.005511811023622015
60,0.004602510460251019,0.004602510460250997,0.007949790794979062,0.014644351464435124,0.035146443514644354,0.017154811715481146,-0.0012552301255230435,-0.0033472803347280645,0.0004184100418409553,0.0790794979079498,0.009205020920502061
61,0.0019607843137254832,0.00032679738562091387,0.0016339869281045694,0.01633986928104574,0.0062091503267973636,0.01470588235294117,-0.0016339869281045694,-0.0013071895424836555,-0.0039215686274509665,0.07777777777777777,0.0009803921568627416
62,-0.0034965034965035225,0.0032634032634031975,0.002564102564102488,0.007459207459207429,0.021212121212121147,0.03286713286713285,-0.007459207459207473,-0.005827505827505885,0.001165501165501115,0.055710955710955676,0.0034965034965034336
63,0.0021476510067114374,-0.0026845637583892356,0.007516778523489953,0.01422818791946312,0.0021476510067114374,0.00026845637583894355,0.0005369127516778426,-0.004832214765100651,0.006174496644295324,0.04966442953020138,-0.00026845637583889915
64,-0.0005617977528090234,0.000280898876404434,0.0008426966292134352,-4.4408920985006264e-17,0.004494382022471899,0.0002808988764044562,0.0,-0.0016853932584270036,0.0014044943820224142,0.0485955056179775,-0.005056179775280922
65,0.0067441860465116575,0.0013953488372093537,0.010000000000000031,0.028139534883720962,0.020000000000000063,0.008837209302325611,-0.0011627906976743984,0.007441860465116324,0.007209302325581412,0.05790697674418608,0.009767441860465142
