,nuc,fix,lt,exp,ndev,age,la,rexp,ld,ns,sexp
0,0.0,0.0,0.0,0.019480519480519452,0.011688311688311682,0.01038961038961037,0.0,0.0,0.0,0.001298701298701288,0.007792207792207772
1,0.003478260869565197,0.006956521739130394,0.0,-0.001739130434782621,0.16695652173913036,0.0,0.002608695652173898,0.011304347826086891,0.0,0.0495652173913043,0.0008695652173912993
2,0.0,0.006428571428571406,0.0,0.0,0.22428571428571425,0.0,0.002857142857142847,0.009285714285714253,0.0,0.033571428571428544,0.00857142857142854
3,0.0,0.0,0.0035502958579881837,0.0071005917159763675,0.029585798816568067,0.00591715976331364,0.015384615384615396,0.0035502958579881837,0.002366863905325456,-0.001183431952662728,0.00591715976331364
4,0.007843137254901933,0.015686274509803866,-2.2204460492503132e-17,-0.013725490196078494,-0.011764705882352988,0.0049019607843136855,0.0725490196078431,0.009803921568627416,0.012745098039215641,0.015686274509803887,-0.000980392156862786
5,0.0008810572687224294,-0.0004405286343612591,0.013656387665198211,0.0026431718061673106,0.04449339207048453,0.0008810572687224294,0.011894273127753263,0.004845814977973495,0.0004405286343612147,-0.0022026431718061845,0.001321585903083644
6,0.00036036036036033445,-0.00396396396396399,0.005405405405405373,-0.0028828828828829202,-0.0010810810810810922,0.003963963963963946,0.07459459459459457,0.007207207207207178,0.0064864864864864645,-0.021981981981982,0.00540540540540535
7,0.0052631578947368585,-0.008097165991902822,-0.004048582995951433,-0.0008097165991902911,0.0016194331983805598,0.003238866396761142,0.021457489878542523,-0.007287449392712553,-0.009716599190283403,0.008906882591093134,0.0008097165991903133
8,-0.019999999999999928,-0.013103448275861984,-0.009655172413793078,0.0,-0.002758620689655178,-0.013103448275862028,0.03448275862068968,-0.0055172413793103114,-0.011034482758620645,0.014482758620689684,-0.009655172413793055
9,0.022727272727272752,0.0,0.025,-0.024999999999999977,-0.006818181818181812,0.018181818181818167,0.08863636363636365,0.031818181818181836,0.006818181818181812,-0.002272727272727271,-0.011363636363636354
10,0.03888888888888888,-0.008333333333333326,0.0,-0.011111111111111094,0.04166666666666665,0.005555555555555536,0.1,0.022222222222222233,0.013888888888888885,-0.00277777777777779,0.033333333333333326
11,0.021052631578947368,-2.2204460492503132e-17,0.016541353383458614,0.015037593984962383,0.05413533834586466,0.013533834586466153,0.05112781954887213,0.009022556390977422,0.021052631578947344,-0.013533834586466176,0.009022556390977399
12,0.002298850574712641,0.002298850574712641,0.011494252873563204,0.02298850574712643,0.0413793103448276,-0.004597701149425282,0.0,0.0,-0.013793103448275867,0.02298850574712641,0.016091954022988485
13,-0.02352941176470589,0.0,0.0,-0.011764705882352944,-0.011764705882352944,0.0,0.058823529411764705,0.0,-0.011764705882352944,0.02352941176470589,-0.011764705882352944
14,-0.005660377358490565,0.028301886792452824,-0.015094339622641506,-0.0018867924528301883,-0.013207547169811318,-0.007547169811320753,0.013207547169811318,-0.02075471698113207,-0.0037735849056603765,0.013207547169811318,-0.013207547169811318
15,0.002272727272727271,-0.017424242424242408,0.004545454545454542,-0.01212121212121211,-0.018939393939393923,-0.006060606060606055,0.03787878787878786,-0.014393939393939403,0.0,-0.0007575757575757569,-0.0030303030303030277
16,-0.006086956521739151,-0.00521739130434784,-0.00521739130434784,-0.00695652173913045,-0.01217391304347828,-0.0026086956521739315,-0.008695652173913071,0.016521739130434764,-0.00695652173913045,-0.0008695652173913215,-0.006086956521739151
17,0.0,0.0,0.0021505376344086004,0.0,-0.0021505376344086004,0.0021505376344086004,0.008602150537634402,0.08172043010752686,0.0,-0.015053763440860235,0.0
18,0.0,0.02325581395348837,0.011627906976744207,-0.009302325581395366,0.032558139534883714,0.0023255813953488415,0.055813953488372106,0.03023255813953487,0.009302325581395344,-0.020930232558139528,0.02790697674418603
19,0.008196721311475419,-0.008196721311475419,0.0016393442622950837,-0.0032786885245901674,-0.006557377049180335,-0.009836065573770503,0.09836065573770489,0.0016393442622950837,0.008196721311475419,-0.00327868852459019,0.00983606557377048
20,0.03826086956521733,-0.02434782608695656,0.012173913043478212,0.006956521739130373,0.03130434782608689,0.008695652173912993,0.18782608695652167,0.02434782608695645,0.010434782608695615,0.0017391304347825986,0.02086956521739123
21,-0.013513513513513509,2.2204460492503132e-17,-0.008108108108108114,-0.002702702702702697,-0.043243243243243246,-0.008108108108108091,0.09189189189189191,-0.029729729729729714,0.005405405405405439,0.0,-0.005405405405405394
22,-0.0020202020202020553,-2.2204460492503132e-17,-0.011111111111111138,0.0010101010101009945,-0.039393939393939384,-0.008080808080808133,0.030303030303030297,-0.0020202020202020553,-0.00303030303030305,0.0,-0.011111111111111138
23,-0.004016064257028185,0.0008032128514056103,0.0008032128514055658,-0.008032128514056259,0.016867469879518017,-0.004016064257028162,0.05702811244979915,-0.00722891566265067,0.008032128514056169,0.002409638554216831,-0.009638554216867523
24,-0.008264462809917305,-0.004132231404958664,-0.002479338842975176,-0.015702479338842924,-0.011570247933884259,-0.01983471074380161,0.07851239669421492,-0.0008264462809917328,0.009090909090909127,0.006611570247933929,-0.0024793388429751985
