,nuc,fix,entrophy,lt,ndev,age,la,rexp,ns
0,0.002614379084967355,-0.013071895424836555,0.016339869281045805,-0.004575163398692772,-0.018300653594771177,0.01176470588235301,-0.014379084967320233,-0.00588235294117645,0.0470588235294118
1,0.0,-0.000995024875621886,0.0,-0.001990049751243772,0.007960199004975133,-0.00497512437810943,0.0,-0.0029850746268656582,0.004975124378109474
2,-0.006249999999999978,-0.007499999999999974,-0.006249999999999978,-0.003749999999999987,-0.01749999999999996,0.0012500000000000178,-0.0012499999999999955,0.0,0.006250000000000045
3,0.0,-0.005594405594405582,0.0013986013986013956,0.002797202797202791,0.004195804195804187,0.002797202797202791,0.008391608391608374,-0.006993006993006978,0.1006993006993007
4,0.005429864253393646,0.0,0.0036199095022624306,0.0117647058823529,0.013574660633484115,0.008144796380090469,0.02714932126696834,0.005429864253393646,0.08416289592760177
5,0.004102564102564177,0.0,-0.007179487179487154,0.010256410256410308,0.0020512820512820886,-0.008205128205128176,0.034871794871794926,-0.002051282051282044,0.0010256410256410664
6,0.0,-0.00666666666666671,-0.004000000000000026,0.0013333333333332754,0.003999999999999959,0.0,-0.006666666666666687,-0.004000000000000026,-0.010666666666666736
7,-0.015789473684210464,0.0,0.015789473684210555,0.015789473684210555,-0.005263157894736814,-0.001754385964912264,-0.0017543859649122417,-0.012280701754385915,0.019298245614035127
8,0.011764705882352988,-0.0029411764705882027,0.0058823529411765165,0.014705882352941235,0.0058823529411765165,0.008823529411764763,0.0132352941176471,0.005882352941176538,0.07794117647058826
9,-0.0008097165991902466,0.0008097165991902911,-0.009716599190283382,0.0008097165991903133,-0.0016194331983805377,0.036437246963562805,-0.0016194331983805377,0.0008097165991902911,0.07287449392712556
10,0.0009174311926605672,0.003669724770642224,0.0,0.0064220183486239256,0.011009174311926651,0.03394495412844041,0.0018348623853211344,0.0036697247706422463,0.02110091743119269
11,-0.0010752688172043002,0.0,0.0010752688172043002,-0.005376344086021501,-0.05806451612903226,-0.14623655913978492,-0.010752688172043001,0.0010752688172043002,0.0021505376344086004
