,nd,fix,age,exp,ns,sexp,ld,nuc,lt,ndev,la,entrophy
0,0.07007092198581558,0.004539007092198543,0.08102127659574462,0.0005106382978723012,0.03710638297872337,0.002893617021276529,0.00028368794326238955,0.011631205673758815,0.0024964539007091835,0.007489361702127617,0.005276595744680801,0.08930496453900705
1,0.024267782426778205,-0.0016736401673640433,0.03489539748953974,0.004853556485355593,0.005271966527196614,0.002259414225941403,0.0,0.03062761506276146,0.004351464435146402,-8.368200836825768e-05,0.00033472803347276423,0.06979079497907945
2,0.02375873482898123,0.01780066200809116,0.030084589922765703,0.01000367782272893,0.007870540639941127,0.00588451636631111,0.00022066936373661418,0.022066936373666746,0.0005148951820522108,0.002427363001103311,-0.010297903641044525,0.019124678190511203
3,0.017186505410566544,-0.00012730744748565837,0.022788033099936357,0.0005092297899427223,-0.0008911521323997418,0.0033736473583704683,0.0,0.02068746021642267,0.001336728198599646,0.014258434118395936,0.0012094207511139654,0.022597071928707857
4,0.036584585865046405,-0.004413175567636674,0.016949152542372926,-0.002430444515510044,0.025007994883274744,0.009977614326830841,0.0,0.014774544291653369,0.026287176207227425,0.03140390150303809,0.0009593859929645454,0.015158298688839156
5,-0.003932363350373569,-0.03429020841525756,0.0020448289421942435,0.0034604797483287707,-0.01187573731812821,-0.0007078254030672415,-0.00015729453401496228,-0.03704286276051909,-0.03193079040503342,-0.023358238301219036,0.010460086511993705,-0.010381439244986223
6,-0.003757828810020847,-0.033124565066109946,-0.0005567153792623402,0.0005567153792623625,-0.004314544189283187,-0.01586638830897702,-0.0013917884481558173,-0.022407794015309634,0.02922755741127352,-0.00960334029227552,0.004036186499652072,0.0
7,0.022784810126582334,0.0,0.0,0.007956600361663702,0.0,0.0,0.0,0.03833634719710675,0.0,0.0,0.0,0.0
8,0.01844698462751284,0.0,0.03642096964919202,-0.0005518328734726019,0.0,7.883326763895582e-05,0.002128498226251496,0.02514781237682302,-0.00023649980291682305,0.0,0.0,0.03886480094599922
9,0.009468892261001538,-0.006130500758725299,0.0,0.008133535660091095,0.0,0.0,0.0,0.011350531107739027,0.0003034901365705833,0.0,0.0,0.0
10,0.009549500944159673,-0.0005395198273536961,0.028864310763420508,0.016023738872403537,0.0006474237928243643,-0.0025357431885622227,0.0,0.03172376584839489,0.044078769894793625,0.01381170758025354,0.002643647154032891,0.03215538171027783
11,0.0009392121054005109,-0.00010435690060000003,0.03861205322201933,0.020923558570310495,0.00046960605270025547,0.007618053743803821,0.0027654578659014107,0.03485520480041746,0.024106444038612083,0.00046960605270025547,0.0022436733629011664,0.047743282024523895
12,0.00813110620863533,0.006177119445319868,-2.2204460492503132e-17,0.019855026788528195,0.002521273242987698,0.007185628742514938,-0.0009454774661204146,0.013173652694610748,-0.0002521273242988009,-0.00151276394579265,-0.0028994642294358774,-0.0011345729593445152
13,0.0004895960832313583,-0.009791921664626679,-0.006364749082007348,-0.00473276213790288,0.0,0.0,0.0,-0.0008975928192574312,-0.007507139942880414,0.008404732762137934,-0.003753569971440207,0.0
14,0.009138276553106173,-0.01707414829659326,0.001042084168336599,-0.0012825651302605713,0.0,0.0013627254509017473,0.0,-0.009779559118236514,-0.024849699398797644,0.0012024048096191732,-0.0036873747494990507,0.0
15,0.01336858006042294,-0.005513595166163188,0.012915407854984861,0.004456193353474314,-0.0006042296072507946,0.0013595166163141935,0.0,-0.002492447129909392,-0.0189577039274925,0.003247734138972791,-0.004984894259818762,-0.002567975830815761
16,0.017774566473988496,-0.016184971098265843,0.018352601156069424,-0.004624277456647374,0.0,-0.00036127167630055633,0.0,-0.0007225433526011349,-0.017413294797687807,0.0,0.0002890173410404984,0.0
17,0.015086206896551758,-7.183908045973463e-05,0.02420977011494254,-0.0031609195402298564,0.0,-0.0019396551724137456,0.0,0.01293103448275863,-0.006178160919540199,-0.0011494252873562871,0.0,0.0
18,0.008241999123191545,-0.0002630425252082791,0.02946076282332306,0.0,0.006751424813678186,-0.007189829022358651,0.001753616834721572,0.008592722490135873,-0.00043840420868042075,-0.0014905743095134038,0.0,0.0
19,0.0014789038712484047,-0.008873423227490185,0.012614180078294934,0.0010439321444106308,0.0,-0.00835145715528487,0.0,0.009656372335798214,-0.006437581557198735,-0.011396259243149154,0.00809047411918229,4.4408920985006264e-17
20,0.020468277945619385,-0.00445619335347427,0.025000000000000022,-0.007477341389728065,-0.0026435045317220406,-0.012915407854984861,-0.0019637462235648994,0.017145015105740246,-0.001888217522658575,-0.00506042296072502,0.00838368580060429,0.01004531722054387
21,0.024158125915080552,-0.001537335285505126,0.006808199121522707,0.011200585651537342,0.0,0.002049780380673516,0.0,0.007101024890190355,0.0034407027818447846,0.0,0.0,0.0
22,0.006566680178354245,0.003202269963518423,-0.006890960680989067,-0.00271584920956629,-0.0016619375760032363,0.0021078232671260634,0.005188488042156459,0.00656668017835429,0.001702472638832564,0.007377381434941222,0.0018240778273206138,0.014389947304418315
23,-0.012169770463404084,0.006106539627544372,-0.006019922044174941,0.009527934170636665,0.0,0.0045907319185794606,-0.00012992637505413463,0.009398007795582508,0.006366392377652641,0.0,-0.0035513209181463833,0.0
24,0.019614711033274966,0.00884413309982488,0.015323992994746117,0.006392294220665518,-0.0010507880910682887,0.001838879159369533,-0.0011383537653239851,0.019877408056042056,-0.005253940455341488,0.008756567425569206,-0.0006129597197898518,0.0033274956217163253
25,-0.012193995381062273,-0.0028637413394918764,-0.008775981524249365,0.018013856812933084,0.0055427251732101945,0.009422632794457342,0.0048036951501155166,0.011362586605080893,0.005819861431870699,0.014503464203233318,0.004896073903002352,-0.0038799076212470583
