,entrophy,rexp,age,ndev,fix,sexp,ld
0,0.010526315789473628,-0.013011695906432785,-0.01359649122807025,0.0637426900584795,0.0,-0.003947368421052699,0.016228070175438546
1,0.01515418502202639,-0.003876651982378898,-0.0022907488986784407,0.0359471365638766,0.0,0.01709251101321585,0.015682819383259862
2,0.012903225806451623,-0.0035379812695109482,-0.0037460978147762615,0.027679500520291354,0.0,0.01852237252861604,0.0339229968782518
3,0.014099216710182749,-0.0031331592689295418,0.007049608355091386,0.047780678851174915,0.0,0.01305483028720622,0.042036553524804156
4,0.005548216644649884,-0.0026420079260238037,-0.00766182298546898,0.03091149273447815,0.0,0.01611624834874501,0.011360634081902198
5,0.006657420249653256,-0.006380027739251037,-0.013037447988904294,-0.01941747572815533,0.0,-0.0349514563106796,-0.006380027739251037
6,0.019585253456221217,-0.01705069124423959,-0.02096774193548385,0.00023041474654381667,0.0,-0.02027649769585249,0.01497695852534564
7,0.01107011070110706,-0.02084870848708482,-0.0009225092250921829,0.028782287822878262,0.0,-0.015129151291512887,0.015313653136531413
8,0.011862643080124835,0.011654526534859499,0.009157127991675295,0.05764828303850156,0.0,0.008116545265348529,0.018522372528616014
9,0.01918892185954495,-0.005341246290801282,-0.006330365974282959,0.03600395647873387,0.0,-0.015825914935707286,0.044906033630069196
10,0.021199999999999906,-0.01100000000000001,-0.026000000000000023,0.00819999999999994,0.0,-0.018200000000000015,0.027399999999999914
11,0.00890937019969278,-0.0021505376344086225,-0.024577572964669735,0.02334869431643625,0.0,-0.02165898617511519,0.014132104454685091
12,0.008244846970643382,0.007995003123048128,0.0038725796377264477,0.021736414740787025,0.0,-0.002998126171143012,0.011992504684572181
13,0.015873015873015883,0.00400276052449966,-0.0060731538992408575,0.02470669427191168,0.0,0.002760524499654937,0.018909592822636313
14,0.0187038556193601,-0.0004922067268253282,-0.01460213289581631,0.017063166529942553,0.0,-0.0004922067268253282,0.035931091058244435
15,0.025099601593625474,0.00816733067729083,-0.0007968127490039833,0.00816733067729083,0.0,0.016932270916334646,0.03745019920318726
16,0.010793131643499598,-0.003761242845461954,0.0003270645952575757,0.012428454619787432,0.0,0.008340147179067902,0.021259198691741643
17,0.010349854227405286,0.005976676384839697,-0.0033527696793002717,0.01486880466472309,0.0,0.0010204081632653405,0.01807580174927117
