,ndev,entrophy,nuc,sexp,lt,ld,fix,age,la,ns,rexp
0,0.0,0.02191011235955056,0.0022471910112359162,0.0033707865168538962,-0.006179775280898881,0.04044943820224718,0.0,-0.007865168539325862,0.05112359550561796,0.005617977528089879,-0.00730337078651686
1,0.0,0.04083333333333332,0.032499999999999994,-0.03666666666666667,-0.01583333333333332,0.030833333333333334,0.0,0.0,0.02250000000000001,0.004999999999999982,-0.002499999999999991
2,-0.011235955056179803,0.03483146067415728,-0.008988764044943842,0.020224719101123577,0.028089887640449417,0.005617977528089857,0.005617977528089901,-0.0011235955056180026,0.0292134831460674,0.046067415730337055,-2.2204460492503132e-17
3,-0.0030303030303030277,0.048484848484848485,-0.008333333333333326,0.04924242424242424,0.040909090909090895,-0.006060606060606055,0.0015151515151515138,0.007575757575757569,0.11666666666666667,0.015151515151515138,0.008333333333333326
4,-0.0005813953488372104,-0.009883720930232553,0.006976744186046524,-0.009883720930232553,0.0011627906976744429,0.01511627906976747,0.001744186046511631,0.004069767441860472,0.03837209302325586,-0.011046511627906996,-0.0063953488372093135
5,0.0009615384615384803,-0.007692307692307665,0.004807692307692357,-0.00288461538461533,0.03269230769230773,0.005769230769230837,0.01057692307692315,0.005769230769230837,0.10096153846153848,-0.0028846153846153744,0.018269230769230815
6,0.003333333333333388,0.0,0.040000000000000056,0.036666666666666736,0.08555555555555558,0.010000000000000054,0.0,0.010000000000000054,0.02777777777777781,0.0,0.0
7,0.0060747663551402155,0.002803738317757021,0.004205607476635542,-0.00046728971962617383,0.05934579439252339,0.004672897196261716,0.01121495327102806,-0.0018691588785046953,0.043925233644859805,0.0,0.0037383177570093685
8,0.0017777777777777891,-0.02311111111111106,-0.0071111111111110455,0.0053333333333333895,0.022222222222222254,-0.015555555555555522,0.0,-0.0013333333333332754,0.061777777777777834,-0.0017777777777777005,0.001333333333333364
9,-0.0012195121951219523,-2.2204460492503132e-17,0.017073170731707242,0.0024390243902438604,0.010975609756097505,0.13048780487804873,0.0,0.0,0.05243902439024384,-0.0024390243902439046,0.002439024390243838
10,-0.006896551724137901,0.013793103448275912,-0.024137931034482696,0.10344827586206899,0.024137931034482786,0.048275862068965544,-0.0034482758620689503,-0.017241379310344796,0.020689655172413834,-0.0034482758620689503,0.03103448275862075
11,-0.013888888888888862,-0.013888888888888862,-0.03888888888888888,-0.01944444444444444,2.2204460492503132e-17,0.04444444444444444,0.0,-0.008333333333333304,0.05833333333333333,0.0,-0.001388888888888884
12,0.0031746031746031633,-0.0003968253968253954,0.009126984126984117,0.0023809523809523838,0.0075396825396825354,0.04563492063492062,0.0,0.0,0.022619047619047615,0.0,-0.0007936507936507908
13,-0.004743083003952542,0.013438735177865646,0.016996047430830052,0.040711462450592914,0.037944664031620556,-0.004347826086956497,0.00039525691699604515,0.0011857707509881576,0.10434782608695654,0.0,-0.0007905138339920903
14,0.006756756756756799,0.041216216216216225,-0.006081081081081052,0.03918918918918919,0.0256756756756757,0.01824324324324327,0.0,0.0033783783783783994,0.06148648648648651,0.0033783783783783994,0.004729729729729737
15,-0.016317991631799166,0.02259414225941416,0.015062761506276123,0.00627615062761504,0.008786610878661083,-0.004184100418410064,-0.0029288702928870424,-0.00041841004184102194,0.08326359832635984,0.0,0.00334728033472802
16,-0.000390625,0.003125,0.026953125,0.016796875,0.02109375,0.018359375,0.000390625,-0.000390625,0.048046875,0.003515625,-0.003515625
17,0.0,-0.009134615384615463,0.006249999999999955,0.00048076923076918466,-0.010576923076923105,-0.014423076923076983,-0.0004807692307692513,0.00048076923076922906,0.025480769230769185,-0.004807692307692402,0.0009615384615384581
18,-0.009933774834437071,-0.00662251655629138,-0.011258278145695355,-0.007947019867549665,0.0,-0.011258278145695355,-0.0033112582781457123,-0.007947019867549643,-0.006622516556291402,-0.007947019867549643,-0.00662251655629138
19,-0.0021739130434782704,0.021739130434782594,0.02101449275362315,0.02608695652173911,0.013768115942028957,0.06376811594202896,0.0,0.0,0.008695652173912993,0.001449275362318847,0.0021739130434782483
20,0.017177914110429415,0.0018404907975460016,-0.00368098159509207,0.008588957055214697,0.003680981595091981,0.0006134969325152894,-0.006748466257668761,0.006134969325153339,0.01779141104294475,-0.005521472392638072,0.0024539877300613355
21,0.01442307692307696,0.02836538461538467,0.04759615384615388,0.019230769230769294,0.00913461538461544,0.0038461538461538993,-0.0009615384615383916,-0.005288461538461497,0.026923076923077004,-0.005769230769230749,-0.008173076923076871
22,-0.006770833333333304,0.017708333333333347,-0.004166666666666629,0.04427083333333337,0.016666666666666698,0.011979166666666697,-0.008333333333333259,0.002083333333333348,0.05885416666666672,0.009895833333333392,-0.0078124999999999774
23,0.0014598540145985607,0.02627737226277378,-0.010948905109489005,-0.021897810218978075,-0.008029197080291905,0.020437956204379604,-0.012408759124087542,-0.004379562043795593,0.01094890510948907,-0.022627737226277332,-0.0007299270072992359
24,0.013793103448275824,0.09241379310344826,-0.001379310344827589,-0.015172413793103478,0.03517241379310341,0.028275862068965464,0.0,-0.001379310344827589,0.017931034482758568,-0.001379310344827589,0.0006896551724137945
25,0.014213197969543123,0.0005076142131979156,0.010152284263959333,0.012690355329949221,0.004060913705583679,0.02538071065989842,0.006598984771573546,-0.011167512690355385,0.04974619289340099,0.016751269035532923,0.0035532994923857418
26,-0.00714285714285714,0.0025974025974025983,0.0188311688311688,0.04220779220779221,0.006493506493506463,-0.013636363636363646,0.0012987012987013102,0.0006493506493506551,0.012337662337662314,0.0019480519480519654,0.006493506493506507
27,-0.014024390243902451,0.01890243902439026,0.0030487804878048808,0.004268292682926833,-0.0006097560975609762,-0.0060975609756097615,-0.005487804878048785,-0.004878048780487809,0.01768292682926831,0.0060975609756097615,-0.0024390243902439046
28,-0.047169811320754686,-0.006918238993710668,-0.002830188679245249,-0.013836477987421335,0.009748427672955983,-0.029245283018867908,0.0,-0.0006289308176100183,0.023584905660377388,0.0044025157232704835,-0.0012578616352201034
29,-0.000284090909090895,0.01960227272727273,0.017897727272727294,-0.005113636363636309,0.08636363636363638,0.00965909090909094,0.002272727272727315,-0.0017045454545454141,2.2204460492503132e-17,-0.003977272727272707,0.004261363636363669
30,0.00395136778115499,-0.004863221884498481,-0.007598784194528885,0.0006079027355622823,0.04528875379939208,0.0194528875379939,0.0003039513677811856,-0.00030395136778114116,-0.0027355623100303816,-0.0012158054711246535,-0.0009118541033434679
31,-0.012755102040816335,0.0056122448979591955,0.00663265306122447,0.004591836734693877,-0.0045918367346938545,-0.006122448979591866,0.0,0.0,0.046428571428571395,0.0,-0.003061224489795911
32,-0.007518796992481191,-0.010150375939849621,0.01804511278195491,0.02105263157894739,-0.005639097744360888,-0.015413533834586435,0.0,0.0022556390977443775,0.023308270676691722,-0.0015037593984962294,0.006390977443609036
33,-0.0033632286995515905,-0.006726457399103181,0.0038116591928250678,0.024887892376681563,0.004484304932735372,-0.009641255605381227,0.0008968609865470434,0.0004484304932735217,0.0403587443946188,-0.0026905829596412635,0.002466367713004436
34,0.004119850187265928,0.0007490636704119869,0.00599250936329585,0.00374531835205989,0.001872659176029945,0.0026217228464419096,0.011610486891385729,-0.004868913857677915,0.046067415730337034,0.0,-0.003370786516853941
35,0.009691629955947167,0.0013215859030837108,0.0017621145374449253,-0.003083700440528636,0.027753303964757704,0.011013215859030834,0.0,-0.0013215859030837108,0.0383259911894273,0.0,-0.0008810572687224738
36,0.0028169014084506784,0.004577464788732355,0.0038732394366196798,0.00528169014084503,-0.0028169014084507226,0.018661971830985856,-0.001056338028169046,0.00035211267605632645,0.07781690140845066,0.0007042253521126529,0.00528169014084503
37,0.0061433447098975915,0.0020477815699658786,0.004095563139931735,0.0030716723549488066,0.006484641638225241,0.01501706484641636,0.0044368600682593625,0.0,0.136518771331058,0.0,0.0
38,0.02612612612612606,-0.0042042042042042425,0.011711711711711658,0.006006006006005982,0.018018018018017966,0.015615615615615575,-0.0006006006006006092,-0.0036036036036036336,0.026726726726726668,0.00030030030030028245,-0.0036036036036036557
39,0.0031948881789138016,0.009904153354632617,-0.012140575079872184,-0.0015974440894568342,0.03418530351437703,0.024600638977635803,0.0009584664536741672,0.0012779552715655562,0.0175718849840256,0.0006389776357828225,0.007667731629393004
40,0.0023809523809523725,0.02448979591836733,-0.005102040816326503,-0.007823129251700678,0.04863945578231295,0.010544217687074808,0.0,-0.0020408163265305925,0.008503401360544194,4.4408920985006264e-17,-0.004761904761904745
41,0.011155378486055767,0.024701195219123485,0.00239043824701195,-0.010358565737051784,-0.005577689243027884,0.021912350597609542,-0.0007968127490039833,-0.003984063745019917,-0.008366533864541826,-0.00039840637450199167,-0.00039840637450199167
42,0.013397129186602852,-0.0004784688995215225,0.008133971291866039,0.036363636363636376,0.043540669856459345,-0.005741626794258358,0.0066985645933014485,-0.010526315789473672,0.010047846889952194,0.007177033492822971,-0.0071770334928229484
43,0.04039087947882738,0.0016286644951140072,0.015309446254071667,0.03778501628664497,0.008143322475570036,0.004560260586319221,-0.0022801302931596103,0.004234527687296419,0.013029315960912058,-0.00684039087947883,0.002931596091205213
44,0.0035714285714285587,-0.0011904761904762528,-0.029761904761904833,-0.0047619047619048335,-0.03134920634920639,0.009126984126984095,-0.003968253968254065,-0.001984126984127066,0.0067460317460316995,0.005555555555555536,0.0035714285714285587
45,-0.0028985507246376274,-0.005072463768115898,-0.0376811594202898,-0.013043478260869535,0.009420289855072529,0.031884057971014526,-0.002173913043478204,-0.011594202898550666,0.004347826086956585,-0.008695652173912993,0.002173913043478315
46,-0.0009433962264151052,0.011320754716981107,-0.023113207547169855,0.005188679245282967,0.0037735849056603544,0.024528301886792427,0.0,-0.0018867924528302327,0.02358490566037732,0.0,0.000471698113207486
47,-0.0040000000000000036,-0.00040000000000000034,-0.008800000000000007,-0.001200000000000001,0.014800000000000013,-0.0016000000000000014,-0.0020000000000000018,0.0064000000000000055,0.03440000000000001,0.0036000000000000034,-0.002400000000000002
48,0.024189526184538603,0.013715710723191976,0.01521197007481292,0.0029925187032418645,0.0069825436408976985,0.01770573566084783,-0.0024937655860349573,0.00423940149625932,0.03366583541147128,0.005985037406483751,0.025436408977556058
49,0.03325183374083125,0.007334963325183352,-0.0036674816625917204,-0.018581907090464568,0.012713936430317796,0.0002444987775060747,-0.0009779951100244767,-0.0007334963325183796,0.048410757946210234,-0.0017114914425427896,-0.0004889975550122605
50,0.00794117647058823,0.042058823529411773,0.02588235294117649,0.003235294117647047,-0.005294117647058805,0.00794117647058823,-0.000588235294117645,-0.00117647058823529,0.023823529411764733,0.0,-0.0008823529411764675
51,-0.0005830903790087661,0.00320699708454808,0.02332361516034982,0.007871720116618075,0.029446064139941643,0.0023323615160349533,-0.0002915451895044052,0.00320699708454808,0.03906705539358597,-0.006122448979591866,-0.0023323615160350196
52,-0.0290909090909091,-0.007676767676767682,-0.008484848484848494,0.00121212121212122,0.015757575757575748,0.03111111111111109,0.006868686868686869,0.004444444444444473,0.04888888888888885,-0.0028282828282828465,-0.006464646464646484
53,0.009448818897637778,-0.007874015748031505,-0.01679790026246719,-0.0036745406824147064,-0.001049868766404205,0.013648293963254598,-0.0036745406824147285,-0.006824146981627299,0.03779527559055118,0.007349081364829391,0.0026246719160105013
54,0.020083682008368166,0.009205020920502061,0.018410041841004164,-0.0016736401673640654,-0.0016736401673640212,0.024267782426778184,0.005857740585774018,0.0012552301255229549,0.05355648535564852,-0.002510460251046043,-0.003765690376569064
55,0.00956937799043065,0.0023923444976077235,-0.0033492822966506796,0.014832535885167508,0.00813397129186606,-0.02822966507177027,0.003827751196172313,0.002870813397129246,0.06794258373205746,0.0,-0.0004784688995214781
56,0.043877551020408176,0.006122448979591888,-0.006122448979591822,0.04285714285714284,0.05204081632653064,0.00714285714285714,-0.008163265306122436,-0.0020408163265306146,0.06428571428571425,0.0,0.008163265306122481
57,-0.012962962962962954,-0.017592592592592625,0.00462962962962965,0.05555555555555554,0.015740740740740722,0.004629629629629628,-0.00648148148148151,-0.01851851851851849,0.02037037037037035,-0.0009259259259259301,-0.011111111111111094
58,-0.01846153846153851,0.003076923076923066,0.013076923076923052,0.07153846153846151,0.07153846153846151,0.038461538461538436,-0.0007692307692307665,-0.001538461538461533,-0.010769230769230798,0.01076923076923073,0.029230769230769192
59,0.009933774834437114,-0.003973509933774854,-0.00331125827814569,0.033774834437086065,0.042384105960264894,-0.007947019867549643,0.001986754966887427,0.0026490066225165697,0.03443708609271523,0.003973509933774854,0.001986754966887427
60,0.004100227790432798,-0.007289293849658307,-0.012300683371298393,0.02642369020501136,0.012756264236902038,0.004555808656036442,-0.0004555808656036442,-0.0013667425968109325,0.023234624145785854,-0.008656036446469239,-0.0009111617312072884
61,0.0,0.003818615751789922,0.0028639618138424526,0.016229116945107404,0.0276849642004773,0.0009546539379474694,0.0,0.0009546539379474694,0.04439140811455844,-2.2204460492503132e-17,-0.0028639618138424972
62,0.031249999999999955,0.04874999999999996,0.004583333333333295,0.0016666666666666386,0.0029166666666666343,0.021666666666666622,0.0008333333333333081,-0.0004166666666666874,0.0004166666666666208,0.002083333333333326,-0.0120833333333334
63,0.0,-0.013875598086124397,-0.0014354066985645896,0.029186602870813382,0.018181818181818188,0.008612440191387561,0.0038277511961722467,-0.0033492822966507243,0.0014354066985645896,0.0,0.0023923444976076793
64,0.014880952380952394,-0.008333333333333304,-0.0011904761904761862,0.01369047619047623,0.004761904761904789,-0.0023809523809523725,0.0,0.005952380952380954,0.052380952380952396,0.0,0.003571428571428581
65,0.016387959866220724,0.01170568561872909,-0.009698996655518387,0.03210702341137121,-0.0030100334448160517,-0.011371237458193972,0.0003344481605351168,-0.0050167224080267525,0.08662207357859528,-0.0003344481605351168,0.004013377926421402
66,0.03500717360114782,-0.000860832137733114,0.00832137733142042,0.01434720229555242,0.036441893830703065,-0.0011477761836441668,-0.0002869440459110084,-0.00832137733142031,0.08694404591104739,0.004591104734576801,0.007460545193687262
67,0.002480620155038804,0.0031007751937984994,0.02790697674418612,0.02015503875968998,0.03503875968992252,0.017054263565891525,0.0,0.01271317829457368,0.04837209302325587,0.006201550387596977,0.020465116279069818
68,0.005263157894736836,-0.00714285714285714,0.025939849624060173,-0.0033834586466165327,0.03157894736842104,-0.004887218045112785,0.0,-0.007518796992481214,0.010150375939849621,0.014661654135338353,-2.2204460492503132e-17
69,0.017669172932330834,0.0026315789473684292,-0.007518796992481191,0.009022556390977465,0.010902255639097792,-0.005639097744360888,0.0033834586466165773,-0.002631578947368407,0.011278195488721821,0.0003759398496240962,-0.00037593984962400737
70,0.023773584905660484,0.0018867924528302104,0.025283018867924632,0.018867924528301994,-0.0018867924528301661,0.010188679245283128,0.014339622641509541,0.006037735849056714,0.046415094339622744,0.005660377358490653,0.0033962264150944055
71,0.017972350230414724,0.006912442396313323,0.011059907834101313,0.011520737327188923,-0.008755760368663656,-0.00691244239631339,-4.4408920985006264e-17,0.007834101382488435,0.01382488479262669,-0.0009216589861751556,0.0013824884792626336
72,0.0005524861878453136,0.006077348066298382,0.045303867403314955,0.08342541436464093,0.014917127071823267,0.02707182320441994,-0.0005524861878452913,0.028176795580110568,0.04088397790055254,0.00939226519337022,-0.005524861878453002
