,rexp,fix,entrophy,lt,age,ld
0,-0.0009756097560975618,0.0,0.03756097560975613,0.023902439024390265,-0.0012195121951219523,0.0358536585365854
1,0.04472271914132377,0.0,0.07602862254025045,0.14919499105545614,0.007334525939177073,0.19606440071556347
2,0.0,0.0,0.13753877973112721,0.0,0.00041365046535677406,0.09327817993795244
3,0.00388420666910958,0.0,0.11755221692927813,0.06419934041773548,-0.002565042139977991,0.026603151337486274
4,0.01668731928954974,0.0,0.0017348203221808855,0.15150764147046672,-0.003469640644361882,0.14704667492771578
5,0.0,0.0,0.012891566265060207,0.006144578313252991,0.0,0.16951807228915655
6,0.0,0.0,0.10302457466918713,-0.002835538752362954,0.0,0.07958412098298677
7,0.0010439321444106532,0.0,0.1653762505437147,0.007742496737712057,0.0014789038712484047,0.02192257503262294
8,0.0028729281767955637,0.0,0.16265193370165745,0.05082872928176794,-0.003904235727440186,0.1215469613259668
9,0.0023622047244094223,0.0,0.0941732283464567,0.09866141732283462,0.028110236220472463,0.021496062992125985
10,0.0,0.0,0.10228245363766046,0.03737517831669046,0.002567760342368053,0.01383737517831669
11,0.0,0.0,0.0881425633995887,0.26922549691569564,0.0,0.0
12,0.0033172080165860818,0.004284727021423662,0.20995162404975815,0.17691776088458883,0.01644782308223911,-0.0020732550103662595
13,0.0,0.0,0.13388527498521588,0.2522767593140154,0.0,0.0
14,0.0,0.11116675012518776,0.0028042063094641857,0.3026539809714571,0.0,0.0
15,-0.0008431703204047514,0.0,0.11079258010118036,0.28600337268128156,0.0,0.0
16,0.0,0.0,0.15099099099099098,0.23729729729729732,0.0,0.0
17,0.0,0.0,0.0023156611822059635,0.2944546008531383,0.0012187690432663213,0.0
18,0.019272168118913323,0.0,0.19589953869810353,0.2798564838544336,0.0,0.0
19,0.011634904714142458,0.0,0.1920762286860582,0.31123370110330995,0.0,0.0
20,0.0,0.0,0.1953672316384181,0.21288135593220342,0.0,0.0
21,0.0,0.0,0.18841502227880333,0.22049649904519417,0.0,0.0
22,0.0039816232771822556,0.0,0.24425727411944873,0.23323124042879023,0.015620214395099575,0.004594180704441087
23,0.0,0.0,0.18431372549019615,0.22765737874097008,0.0,0.0
24,0.0,0.0,0.21413427561837456,0.17703180212014138,0.0,0.009717314487632512
25,0.0,-0.005817174515235423,0.23462603878116348,0.22340720221606655,0.017867036011080372,0.0
26,-0.00041753653444680515,-0.004036186499652117,0.2687543493389004,0.08698677800974249,0.0,0.007098121085594933
27,0.0064882400648824,0.0,0.21995133819951337,0.10721816707218164,0.0,0.01005677210056768
28,0.006183889340927595,0.0,0.25419039869812854,0.08852725793327913,0.008462164361269342,0.012367778681855212
29,0.013102409638554224,0.0,0.2576807228915663,0.02243975903614457,-0.0018072289156626509,0.0009036144578313144
30,0.009915014164305958,0.0,0.2189801699716714,0.09093484419263458,0.014164305949008504,0.00878186968838528
31,0.0,0.0,0.2159247648902821,0.27347962382445135,0.007899686520376138,0.0
32,0.0,0.0,0.2210652304009575,0.3025733093955715,0.013285457809694767,-0.003231597845601475
33,0.0,0.0,0.1358539765319426,0.229986962190352,0.0,0.0
34,0.0,0.0,0.1299258037922506,0.2217642209398186,0.009068425391591094,0.0008244023083264773
35,0.0,0.0,0.17753378378378376,0.18902027027027024,0.0006756756756756577,0.0
36,0.0,0.0,0.17856025039123632,0.20219092331768396,0.0,0.0
37,0.029787234042553214,0.0,0.023546099290780154,0.25390070921985813,0.0,0.002695035460992945
38,0.0,-0.0065946560545764085,0.00432063672541223,0.2739056281978397,0.0,0.0020466173962479404
39,0.0,0.0,0.13123718386876285,0.0740943267259057,0.0,0.0
40,0.0,0.0,0.02622576966932726,0.027822120866590683,0.0,0.015735461801596372
41,0.0,0.0,0.04120082815734984,0.00020703933747410198,-0.00020703933747412417,0.07929606625258794
42,0.0012027491408934665,0.0,0.247766323024055,0.008762886597938224,0.0,0.0010309278350515427
43,0.0008064516129031807,0.0,0.12396313364055297,0.10587557603686633,0.0,-0.0014976958525345862
44,0.0015728977616455086,0.0,0.28820326678765884,0.08517846339987903,-0.000362976406533555,0.009195402298850585
45,0.0,0.0,0.0,0.21891551071878937,0.0,0.0
46,0.0,0.0,0.007387140902872735,0.20328317373461008,0.0,0.0
47,0.0,0.0,0.02931696085955491,0.18603223330775137,0.008595548733691505,0.005065234075211067
48,0.01199324324324329,0.0,0.0,0.2263513513513514,0.14121621621621627,0.0
49,0.0069692058346839895,0.0,0.12949756888168557,0.04732576985413293,0.061912479740680725,0.0032414910858995284
50,0.004996431120628109,0.0,0.031263383297644554,0.055389007851534625,0.0,0.14104211277658818
51,-0.008588235294117652,0.044352941176470574,0.027529411764705893,0.026941176470588225,0.0,0.11094117647058824
52,0.0,0.054695431472081224,0.040609137055837574,0.020050761421319785,0.0,0.0
53,0.0,0.0671617161716171,0.008415841584158378,0.15066006600660062,0.004125412541254092,0.0
54,0.0,0.07061812023708718,0.01168501270110076,0.2391193903471634,0.04707874682472477,0.0005080440304826572
55,0.0,0.0,0.0145576707726764,0.021052631578947413,0.006942889137737973,0.004703247480403161
56,-0.009417596034696385,0.04584882280049567,0.1516728624535316,0.04783147459727386,0.010656753407682795,0.1149938042131351
57,0.027298578199052147,0.0,0.1243601895734597,0.0026540284360189624,0.000758293838862567,0.11488151658767776
58,0.0,0.0,0.17730358874878757,0.011057225994180398,-0.0032977691561590916,0.007953443258971848
59,0.0,0.0,0.16292134831460678,0.18179775280898877,0.0,0.0
60,0.019477911646586278,-0.003815261044176754,0.1829317269076305,0.018473895582329238,-0.00040160642570286065,-0.00040160642570281625
61,-0.01170634920634921,0.002182539682539675,0.08293650793650795,-0.005555555555555536,-0.0023809523809523725,0.004563492063492047
62,0.01496598639455784,0.0,0.16309523809523815,0.035884353741496636,0.0,0.0
63,-0.000164473684210531,0.05296052631578942,0.16365131578947364,0.18289473684210525,0.03453947368421051,0.0036184210526315486
64,0.022067594433399583,0.052286282306163015,0.14831013916500996,0.023260437375745503,0.009145129224652071,0.20238568588469183
65,0.0,0.0,0.16363636363636364,0.0,0.0,0.20993439550140583
66,0.029950738916256124,0.06719211822660098,0.15586206896551724,0.1913300492610837,0.01950738916256156,0.07428571428571426
67,0.0,0.0,-0.004038004750593793,0.11021377672209028,-0.0030878859857482064,0.16270783847981002
68,-0.003260869565217406,0.0,0.2,0.018840579710144877,0.008333333333333304,0.15797101449275358
69,0.0039045553145336197,0.0,0.1383947939262473,0.04034707158351412,0.004772234273318876,0.11540130151843819
70,0.0,0.05780051150895138,0.11815856777493602,0.01227621483375958,-0.008184143222506424,0.0
