,la,ld,exp,lt,rexp,fix,sexp,nuc,ndev,age,ns
0,0.039999999999999994,-0.020000000000000018,0.01272727272727272,0.0006060606060605877,0.0012121212121211978,-0.009090909090909127,0.09696969696969696,-0.0060606060606061,-0.01575757575757577,0.027878787878787836,-0.00303030303030305
1,0.0013468013468013406,-0.031649831649831636,-0.037710437710437694,-0.036363636363636355,-0.003367003367003374,-0.004713804713804714,0.009427609427609429,-0.04646464646464645,-0.03501683501683499,-0.019528619528619527,-0.031649831649831636
2,0.028897338403041806,-0.019771863117870735,-0.025095057034220526,-0.019771863117870735,0.01216730038022813,-0.005323193916349833,0.0068441064638783185,-0.015209125475285213,-0.020532319391634957,0.004562737642585568,-0.012927756653992439
3,0.04191919191919189,-0.009090909090909127,0.019696969696969678,-0.003030303030303072,-0.00555555555555558,-0.004040404040404022,0.013131313131313127,-0.007070707070707094,0.002525252525252508,-0.005555555555555558,0.006060606060606055
4,0.0004705882352940893,-0.00047058823529413376,-0.030117647058823537,-0.020235294117647084,0.0037647058823529144,-0.006117647058823561,0.009411764705882297,-0.0023529411764706245,-0.020235294117647084,0.002823529411764669,-0.03200000000000003
5,-0.004359673024523137,-0.00490463215258854,-0.027792915531335116,-0.05340599455040866,-0.038147138964577644,-0.015803814713896403,-0.012534059945504073,-0.01416893732970026,-0.053950953678474065,-0.00326975476839233,-0.03324250681198906
6,0.03281733746130024,0.019195046439628417,-0.021981424148606866,-0.024458204334365387,-0.0018575851393189291,-0.004953560371517085,-0.031888544891640905,-0.024767801857585182,-0.04272445820433442,-0.00835913312693506,-0.017956656346749256
7,0.011970802919708012,0.009343065693430653,-0.0364963503649635,-0.04817518248175181,0.002043795620437927,0.0,-0.019270072992700737,-0.018102189781021894,-0.050218978102189823,-0.005839416058394176,-0.028321167883211686
8,0.011231101511879038,-0.001727861771058292,-0.01727861771058318,-0.016414686825054037,0.01123110151187905,0.0,-0.005183585313174932,-0.008639308855291582,-0.009071274298056153,0.002591792656587466,-0.015982721382289435
9,0.023566878980891715,0.009554140127388533,-0.005095541401273884,0.00573248407643312,0.047770700636942665,-0.001273885350318471,-0.01273885350318471,0.0,0.014012738853503182,-0.0031847133757961776,0.0
10,0.009313725490196111,-0.0009803921568627416,-0.028431372549019573,-0.032843137254901886,0.007352941176470629,-0.006862745098039191,-0.03529411764705877,-0.010294117647058787,-0.04803921568627445,-0.005882352941176427,-0.01764705882352935
11,0.01795918367346939,0.01183673469387756,-0.02122448979591838,-0.03959183673469387,-0.006122448979591843,0.0,-0.02653061224489799,-0.0032653061224489745,-0.038367346938775485,-0.0032653061224489745,-0.01959183673469388
12,0.056969696969696934,0.035151515151515086,0.013939393939393873,-0.006666666666666732,0.025454545454545396,0.0012121212121211755,-0.003636363636363682,0.003636363636363593,-0.00969696969696976,0.003636363636363593,0.003030303030302983
13,0.05488721804511283,0.03157894736842111,-0.015789473684210464,0.006015037593985006,0.048872180451127824,0.0,0.004511278195488755,0.006015037593985006,-0.021052631578947344,0.00676691729323311,-0.0007518796992480592
14,0.030000000000000016,0.015000000000000013,-0.02428571428571428,-0.00785714285714284,0.007857142857142873,-0.005714285714285694,-0.020714285714285706,0.0007142857142857339,-0.04642857142857141,-0.0007142857142857006,-0.01857142857142856
15,0.099749373433584,0.04862155388471179,-0.0140350877192982,0.026065162907268215,0.008020050125313306,0.007017543859649145,-0.003508771929824528,0.04060150375939853,-0.013032581453634062,0.02907268170426065,-0.001002506265664138
16,0.056869009584664496,0.018530351437699634,-0.01277955271565503,-0.009584664536741273,-0.0031948881789137795,-0.001277955271565534,-0.015335463258785964,0.005750798722044692,-0.010223642172524028,-0.0070287539936102926,-0.0006389776357828003
17,0.12142857142857141,0.024999999999999977,0.01607142857142856,0.0071428571428571175,-0.016071428571428605,0.017857142857142815,0.0339285714285714,0.03035714285714286,-0.0035714285714285587,0.0017857142857142794,0.012499999999999956
18,0.08327645051194543,0.0034129692832765234,-0.016382252559726918,0.010921501706484694,0.008191126279863537,-0.012969283276450482,-0.013651877133105738,0.00477815699658708,0.0034129692832765013,0.004778156996587057,0.002047781569965923
19,0.04824742268041242,0.009896907216494921,-0.003298969072164937,0.020618556701030966,0.012371134020618579,-0.006597938144329874,-0.011958762886597895,0.009484536082474283,-0.01443298969072162,0.005360824742268089,-0.0020618556701030633
20,0.05714285714285718,0.02857142857142858,2.2204460492503132e-17,0.03750000000000002,-0.006547619047619024,0.0005952380952381153,4.4408920985006264e-17,-0.010119047619047583,-0.010714285714285676,-0.004166666666666629,-0.0023809523809523504
21,0.03736263736263736,0.010989010989010973,-0.001098901098901095,0.010989010989010973,0.001098901098901095,-0.001098901098901095,-0.00439560439560438,0.0,0.010989010989010973,-0.001098901098901095,-0.02637362637362639
22,0.07353951890034367,0.02542955326460483,0.025429553264604852,0.0357388316151203,0.02405498281786944,0.0027491408934708027,0.0027491408934708027,0.010309278350515493,0.005498281786941628,0.0006872852233677396,-0.013745704467353926
23,0.06109890109890113,0.01846153846153851,0.008791208791208826,0.0206593406593407,0.011868131868131914,0.008351648351648411,0.0021978021978022342,0.02021978021978028,0.011868131868131914,-0.007032967032967008,0.008791208791208848
24,0.03611111111111116,0.008641975308641992,0.036728395061728425,0.024691358024691402,0.006172839506172867,0.006790123456790154,0.03703703703703707,-0.004629629629629628,0.004629629629629628,-0.00277777777777779,-0.0074074074074073955
25,0.023565573770491798,0.0221311475409836,-0.008196721311475441,-0.0010245901639344356,-0.0032786885245901674,-0.0014344262295081789,-0.007172131147541028,-0.0010245901639344356,-0.009836065573770526,-0.010450819672131174,-0.0008196721311475752
26,0.02305084745762709,0.020338983050847425,0.0027118644067796404,-0.0029378531073446677,-0.009491525423728863,-0.0020338983050847805,-0.0009039548022599098,-2.2204460492503132e-17,-0.007005649717514162,-0.01175141242937856,0.003163841807909562
27,0.0394904458598726,0.008917197452229297,-0.002123142250530785,0.009766454352441611,-0.013163481953290868,-0.001698513800424628,-0.014437367303609339,-0.002123142250530785,0.022080679405520165,-0.003397027600849256,-0.006369426751592355
28,0.08315412186379931,0.043010752688172095,0.018637992831541262,0.015053763440860245,0.00501792114695343,0.009318996415770631,0.0021505376344086225,-0.006810035842293871,-0.03727598566308241,-0.00788530465949815,0.0035842293906810374
29,0.04922547332185891,0.007917383820998335,0.0003442340791738996,0.009638554216867523,0.00929432013769369,-0.0103270223752151,-0.0103270223752151,-0.002753872633390664,-0.025473321858863973,0.004475043029259917,-0.0013769363166953098
30,0.01675041876046903,0.015410385259631542,0.003350083752093824,0.028140703517587972,2.2204460492503132e-17,-0.002680067001675024,-0.010720268006700163,-0.002680067001675046,-0.0010050251256281451,-0.016415410385259642,0.003350083752093802
31,0.06429587482219064,0.04068278805120913,0.011948790896159323,0.028165007112375528,0.006827880512091022,0.006543385490753928,0.00995732574679944,0.009103840682788045,0.0034139402560455336,-0.003982930298719767,0.017354196301564716
32,0.04756871035940802,0.031712473572938694,-0.026004228329809708,0.015644820295983086,-0.0008456659619450635,-0.0016913319238900826,-0.010570824524312883,-0.005285412262156464,0.006131078224101439,-0.0016913319238900826,0.0023255813953488415
33,0.06944444444444449,0.025694444444444464,0.003472222222222254,0.01996527777777777,0.00625,-0.0038194444444444196,-0.002777777777777746,0.006770833333333348,0.005729166666666697,0.0003472222222222543,0.005034722222222255
34,0.04608076009501187,0.020665083135391882,-0.005938242280285055,-0.012589073634204296,-0.005225653206650849,-0.010213776722090274,-0.0130641330166271,0.0,-0.014964370546318339,-0.009501187648456089,0.012826603325415653
35,0.04058744993324439,0.018691588785046776,-0.0034712950600800595,0.0021361815754339596,0.001335113484646233,-0.00080106809078766,-0.006141522029372459,0.007209612817089472,0.008277703604806442,0.0032042723631509062,-0.0021361815754338933
36,0.05036674816625915,0.022493887530562317,-0.006112469437652845,0.0019559902200488644,-0.006356968215158965,0.003667481662591654,0.0017114914425427675,0.006112469437652801,-0.0024449877750611472,-0.007334963325183397,0.020293398533007313
37,0.06982055464926595,0.030016313213703148,0.003915171288743946,0.009461663947797771,0.022185970636215392,0.0009787928221860031,0.01141924959216969,0.007504078303425854,0.004893964110929905,0.004241435562805896,0.03066884176182714
38,0.04298245614035092,0.019736842105263185,0.0035087719298246165,4.4408920985006264e-17,0.03289473684210529,0.0,-0.0008771929824560765,-0.0021929824561403243,4.4408920985006264e-17,-0.00043859649122801603,0.028070175438596513
39,0.04968944099378887,-0.00621118012422357,0.007453416149068382,0.007453416149068359,0.047204968944099424,0.003726708074534191,2.2204460492503132e-17,-0.004968944099378825,0.005590062111801264,-0.0068322981366459425,0.0031055900621118626
40,0.051465798045602626,0.01107491856677525,0.0013029315960912057,0.004560260586319221,0.034527687296416955,-0.0013029315960912057,0.005863192182410426,-0.018241042345276882,0.0006514657980456029,0.01107491856677525,-0.018241042345276882
41,0.1279805352798054,0.014598540145985472,-0.023357664233576613,0.0,0.009245742092457498,0.0034063260340632786,-0.0004866180048661795,0.006812652068126579,0.0058394160583941975,0.030656934306569416,0.03649635036496357
42,0.16456692913385826,0.03149606299212595,0.02007874015748028,0.012204724409448798,0.026771653543307038,0.0003937007874015741,0.02401574803149602,0.025590551181102338,-0.007480314960629908,0.0311023622047244,0.056299212598425206
43,0.034615384615384624,0.0017482517482517502,0.016433566433566416,0.008391608391608397,0.013636363636363646,0.0003496503496503545,0.013286713286713315,0.02342657342657344,0.0,0.00034965034965033225,-0.007342657342657355
44,0.01797432239657637,0.0,0.02653352353780316,-0.003708987161198274,0.003708987161198318,0.0014265335235378318,0.010841654778887367,0.0065620542082739375,-0.0071326676176889595,0.0028530670470756636,-0.014265335235377962
45,0.03836065573770493,0.003934426229508214,0.021311475409836068,0.0009836065573770592,0.011803278688524599,0.004918032786885273,-0.01442622950819672,-0.006885245901639347,-0.0032786885245901674,0.005573770491803276,0.017704918032786864
46,0.033522727272727294,0.002840909090909105,0.011363636363636376,0.011363636363636399,0.011363636363636399,0.0,0.007954545454545481,-0.0011363636363636242,0.009659090909090918,0.0045454545454545634,0.010795454545454563
47,0.025000000000000043,0.002272727272727315,-0.005681818181818121,0.017613636363636397,0.001136363636363691,-0.00113636363636358,-0.006249999999999955,-0.00681818181818179,0.00965909090909094,4.4408920985006264e-17,0.010227272727272797
48,0.03994082840236681,-0.009171597633136153,-0.005029585798816627,0.006213017751479244,0.0008875739644969904,0.00029585798816560426,0.004437869822485174,-0.005325443786982298,-0.002366863905325478,-0.010059171597633166,0.09230769230769227
49,0.04863221884498481,-0.00030395136778114116,-0.0015197568389057948,0.0018237082066869137,0.0009118541033434457,0.006382978723404253,0.01063829787234043,0.039817629179331314,0.011550151975683898,-0.008510638297872353,0.05987841945288752
