,rexp,fix,age,entrophy
0,0.05060240963855418,0.0,0.007228915662650581,0.28433734939759037
1,0.0,0.0,0.0,0.3488721804511278
2,0.0022222222222221923,0.0,0.005555555555555536,0.3333333333333333
3,0.0,0.1811993517017828,0.0,0.24019448946515398
4,0.0027079303675048515,0.1408123791102515,0.11953578336557061,0.2061895551257254
5,0.0,0.14790823211875842,0.20350877192982458,0.0
6,0.2686567164179105,0.0,0.058805970149253775,-0.005970149253731271
7,0.2598726114649682,0.0,0.07006369426751594,0.2492569002123143
8,0.261455525606469,0.12398921832884095,0.2048517520215633,0.26846361185983825
9,0.2508571428571429,0.08628571428571433,0.15942857142857145,0.25200000000000006
10,0.2821011673151751,0.09844357976653695,0.09494163424124513,0.15330739299610896
11,-0.005956471935853358,0.0,-0.0020618556701030855,0.3207331042382589
12,0.3339764201500536,0.1065380493033226,0.0643086816720257,0.03193997856377275
13,0.013529411764705923,0.0,0.03294117647058827,0.2585294117647059
14,0.26812500000000006,0.08875000000000006,0.016562500000000036,0.027187500000000052
15,0.21846153846153848,0.0853146853146853,0.19412587412587412,0.06685314685314685
16,0.0671312427409988,0.09965156794425085,0.18536585365853653,0.13821138211382109
17,0.20570125427594074,0.11037628278221215,0.15438996579247438,0.27844925883694416
18,-0.019102749638205484,0.10940665701881333,0.1562952243125905,0.23907380607814765
19,0.0,0.0,0.0,0.3223463687150838
20,0.19429153924566767,0.0,0.16493374108053002,0.19918450560652395
21,0.21944444444444447,-0.0003968253968253954,0.0,0.173015873015873
22,0.24594309799789257,0.0,0.1374077976817703,0.0
23,0.01312384473197783,0.011275415896488039,0.13475046210720892,0.25046210720887246
24,0.22106703146374826,0.0777017783857729,0.03611491108071132,0.2194254445964432
25,0.0,0.0,0.0,0.31180400890868604
26,0.0,0.0,0.004310344827586188,0.2727586206896552
27,0.0,0.0,0.0,0.29126530612244894
28,0.0,0.0,0.0,0.2813299232736573
29,0.05595567867036011,0.0,0.14626038781163436,0.13222530009233613
30,0.04795204795204797,0.0,0.1758241758241758,0.16763236763236766
31,0.22979865771812086,0.0,0.05395973154362421,0.18416107382550337
32,0.008544726301735594,0.0,0.0,0.2616822429906541
33,0.0,0.0,0.0,0.2724014336917563
34,0.003437164339420007,0.0,0.01224489795918371,0.24812030075187974
35,0.0,0.0,0.0,0.21208907741251332
36,0.003030303030303094,0.0,0.010743801652892616,0.22837465564738296
37,0.03926701570680635,0.0,0.035340314136125685,0.1178010471204189
38,0.03744186046511626,-0.0006976744186046657,0.02162790697674417,0.18023255813953487
39,0.06428571428571425,0.010515873015872979,0.02857142857142858,0.06567460317460316
40,0.22804232804232805,-0.0037037037037036535,0.0502645502645503,0.02663139329805999
41,0.10082840236686388,0.0,0.0014201183431952202,0.10863905325443783
42,0.17784342688330868,0.0,0.02392909896602653,0.0301329394387001
43,0.16025848142164784,0.0,0.06882067851373183,0.03166397415185782
44,0.0,0.0,0.0,0.184
45,0.15811688311688307,0.0019480519480518765,0.026948051948051922,0.18668831168831165
46,0.0,0.0,0.0,0.23244094488188977
47,0.0,0.0,0.0,0.16113744075829384
48,0.0,0.0,0.0,0.15188866799204773
49,0.1539078156312625,0.0,0.0,0.09218436873747493
50,0.05008944543828266,0.004651162790697705,0.21645796064400719,0.13524150268336316
51,0.22265795206971678,0.0,0.045751633986928095,0.030501089324618723
52,0.026443202979515877,-0.006703910614525088,0.1471135940409684,0.20484171322160152
53,0.00038834951456305776,0.0,0.008543689320388338,0.30252427184466013
54,0.0,0.0,0.0,0.34501347708894875
