,la,nuc,fix,lt,age,ld,ns,nd,ndev,entrophy,exp
0,-0.0023188405797101687,0.009468599033816406,0.00212560386473426,-0.004057971014492789,-0.004444444444444473,-0.0028985507246377163,-0.00038647342995168366,-0.0013526570048309372,0.003478260869565197,-0.0027053140096618966,-0.00019323671497586403
1,0.0038610038610038975,-0.0004633204633204491,0.012200772200772226,0.01899613899613902,0.0001544401544401719,0.0027799227799228166,-0.005405405405405383,0.001853281853281874,0.0032432432432432656,-0.00015444015444014968,0.0004633204633204824
2,-0.0017923823749066647,0.0055265123226288185,0.0011949215832710858,-0.0165795369678865,-0.0019417475728155497,-0.006870799103808822,-0.006422703510082168,0.007318894697535466,-0.006572068707991052,0.01239731142643763,-0.015533980582524287
3,0.0007462686567163646,-0.005845771144278688,0.003233830845771091,-4.4408920985006264e-17,-0.007835820895522483,-0.0013681592039801681,-0.0029850746268657246,-0.013930348258706515,0.003233830845771091,-0.014925373134328424,0.0009950248756218638
4,0.0012269938650306678,-0.0008923591745677584,-0.0012269938650306678,0.0010039040713887282,0.0004461795872838792,0.004684885666480776,0.022978248745119955,-0.0006692693809258188,0.0006692693809258188,0.0006692693809258188,0.0
5,-0.00028195488721800556,-0.0008458646616541054,-9.398496240597964e-05,0.000751879699248148,-0.0007518796992480814,0.006109022556391008,0.022086466165413543,0.0015037593984962515,-0.0003759398496240518,-0.0017857142857142794,-0.0006578947368420573
6,-0.0016949152542373503,-0.002189265536723206,-7.062146892657938e-05,0.0012711864406779183,-0.002542372881355992,7.062146892649057e-05,0.020197740112994265,0.0032485875706214085,-0.0008474576271186862,-0.0023305084745763203,-7.06214689266016e-05
7,-0.0016933776837012582,-0.0037496220139099147,0.000846688841850618,0.0032657998185666504,-0.000241911097671621,0.0010885999395222167,0.015482310250982744,0.006592077411551234,-0.001088599939522239,-0.0014514665860296371,-0.0004233444209253312
8,-0.001651527663088337,-0.0025598678777869477,-8.257638315438687e-05,0.0018992568125516308,-0.0005780346820809079,0.0003303055326176807,0.008670520231213907,0.003798513625103239,-0.0009909165978529977,-0.004046242774566444,-0.0015689512799339056
9,0.0014375561545372229,-0.003593890386343257,0.004492362982928965,0.0010781671159029171,-0.006648697214735,0.0014375561545372229,0.006469002695417747,-0.0037735849056604208,-4.4408920985006264e-17,-0.00521114106019771,0.0014375561545372229
10,-0.002872531418312363,-0.010771992818671472,-0.0032315978456014085,-0.014901256732495493,-0.005565529622980269,-0.0026929982046678402,0.004308797127468544,-0.010771992818671472,-0.006642728904847406,-0.01723518850987431,-0.0037701974865349762
11,-0.0013245033112582404,-0.009271523178807884,-0.001030169242089718,-0.005592347314201574,0.008830022075055255,-0.0007358351729212398,0.01074319352465054,0.006916850625459947,0.0005886681383370451,-0.00853568800588662,2.2204460492503132e-17
12,0.0007121661721068318,-0.0007121661721068318,0.003086053412462908,0.0032047477744806983,0.008071216617210709,0.006765578635014813,0.007596439169139458,0.007477744807121689,0.0007121661721068539,-0.0026112759643917016,0.0009495548961424571
13,0.0011054813450023459,9.212344541686956e-05,0.0005527406725011508,0.0008291110087517595,0.0020267157991709526,0.0033164440350069713,0.009949332105020803,0.004053431598341839,-0.0001842468908336725,0.0006448641179180425,-0.0009212344541685624
14,0.004108934543717168,-0.00219780219780219,0.0020066889632107234,0.0001911132345915112,-0.00258002866698519,0.008791208791208826,0.01309125656951744,0.007262302914476826,-0.0002866698518872335,-0.0019111323459149343,-0.0016244624940277008
15,0.0036796536796536604,0.0023809523809523725,0.0056277056277056255,0.0016233766233766378,0.0008658008658008809,0.012662337662337663,0.01482683982683981,0.013744588744588726,0.0012987012987013325,0.0005411255411255534,0.0006493506493506551
16,-0.001820795400095876,-0.001533301389554409,0.0008624820316242676,0.003258265452803011,-4.4408920985006264e-17,0.009774796358409143,0.013224724484906502,0.0094873023478677,0.0006708193579300081,-0.0035457594633445445,0.0007666506947771268
17,0.001759208356239661,0.002089059923034631,0.0015393073117097255,0.001759208356239683,-0.004507971412864209,-0.0006597031335898951,0.020120945574491466,0.015173172072567298,0.0028587135788894933,-0.008796041781198482,0.000549752611324883
18,0.00016625103906897643,0.0014962593516209433,-0.0004987531172069737,-0.003990024937655856,-0.002327514546965914,0.0014962593516209878,0.022277639235245218,0.021778886118038243,-0.0016625103906899642,-0.007148794679966763,-0.004987531172069825
19,-0.001259622113365988,-0.0019594121763470973,0.0013995801259622186,-0.007697690692792159,-0.002799160251924415,0.002659202239328207,0.013715885234429681,0.00559832050384883,-0.0018194541637508888,-0.005598320503848853,0.0002799160251924615
20,-0.009164733178654271,-0.0019721577726218077,0.00023201856148493682,-0.008004640371229655,-0.006032482598607847,0.003016241299303979,0.020533642691415378,0.011252900232018592,-0.002436194895591615,-0.004756380510440783,-0.002436194895591615
21,0.0005678591709256109,-0.004770017035775132,0.00011357183418512218,-0.0037478705281090317,-0.009653605905735385,0.002385008517887566,0.010675752413401417,-0.002498580352072688,0.0014764338444065884,-0.004088586030664398,0.000681431005110733
22,-0.001906673356748656,-0.00381334671349729,0.00010035122930251994,-0.006422478675363785,-0.006221776216758679,0.0023080782739588247,-0.008228800802809855,-0.003913697942799832,-0.0005017561465128662,-0.007024586051179149,0.0003010536879076486
23,0.001856375183194925,-0.011040547142159273,0.003908158280410334,0.0020517830972154316,-2.2204460492503132e-17,0.0028334147532974806,-0.0020517830972154316,0.006253053248656548,-0.002149487054225707,-0.017000488519785063,0.000683927699071818
24,0.0015525114155251706,-0.009589041095890382,0.0042009132420091745,-0.005114155251141517,-0.001004566210045632,0.004657534246575379,0.008767123287671263,-0.002739726027397227,-0.002739726027397249,-0.008310502283104992,0.0004566210045662489
25,-0.00035842293906809266,-0.008154121863799269,0.0036738351254480993,-0.00869175627240142,-8.960573476699541e-05,-0.00035842293906807043,0.012186379928315439,-0.005017921146953386,-0.0033154121863799403,-0.006720430107526876,-0.000806451612903225
