,sexp,lt,fix,age,ndev,entrophy,la,nuc,ns
0,0.006896551724137945,0.0040229885057471385,0.0017241379310344973,0.007471264367816111,0.008620689655172441,-0.0034482758620689724,-0.004022988505747116,-0.01551724137931032,0.0
1,0.0342028985507246,0.01275362318840576,0.04057971014492752,0.008695652173913038,0.008115942028985513,0.01507246376811593,0.0028985507246376495,0.02492753623188402,0.0
2,-0.01151079136690648,-0.04124700239808153,-0.01918465227817747,-0.008153477218225425,-0.00863309352517988,-0.004316546762589935,-1.1102230246251566e-17,-0.011990407673860925,0.0
3,-0.007915567282321855,-0.01319261213720313,0.0021108179419525586,4.4408920985006264e-17,-0.01635883905013189,-0.00527704485488123,0.0010554089709762903,0.005277044854881318,0.0
4,0.011636363636363667,0.018909090909090966,0.019636363636363664,0.021818181818181848,0.013818181818181851,0.018181818181818233,0.0043636363636363916,0.008000000000000052,0.0
5,-0.012014134275618371,0.014840989399293281,0.010600706713780928,-0.0014134275618374215,-0.03957597173144878,-0.004946996466431086,0.003533568904593687,0.01696113074204948,0.0
6,0.030958230958230915,0.027027027027026973,0.03144963144963142,-0.003931203931203964,0.002948402948402884,0.0009828009828009466,-0.004914004914004932,0.08943488943488939,0.0
7,0.014883720930232557,-0.013023255813953472,0.013488372093023272,-0.008837209302325589,-0.023720930232558148,-0.024186046511627902,-0.006046511627906992,0.03488372093023255,0.0
8,-0.01230769230769233,-0.006153846153846176,-0.0038461538461538993,-0.0007692307692308109,-0.02692307692307694,0.0038461538461538104,0.0015384615384615107,-0.014615384615384652,0.0
9,0.03333333333333331,-0.05517241379310347,-0.019540229885057457,0.012643678160919537,-0.004597701149425282,0.029885057471264333,0.011494252873563204,-2.2204460492503132e-17,0.0
10,0.035573122529644285,0.03162055335968379,0.003952569169960496,0.02529644268774702,0.00869565217391306,0.011067193675889353,0.026086956521739157,0.07984189723320159,0.0
11,0.01680672268907559,0.04453781512605037,-0.005042016806722738,0.01680672268907557,0.010084033613445365,0.01680672268907557,0.036974789915966345,0.05714285714285714,0.0
12,-0.013065326633165796,0.009045226130653283,0.003015075376884435,0.020100502512562835,0.025125628140703536,0.0070351758793970156,0.013065326633165841,0.029145728643216108,0.0
13,0.004669260700389133,-0.017898832684824884,0.018677042801556465,0.007782101167315236,0.004669260700389111,0.00544747081712067,-0.014007782101167265,0.0038910505836576405,0.0
14,0.0113924050632912,0.016455696202531712,0.0075949367088608,0.0075949367088608,-0.02151898734177209,0.01772151898734182,-0.015189873417721489,0.03544303797468361,0.0
15,0.001769911504424737,0.001769911504424737,-0.02300884955752216,-0.003539823008849563,-6.661338147750939e-17,0.0106194690265486,-0.030088495575221308,0.008849557522123862,0.0
16,-0.0211180124223602,0.022360248447205033,-0.01739130434782603,0.013664596273291951,-0.013664596273291885,-0.007453416149068271,0.001242236024844723,-0.02484472049689439,0.0
17,0.0024390243902439046,0.004878048780487809,0.019512195121951237,0.007317073170731714,-0.04756097560975612,-0.025609756097561,-0.024390243902439046,-0.007317073170731736,0.0
18,-0.004411764705882337,0.022058823529411797,0.022058823529411752,-0.004411764705882337,-0.024999999999999977,0.002941176470588225,-0.044117647058823484,-0.01764705882352937,0.0
19,-0.036363636363636334,-0.021818181818181803,-0.007272727272727231,0.003636363636363682,-0.0018181818181817854,-0.010909090909090868,0.0,-0.02545454545454544,0.0
20,0.050000000000000044,0.042857142857142885,0.042857142857142906,0.0357142857142857,0.10000000000000006,0.01428571428571428,0.01428571428571428,0.06428571428571432,0.0
21,0.037837837837837805,0.024324324324324298,0.00810810810810807,-0.0027027027027027193,-0.005405405405405461,-0.005405405405405439,0.005405405405405373,0.06756756756756752,0.0
22,0.04112149532710283,0.009345794392523388,0.015887850467289754,0.0018691588785046953,0.0074766355140187144,0.0037383177570093685,0.0009345794392523477,-0.036448598130841094,0.0
23,0.027924528301886787,0.02716981132075471,0.007547169811320753,0.01811320754716981,-0.011320754716981175,-0.0067924528301887,-0.002264150943396226,-0.0007547169811320976,0.0
24,0.005761316872428024,-0.02139917695473246,0.00905349794238688,0.0016460905349794386,-0.004115226337448518,3.3306690738754695e-17,-0.007407407407407374,-0.09465020576131684,0.0
25,0.014746543778801868,-0.004608294930875579,0.07096774193548386,0.0,-0.010138248847926268,-0.016589861751152114,-0.0027649769585253335,0.024884792626728092,0.0
26,0.05892857142857146,0.03928571428571435,0.05892857142857148,0.008928571428571485,0.028571428571428602,-0.0035714285714285366,4.4408920985006264e-17,0.03392857142857146,0.0
27,0.10344827586206891,-0.013793103448275912,0.03448275862068961,0.02068965517241377,-0.04137931034482763,-0.006896551724137945,-0.01379310344827589,0.04137931034482756,0.0
28,0.0,-0.00952380952380949,0.009523809523809535,0.0,0.04761904761904763,0.009523809523809535,0.0,0.1142857142857143,0.0
29,0.15918367346938772,0.0,0.02857142857142856,0.028571428571428602,0.048979591836734726,0.008163265306122458,0.0,0.061224489795918345,0.0
30,0.14328358208955227,0.017910447761194038,0.017910447761194038,0.005970149253731361,0.011940298507462699,0.0029850746268656803,0.0,-0.005970149253731294,0.0
31,-0.020645161290322556,0.005161290322580658,-0.0025806451612902957,0.003870967741935494,-0.011612903225806437,-0.0038709677419354604,0.002580645161290329,-0.01677419354838707,0.0
32,-0.01168831168831166,0.006493506493506551,-0.006493506493506484,-0.001298701298701288,-0.002597402597402576,2.2204460492503132e-17,0.005194805194805241,-0.019480519480519452,0.0
33,-0.021505376344086002,0.058064516129032316,0.010752688172043067,-0.017204301075268803,0.012903225806451712,-0.008602150537634402,-0.015053763440860202,0.04086021505376351,0.0
