,fix,lt,age,ld,rexp,entrophy
0,0.017804878048780504,0.03268292682926825,0.013658536585365866,0.04390243902439017,0.004146341463414638,0.043170731707317
1,0.0008944543828265372,0.003220035778175334,4.4408920985006264e-17,0.035241502683363166,-0.003220035778175312,0.023971377459749577
2,0.010754912099276126,0.00941054808686661,0.006204756980351611,0.032988624612202644,-0.00041365046535677406,0.071664943123061
3,-0.00410406742396483,0.021253206302674976,0.002784902894833263,0.027116159765481828,0.005569805789666505,0.046976914620740204
4,0.0009087154068566639,0.03081371334159435,0.003056588186699671,0.03990086741016106,0.007187112763320891,0.04312267657992561
5,0.004216867469879482,0.021084337349397565,0.00939759036144574,0.03819277108433734,0.00831325301204815,0.04963855421686743
6,0.0011342155009451682,0.0157844990548204,0.003780718336483924,0.026937618147447995,0.0024574669187145347,0.050472589792060464
7,-0.008351457155284892,0.016180948238364513,0.0018268812527185928,0.02836015658982167,-8.699434536754146e-05,0.05576337538060026
8,0.0007366482504604476,0.018195211786372067,0.0005156537753223222,0.028066298342541506,-7.36648250459826e-05,0.056648250460405204
9,0.002204724409448877,0.032362204724409496,-0.0023622047244094223,0.02354330708661421,0.002440944881889795,0.04818897637795279
10,0.002425106990014325,0.0386590584878745,-0.0008559201141226325,0.02724679029957209,0.005420827389443694,0.040370898716119874
11,0.00575736806031526,0.08389307745030838,0.002741603838245332,0.0037011651816312163,0.017957505140507136,0.04345442083618911
12,0.00262612301313061,0.06786454733932276,0.0037318590186593116,-0.0031789910158949606,0.012301313061506591,0.054042847270214245
13,0.00366646954464811,0.10762862211709048,-0.0005913660555884048,0.006268480189237158,0.010171496156120629,0.034654050857480766
14,0.010916374561842778,0.12398597896845269,0.00020030045067600532,0.002904356534802188,0.012118177265898856,0.029344016024036045
15,0.007419898819561577,0.0912310286677909,0.0026981450252951287,-0.011467116357504192,0.006576728499156826,0.035750421585160244
16,0.00432432432432428,0.0652252252252252,0.0025225225225224746,0.009549549549549497,0.005225225225225172,0.02648648648648646
17,0.009140767824497265,0.07422303473491772,0.0007312614259597838,0.012187690432663012,0.002071907373552717,0.03205362583790372
18,0.010148641722193718,0.08467452588416195,-0.0017426960533059922,0.001025115325474113,-0.002050230650948226,0.03485392106611993
19,0.0015045135406218878,0.08696088264794384,-0.002708124373119336,0.007823470411233746,0.004914744232698132,0.02948846539618861
20,-0.000225988700564983,0.06983050847457625,-0.003954802259887003,0.0016949152542372835,0.003389830508474567,0.022711864406779636
21,0.00560152768936979,0.05690642902609799,-0.0038192234245703503,0.001909611712285142,0.002418841502227842,0.02367918523233605
22,0.011332312404287892,0.022511485451761116,-0.00903522205206737,0.00214395099540583,0.0007656967840734774,0.031546707503828486
23,0.008875128998967963,0.02786377708978325,-0.004747162022703843,0.0018575851393188626,0.0028895768833849143,0.034881320949432394
24,-0.0005300353356890719,0.01872791519434629,-0.003710247349823348,0.0093639575971731,0.013427561837455814,0.07614840989399292
25,0.0009695290858725114,0.03891966759002763,-0.002493074792243788,0.007202216066481926,0.007894736842105222,0.05526315789473679
26,0.00027835768963120345,0.09046624913013226,-0.0037578288100208026,0.0072372999304106235,0.005427974947808001,0.04105775922059853
27,0.0006488240064882689,0.0929440389294404,0.0034063260340632786,0.007623682076236848,0.019951338199513467,0.030332522303325282
28,0.015134255492270165,0.06021155410903174,0.003580146460537037,0.012530512611879607,0.02799023596419854,0.047681041497152174
29,0.0063253012048192225,0.051054216867469845,-0.0022590361445783635,0.002409638554216831,0.01972891566265056,0.04021084337349397
30,-0.007223796033994301,0.062039660056657266,-0.00481586402266283,0.0043909348441926845,0.004532577903682777,0.027762039660056703
31,-0.004890282131661472,0.06420062695924764,0.004012539184952968,0.005015673981191205,0.01316614420062694,0.035862068965517226
32,0.009455415918611588,0.07265110712148412,0.000957510472770795,0.003231597845601386,0.0007181328545780685,0.05086774386594852
33,0.012907431551499381,0.05658409387222947,-0.0022164276401564153,0.004172099087353343,-0.004302477183833098,0.03481095176010433
34,0.0,0.03594394064303379,-0.00412201154163232,-0.003957131079967003,-0.0029678483099752516,0.030997526793075037
35,0.006250000000000022,0.046621621621621645,0.00506756756756761,0.02145270270270272,0.005236486486486491,0.04239864864864864
36,0.0037558685446009267,0.026917057902973364,0.005477308294209693,0.023474178403755853,0.004068857589984343,0.039123630672926436
37,-0.003262411347517724,0.0439716312056738,0.00014184397163123917,0.016028368794326297,-0.0007092198581559961,0.03687943262411351
38,-0.005571347356452483,0.050483229107447423,-0.0061398521887435775,0.007617964752700423,0.00034110289937470115,0.04764070494599208
39,-0.01408065618591936,0.042515379357484576,-0.0023239917976760173,0.014900888585099104,0.00013670539986325724,0.04142173615857823
40,-0.01322690992018245,0.021208665906499436,-0.0004561003420752607,0.009578107183580408,0.00045610034207528295,0.021892816419612316
41,0.0031055900621118184,0.016356107660455522,-0.010559006211180088,0.001035196687370643,-0.0031055900621117516,0.013043478260869601
42,0.007388316151202723,0.026460481099656354,-0.014604810996563633,0.0001718213058419238,-0.00481099656357391,0.016838487972508552
