,fix,nuc,nd,entrophy,la,rexp,ns,ld,ndev,lt,age
0,-0.0010460251046024993,0.0020920502092049986,-0.011087866108786603,0.00020920502092049986,0.00020920502092049986,0.024058577405857727,0.0,-0.0010460251046024993,0.001255230125522999,0.006694560669456062,-0.009414225941422605
1,0.00034217279726267424,-0.0011976047904191268,0.0013686911890505194,0.00889649272882811,0.007527801539777635,0.026860564585115522,0.0,0.004790419161676685,0.007869974337040241,0.009923011120615954,0.03301967493584261
2,0.0,-0.007373271889400868,-0.0007373271889400179,-0.006451612903225779,-0.0016589861751151735,0.0007373271889401511,0.0,-0.003870967741935449,-0.00018433179723500447,4.4408920985006264e-17,-0.002396313364055236
3,4.4408920985006264e-17,0.0017424975798644882,-0.0058083252662148865,-0.015295256534365897,-0.0032913843175217616,0.0007744433688286811,0.0,-0.0030977734753145914,-0.00503388189738625,-0.004453049370764739,0.0034849951597289764
4,0.0,-0.00033195020746887847,-0.011286307053941869,-0.011950207468879625,-0.0029875518672199063,0.0071369294605809095,0.0,0.0026556016597510277,0.0013278008298755139,-0.0058091286307053736,-0.007136929460580888
5,-0.0006459948320413523,0.004651162790697705,-0.00012919896640828377,-0.004263565891472898,-0.0018087855297157728,0.012790697674418604,0.0,-0.0019379844961240123,-0.0033591731266150006,0.00284237726098191,0.01834625322997414
6,-0.005949656750572107,0.0004576659038901365,0.004118993135011406,-0.002105263157894788,-0.006956521739130417,0.0010983981693363676,-0.0012814645308924844,-0.009702517162471414,-0.00887871853546911,-0.0026544622425629604,0.017116704805491968
7,0.006882911392405067,0.001186708860759511,0.020569620253164556,0.014636075949367089,0.003639240506329111,0.0008702531645569556,-0.0005537974683544223,-0.0020569620253164667,-0.004588607594936711,0.006170886075949377,0.028797468354430377
8,0.010693825588796991,0.0033099936346276506,0.004837683004455795,0.006747294716740959,0.013876511775938915,0.006110757479312556,0.00025461489497136114,0.002291534054742228,0.0025461489497135893,0.007765754296626381,0.005092297899427134
9,0.01132897603485843,-0.009150326797385588,-0.005228758169934599,-0.0034858387799563627,-0.004357298474945481,0.003921568627451033,0.0,-0.007407407407407374,-0.006971677559912815,-0.010021786492374707,0.01045751633986931
10,-0.0012820512820512775,-0.023076923076923106,0.010683760683760646,0.0,-0.021367521367521403,-0.016239316239316272,0.0,-0.016239316239316272,-0.009829059829059817,-0.005128205128205154,0.0299145299145299
11,-0.001832760595647187,0.006872852233676974,0.004123711340206171,-0.0032073310423825774,0.00022909507445589838,0.02405498281786942,-0.001145475372279492,-0.0020618556701030855,0.004581901489117968,-0.00045819014891179677,0.007331042382588771
12,0.00031274433150894063,-0.004378420641125947,0.019546520719311934,0.0035965598123533617,-0.005942142298670894,-0.008287724784988338,0.0,0.00031274433150896286,-0.005316653635652901,-0.006567630961688864,0.0031274433150898727
13,0.001315789473684248,-0.004276315789473672,0.016940789473684225,0.000986842105263186,0.013980263157894779,0.001480263157894779,0.0,0.007236842105263186,-0.005756578947368385,0.00855263157894739,0.004440789473684248
