,ndev,nuc,sexp,lt,ld,fix,age,la,ns,rexp,exp
0,0.0018181818181817633,-0.0012121212121212644,-0.00666666666666671,-0.012727272727272787,0.035151515151515114,-0.0018181818181818299,-0.015151515151515204,0.1042424242424242,-0.0072727272727273196,-0.013939393939394007,-0.010909090909090934
1,-0.000673400673400737,0.0,0.02558922558922556,0.009427609427609385,0.0006734006734006703,0.0,0.002693602693602681,0.060606060606060594,0.008080808080808044,0.012121212121212066,0.012121212121212066
2,-0.0045627376425855905,0.0038022813688212585,-0.013688212927756682,-0.005323193916349856,-0.014448669201520947,0.0,-0.029657794676806116,0.03726235741444863,-0.0045627376425855905,-2.2204460492503132e-17,0.005323193916349766
3,-0.005050505050505083,-0.001515151515151536,0.0050505050505050605,-0.009595959595959625,-0.0035353535353535915,-0.008585858585858608,-0.009595959595959625,0.05555555555555556,-0.006565656565656597,-0.004040404040404066,0.012121212121212133
4,-0.004705882352941226,0.004235294117646981,-0.0023529411764706466,-0.010823529411764742,0.004235294117647026,-0.0037647058823530033,-0.01176470588235301,0.12988235294117642,-0.009411764705882408,-0.00047058823529417816,0.01694117647058817
5,0.0005449591280653587,0.01198910081743867,-0.07901907356948235,-0.03215258855585834,0.0,-0.008174386920980959,0.0,0.017438692098092633,0.0,-0.005994550408719412,0.004904632152588517
6,0.013931888544891646,-0.00835913312693497,-0.028173374613003066,-0.0012383900928792714,-0.0012383900928792714,-0.006501547987616085,-0.0040247678018575875,0.06222910216718265,0.0,0.0,-0.020743034055727548
7,0.006715328467153348,-0.022773722627737157,-0.03912408759124082,-0.00642335766423352,0.00029197080291973874,0.0005839416058394331,-0.008467153284671469,0.03094890510948909,-0.0008759124087590831,-0.006131386861313803,-0.037956204379562
8,0.017278617710583144,0.009935205183585349,-0.037149028077753755,-2.2204460492503132e-17,0.002591792656587466,-0.0038876889848812324,0.0038876889848812545,0.062203023758099364,-0.006047516198704095,-0.0004319654427645814,-0.020734341252699774
9,0.025477707006369442,0.005095541401273884,0.1038216560509555,0.03694267515923575,-0.006369426751592355,0.001273885350318471,0.001273885350318471,0.15859872611464976,0.005095541401273884,0.007006369426751591,-0.0006369426751592355
10,0.021568627450980336,0.02401960784313717,-0.00343137254901964,0.04068627450980387,-0.009313725490196156,-0.006862745098039302,-0.0004901960784314374,0.06862745098039211,0.010294117647058787,-0.0034313725490196624,-0.019117647058823573
11,0.008979591836734713,0.013877551020408196,0.0032653061224490187,0.01755102040816332,0.004081632653061251,-0.005306122448979522,-0.008979591836734668,0.011428571428571477,-0.006938775510204054,-0.008979591836734645,-0.015918367346938744
