,entrophy,ns,nd,la,fix,ndev,age,exp,nuc,ld,lt
0,-0.0028985507246377384,0.0038647342995168366,0.016618357487922664,0.00019323671497579743,-0.006183574879227094,0.0015458937198066902,0.0,0.0007729468599033451,0.05410628019323667,-0.0007729468599034339,-0.007149758454106303
1,0.015444015444015436,0.0006177606177605987,0.009884169884169847,0.008185328185328179,0.01034749034749034,-0.028880308880308903,-0.002316602316602312,-0.004169884169884197,-0.00833976833976835,0.00030888030888029936,-0.018532818532818563
2,-0.0010455563853621896,0.0022404779686333587,-0.005078416728902147,0.0019417475728155554,-0.01239731142643763,-0.015384615384615375,-0.0017923823749066204,0.0008961911874533435,0.00044809559372667175,0.001941747572815533,-0.012696041822255389
3,-0.017661691542288603,0.0,0.010696517412935291,-0.0038557213930348723,-0.028855721393034873,-0.014552238805970164,0.0019900497512437497,0.003980099502487522,0.00024875621890545484,0.0026119402985074203,-0.02437810945273635
4,-0.03892916899051868,0.011042944785276098,-0.00568878973786946,-0.003792526491912973,-0.042163970998326805,-0.009146681539319546,-0.0006692693809258188,-0.004573340769659784,0.001673173452314547,-0.0031232571109871543,-0.03413273842721696
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008082706766917292,0.005169172932330812,0.0,-0.011654135338345884
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00635593220338983,0.027471751412429378,0.0,0.033333333333333326
7,0.00018143332325364357,0.004959177502267864,0.03017840943453276,0.000544299969761064,0.004475355306924622,0.04469307529482911,0.022800120955548796,0.001995766555790701,0.028364076201995703,0.002298155427880211,0.0451164197157544
8,-0.0019818331957060396,0.005615194054500394,0.016680429397192387,0.004046242774566444,0.004872006606110623,0.014368290668868688,0.002229562345169245,0.0021469859620148355,0.0004128819157720676,0.0050371593724194644,0.009909165978530133
9,0.0003593890386342835,0.0003593890386342835,-0.0125786163522013,0.001257861635220059,-0.016711590296496003,0.010422282120395265,-0.003593890386343257,-0.0021563342318059674,-0.005031446540880546,0.00017969451931711954,0.013836477987421335
10,0.00017953321364452268,0.00035906642728904535,0.009694793536804292,0.0037701974865349762,-0.011849192100538652,0.0380610412926391,0.009156193895870723,0.0014362657091561814,-0.013285457809694834,-0.000538599640933568,0.014183123877917403
11,0.005298013245033162,0.0016188373804268074,0.009713024282560757,0.007947019867549709,-0.009418690213392167,0.053863134657836695,0.023841059602649085,-0.0010301692420897402,-0.005886681383370074,0.00014716703458426129,0.00779985283296547
12,0.012700296735905092,0.0,0.009258160237388768,0.015548961424332375,0.0099703264094956,0.07216617210682497,0.019584569732937717,0.001661721068249311,0.0007121661721068539,0.0,0.04735905044510391
13,-0.006632888070013854,0.0008291110087517595,0.001934592353754061,-0.005066789497927227,0.004790419161676662,0.0067250115154306785,0.00690925840626444,-0.0006448641179180204,-0.008843850760018434,-0.0011976047904191712,-0.025702441271303545
14,-0.0029622551361682126,0.000191113234591489,0.0020066889632106566,0.0026755852842808904,0.003440038222646891,0.01557572861920684,0.0029622551361681458,-0.008026755852842848,-0.006593406593406637,-0.00047778308647876687,-0.03201146679407554
15,-0.00021645021645027017,0.008333333333333281,0.027272727272727226,0.0023809523809523504,0.015584415584415524,0.03062770562770558,0.018290043290043245,-0.002272727272727293,0.0037878787878787403,0.012987012987012946,0.0376623376623376
16,0.0,0.0030666027791087292,0.011308097747963531,0.000766650694777149,0.01590800191662667,0.030282702443699037,0.012170579779587864,-0.004024916147580315,0.00488739817920456,0.006995687589841859,0.03239099185433632
17,0.004068169323804294,-0.00021990104452991323,0.004947773501924169,0.00032985156679494755,0.018581638262781742,0.014293567894447513,0.005607476635514042,-0.003628367234744334,0.0032985156679494533,0.0,0.013743815283122606
18,0.002660016625103889,0.00016625103906899862,0.006151288445552771,0.0034912718204488822,0.001995012468827939,-0.009642560266001654,0.003990024937655856,-0.00448877805486283,-0.003158769742310863,-0.0004987531172069958,-0.002493765586034935
19,-0.0005598320503848342,0.0,0.003918824352694217,-0.005878236529041292,0.017214835549335228,-0.003219034289713063,-0.0025192442267319313,0.0,-0.00041987403778864785,0.0002799160251924393,0.011756473058082584
20,-0.021925754060324886,-0.0006960556844547883,-0.005220417633410723,-0.018677494199535995,0.007772621809744762,-0.0008120649651972789,0.00046403712296978484,-0.006148491879350381,0.0038283062645011025,-0.003132250580046447,0.005684454756380441
21,-0.00522430437251562,0.004656445201590009,0.004997160704145376,-0.012947189097103929,0.007155025553662653,0.025440090857467255,-0.000681431005110733,-0.0007950028392958552,0.00795002839295853,-0.0037478705281090317,0.020329358319136757
22,0.0,0.0,0.031710988459608604,0.0,0.00822880080280981,0.005218263923733058,0.0,0.005820371299548377,0.029904666332162523,0.0,0.0
23,0.002540302882266765,0.0005862237420615424,0.008597948216902806,0.0011724474841231292,0.010845139228138744,-0.028334147532975074,0.003908158280410379,0.0034196384953590897,-0.000488519785051289,-0.004005862237420587,-0.02247191011235954
24,-0.000273972602739736,0.00036529680365295916,0.013698630136986311,-0.0010958904109588997,-0.002100456621004598,-0.0434703196347032,0.0010958904109588774,0.01114155251141553,-0.001187214611872145,0.0019178082191780854,-0.046484018264840186
25,0.0008960573476702871,0.003942652329749175,0.010483870967741993,-0.0008064516129031807,0.0008064516129032695,0.010931899641577102,0.0008960573476703093,0.006272401433691832,4.4408920985006264e-17,-0.0009856630824372603,-0.010394265232974865
26,-0.00371708828084667,-0.0027878162106350635,-0.00877645844088799,0.0019617965926690406,0.0015487867836860626,0.0215797625193598,0.00846670108415073,0.00010325245224571678,-0.005369127516778538,0.0017552916881775626,0.019721218378936478
27,-0.005549845837615574,0.0011305241521069487,-0.010071942446043102,0.0009249743062693216,0.0071942446043165905,0.0028776978417266673,-0.0011305241521068377,0.007708119218910636,0.005549845837615664,0.007913669064748241,-0.008119218910585757
28,0.0,0.0,-0.02656729504603241,0.0,0.013064445418676041,0.03305567733450247,-0.008154318281455453,0.018588338448049146,0.0002630425252082791,0.003682595352915441,0.027970188513809745
29,0.0017379679144384542,-0.0002673796791444083,0.009625668449197811,0.0029411764705881806,0.01664438502673793,0.040708556149732546,0.00828877005347588,-0.0009358288770053846,-0.00046791443850271455,0.009625668449197811,0.033489304812834186
30,0.006117387710113009,0.0,0.032130063378341164,0.0,0.014053458252962248,0.009313860567649513,0.0029209148525764393,-0.006117387710112965,0.003141361256544495,0.0,0.006613392119041062
31,0.0,0.0,0.010562450488513387,0.0,0.021600211249009814,0.0,0.012569316081330939,-0.0027990493794559867,0.005069976234486439,0.009717454449432306,0.0007393715341959872
32,0.003936411809235474,-0.0043149129447388026,0.010219530658592024,0.0,0.0195306585919758,-0.003709311127933357,0.004466313398940236,0.0035579106737320563,0.005450416351249076,0.011884935654806972,-0.0028766086298258387
33,0.009879032258064514,-0.011693548387096752,0.008467741935483896,-0.001612903225806428,0.008870967741935487,-0.02076612903225803,0.002419354838709686,-0.0006048387096774021,-0.008467741935483853,0.006451612903225823,0.001008064516129037
34,0.015128205128205164,-0.005384615384615365,0.017692307692307695,0.015128205128205164,0.010769230769230798,-0.00512820512820511,0.020512820512820506,0.0017948717948718107,0.0002564102564102555,0.010256410256410265,-0.006153846153846154
35,0.012351945854483959,-0.0025380710659898,0.013874788494077884,0.00541455160744504,0.005076142131979733,0.012521150592216613,0.01895093062605757,-0.0011844331641285733,-0.006768189509306221,0.0018612521150592532,0.011844331641286
36,0.0014473684210526195,0.0,0.011315789473684168,0.010394736842105234,0.018552631578947355,0.049999999999999975,0.015263157894736822,-0.001052631578947394,0.002894736842105239,0.010921052631578942,0.0446052631578947
37,-0.007036833424958732,-0.0018691588785046064,0.011105002748763115,0.004837822979659201,0.005497526113249074,0.03936228697086315,-0.0010995052226497437,-0.008026388125343531,-0.003628367234744334,0.004068169323804338,0.01044529961517322
38,-0.0044280442804428555,0.0,0.05116851168511678,0.0,0.006888068880688736,-0.0044280442804428555,0.035670356703566976,-0.002091020910209185,0.004305043050430446,0.01377613776137756,-0.0007380073800738573
39,0.0007121661721068318,0.0041543026706231554,0.0314540059347181,-0.0001186943620178127,0.04830860534124628,-0.006053412462908003,0.022195845697329374,0.0007121661721068096,0.002373887240356054,0.016023738872403537,-0.00771513353115727
40,0.0028182701652089692,0.0,0.01865889212827989,0.0,0.03712342079689022,-0.0017492711370262314,0.014188532555879508,0.0019436345966958202,0.0034013605442176687,0.013022351797861997,0.006802721088435359
41,-0.0006094464195022908,0.0,0.016150330116810552,-0.0009141696292534363,0.050685627221940074,-0.0023362112747587595,0.004672422549517474,0.0013204672422549636,-0.0006094464195022908,0.0018283392585068281,0.006602336211274751
42,-0.0028070175438596134,0.0002005012531328898,0.015438596491228118,0.0009022556390978042,0.06155388471177947,0.0016040100250626966,0.007819548872180481,0.006215538847117852,0.0017042606516291191,-0.00040100250626560194,0.0061152882205514295
43,0.00030364372469635634,0.0009109311740890691,0.015485829959514152,-0.0023279352226720728,0.047064777327935216,0.0006072874493927127,0.0027327935222672293,-0.0049595141700405024,-0.0005060728744939347,0.0,0.006781376518218618
44,-0.01290322580645158,-0.0038435140700068702,0.0028826355525051416,-0.008785175017158541,0.05504461221688402,-0.013452299245024002,-0.0017844886753603183,-0.005765271105010283,-0.0032944406314344477,-0.0006863417982155174,-0.014550446122168825
45,0.015469613259668469,-0.0006629834254143763,0.0011049723756905605,-0.00375690607734811,0.03779005524861876,-0.0072928176795580505,0.0008839779005524572,-0.0011049723756906492,0.002651933701657394,0.0,-0.0011049723756906492
46,0.0026998961578400538,-0.004361370716510926,0.01578400830737279,-0.022014537902388408,0.04652128764278294,-0.0018691588785047174,0.010384215991692591,-0.002907580477673988,0.00020768431983384517,0.0008307372793353807,0.00934579439252332
47,-0.008440999138673555,-0.00017226528854437096,-0.009130060292850994,-0.022049956933677884,0.030318690783807046,-0.0006890611541774394,-0.0005167958656330906,-0.004306632213608963,-0.0227390180878553,-0.001550387596899272,-0.009474590869939736
48,0.0007369196757553321,0.005747973470891643,0.006632277081798055,0.0014738393515106641,0.01753868828297713,0.02078113485630064,0.006484893146646997,-0.005158437730287413,-0.0033898305084746117,0.007811348563006604,-0.005453205600589572
49,-0.00747451868629676,0.0031710079275197645,0.0027180067950169696,-0.0012457531143828192,0.012684031710079258,0.05266138165345411,0.008720271800679469,0.0006795016987542146,0.004869762174405423,-0.0010192525481313996,0.018006795016987542
