,ld,fix,rexp,sexp,nd,ndev,ns,nuc,age,la,lt
0,0.018579234972677616,0.0038251366120218623,-0.00710382513661203,0.012568306010928976,0.01748633879781423,0.008196721311475419,0.0010928961748633893,0.026775956284153034,0.012568306010928976,0.1109289617486339,0.015300546448087449
1,0.002090592334494756,0.0,-0.005574912891986061,-0.0006968641114982521,0.0,0.0,0.004878048780487765,0.002090592334494756,0.005574912891986061,0.14843205574912888,0.006968641114982565
2,0.0007662835249041766,-0.002298850574712663,-0.0022988505747127074,-0.006130268199233724,-0.002298850574712663,0.0,0.0022988505747125964,0.010727969348658984,-0.01685823754789275,0.09578544061302681,-0.01532567049808431
3,0.011764705882352988,0.003415559772296084,0.001897533206831148,0.0030360531309298277,0.0041745730550285295,0.0007590132827324902,-0.0015180265654648694,0.003415559772296084,0.018216318785578788,0.11954459203036058,0.015559772296015262
4,0.002966101694915224,0.0,0.007627118644067776,0.008898305084745739,0.004237288135593209,0.008898305084745739,0.0021186440677966045,0.0008474576271186196,-0.0004237288135593431,0.08940677966101693,-0.005932203389830559
5,-0.027213822894168516,-0.003455723542116651,0.00043196544276455915,-0.006911447084233302,-0.015118790496760303,0.0043196544276457695,-0.004319654427645814,-0.009071274298056186,0.005615550755939491,0.08596112311015114,-2.2204460492503132e-17
6,0.0010657193605683845,-0.001776198934280626,0.006394316163410329,-0.002841918294849011,0.011012433392539989,0.003907637655417418,-0.0007104795737122638,0.00248667850799289,0.004973357015985802,0.13534635879218473,0.012433392539964495
7,-0.0021314387211368137,-0.006039076376554209,0.012078152753108307,0.00746003552397867,0.02166962699822377,0.001776198934280626,-0.0014209591474245498,-0.001065719360568429,0.009236234458259296,0.10976909413854352,-0.011367673179396109
8,0.012007504690431502,-0.002251407129455951,-4.4408920985006264e-17,-0.01913696060037524,0.024390243902439025,0.006754221388367676,0.011257035647279512,0.010506566604127543,0.00037523452157595116,0.0968105065666041,0.021013133208255153
9,0.02448330683624802,0.0,-0.010492845786963457,0.0031796502384737746,0.014626391096979363,0.0,0.008267090620031814,0.0031796502384737746,-0.0038155802861685297,0.09825119236883942,0.0015898251192368873
10,0.0073426573426574,0.0,-0.0006993006993006867,0.002447552447552481,0.011538461538461543,-0.000699300699300709,0.0003496503496503545,-0.009440559440559415,-0.004195804195804165,0.10069930069930073,-0.002447552447552415
11,0.014224137931034452,0.0008620689655172153,0.009051724137930983,0.004310344827586165,0.022844827586206873,0.006465517241379293,-2.2204460492503132e-17,-2.2204460492503132e-17,0.00387931034482758,0.09741379310344825,0.004741379310344795
12,0.008391608391608397,0.0,-0.0032634032634032417,-0.0051282051282051325,0.005594405594405605,0.0,0.0,-0.003263403263403264,-0.0013986013986013956,0.08111888111888113,0.002331002331002341
13,0.015135135135135092,-0.002702702702702675,-0.000540540540540535,-0.0037837837837837894,0.004864864864864838,0.003783783783783745,-0.00108108108108107,0.00108108108108107,0.004864864864864859,0.0891891891891892,0.017837837837837812
14,0.008673469387755105,-0.004081632653061207,-0.0030612244897958883,0.018877551020408157,0.014795918367346927,0.0010204081632653184,0.0010204081632652962,0.003061224489795933,0.0015306122448979441,0.1352040816326531,0.018877551020408157
15,-0.0037225042301183954,-0.009137055837563413,0.002707275803722542,0.007783417935702253,0.014551607445008519,0.013874788494077884,0.0023688663282572576,-0.005414551607444973,0.00541455160744504,0.15093062605752963,-0.0020304568527918176
16,-0.0028708133971292018,-0.0012759170653907192,-0.009888357256778302,-0.010207336523125976,-0.009569377990430606,0.048484848484848506,0.0025518341307815273,-0.01881977671451356,0.00446570972886764,0.07814992025518346,0.020095693779904344
17,0.030071599045346065,0.0,-0.006682577565632464,0.04152744630071599,-0.013365155131264905,0.009546539379474962,0.003341288782816232,-0.021479713603818597,-0.010501193317422431,0.06109785202863962,0.0028639618138424972
18,-0.001095890410958833,0.001095890410958944,-0.009863013698630097,0.030136986301369895,-0.0038356164383561266,0.003835616438356193,-0.0021917808219177994,-0.0010958904109588774,0.0016438356164383938,0.08602739726027402,-0.006027397260273948
19,0.007589285714285676,0.0013392857142856985,0.0035714285714285366,0.035267857142857094,-0.0017857142857143238,0.017410714285714213,-0.003571428571428581,-0.0008928571428572063,0.008928571428571397,0.14330357142857142,0.00803571428571428
20,0.00034662045060662727,-0.0006932409012131657,-0.0010398613518197263,0.039861351819757404,-0.005545927209705326,0.021837088388214944,0.002426343154246169,-0.0017331022530329143,-0.0024263431542460357,0.13171577123050265,0.004852686308492249
21,-0.0016051364365970767,-0.004173354735152457,-0.008025682182985517,0.018619582664526547,0.0019261637239165851,0.010272873194221566,0.010914927768860406,-0.004173354735152457,-0.014446227929373955,0.13483146067415733,-0.010272873194221455
22,0.007739938080495357,0.002476780185758498,0.004953560371516996,0.01300309597523217,0.015170278637770873,0.020123839009287915,0.0006191950464396134,0.005263157894736814,0.001238390092879249,0.13003095975232198,0.002476780185758498
23,-0.0013445378151260457,0.0006722689075630228,0.005714285714285739,0.01512605042016808,0.010084033613445365,0.026554621848739513,0.0010084033613445343,-0.006386554621848717,-0.0013445378151260457,0.1280672268907563,-0.0026890756302520914
24,0.003153153153153165,-0.003603603603603611,0.0009009009009008917,0.021171171171171156,-0.004954954954954971,0.044144144144144117,0.004054054054054057,0.008108108108108091,0.012162162162162149,0.06936936936936935,-0.012612612612612617
25,-0.006879606879606847,-0.0009828009828009687,-0.009828009828009776,0.02211302211302213,0.02407862407862409,0.014742014742014753,0.002948402948402995,0.001965601965601982,-0.014742014742014708,0.04914004914004917,-0.003439803439803413
26,0.016702355460385388,0.0008565310492504973,0.0008565310492504752,0.015845824411134846,0.015417558886509596,0.04197002141327617,0.003854389721627349,0.005567451820128433,0.0008565310492504973,0.0668094218415417,0.013276231263383242
27,-0.005474452554744524,0.0021897810218977965,-0.0010948905109489093,0.03175182481751824,-0.005109489051094896,0.03686131386861311,0.002554744525547448,-0.0047445255474452665,0.004379562043795593,0.06423357664233578,0.0025547445255474253
28,0.002268431001890403,0.004914933837429159,0.0026465028355387777,0.03516068052930062,0.0018903591682420061,0.04385633270321365,-0.0071833648393194284,-0.0071833648393194284,0.006427221172022724,0.07901701323251423,0.00378071833648399
29,-0.012053571428571419,0.0008928571428571841,-0.011607142857142861,0.006250000000000022,-0.01517857142857142,-0.0008928571428571175,-0.002678571428571419,0.003571428571428581,0.0026785714285714633,0.12098214285714289,-0.005803571428571419
30,0.003678160919540252,0.0,0.008735632183908094,0.016551724137931066,0.017471264367816097,0.0009195402298850741,-0.0027586206896551336,-0.0045977011494252595,-0.009195402298850564,0.09103448275862072,0.006896551724137945
31,0.001684210526315799,0.003368421052631554,0.0012631578947368328,0.04126315789473682,0.0037894736842105205,0.012210526315789472,0.001684210526315777,0.00800000000000003,0.004210526315789465,0.0871578947368421,0.009684210526315806
32,-0.010478359908883817,-0.0018223234624145767,0.002277904328018221,0.024601366742596876,0.0072892938496583294,0.0036446469248291756,0.0013667425968109325,0.008656036446469261,-0.002277904328018221,0.056036446469248345,0.013211845102505726
33,-0.0126888217522658,0.0036253776435046124,6.661338147750939e-17,0.02598187311178255,0.029003021148036302,0.0006042296072507946,0.0012084592145015448,0.006042296072507614,-0.015105740181268822,0.07975830815709975,-0.003021148036253729
34,0.008235294117647096,0.005882352941176472,0.003529411764705914,0.007058823529411807,0.014117647058823546,0.006470588235294161,0.004705882352941182,-0.004705882352941182,0.010588235294117676,0.05882352941176474,-0.0029411764705882027
35,-0.00036832412523024605,-0.002946593001841702,0.0025782688766113893,0.00883977900552484,-0.00036832412523026827,0.013627992633517461,-0.0011049723756906937,0.008471454880294637,-0.0007366482504604699,0.1348066298342541,-0.002578268876611456
36,-0.002772963604852663,-0.0034662045060658286,0.0013864818024263315,0.016984402079722717,0.012131715771230511,0.009358752166377826,-0.0010398613518197487,-0.011785095320623907,-0.0010398613518197487,0.12928942807625649,-0.005545927209705348
37,-0.0029038112522686175,0.0021778584392014187,0.0036297640653357053,0.02250453720508163,0.00362976406533575,0.016333938294010843,0.0010889292196007317,-0.001814882032667886,0.002903811252268551,0.13539019963702356,-0.008711433756805831
38,-0.006396588486140708,-0.004690831556503183,-0.008528784648187581,0.014072494669509616,0.00213219616204694,2.2204460492503132e-17,0.0,-0.0012793176972281106,-0.003411513859275006,0.07164179104477615,-0.011087420042643892
39,0.0011194029850746245,-0.0014925373134328402,0.003731343283582089,0.012686567164179086,-0.007835820895522394,0.02649253731343284,-0.0007462686567164311,-0.006343283582089576,-0.004104477611940327,0.10074626865671639,0.004477611940298521
40,0.024710424710424728,-0.001158301158301156,0.00579150579150578,0.023166023166023165,0.010810810810810789,0.020849420849420854,0.004247104247104239,0.006949806949806958,0.006563706563706551,0.1308880308880309,0.022393822393822416
41,0.011538461538461563,0.0019230769230769162,0.02115384615384617,0.034615384615384624,-0.0009615384615384581,0.012500000000000022,0.0028846153846153744,0.0033653846153846034,0.0028846153846153965,0.06875000000000002,0.0004807692307692513
42,-0.0037656903765689977,-0.009205020920502082,-0.007949790794979062,0.005020920502092063,-0.016317991631799166,-0.0020920502092049986,-0.0020920502092049986,-0.00836820083682006,-0.00962343096234306,0.07489539748953977,0.0016736401673640433
43,-0.008565310492505395,-0.0012847965738758127,-0.0025695931477516475,-0.0047109207708780024,-0.02740899357601716,0.004710920770877913,-0.01970021413276235,-0.0042826552462527315,0.009421841541755826,0.015417558886509596,-0.011991434689507563
44,0.006289308176100583,-0.00041928721174007145,0.011320754716981107,0.02180293501048214,0.02599580712788254,0.011740041928721134,-0.0008385744234801207,-0.002096436058700246,0.015094339622641461,0.05115303983228507,0.0050314465408804795
