,nuc,fix,entrophy,lt,ndev,age,la,rexp,ns
0,-0.0006535947712418277,-0.019607843137254923,-0.0006535947712418722,0.00588235294117645,-0.0535947712418301,0.0039215686274509665,-0.0006535947712418722,-0.005882352941176494,0.03725490196078429
1,0.0,-0.000995024875621886,0.0,0.0,-0.0029850746268656582,-0.00497512437810943,0.0,-0.001990049751243772,0.0
2,-0.00874999999999999,-0.02124999999999999,0.017500000000000005,-0.00874999999999999,-0.025,0.012499999999999989,-0.007500000000000007,-0.0037499999999999977,0.0375
3,0.032167832167832124,0.03776223776223771,0.02657342657342652,0.029370629370629307,0.02237762237762233,0.018181818181818143,0.015384615384615353,0.0,0.10629370629370623
4,0.015384615384615418,-0.0036199095022624306,0.004524886877828061,0.0045248868778280825,-0.009049773755656076,0.0063348416289592535,0.018099547511312243,-0.014479638009049745,0.05339366515837105
5,-0.016410256410256417,-0.014358974358974375,-0.009230769230769242,-0.008205128205128243,-0.019487179487179505,-0.014358974358974375,0.028717948717948683,-0.0010256410256410443,0.01435897435897433
6,0.0040000000000000036,-0.01866666666666672,0.026666666666666637,-0.0053333333333333895,0.03466666666666661,0.0013333333333332975,-0.025333333333333364,-0.005333333333333368,0.005333333333333324
7,-0.0017543859649122862,-0.0017543859649123083,0.031578947368421,0.028070175438596467,0.0070175438596491,0.001754385964912264,0.021052631578947323,0.024561403508771895,0.033333333333333284
8,0.02352941176470591,0.002941176470588225,0.030882352941176493,0.010294117647058853,0.005882352941176472,2.2204460492503132e-17,0.0044117647058823815,0.010294117647058853,0.08382352941176471
9,0.01862348178137647,0.016194331983805644,0.043724696356275274,0.0080971659919028,0.021862348178137637,0.043724696356275294,0.017004048582995913,0.024291497975708464,0.08421052631578943
10,0.007339449541284404,-0.030275229357798184,0.019266055045871554,0.005504587155963292,0.010091743119266017,0.026605504587155958,-0.027522935779816526,-0.002752293577981657,0.03853211009174311
11,-0.0021505376344086113,0.0,0.0021505376344085948,-0.0010752688172043113,-0.02365591397849463,-0.16236559139784948,-0.007526881720430129,-0.0010752688172043113,0.005376344086021495
12,0.013973799126637498,-0.0052401746724891176,0.053275109170305625,0.004366812227074179,0.010480349344978102,-0.023580786026200905,-0.003493449781659441,-0.01135371179039304,0.09956331877729249
13,0.0016528925619834433,0.0008264462809916884,0.023966942148760318,0.023140495867768562,0.012396694214876014,0.023966942148760318,-0.000826446280991755,0.012396694214875992,0.06611570247933882
14,0.009027777777777746,0.004861111111111071,0.040277777777777767,0.021527777777777722,-0.0027777777777778347,0.0458333333333333,0.013194444444444398,0.0,0.09513888888888886
15,0.009615384615384626,0.010576923076923084,0.03173076923076925,0.0076923076923076875,0.0028846153846153744,0.03653846153846156,-0.0028846153846153744,0.0038461538461538546,0.04134615384615383
16,0.06808510638297871,0.010638297872340408,0.06170212765957446,0.04680851063829787,0.019148936170212738,0.10638297872340426,-0.004255319148936154,0.014893617021276562,0.02978723404255319
17,0.03106796116504853,0.009708737864077666,0.044660194174757264,-0.007766990291262155,0.003883495145631066,0.0699029126213592,-0.03883495145631077,0.003883495145631066,0.05436893203883493
18,0.013740458015267177,-0.003053435114503822,0.0198473282442748,0.003053435114503822,-0.007633587786259555,0.05343511450381677,-0.05343511450381677,-0.012213740458015288,0.06564885496183206
19,0.05802469135802474,0.012345679012345711,0.03703703703703709,0.002469135802469169,0.0061728395061728895,0.05432098765432103,-0.012345679012345645,-0.0024691358024691245,0.039506172839506214
20,0.04253393665158369,0.02895927601809951,0.025339366515837104,0.0063348416289592535,-0.0018099547511312153,0.07963800904977374,0.002714932126696823,-0.0407239819004525,-0.002714932126696845
21,0.022119815668202737,-0.00829493087557609,-0.017511520737327202,-0.012903225806451668,-0.01474654377880189,0.0036866359447004227,0.001843317972350178,0.0018433179723502003,0.035023041474654334
22,-0.003827751196172291,-0.013397129186602918,-0.005741626794258425,-0.022966507177033524,0.0009569377990430228,-0.008612440191387604,0.008612440191387516,-0.007655502392344538,0.040191387559808577
23,-0.0024691358024691466,-0.016049382716049387,-0.0049382716049382715,0.008641975308641947,-0.013580246913580262,0.019753086419753086,0.0012345679012345733,-0.059259259259259275,0.006172839506172823
