,rexp,nuc,entrophy,fix,age,lt,ns,la,ndev
0,-0.011111111111111138,0.007189542483660105,0.03856209150326795,-0.014379084967320321,-0.012418300653594816,0.0261437908496732,-0.0032679738562091387,0.016993464052287566,-0.0045751633986928384
1,0.009950248756218949,-0.0019900497512437497,0.0029850746268657025,0.0029850746268657246,-0.0029850746268656357,-0.0009950248756218638,-0.0019900497512437276,-0.00497512437810943,0.003980099502487633
2,0.021250000000000036,0.012500000000000044,0.00750000000000004,-0.009999999999999986,0.021250000000000012,0.04125000000000001,-0.002499999999999969,0.00125000000000004,-0.01124999999999996
3,-0.016783216783216814,-0.005594405594405605,-0.023776223776223813,-0.0027972027972028137,0.03356643356643354,0.03916083916083912,0.01258741258741256,0.036363636363636334,0.013986013986013957
4,-0.012669683257918595,0.009049773755656076,0.017194570135746566,-0.0036199095022625195,0.025339366515837035,-0.0018099547511312819,0.0117647058823529,0.0018099547511311487,-0.0036199095022624974
5,-0.00512820512820511,0.0010256410256410443,0.02564102564102566,0.004102564102564132,0.0,0.034871794871794884,0.001025641025641022,0.06666666666666668,-0.025641025641025595
6,0.002666666666666684,0.00933333333333335,0.04800000000000002,0.0,0.001333333333333342,0.07200000000000002,0.00933333333333335,0.038666666666666696,0.0
7,0.0,0.0,0.047368421052631594,0.0,0.010526315789473694,-0.0035087719298245723,-0.00877192982456143,-0.0052631578947368585,0.0
8,-0.014705882352941147,-0.010294117647058832,-0.026470588235294135,0.017647058823529415,-0.04558823529411764,0.004411764705882337,-0.020588235294117664,0.032352941176470584,0.010294117647058832
9,0.004858299595141636,0.0032388663967610975,0.014574898785425084,0.0064777327935222175,0.06072874493927118,0.004858299595141657,0.0032388663967610754,0.04048582995951413,0.025910931174089047
10,0.056880733944954166,-0.0009174311926605228,0.03944954128440372,0.0036697247706422463,-0.002752293577981635,0.007339449541284448,0.0027522935779817014,0.0009174311926606116,0.07706422018348628
