,exp,age,ld,lt,nuc,ndev,fix,ns,la,entrophy,sexp,nd
0,0.0015886524822695592,-0.03273758865248224,-0.0038014184397162864,-0.013560283687943219,0.0047092198581560885,0.0009645390070922355,-0.0011914893617020806,-0.036539007092198525,-0.001872340425531882,-0.019631205673758822,-0.004368794326241088,0.022638297872340486
1,0.0010041841004183594,-0.0357322175732218,-0.001924686192468661,-0.002426778242677874,0.002008368200836763,0.005941422594142187,-0.003012552301255278,-0.017991631799163233,-0.0014225941422594702,-0.01665271966527202,-0.009790794979079531,0.010376569037656847
2,-7.355645457893801e-05,-0.024126517101875744,-0.0008826774549467009,-0.004928282456785627,-0.003824935638102289,0.003089371092313331,-0.001986024273630038,0.009488782640676652,-0.004045605001838948,-0.019418904008826822,-0.008385435821993425,0.013019492460463366
3,-0.004010184595798827,-0.020623806492679787,-0.0007638446849140612,0.00267345639719927,0.001782304264799528,0.00814767663908338,0.0014003819223424863,0.009166136218968824,-0.0012730744748567612,-0.02094207511139401,-0.010821133036282604,0.02323360916613626
4,-0.011192836584585919,-0.001982731052126674,-0.0043492165014391345,-0.012280140709945698,0.0006395906619762748,0.000319795330988093,-0.0015350175887432593,0.006267988487368026,-0.011192836584585919,-0.032427246562200265,-0.00978573712823796,0.02942117045091137
5,0.0022807707432166424,-0.0030672434132914097,-0.007786079433739701,-0.03641368462445933,0.0088084939048368,-0.0036177742823437107,-0.009594966574911545,0.018639402280770746,-0.021392056626032274,0.00047188360204479806,-0.0018088871411718666,0.024144710971293715
6,0.002366040361864985,-0.007933194154488543,-0.0002783576896311812,-0.009742519137091144,0.0005567153792623402,-0.009464161447459984,-0.0025052192066806088,0.00514961725817673,-0.0012526096033403044,-0.01878914405010441,-0.00027835768963120345,0.017675713291579666
7,0.0030138637733574834,-0.002893309222423102,0.0024110910186859956,-0.0018083182640144413,-0.0015672091621458327,-0.0016877637130801482,-0.00024110910186856405,0.00892103676913809,0.0028933092224231903,-0.005666063893911955,0.00024110910186863065,0.018083182640144725
8,0.0017343318880567616,-0.00567599527000393,0.0037051635790303905,-0.00039416633819471246,-0.001340165549862027,-0.002128498226251452,-0.006148994875837599,0.01214032321639733,0.00023649980291686745,-0.013165155695703557,0.002128498226251496,0.013716988569176181
9,-0.0031562974203338976,0.01511380880121389,-0.004734446130500803,-0.019666160849772418,0.00394537177541725,-0.020637329286798223,-0.011714719271623753,0.023125948406676745,-0.010500758725341508,0.0001820940819422745,-0.00103186646433997,0.028528072837632746
10,0.0040463987051523875,0.039816563258699735,-0.008902077151335331,-0.0029673590504451287,0.03463717291610465,0.012948475856487706,-0.004531966549770727,0.019908281629349857,-0.01893714594011332,0.03976261127596435,0.0012408956029133834,0.03528459670892903
11,-0.000365249152100211,-0.009444299504304764,-0.005791807983302944,-0.006261414036003177,-0.0002608922515001888,0.0013566397078006442,-0.0005739629533003221,0.01012261935820502,0.007252804591703588,-0.01648839029480831,-0.00041742760240022215,0.012575006522306276
12,-0.0026473369051371433,-0.010211156634100261,-0.007122596911440326,-0.01374093917428305,0.004664355499527218,0.001260636621493827,-0.002269145918688964,0.008005042546485952,-0.009769933816577425,-0.020548376930349853,0.000945477466120348,0.011723920579892777
13,8.15993472052634e-05,-0.019910240718074214,-0.003590371277029769,-0.005793553651570726,-0.009057527539779642,0.001468788249694053,-0.0017951856385148624,0.00791513667890662,-0.0050591595267237555,-0.025377396980824106,-0.0017135862913096212,0.007099143206854386
14,0.003687374749498962,-0.006653306613226495,-0.0020841683366733753,-0.018757515030060113,-0.01002004008016033,-2.2204460492503132e-17,-0.009859719438877756,0.02204408817635266,-0.010581162324649318,-0.021402805611222476,0.0007214428857715393,0.015470941883767497
15,0.004380664652567978,0.017522658610271892,-0.012462235649546849,-0.022583081570996987,0.008912386706948638,0.0013595166163141935,-0.02605740181268882,0.025,-0.016767371601208468,0.021601208459214503,0.0013595166163141935,0.02681268882175226
16,-0.0018063583815028706,0.027167630057803493,-0.006141618497109813,-0.01177745664739882,0.016907514450867068,0.007947976878612751,-0.023049132947976857,0.03735549132947978,-0.013728323699421962,0.03706647398843933,0.0015173410404624387,0.0466763005780347
17,0.0004310344827586077,-0.0007902298850575029,-0.00517241379310347,-0.017816091954023026,-0.012571839080459779,-0.0021551724137931273,-0.00193965517241379,0.03074712643678157,-0.007686781609195448,-0.036709770114942565,-0.0017959770114942763,0.04001436781609195
18,0.004559403770276149,0.048224462954844324,-0.007803594914511236,-0.0005260850504165138,0.020780359491451073,0.015519508987286245,-0.00508548882069273,0.03551074090311264,-0.008154318281455542,0.051644015782551456,0.004033318719859657,0.04997807978956594
19,0.005306655067420607,0.04749891257068288,-0.007742496737712079,-0.01035232709873859,0.018529795563288355,0.019138755980861212,-0.0030448020878643066,0.03714658547194429,-0.010178338408003529,0.05576337538060021,0.0006089604175728347,0.04306220095693776
20,-7.552870090630215e-05,0.01616314199395772,-0.005664652567975792,-0.011102719033232589,-0.004305135951661576,0.0015861027190332776,0.008836858006042326,0.03172205438066471,-0.012084592145015071,-0.014803625377643482,-0.001586102719033211,0.027039274924471335
21,0.004319180087847751,-0.0010980966325036424,-7.320644216688433e-05,-0.003367496339677878,-0.002928257686676394,0.011713030746705733,0.0004392386530014614,0.028184480234260657,-0.004465592972181543,-0.0234260614934114,0.0018301610541727742,0.03748169838945829
22,0.0005269558167815047,-0.011309282529387944,-0.000648561005269599,0.0016214025131738863,0.0016214025131738863,-0.001783542764491286,-0.0008107012565869542,0.0054316984191325355,-0.0008107012565869542,-0.015687069314957447,-0.001256586947709759,0.013133360356708534
23,0.00034647033347774415,-0.007319185794716287,-0.00017323516673879437,0.000736249458640148,0.004157644001732419,-0.004807275877002959,-0.0026851450844521006,0.003984408834993558,0.0006929406669554439,-0.017496751840623603,-0.001559116500649571,0.005413598960589039
24,0.0035026269702276513,0.0014010507880910072,0.0010507880910682443,0.007180385288966673,0.0003502626970227185,-0.003677758318739133,-0.0005253940455341999,0.012259194395796768,8.756567425565187e-05,-0.023029772329246967,0.0003502626970227185,0.023905429071803798
25,0.003140877598152403,0.0020323325635103863,0.0,0.001662817551963025,-0.006004618937644346,-0.0010161662817552487,0.004249422632794419,0.019307159353348702,-0.004249422632794509,-0.03140877598152432,0.0,0.027159353348729744
26,-0.003906836964688187,0.004207362885048837,-0.0015777610818932919,-0.015777610818933096,-0.0008264462809917106,-0.0007513148009015813,0.00601051840721265,0.03260706235912849,-0.0003005259203606281,0.0030803906836964546,-0.0025544703230653276,0.02854996243425998
27,-0.0036690896503980054,0.008376600899965437,-0.006438213914849356,-0.023399100034614005,0.0015230183454483237,-0.00041536863966764594,0.0032537210107304038,0.03336794738663904,-0.01142263759086184,0.027414330218068605,0.0006922810661128765,0.029352717203184574
28,-0.002337078651685376,-0.021842696629213433,-0.006831460674157253,-0.009887640449438174,-0.004404494382022439,-0.003955056179775251,0.0023370786516854203,0.005752808988764091,-0.00835955056179769,-0.03101123595505617,-0.0005393258426966252,0.01168539325842699
29,-0.0009689922480620172,-0.006104651162790709,-0.007655038759689936,-0.011627906976744207,-0.0014534883720930258,0.0,0.0002906976744186052,0.018798449612403113,-0.00901162790697676,-0.01744186046511631,-0.001065891472868219,0.018410852713178282
30,-0.0072826086956521595,0.03195652173913042,-0.009347826086956501,-0.034782608695652174,0.0022826086956521776,-0.011956521739130444,-0.019999999999999997,0.03228260869565216,-0.01978260869565216,0.04032608695652171,0.0031521739130434766,0.037717391304347835
31,-0.007553366174055776,0.02879036672140125,-0.0020799124247399938,-0.024192665571975858,0.007443897099069519,0.0019704433497537365,-0.0022988505747125964,0.034263820470717056,-0.007991242474001048,0.02036124794745491,-0.0020799124247399712,0.03864258347016973
32,-0.013407258064516125,-0.005947580645161299,0.0030241935483870997,-0.011693548387096775,-0.00625,-0.012096774193548354,-0.011189516129032273,0.0186491935483871,-0.004838709677419372,-0.016129032258064523,-0.003629032258064524,0.013205645161290325
33,-0.003105288694808306,0.010480349344978235,0.0031052886948083947,-0.025909752547307097,0.0008733624454148936,-0.011838913148956775,-0.021348859776807318,0.01960213488597773,-0.012421154779233357,0.013779718583212076,0.0065016982047550135,0.030373605046094165
34,0.003757225433526035,0.003468208092485581,-0.002408477842003842,-0.022157996146435432,-0.002023121387283222,0.0004816955684007862,-0.002697495183044274,0.025626204238921015,-0.01175337186897878,-0.009922928709055822,0.0008670520231214063,0.024277456647398866
35,0.00048750761730653736,0.01925655088360756,-0.001096892138939687,0.0009750152346130525,0.004631322364411971,0.02340036563071297,-0.00012187690432661214,0.04168190127970752,-0.00560633759902498,0.01340645947592931,0.0013406459475929556,0.03887873248019504
36,0.008395396073121198,0.023290453622207184,-0.016113744075829373,0.001354096140826011,0.006905890318212616,0.013134732566012209,-0.008395396073121175,0.03290453622207179,-0.013270142180094768,0.026946513202437385,0.005551794177386604,0.03696682464454977
37,0.004689655172413798,0.01406896551724135,-0.0035862068965517137,-0.004000000000000026,-0.006896551724137967,0.005517241379310334,0.003862068965517218,0.044137931034482714,-0.006206896551724151,-0.009241379310344855,0.004137931034482745,0.04882758620689651
38,-2.2204460492503132e-17,-0.003780718336483968,-0.0024574669187145794,-0.00453686200378074,-0.012287334593572808,-0.009073724007561457,0.004158790170132276,0.03705103969754253,-0.003780718336483968,-0.02797731568998112,-0.005103969754253357,0.03761814744801508
39,-0.0025586353944562434,-0.001066098081023381,-0.007036247334754764,0.0034115138592750727,-0.0029850746268656357,0.0017057569296375697,0.007249466950959538,0.03560767590618339,-0.004904051172707868,-0.02601279317697225,-0.0036247334754797135,0.011727078891258036
40,0.003392857142857153,-0.0071428571428571175,-0.01124999999999996,-0.017321428571428533,-0.008035714285714257,-0.00946428571428568,0.00017857142857142795,0.03749999999999998,-0.00857142857142854,-0.033571428571428565,0.0003571428571428559,0.02785714285714287
41,0.00017286084701815252,-0.015557476231633505,-0.0025929127052722436,-0.01365600691443385,-0.007951598962834882,-0.012618841832324933,-0.0012100259291270455,0.016594641313742442,-0.0065687121866896845,-0.04615384615384614,0.0008643042350907626,0.02402765773552289
42,-0.001383399209486247,-0.00039525691699608955,-0.0035573122529645174,-0.016205533596838007,-0.005335968379446698,-0.010869565217391353,-0.0003952569169961118,0.01462450592885367,-0.00830039525691706,-0.03142292490118581,-0.0025691699604744045,0.01600790513833985
