,ndev,entrophy,nuc,sexp,lt,ld,fix,age,la,ns,rexp
0,0.0,-0.0101123595505618,-0.00730337078651686,-0.01910112359550562,-0.020224719101123577,-0.01292134831460674,0.0,-0.0022471910112359383,-0.0005617977528089791,0.0005617977528090013,-0.012359550561797761
1,0.0,0.018333333333333403,0.008333333333333392,-0.05249999999999995,-0.02166666666666659,-0.027499999999999924,0.0,-0.006666666666666643,0.01750000000000005,-0.011666666666666626,-0.000833333333333286
2,-0.020224719101123535,-0.021348314606741536,-0.007865168539325817,-0.025842696629213437,0.005617977528089901,-0.024719101123595454,0.0,0.0,-0.04269662921348314,0.013483146067415764,-0.0011235955056179581
3,-0.024999999999999977,0.0030303030303030277,-0.0007575757575757569,0.004545454545454542,0.05681818181818188,-0.03257575757575755,-0.022727272727272707,-0.0007575757575757569,0.015909090909090918,0.011363636363636376,0.0
4,0.0005813953488372104,-0.021511627906976673,-0.018604651162790642,-0.0069767441860464794,0.024418604651162835,0.01744186046511631,0.001744186046511631,-0.006395348837209247,0.07848837209302331,-0.006395348837209225,0.0011627906976744208
5,0.0028846153846154633,0.014423076923076983,0.00961538461538467,-0.008653846153846123,0.01442307692307696,-0.013461538461538414,0.0,0.0,0.03269230769230773,-0.006730769230769207,0.008653846153846212
6,0.04555555555555555,-0.0033333333333333435,0.04333333333333329,0.025555555555555533,0.13444444444444442,-0.01777777777777776,0.03888888888888886,0.0,0.10555555555555556,0.0,0.0
7,-0.005140186915887824,0.031775700934579446,0.010747663551401887,-0.02149532710280373,0.052803738317757046,-0.01588785046728971,0.0,0.0014018691588785215,0.06168224299065421,0.0,0.0
8,0.0,-0.0084444444444445,0.002666666666666595,0.03688888888888884,0.020888888888888867,0.007555555555555515,-0.013333333333333374,0.0,0.05066666666666662,0.0,-0.001333333333333342
9,0.007317073170731714,0.0,0.0,0.008536585365853666,-0.0012195121951219523,0.050000000000000044,0.0,0.0,0.08292682926829271,0.0,0.0
10,-0.017241379310344862,0.0,0.003448275862068928,0.12413793103448272,0.04827586206896548,0.09999999999999994,0.0,-0.0034482758620689945,0.04137931034482754,0.0,-0.0034482758620689724
11,0.016666666666666607,-0.004166666666666719,0.01805555555555549,-0.0069444444444444866,0.024999999999999932,0.012499999999999933,0.0,0.008333333333333304,0.09444444444444437,0.001388888888888884,-0.015277777777777835
12,-0.003968253968253954,-0.00793650793650793,-0.032539682539682535,-0.021428571428571443,-0.017857142857142884,0.002777777777777768,0.0,-0.0031746031746031854,0.04682539682539681,-0.0087301587301587,0.0003968253968253954
13,0.006719367588932856,0.002766798418972383,-0.0035573122529643842,0.04110671936758896,0.007509881422924925,0.02055335968379448,-0.004743083003952542,0.013438735177865646,0.06166007905138342,-0.0039525691699604515,-0.0015810276679841806
14,-0.012162162162162215,-0.004054054054054101,-0.03310810810810816,0.01959459459459454,-0.004729729729729781,-4.4408920985006264e-17,-0.005405405405405439,0.003378378378378355,0.035810810810810764,-0.009459459459459519,0.00540540540540535
