,ns,ndev,la,lt,sexp,ld,age,exp,rexp,nuc,fix
0,0.03506493506493509,0.0025974025974026204,0.10389610389610396,0.04415584415584421,0.038961038961038995,0.015584415584415635,0.022077922077922096,-0.010389610389610305,0.08571428571428577,0.041558441558441614,0.0
1,0.004347826086956608,0.0,0.17739130434782613,-0.013913043478260811,0.03391304347826089,-0.008695652173912993,-0.010434782608695592,-0.005217391304347796,-0.002608695652173876,0.0008695652173913437,0.0
2,0.0,0.0,0.12999999999999998,0.017142857142857147,0.0014285714285714457,0.002857142857142847,0.01499999999999999,0.010714285714285676,0.029285714285714293,-0.008571428571428563,0.0014285714285714236
3,-0.0023668639053254113,-0.009467455621301756,0.031952662721893524,-0.023668639053254427,-0.05443786982248515,-0.009467455621301756,0.015384615384615418,-0.002366863905325456,-0.015384615384615353,-0.002366863905325434,-0.011834319526627191
4,-0.004901960784313708,-0.0039215686274509665,0.08725490196078431,0.002941176470588247,-0.008823529411764675,0.005882352941176472,-0.011764705882352944,0.0068627450980392355,-0.0009803921568627416,0.005882352941176472,-0.004901960784313708
5,0.0030837004405285693,0.0008810572687224294,0.02114537444933915,0.005286343612334776,-0.0008810572687224961,-0.007488986784140983,-0.004405286343612392,0.007929515418502153,0.010132158590308315,-0.0008810572687224961,0.0030837004405285472
6,0.0,0.0,0.02414414414414414,0.012612612612612617,0.0007207207207207134,-0.0028828828828829202,0.0,0.007927927927927892,0.0,0.005405405405405394,0.0
7,-0.0024291497975708065,0.004048582995951433,0.038461538461538505,-0.021457489878542457,-0.022672064777327906,-0.006477732793522262,0.005668016194332037,0.00445344129554659,-0.01133603238866392,-0.023481781376518174,0.0
8,-0.013793103448275779,0.0006896551724138389,-0.014482758620689618,-0.030344827586206845,-0.02137931034482754,-0.029655172413793052,-0.012413793103448211,0.02758620689655178,-0.013793103448275801,0.015172413793103478,0.006206896551724151
9,0.0,0.0,0.1113636363636363,-0.002272727272727293,-0.018181818181818254,-0.009090909090909172,0.020454545454545437,-0.002272727272727315,0.03409090909090906,0.0,0.0
10,0.0,-2.2204460492503132e-17,0.11666666666666665,0.04166666666666663,0.03888888888888888,-0.019444444444444486,-0.002777777777777812,0.008333333333333326,-0.0027777777777778347,-4.4408920985006264e-17,0.013888888888888862
11,-0.013533834586466153,0.0015037593984962515,0.0917293233082707,-0.009022556390977422,0.013533834586466176,0.003007518796992503,0.0015037593984962739,-0.019548872180451114,0.003007518796992503,-0.018045112781954864,0.0
