,lt,age,ndev,sexp,entrophy,la,ns,fix,nuc
0,-0.004597701149425326,0.08735632183908044,0.0,0.014942528735632177,0.0,-0.01091954022988506,0.0,0.0,0.0
1,-0.00869565217391306,0.048115942028985434,0.01971014492753618,0.0,0.03652173913043473,0.0,0.0,0.0,0.002318840579710124
2,0.0,0.056594724220623525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.04749340369393136,0.06385224274406331,0.04379947229551449,0.0,0.025329815303430037,0.0,0.0,0.0,0.0
4,0.0021818181818181737,0.04509090909090909,0.00800000000000003,-0.014545454545454528,0.05381818181818181,-0.018181818181818167,0.0,-0.00872727272727274,0.0021818181818181958
5,0.030388692579505272,-0.0021201413427561987,-0.00424028268551242,0.025441696113074185,0.07279151943462892,0.02473498233215545,0.0,-0.0042402826855123974,0.00989399293286215
6,0.0,0.03341523341523345,-0.002457002457002422,0.0029484029484029726,0.05945945945945952,0.0029484029484029726,0.0,0.0,0.0
7,0.0,0.12465116279069773,0.02000000000000004,0.0,0.024186046511627944,0.014883720930232625,0.0,0.0,0.0
8,0.007692307692307709,0.07076923076923078,0.041538461538461566,0.01230769230769233,0.09307692307692313,0.009230769230769265,0.0,-0.020769230769230762,-0.0007692307692307665
9,-0.006896551724137878,0.11149425287356327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.037154150197628445,0.11225296442687745,0.0,-0.0007905138339921348,0.15415019762845844,0.05217391304347822,0.0,0.0,0.04426877470355728
11,0.027731092436974848,0.07899159663865549,0.005882352941176494,0.020168067226890796,0.014285714285714346,0.027731092436974848,0.0,-0.0126050420168067,0.01092436974789921
12,-0.011055276381909552,0.0321608040201005,0.0020100502512562903,-0.025125628140703515,-0.03316582914572863,0.06934673366834172,0.0,0.0,0.005025125628140681
13,0.035019455252918295,0.01789883268482493,0.010894941634241252,-0.0062256809338521405,0.013229571984435817,0.02101167315175101,0.0,0.0,0.0054474708171206475
14,-0.0012658227848101554,0.07848101265822778,0.0,0.0,0.0,0.020253164556961977,0.0,0.0,0.0
15,0.07964601769911508,0.0017699115044247816,0.02123893805309738,0.0,0.0,0.05132743362831862,0.0,0.0,-0.03539823008849554
16,0.0,0.0,0.0,0.0,-0.034782608695652126,-0.018633540372670777,0.0,0.0,0.0
17,-0.003658536585365879,0.06463414634146336,-0.025609756097561,-0.017073170731707332,0.04146341463414627,-0.028048780487804903,0.0,0.0,0.0
18,0.05441176470588236,0.08970588235294116,0.05882352941176472,0.0,0.0014705882352941124,0.011764705882352922,0.0,0.011764705882352922,-0.007352941176470585
19,-0.040000000000000015,0.10909090909090909,0.058181818181818154,-0.009090909090909127,0.05636363636363635,0.0,0.0,0.0,-0.001818181818181852
20,-0.06428571428571428,-0.00714285714285714,0.0,0.0,0.0,0.00714285714285714,0.0,0.0,0.0
21,0.013513513513513464,0.0459459459459459,0.0,0.021621621621621578,0.005405405405405373,0.0,0.0,0.07567567567567564,0.008108108108108091
22,0.02803738317757005,0.04672897196261681,0.010280373831775668,-0.036448598130841156,0.059813084112149514,0.007476635514018648,0.0,-0.01775700934579443,0.0
23,0.0,0.05283018867924536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.097119341563786,0.0,0.0,0.0,0.07736625514403293,0.0
25,0.0,0.0,0.0,-0.000921658986175089,0.0,0.1502304147465438,0.0,0.10230414746543781,0.0
26,0.0,0.04821428571428572,0.0,0.014285714285714301,0.0,0.025000000000000022,0.0,0.0267857142857143,0.0
27,-0.0689655172413793,0.10344827586206899,-0.02068965517241377,0.0896551724137931,0.0,-0.0689655172413793,0.0,0.0,0.0
28,0.0,0.12380952380952386,-0.019047619047619025,0.0,0.0,0.03809523809523811,0.0,0.0,0.0
29,0.08163265306122455,0.17142857142857149,0.0,0.061224489795918415,0.004081632653061251,0.044897959183673494,0.0,0.05306122448979598,0.0
30,0.02985074626865669,0.02089552238805965,0.0,0.017910447761194014,0.008955223880596974,-0.008955223880597062,0.0,0.026865671641791034,0.0
31,0.028387096774193488,0.007741935483870898,0.0,-0.009032258064516152,0.0,0.02838709677419351,0.0,0.0,-0.002580645161290329
32,-0.014285714285714323,0.028571428571428536,0.0,0.003896103896103886,0.0,0.02077922077922074,0.0,0.0,0.0
33,-0.0043010752688172225,-0.0064516129032258,0.0,0.023655913978494602,-0.008602150537634402,0.015053763440860202,0.0,0.008602150537634402,0.0021505376344086004
