,la,ndev,sexp,ns,lt,nuc,age,entrophy,fix
0,-0.013793103448275867,-0.006896551724137945,0.0017241379310344751,0.0,-0.004597701149425304,-0.03218390804597702,0.03678160919540228,-0.02011494252873567,-0.010344827586206917
1,0.002318840579710191,-0.008115942028985468,0.009855072463768155,0.0,0.009275362318840607,0.044057971014492804,-0.0011594202898550288,0.004057971014492767,-0.0011594202898550288
2,0.024460431654676307,0.005275779376498835,0.010551558752997648,0.0,0.0009592326139089113,0.05707434052757798,0.019184652278177495,0.0009592326139089113,-0.0023980815347721452
3,0.0026385224274406037,-0.019525065963060695,0.013192612137203196,0.0,0.008970976253298147,-0.028496042216358864,0.013192612137203175,-0.003693931398416872,0.01688654353562007
4,-0.0007272727272727541,-0.0072727272727273196,-0.015272727272727327,0.0,0.002909090909090861,0.025454545454545396,-0.005090909090909123,-0.009454545454545516,-0.000727272727272732
5,-0.0007067137809187551,0.0014134275618374215,-0.004240282685512376,0.0,-0.001413427561837466,0.0014134275618373992,-2.2204460492503132e-17,0.0007067137809186885,-0.002826855123674932
6,0.0019656019656019374,0.002457002457002466,-0.01769041769041766,0.0,0.001965601965601982,-0.0029484029484029284,0.0,-0.0019656019656019374,-0.00491400491400491
7,0.002325581395348819,0.008837209302325589,-0.006976744186046502,0.0037209302325581064,0.006511627906976747,0.012093023255813939,0.011162790697674407,-0.005581395348837215,0.0037209302325581285
8,-0.028461538461538427,-0.02230769230769227,-0.01538461538461533,0.0015384615384615996,0.0007692307692308331,-0.03384615384615377,0.01692307692307695,0.019230769230769294,-0.026923076923076873
9,0.02643678160919536,-0.01264367816091958,0.022988505747126364,-0.0011494252873563316,-0.00804597701149432,-0.03218390804597706,0.05517241379310337,-0.020689655172413814,-6.661338147750939e-17
10,0.07905138339920947,0.058498023715415015,-0.02055335968379448,0.003162055335968361,0.03952569169960476,-0.005533596837944676,0.03162055335968379,0.056916996047430835,0.036363636363636355
11,0.03109243697478996,0.05126050420168073,0.04117647058823533,0.0008403361344538008,0.044537815126050484,0.09159663865546223,0.04033613445378157,0.04285714285714293,-0.005042016806722649
12,0.021105527638190957,0.032160804020100506,-0.015075376884422087,0.0,0.01909547738693469,0.013065326633165841,0.07738693467336684,0.014070351758793963,0.01105527638190953
