,ns,entrophy,ndev,la,lt,ld,age,exp,nd,nuc,fix
0,0.0,0.02415458937198074,-0.005797101449275322,-0.030531400966183543,0.04231884057971021,0.0013526570048309817,0.001739130434782643,0.010628019323671568,0.008115942028985556,-0.00212560386473426,-0.001159420289855051
1,0.0,0.004324324324324324,-0.0010810810810811145,0.0033976833976834043,0.006795366795366786,-0.004015444015444025,0.0032432432432432322,0.004015444015444003,-0.0016988416988417353,-2.2204460492503132e-17,0.013436293436293444
2,0.001643017176997752,-0.031217326362957442,-0.00014936519790889057,-0.02404779686333085,0.01105302464525768,-0.021657953696788645,0.0,-0.004929051530993234,-0.022852875280059727,-0.00014936519790889057,-0.003883495145631044
3,-0.00024875621890547707,0.035323383084577054,0.0033582089552238736,-0.0006218905472637149,0.07624378109452731,-0.032960199004975155,-0.0008706467661691919,0.01592039800995022,0.011940298507462676,0.0006218905472636261,-0.002114427860696555
4,0.0,-0.01171221416620194,0.0018962632459564644,0.018293363078639113,0.0011154489682096758,-0.00368098159509207,-0.005577244841048601,-0.002900167317345259,-0.0020078081427775006,-0.01160066926938097,-0.0014500836586726074
5,0.000375939849624074,-0.0136278195488722,-0.016541353383458655,-0.02894736842105261,0.008270676691729317,-0.03204887218045114,0.011090225563909772,0.005733082706766912,-0.0017857142857143015,-0.021334586466165418,-0.0012218045112782016
6,0.003813559322033888,0.02069209039548021,-0.0072033898305084556,-0.0115819209039548,0.04442090395480226,-0.004378531073446346,0.03587570621468925,-0.009463276836158196,0.023305084745762695,-0.03255649717514124,0.0069209039548022485
7,0.010462654974296947,0.023888720895071037,-0.017659510130027246,0.006350166313879635,0.009797399455699995,-0.0003628666465074204,0.03217417599032355,-0.009555488358028419,0.007983066223162982,-0.01899002116722106,0.00889023283943149
8,8.257638315440907e-05,0.019488026424442584,0.00867052023121384,0.026011560693641612,0.03559042113955406,0.005119735755573895,0.0028901734104046064,0.006606110652353392,0.013212221304706829,-0.0040462427745664884,0.021552436003303012
9,-0.00017969451931718617,-0.024438454627133878,-0.011859838274932621,-0.044743935309973046,-0.005929919137466299,-0.050853548966756555,0.0037735849056603986,0.007906558849955081,-0.005570530098831972,-0.005390835579514852,-0.01994609164420482
10,0.0030520646319568854,0.001256732495511681,0.02854578096947935,-0.006463195691202883,0.09748653500897667,-0.02531418312387792,0.005565529622980248,0.009156193895870746,0.00825852782764811,-0.016696588868940765,0.0
11,0.00044150110375280606,-0.005445180279617312,-0.0022075055187637414,-0.0072111846946283364,0.006181015452538685,-0.030610743193524616,0.013097866077998566,0.012214863870493064,-0.0002943340691684782,0.0029433406916851146,-0.004267844002943289
12,0.0018991097922848254,0.017685459940652782,-0.024094955489614288,0.008545994065281892,0.030029673590504437,-0.018635014836795284,0.015786350148367913,-0.002255192878338308,0.028486646884272958,0.0008308605341245778,0.02278931750741837
13,-0.0006448641179180425,-0.010317825886688193,-0.004514048825426098,0.0077383694150160885,-0.024873330262551896,-0.0011976047904191712,-0.002487333026255212,0.008106863196683545,0.0009212344541685624,-0.0028558268079226456,0.007093505297098068
