,la,nuc,exp,fix,entrophy,nd,sexp,ns,lt,ndev,age,ld
0,0.035404255319148994,0.0,0.0,0.0,0.12442553191489365,0.0,0.0,0.0,0.03659574468085112,0.0,0.13741843971631212,0.0
1,-0.014142259414225911,0.0,0.0,0.0,0.16401673640167366,0.0,0.0,0.0,0.0,0.0,0.17891213389121338,0.0
2,0.0,0.0,0.0,0.0,0.14306730415593974,0.0,0.0,0.0,0.0,0.0,0.130268481059213,0.0
3,-0.00744748567791218,-0.0029917250159134713,0.0005092297899426557,0.00019096117122847646,0.036282622533418164,0.001782304264799439,-6.36537237429069e-05,0.009166136218968779,0.0088478676002546,-0.0014003819223425084,0.0747294716740929,-0.0036919159770847144
4,0.0,0.0,0.0,0.0,0.300863447393668,0.0,0.0,0.0,0.0,0.0,0.29254876878797564,0.0
5,0.0,0.0,0.0,0.0,0.05497443963822255,0.0,0.0,0.0,0.0,0.0,0.045458120330318465,0.0
6,0.010020876826722324,0.0,0.004871259568545594,0.0,0.1412665274878218,0.0,0.0,0.0,0.00403618649965205,-0.03061934585942938,0.12651356993736954,0.0
7,-0.010729355033152466,-0.0015672091621458327,-0.0033755274261602743,-0.008679927667269416,0.016998191681736042,0.007112718505123605,0.0020494273658831163,-0.0024110910186859067,0.0006027727546715322,0.00012055455093435974,0.03074141048824599,-0.009282700421940904
8,0.0030744974379188104,0.006070161608198665,0.0031533307055577665,0.007252660622782825,0.04154513204572332,0.0007094994087505135,0.0033898305084745896,-0.00031533307055575666,0.007804493496255449,0.004808829325975572,0.0640914465904612,-0.004887662593614506
9,-0.023854324734446132,-0.0032169954476479745,0.0019423368740515644,0.0005462822458270012,-0.03435508345978762,-0.002792109256449171,-0.0038846737481031957,0.0008497723823975845,-0.0006069802731411445,0.004491654021244296,0.015902883156297398,-0.025007587253414298
10,0.0011869436201779715,0.01068249258160232,0.0005395198273535851,0.0,0.0011869436201779938,0.0,0.0038845427569462743,0.0030752630159158077,0.00048556784461821766,0.0024278392230913993,0.05670353385486913,0.022767736714324194
11,-0.0028698147665014106,-0.000887033655100411,0.003078528567701566,-0.0002608922515000778,0.022019306026611042,0.007461518392903765,0.003130707018001577,-0.00652230628750321,-0.006835376989303366,0.017531959300808773,0.04169058178972087,-0.01153143751630572
12,-0.00397100535770567,0.008824456350456967,0.01953986763315474,0.000504254648597513,0.04424834541443425,-0.0010715411282697929,0.025969114402773365,-0.0015127639457926945,0.023258745666561588,0.014497321147179299,0.06712890009454771,-0.003971005357705626
13,0.0016319869441044244,0.017462260301917575,0.0003263973888208538,0.000897592819257409,0.10730314157486735,-0.0008975928192574756,0.0013055895552835483,-0.0007343941248470376,0.0014687882496939642,0.001550387596899161,0.03786209710322315,0.001631986944104402
14,0.040320641282565184,-0.003847695390781514,-0.000961923847695334,-0.0018436873747494475,0.06629258517034073,0.0,0.007855711422845735,0.0,0.02701402805611226,0.00016032064128257417,0.05803607214428861,-0.0017635270541082049
15,0.02228096676737166,0.0009818731117825052,-0.003172205438066422,0.0012839879154079136,0.004154078549848994,0.0,0.0007552870090634656,0.0,0.004380664652568056,0.010574018126888296,0.022054380664652616,0.004229607250755318
16,0.0026011560693641523,0.008815028901734112,0.0031791907514451046,0.0005057803468208278,0.0015173410404624166,0.0031791907514451046,-0.001372832369942212,0.0005057803468208055,0.007658959537572274,-0.0027456647398844012,-0.00491329479768785,-0.015245664739884401
17,-0.028160919540229878,0.006249999999999978,-0.0035201149425287737,0.0,0.07212643678160917,0.010272988505747094,0.002442528735632177,0.0,0.00969827586206895,0.006249999999999978,0.05445402298850575,-0.017887931034482784
18,-0.008855765015344175,0.010521701008329675,0.0,0.0,0.09188952213941251,0.0,-0.0035949145111793036,0.0,-0.0007014467338886555,0.008329679964927662,0.1252082419991232,-0.024199912319158256
19,0.0048716833405828995,0.0058286211396259445,-0.0019138755980860679,0.0,0.0494997825141366,0.0036537625054371635,0.0005219660722053376,0.0,0.0012179208351457583,0.0012179208351457583,0.08429752066115707,-0.004697694649847728
20,0.008006042296072557,0.0063444108761329995,0.005135951661631477,0.0015105740181269312,0.08670694864048342,-0.00445619335347427,-0.0036253776435044792,0.0014350453172205623,0.0012084592145015672,0.008836858006042326,0.11691842900302121,-0.005815709969788463
21,0.0,0.0,0.0,0.0,0.06661786237188871,0.0,0.0,0.0,0.0,0.0,0.10102489019033678,0.0
22,0.0,0.0,0.0,0.0,0.027361167409809494,0.0,0.0,0.0,0.0,0.0,0.04645318200243211,0.0
23,0.01693373754872245,0.0,0.0,0.0,0.027544391511476852,0.0,0.0,0.0,0.007102641836292811,0.0,0.03724556084885235,0.0004330879168471524
24,-0.016374781085814295,0.008844133099824925,0.0033274956217163253,0.0,0.03493870402802111,-0.004378283712784548,-0.0026269702276706885,-0.0035901926444833476,0.00823117338003505,-0.0011383537653239628,0.01891418563922951,-0.010945709281961414
25,0.01588914549653584,0.02069284064665129,0.007113163972286385,0.001755196304849882,0.0340877598152425,-0.0013856812933025209,0.009976905311778283,-0.0014780600461893555,0.027251732101616667,0.00969976905311778,0.06290993071593536,-0.008314087759815214
26,-0.0075882794891059865,0.0,0.0,0.0,0.03193087903831702,0.0,0.0,0.0,0.049962434259954905,0.01697971450037561,0.037039819684447764,0.0
27,0.024714434060228507,0.007407407407407441,0.002976808584285262,0.010661128418137822,0.021737625475943313,0.018276220145379062,0.0030460366908965585,-0.0010384215991692037,0.011630321910695796,0.017030114226375948,0.023745240567670533,-0.010868812737971556
28,-0.003775280898876421,-0.002696629213483148,0.0016179775280898757,0.0,0.04557303370786516,0.0,-0.0009887640449438128,0.0014382022471910005,-0.002786516853932608,0.0,0.08386516853932584,0.0
29,0.0,0.016085271317829487,0.0,0.0,0.16860465116279072,0.0,0.0,0.0,-0.0032945736434108587,0.0,0.13304263565891475,0.0
30,0.0,0.011739130434782585,0.002173913043478226,0.0,0.16989130434782604,-0.05010869565217395,0.00532608695652168,0.0,0.004347826086956474,-0.004782608695652235,0.08728260869565212,0.0008695652173912549
31,0.005035577449370577,0.007772304324028467,-0.0010946907498631253,0.00010946907498634583,0.009085933223864284,0.002846195949644259,0.015216201423098008,0.00010946907498634583,0.036672140120416044,0.004050355774493752,0.06458675424192668,-0.002955665024630494
32,0.033165322580645175,0.005241935483870952,-0.005544354838709698,0.0,0.04102822580645158,0.0,0.0,0.0,0.0031249999999999776,-0.006653225806451624,0.04223790322580645,0.0
