,lt,age,exp,ndev,entrophy,la,ns,ld,fix,nuc
45,0.0,0.0,0.0,0.0,0.07441860465116283,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,-0.012500000000000022,0.0,0.016666666666666673,0.0,0.0,-0.020833333333333325,0.0,0.0
47,0.0,0.0,-0.07164179104477611,-0.11641791044776117,0.0,0.0,0.0,0.0,0.0,-0.017910447761194014
48,0.0,0.0,0.0,0.016326530612244938,0.0,0.0,0.0,0.0,0.0,0.08571428571428573
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07999999999999996,0.0,0.0
50,-0.09473684210526315,0.0,0.0,0.0,0.0,-0.10526315789473686,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,-0.021917808219178103,0.0,0.06849315068493148,0.0,0.046575342465753386,0.008219178082191747,-0.005479452054794542
52,0.0,0.0,0.033898305084745825,0.0,0.0,0.15932203389830513,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,-0.022222222222222233,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.030894308943089442,0.08455284552845528,0.0,0.0,0.0,0.006504065040650442
55,0.0,0.0,0.0,0.0,0.029411764705882294,0.07941176470588232,0.0,0.0,0.0,0.004411764705882315
56,0.0582278481012658,0.0,0.005063291139240489,0.012658227848101267,0.0,0.005063291139240511,0.0,0.015189873417721511,0.0,0.005063291139240511
57,0.010869565217391287,0.0,0.0021739130434782704,0.013043478260869578,0.0,0.1021739130434783,0.006521739130434812,0.0021739130434782704,0.0,-0.013043478260869535
58,0.0,0.0,0.0,0.0,0.0,0.021818181818181827,0.010909090909090913,0.0,0.0,0.0
59,0.027956989247311805,0.008602150537634402,-0.004301075268817201,0.0,-0.01935483870967749,0.09032258064516126,0.0,0.10752688172043008,0.0,0.008602150537634402
60,0.026993865030674868,0.08466257668711659,0.011042944785276098,0.0,0.0,0.007361963190184073,0.0,0.008588957055214785,0.0,0.04171779141104297
61,0.006000000000000005,0.0,0.061999999999999944,0.013000000000000012,0.0,0.09799999999999998,-0.0040000000000000036,0.0,0.0,-0.02200000000000002
62,0.0,0.0,-0.012017167381974225,0.0,0.015450643776824058,0.061802575107296163,0.0,0.0,0.0,0.022317596566523636
63,0.0,0.0,0.019895287958115192,0.025130890052356004,0.013612565445026158,0.034554973821989535,0.0,0.0,0.0,0.0712041884816754
64,-0.023931623931623958,0.0034188034188034067,-0.0068376068376068576,0.0,-0.010256410256410286,0.01025641025641022,0.02735042735042732,0.0051282051282050874,0.0,0.052991452991452956
65,0.0,-0.0096385542168675,0.0,0.0,0.0,0.0,0.05060240963855418,0.04578313253012045,0.0,0.072289156626506
66,-0.006711409395973122,0.0,0.0,0.0,0.0,0.045637583892617496,0.0,0.037583892617449724,0.0,0.02684563758389269
67,0.0,0.016176470588235237,0.0,0.0,0.14852941176470585,0.01029411764705881,0.0,0.0,0.0,0.05588235294117645
68,0.0,-0.019310344827586246,0.0,0.004137931034482745,0.0386206896551724,0.08965517241379306,-0.005517241379310356,0.0,0.0,0.10482758620689651
69,0.0,0.02089552238805974,0.004477611940298521,-0.008955223880596974,0.04925373134328359,0.06268656716417911,0.005970149253731361,0.0,0.0,0.08656716417910451
70,0.0,0.06399999999999997,0.009600000000000008,0.0,0.017600000000000015,0.030400000000000003,0.0,0.0,0.0,0.06399999999999997
71,-0.009375,0.05625,0.0078125,-0.0171875,0.0,0.0796875,0.040625,0.0,0.0,0.0671875
72,0.0,0.0,0.00851063829787233,-0.02765957446808509,0.0,0.027659574468085136,0.019148936170212783,0.07872340425531915,0.0,-2.2204460492503132e-17
73,0.01445783132530123,0.0,0.04096385542168672,0.019277108433734935,0.028915662650602393,0.06746987951807226,0.014457831325301184,-0.00481927710843375,0.0,0.03855421686746985
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0957446808510638,0.0,0.0,0.0
75,0.05363984674329501,0.0,0.0,0.04597701149425284,0.07126436781609194,0.1057471264367816,0.0,0.04521072796934864,0.0,0.02222222222222219
76,0.0,0.0,-0.03981042654028435,-0.024644549763033163,0.05971563981042656,0.04834123222748814,0.0,0.028436018957345977,-0.0056872037914691646,0.06635071090047398
77,0.0,0.06826347305389227,0.0,0.0,0.09101796407185633,0.05029940119760481,0.0,0.0,0.0,0.0
78,0.0,0.0,-0.006249999999999978,0.01499999999999999,0.03499999999999999,-0.03125,0.0,-0.010000000000000009,0.0,0.0
79,0.005839416058394153,0.0,0.0,0.00875912408759123,0.04963503649635037,0.052554744525547446,0.0,0.0,0.0,0.026277372262773692
80,0.006896551724137945,-0.024137931034482762,-0.0034482758620689724,-0.027586206896551713,0.013793103448275845,0.06551724137931036,0.0,-0.06206896551724137,0.0,0.0034482758620689503
