,la,nuc,exp,rexp,fix,sexp,ns,lt,ndev,age,ld
0,0.0,0.0,0.027272727272727282,0.0,0.0,0.0,0.0,0.0,0.0,-0.03246753246753246,0.0
1,0.18869565217391307,0.0,0.0,0.0,0.0,0.015652173913043476,0.0,0.0,0.0,0.0,0.0
2,0.15785714285714292,0.02928571428571434,0.007142857142857206,0.0,0.0,0.025000000000000043,0.0,0.02285714285714293,0.0,0.0,0.0
3,0.08165680473372779,0.028402366863905272,0.011834319526627213,0.013017751479289918,0.0,-0.03313609467455625,0.0,0.002366863905325456,0.0,-0.01301775147928994,-0.00118343195266275
4,0.09411764705882357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.07577092511013213,0.0,-4.4408920985006264e-17,0.006607929515418487,0.0,-0.0035242290748898953,0.0,0.013215859030836996,0.0008810572687224516,-0.0017621145374449477,0.02026431718061672
6,0.028108108108108088,0.0014414414414414267,0.0,0.00828828828828827,0.0,-0.016936936936936965,0.0,0.01657657657657652,0.0,0.027027027027027018,0.0
7,0.0283400809716599,-0.006882591093117419,-0.0008097165991902688,0.0016194331983805598,0.0,0.004453441295546567,0.0,-0.010526315789473694,0.0,0.008502024291497979,0.004048582995951411
8,0.009655172413793123,-0.005517241379310356,-0.0034482758620689724,0.0,0.0,-0.007586206896551739,0.0,-0.0048275862068965615,0.0,0.006206896551724151,0.0
9,0.061363636363636356,0.0,0.045454545454545414,0.004545454545454542,0.0,0.002272727272727271,0.0,0.020454545454545437,0.0,0.022727272727272707,0.009090909090909084
10,-0.016666666666666673,0.0,-0.03888888888888888,0.00555555555555558,0.0,-0.033333333333333305,0.0,-0.049999999999999975,0.0,-0.013888888888888885,0.002777777777777812
11,0.05714285714285712,0.016541353383458635,-0.009022556390977488,-0.0015037593984962515,0.0,-0.01804511278195493,-0.021052631578947413,-0.009022556390977488,0.016541353383458614,0.03007518796992479,0.021052631578947344
12,0.04827586206896557,0.004597701149425326,0.016091954022988596,0.0,0.0,-0.016091954022988464,0.0,0.020689655172413855,0.0,-0.011494252873563204,0.0
13,0.09411764705882349,0.03529411764705883,0.07058823529411762,0.0,0.0,0.03529411764705883,0.0,0.0,0.0,0.0,0.0
14,-0.016981132075471694,0.0,0.0018867924528301883,0.047169811320754707,0.005660377358490565,0.0037735849056603765,0.007547169811320753,0.0,0.0,0.0037735849056603765,-0.016981132075471694
15,0.0037878787878787845,0.0,-0.0030303030303030277,0.03712121212121209,0.0,0.0037878787878787845,0.0,0.005303030303030298,0.0,0.015151515151515138,0.009090909090909084
16,0.0008695652173912772,0.0,0.018260869565217375,0.0,0.0,-0.006956521739130484,0.0,-0.01913043478260872,0.0,0.0,0.0
17,0.10107526881720427,-0.008602150537634402,-0.008602150537634445,0.0,0.0,-0.02795698924731187,0.0,-0.023655913978494668,0.0,-0.01720430107526887,0.0
18,0.025581395348837167,0.0,0.0,0.0,0.0,-0.023255813953488434,0.0,-0.006976744186046546,-0.025581395348837254,0.0046511627906976605,0.0
19,0.10655737704918036,0.0,0.0,0.0,0.0,0.0,0.0,0.01803278688524592,0.0,0.0,0.0
20,0.06260869565217393,0.0,0.008695652173913082,0.003478260869565242,0.0,0.10608695652173919,0.0,0.045217391304347876,0.0,0.0,0.0
21,0.0810810810810811,0.018918918918918927,0.016216216216216228,0.0027027027027027193,0.0,0.005405405405405417,0.0,-0.005405405405405394,0.0,0.02972972972972974,0.056756756756756774
22,0.11818181818181821,0.0,0.01313131313131317,0.004040404040404066,0.0,-0.007070707070707028,0.0,0.0,0.0,0.006060606060606077,0.0
23,0.09799196787148592,0.010441767068273067,-2.2204460492503132e-17,0.0072289156626506035,-0.00401606425702814,0.0,0.0,0.018473895582329303,0.0,0.005622489959839339,-0.0024096385542168976
24,0.15371900826446283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.16875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.08467741935483868,-0.01411290322580645,-0.0012096774193548709,0.009274193548387055,0.0,0.0008064516129032029,-0.012500000000000044,0.0028225806451612546,0.0,0.0,0.01653225806451608
27,0.2815068493150686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.13778558875219682,0.03479789103690682,0.0,0.015817223198594,0.0,-0.0035149384885764688,0.0,0.017223198594024568,0.0,0.01687170474516697,-0.010896309314587049
29,0.2090395480225989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.19106344950848977,0.0014298480786416822,0.00464700625558534,0.0,0.0017873100983021085,0.008757819481680107,0.0,0.002680965147453129,0.0,0.0,0.00035746201966042613
31,0.20678733031674207,0.0,0.0013574660633484115,0.0,0.0,0.0036199095022624306,0.0,0.0,0.0,0.0,0.0
