,ns,fix,rexp,la,nuc,lt,entrophy,ndev,age
0,-0.005228758169934622,-0.002614379084967289,-0.011111111111111072,0.0006535947712418277,0.005882352941176494,0.015032679738562149,-0.0248366013071895,-0.015032679738562038,-0.02810457516339866
1,0.0,0.001990049751243772,0.0,0.0,0.005970149253731361,0.009950248756218971,0.0,0.0,0.004975124378109497
2,0.017500000000000026,0.0,0.002499999999999991,0.00874999999999999,0.004999999999999982,0.009999999999999964,0.0,0.0,0.007499999999999995
3,0.03776223776223775,-0.01258741258741256,-0.0013986013986013956,0.011188811188811165,0.004195804195804187,0.02657342657342656,-0.002797202797202791,0.006993006993006978,-0.005594405594405582
4,0.016289592760180938,0.0,-0.0009049773755656076,0.03076923076923075,0.009954751131221684,0.015384615384615353,0.002714932126696823,0.01900452488687778,0.0
5,0.0,0.009230769230769287,-0.011282051282051264,0.02974358974358977,-0.004102564102564088,0.012307692307692353,0.008205128205128243,0.0010256410256410443,0.0
6,0.0,-0.008000000000000052,-0.001333333333333364,0.01733333333333331,-0.002666666666666728,0.027999999999999935,0.003999999999999959,0.007999999999999941,0.0013333333333333196
7,0.00877192982456143,0.0017543859649123306,0.005263157894736881,0.0052631578947368585,0.014035087719298312,0.0228070175438597,0.02456140350877196,0.0,-0.01754385964912275
8,-0.027941176470588268,0.0,-0.020588235294117685,-0.00882352941176472,-0.0014705882352941124,-0.00882352941176472,-0.025000000000000022,0.0,-0.04411764705882355
9,0.0080971659919028,0.0016194331983805377,0.0032388663967610975,0.0016194331983805377,-0.0064777327935223285,-0.0008097165991903133,0.005668016194331949,-0.0024291497975708733,0.015384615384615353
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00733944954128436
11,0.0021505376344086004,0.0,-0.0021505376344086004,0.0,-0.0021505376344086004,-0.004301075268817201,-0.0010752688172043002,0.009677419354838701,0.0
12,0.008733624454148492,0.0,-0.007860262008733642,0.0,0.0,-0.003493449781659397,0.0,-0.006986899563318794,0.0
13,0.023966942148760318,-0.0033057851239669533,0.008264462809917328,-0.01239669421487608,0.0,-0.02561983471074385,0.0016528925619834433,-0.01570247933884301,0.0
14,0.030555555555555492,0.0,0.009722222222222188,-0.015972222222222256,0.0,0.01388888888888884,0.018055555555555512,-0.012500000000000067,0.0
15,0.0076923076923076875,0.006730769230769207,0.015384615384615353,0.0,0.010576923076923062,0.013461538461538436,0.004807692307692291,0.0009615384615384581,0.010576923076923062
16,0.0063829787234042975,0.0,0.017021276595744726,0.0,0.014893617021276628,0.017021276595744705,0.0,0.01489361702127665,0.07021276595744687
17,0.0815533980582525,0.0,0.0,0.0,0.007766990291262177,-0.021359223300970863,2.2204460492503132e-17,0.019417475728155397,0.009708737864077732
18,-0.007633587786259555,-0.03358778625954204,-0.03358778625954204,-0.001526717557251911,0.061068702290076285,0.016793893129770955,-0.001526717557251933,-0.004580152671755733,-0.010687022900763376
19,0.0,0.0061728395061728895,-0.008641975308641947,0.0,0.06419753086419759,0.032098765432098816,0.018518518518518535,0.03086419753086427,0.02962962962962965
20,0.0,0.0,0.004524886877828038,0.0,0.11674208144796376,0.033484162895927524,0.0,0.026244343891402688,0.024434389140271427
21,0.030414746543778848,-0.024884792626728068,2.2204460492503132e-17,0.0092165898617512,0.017511520737327247,0.01013824884792629,-0.0009216589861750669,-0.015668202764976914,0.005529953917050734
22,0.0,0.002870813397129179,-0.022966507177033503,0.0,0.013397129186602852,0.0,0.0,0.0,0.0
23,0.006172839506172844,-0.01975308641975306,-0.07777777777777775,-0.01358024691358024,-0.013580246913580262,-0.029629629629629627,-0.004938271604938249,0.0,0.016049382716049408
24,0.019672131147540895,0.006557377049180269,0.014754098360655665,0.00819672131147533,0.06557377049180321,0.06393442622950815,-0.024590163934426257,0.013114754098360604,0.09016393442622947
25,0.04096385542168672,0.0,-0.003614457831325346,0.0,0.09879518072289155,0.022891566265060215,0.018072289156626488,-0.0012048192771084488,0.0975903614457831
26,0.028936170212765955,0.0,0.0008510638297872352,0.0,0.028936170212765955,0.004255319148936176,0.0,-0.022127659574468116,0.02808510638297872
27,0.012698412698412676,-0.007936507936507953,0.011904761904761862,0.0,0.03412698412698412,0.018253968253968234,0.0,0.014285714285714235,0.06507936507936507
28,0.0219653179190751,0.0011560693641618157,0.01040462427745661,0.008092485549132911,0.011560693641618491,0.0196531791907514,0.008092485549132934,0.015028901734104006,0.003468208092485514
29,-0.0029268292682926855,-0.0019512195121951237,-0.01560975609756099,0.0039024390243902474,0.0029268292682926855,-0.012682926829268304,-0.011707317073170742,-0.006829268292682933,0.01073170731707318
30,-0.0050251256281406585,-0.014070351758793943,0.0,-0.0020100502512562903,0.0020100502512562903,-0.008040201005025093,0.0,-0.003015075376884413,0.029145728643216094
31,0.014778325123152691,0.002955665024630538,-0.0019704433497536923,0.0009852216748768461,0.0,0.019704433497536922,0.0039408866995073845,0.02266009852216746,0.03645320197044331
32,0.007942238267148061,-0.001444043321299615,0.0,0.0,0.001444043321299704,0.002888086642599319,-0.0021660649819494225,0.008664259927797891,0.0
33,0.04855967078189305,-0.0024691358024691024,0.004938271604938338,0.017283950617283984,0.024691358024691402,0.010699588477366318,0.0008230452674897526,0.0032921810699589214,0.009053497942386857
34,0.013658536585365866,0.008780487804878079,0.0,0.0409756097560976,0.06829268292682933,0.029268292682926855,0.0,0.02146341463414636,0.012682926829268304
35,0.020289855072463725,0.0009661835748792091,-4.4408920985006264e-17,0.016425120772946777,0.0019323671497584183,0.008695652173912993,0.005797101449275299,0.0,0.020289855072463725
36,0.02436548223350259,0.0020304568527918843,-0.0020304568527918176,-0.0010152284263958977,-0.008121827411167449,0.0,-0.0020304568527918397,4.4408920985006264e-17,0.023350253807106647
37,0.07550200803212855,-0.004819277108433706,-0.012048192771084288,-0.011244979919678677,-0.02409638554216862,-0.016867469879518017,-0.016867469879518017,4.4408920985006264e-17,2.2204460492503132e-17
38,0.08927335640138405,0.0006920415224913156,0.0006920415224913379,0.0,0.012456747404844237,0.009688581314878864,0.03044982698961938,-0.013148788927335665,0.02214532871972317
39,0.05338645418326693,-0.0015936254980079667,0.0,0.0,0.008764940239043817,-0.0071713147410358506,-0.0071713147410358506,-0.014342629482071701,0.018326693227091618
40,-0.001941747572815533,-0.004854368932038833,-0.003883495145631066,0.0,0.009708737864077666,-0.006796116504854366,0.0,-0.011650485436893199,0.007766990291262132
41,0.024468085106382965,0.0,0.0010638297872340497,0.0,-0.0010638297872340497,-0.002127659574468077,0.0,-0.0021276595744680995,0.0031914893617021266
42,0.0,0.0,0.024365482233502544,0.0,0.11979695431472084,0.005076142131979711,0.017258883248730993,0.0,0.023350253807106626
43,0.028695652173913032,0.0,-0.007826086956521738,0.013043478260869578,0.04086956521739131,-0.003478260869565197,0.021739130434782615,-0.013913043478260856,0.029565217391304355
