,fix,age,sexp,ns,ld,nuc,lt,ndev,la,entrophy,rexp
0,0.0,-0.0050561797752809,0.0016853932584269815,-0.0005617977528089791,0.03426966292134832,-0.00786516853932584,-0.03258426966292136,0.0,0.07303370786516852,0.005056179775280922,-0.007865168539325817
1,-0.0008333333333333304,0.00750000000000004,0.009166666666666701,0.03583333333333336,0.010833333333333361,-0.019999999999999997,0.02250000000000003,0.005000000000000049,0.03500000000000005,0.03916666666666668,0.014166666666666706
2,0.004494382022471921,0.033707865168539276,-0.004494382022471921,0.0,0.025842696629213457,0.043820224719101096,0.003370786516853919,-0.007865168539325862,0.11235955056179772,0.017977528089887618,0.02247191011235954
3,-0.01439393939393938,-0.0037878787878787845,0.002272727272727271,-0.005303030303030298,0.07424242424242422,0.0007575757575757569,-0.021969696969696972,-0.011363636363636354,0.019696969696969678,0.007575757575757569,-0.008333333333333326
4,0.0395348837209303,0.0,-0.001162790697674354,0.0,0.07151162790697678,0.01511627906976747,-0.0023255813953487747,0.006976744186046524,0.15116279069767447,0.0,0.0
5,0.01057692307692304,0.0,0.0009615384615384581,0.0,0.016346153846153854,-0.008653846153846123,0.0,0.0,0.07884615384615386,0.022115384615384648,0.0076923076923076875
6,0.0,-0.008888888888888946,0.006666666666666621,0.0,0.0,0.0,-0.017777777777777826,0.0444444444444444,0.1766666666666666,0.0,0.0
7,0.005140186915887801,0.002336448598130847,-0.013084112149532734,0.014485981308411212,0.0009345794392523477,0.03738317757009344,0.025700934579439248,0.00327102803738315,0.13271028037383178,0.05280373831775702,0.0009345794392523032
8,0.0,0.0,-0.005333333333333301,0.0,0.0,0.0,0.0,0.0,0.18444444444444447,0.0,0.0
9,0.0,-0.0012195121951219523,0.004878048780487809,0.0,0.08902439024390249,0.0060975609756097615,0.004878048780487809,0.012195121951219523,0.04634146341463419,0.0,0.013414634146341475
10,0.0,0.0,-0.010344827586206917,0.017241379310344862,0.196551724137931,0.017241379310344817,0.006896551724137945,0.0,0.05517241379310343,0.0,-0.006896551724137945
11,0.005555555555555536,-0.005555555555555536,0.04861111111111109,-0.008333333333333304,0.023611111111111117,-0.00277777777777779,0.03333333333333335,0.023611111111111117,0.06944444444444445,-0.004166666666666652,-0.002777777777777768
12,0.0015873015873016706,0.0023809523809524614,0.02738095238095244,0.0035714285714286476,0.08531746031746035,0.04761904761904767,-0.00515873015873014,-0.008333333333333281,0.050793650793650856,0.018650793650793696,0.014285714285714346
13,-0.0015810276679841806,0.0,-0.00039525691699604515,0.00039525691699604515,0.007905138339920969,0.009881422924901195,0.0011857707509881354,-0.008300395256917014,0.13241106719367587,-0.0007905138339920903,-0.0011857707509881354
14,0.0006756756756756798,0.006756756756756732,-0.006081081081081097,-0.006756756756756799,0.004054054054054035,0.018243243243243223,0.0,0.006081081081081052,0.12094594594594595,0.03310810810810809,0.004054054054054035
