,ns,entrophy,ndev,la,lt,ld,age,exp,nd,nuc,fix
0,-0.0009661835748792091,-0.006570048309178711,-0.002318840579710102,-0.008309178743961332,-0.0067632850241545524,-0.008502415458937174,-0.011400966183574824,6.661338147750939e-17,-0.014299516908212517,-0.011400966183574824,-0.002318840579710102
1,-0.0006177606177605987,-0.004633204633204602,0.002007722007722057,-0.004169884169884152,0.0029343629343629774,0.00046332046332051566,0.0012355212355212863,0.0003088803088803438,-0.002625482625482589,-0.003088803088803038,0.002162162162162207
2,0.0,0.000298730395817759,0.002389843166542205,-0.0361463778939507,0.007916355489171023,-0.02255414488424199,0.0,-0.002389843166542227,0.015533980582524243,0.0,-0.004630321135175519
3,-0.0019900497512438165,-0.014925373134328424,0.008457711442785999,-0.019029850746268683,-0.006965174129353269,-0.026119402985074668,0.0065920398009949865,-0.0022388059701492933,-0.010447761194029903,0.011069651741293462,0.004601990049751215
4,0.0,-0.006246514221974309,0.005131065253764655,-0.02788622420524256,-0.008031232571109848,-0.017624093697713318,-0.004573340769659762,0.0004461795872838792,0.0,0.003792526491912973,-0.011266034578917972
5,-0.0005639097744361221,-0.013063909774436144,-0.009586466165413565,-0.019172932330827085,-0.0036654135338346273,-0.0029135338345865013,0.001503759398496185,0.004229323308270638,0.006766917293233044,-0.012687969924812071,-0.007236842105263208
6,-0.004872881355932157,0.0018361581920904424,-0.019632768361581853,-0.015607344632768316,-0.0037429378531073088,-0.015819209039547987,0.021045197740113063,-0.0048022598870056,-0.003036723163841737,-0.016242937853107285,-0.006002824858757028
7,-0.004656788630178488,0.01130934381614752,-0.0021167221046266118,-0.003991533111581558,0.016812821288176537,-0.0007862110674327516,0.013305110371938244,-0.011732688237072941,-0.005624433020864883,-0.009313577260356842,0.0032053220441487173
8,-0.0036333608587943546,0.014616019818332004,0.002064409578860471,-0.0009083402146985664,0.004293971924029782,-0.007184145334434322,0.015772089182493843,-0.0037985136251031506,0.0014863748967795854,0.0018166804293972215,-0.00041288191577202313
9,-0.0005390835579515363,0.015813117699910097,-4.4408920985006264e-17,0.018328840970350348,0.026594788858939778,-0.008805031446540901,0.0025157232704401842,0.012039532794249718,0.006469002695417747,0.00017969451931714174,0.013656783468104172
10,-0.0025134649910233176,-0.0050269299820466795,0.005565529622980269,-0.011849192100538586,0.0008976660682226356,-0.030520646319569078,0.0014362657091562037,0.0050269299820466795,0.00017953321364452268,-0.0014362657091561814,0.002872531418312385
11,-0.0035320088300220486,0.025165562913907324,0.0026490066225165697,2.2204460492503132e-17,0.025901398086828585,-0.004415011037527572,0.01133186166298752,0.006328182487122902,0.014422369389256829,0.013392200147167067,0.0038263428991905934
12,0.001186943620178038,-0.002373887240356076,-0.0058160237388724,-0.006053412462908003,-0.009139465875370933,-0.011038575667655759,0.011513353115726987,0.005459940652819006,0.007002967359050438,0.008902077151335331,0.00842729970326408
13,-0.0004606172270842368,-0.0023030861354214503,0.0032243205895900796,0.005251036388760943,-0.0028558268079226013,-0.005435283279594616,0.005435283279594682,0.003316444035006927,0.002118839244587778,-0.005158912943344052,0.00018424689083376133
14,-0.000860009555661767,0.009651218346870504,-0.00047778308647876687,-0.0019111323459149788,-0.00391782130912568,-0.0027711419015767234,0.00487338748208308,0.00401337792642138,0.0010511227902532116,-0.002484472049689468,0.0014333492594361674
15,0.0009740259740259382,0.014069264069264054,0.002489177489177474,0.00043290043290040715,0.006926406926406892,-0.00465367965367971,0.007359307359307299,-0.018831168831168844,0.006060606060606033,-0.0025974025974026204,-0.0011904761904762084
16,-0.0019166267369429945,0.020412074748442734,0.0041207474844274115,-0.015333013895543845,0.019549592716818397,-0.006516530905606133,0.014278869190225207,-0.0021082894106372986,0.01207474844274079,-0.002395783421178743,0.004695735505510279
17,0.00010995052226498991,0.010885101704233114,-0.0015393073117097034,0.0009895547003847982,0.012534359538207807,-0.012644310060472775,0.024299065420560727,-0.0006597031335898729,0.015283122594832332,-0.0017592083562397054,0.010775151181968123
18,0.0016625103906899418,0.011138819617622597,-0.011803823773898613,0.01280133000831254,0.007813798836242735,-0.004655029093931851,0.012801330008312517,-0.0014962593516209654,0.0021612635078969156,0.002826267664172888,0.0034912718204488822
19,0.004618614415675282,0.003219034289713063,-0.011476557032890166,-0.01595521343596922,0.00013995801259620856,-0.0211336599020294,-0.007557732680195972,-0.011336599020293936,-0.001259622113365988,-0.009377186843946839,-0.001819454163750911
20,0.0035962877030162764,0.004524361948956002,-0.007540603248259825,-0.014617169373549843,-0.005916473317865378,-0.019141531322505755,-0.000464037122969807,0.009628770301624168,-0.004988399071925697,0.0017401392111369596,0.008816705336426978
21,0.0007950028392958552,-0.005678591709256109,-0.02146507666098809,-0.03043725156161272,-0.012833617262918807,-0.02555366269165249,0.01612720045428735,0.0037478705281090317,-0.003861442362294154,-0.007722884724588308,-0.00522430437251562
22,0.0021073758153536738,0.008830908178625174,-0.00030105368790773747,-0.01485198193677877,-0.007124937280481714,-0.013447064726542935,0.013948820873055667,-0.0009031610637231013,0.00010035122930254214,0.0011038635223280969,0.004214751630707436
23,0.0008793356130923247,0.016121152906692714,-0.0032242305813385387,-0.000879335613092369,-0.003028822667318054,-0.018270639960918444,0.02432828529555444,0.0007816316560820713,0.0018563751831949028,0.005373717635564224,0.004885197850512957
24,-0.004748858447488602,0.013972602739726003,0.002100456621004554,-0.011598173515981736,-0.015433789954337907,-0.022557077625570778,0.002831050228310472,0.004018264840182639,0.010136986301369832,0.0010958904109588774,0.011050228310502263
25,-0.003225806451612878,0.010842293906810085,-0.011379928315412147,-0.01012544802867379,-0.009139784946236507,-0.01944444444444442,0.012813620071684606,0.007616487455197185,0.013172043010752699,-0.004121863799283076,0.003405017921147002
26,0.0010325245224573898,0.035312338668043376,-0.0014455343314403678,-0.020960247805885367,0.0014455343314404123,-0.017449664429530175,0.05544656685596285,0.0022715539494063243,0.010944759938048554,0.0016520392359318458,0.006091894682498733
27,-0.0023638232271325998,0.0030832476875642277,0.007913669064748174,-0.010483042137718423,-0.007297019527235382,-0.008324768756423451,-0.0011305241521069264,0.0027749229188078093,0.0005138746145940231,0.011819116135662888,0.007399794450154129
28,-0.007978956597983377,0.014730381411661542,0.00692678649715035,-0.003770276194651512,0.008154318281455474,-0.01858833844804917,0.034283209118807514,-0.007189829022358651,0.021394125383603656,0.0020166593599298065,0.01367821131082858
29,-0.0006016042780748743,0.017513368983957212,0.004010695187165769,-0.0024732620320855768,0.004010695187165769,-0.007820855614973277,0.02286096256684491,0.011096256684491945,0.01731283422459893,0.0038101604278075072,0.013770053475935806
