,entrophy,rexp,fix,age,ld,lt
0,0.02097560975609747,-0.0009756097560975618,0.0,0.003414634146341422,0.01609756097560966,0.008292682926829187
1,0.011806797853309469,0.01985688729874775,0.0,0.0019677996422182487,0.04472271914132377,0.0806797853309481
2,0.02761116856256467,0.0005170630816959676,0.005480868665977257,0.00031023784901758057,0.1782833505687694,0.0018614270941054833
3,0.03385855624770975,0.014217662147306664,-2.2204460492503132e-17,-0.0028581898131184056,0.02176621473067053,0.048149505313301554
4,0.028583230070218967,0.014952498967368898,0.0014869888475836923,-0.00041305245766205535,0.05724907063197031,0.016604708798017388
5,0.033253012048192754,0.006987951807228931,0.003734939759036138,-0.004216867469879526,0.04096385542168675,0.053012048192771076
6,0.08780718336483931,0.0019848771266540053,-0.0009451795841210365,0.0005671077504725508,-0.0002835538752363087,0.06011342155009449
7,0.07290126141800783,0.0033927794693344947,-0.003914745541539788,-0.003740756850804683,0.018094823836450648,0.016267942583732077
8,0.052375690607734816,0.003020257826887707,-0.0007366482504603811,-0.0009576427255985065,0.016279926335174964,0.02011049723756908
9,0.016456692913385827,0.004094488188976353,0.0029921259842519586,0.003464566929133861,0.006299212598425208,0.06622047244094487
10,0.04522111269614837,0.00028530670470756637,-0.0007132667617689048,0.0028530670470756194,-0.0027104136947218027,0.07503566333808845
11,0.012063056888279666,0.000548320767649102,-0.0009595613433858619,-0.0005483207676490575,0.011103495544893805,0.27457162440027416
12,0.012301313061506525,0.0,0.0,0.0,0.0023496890117484124,0.30421561852107804
13,0.0053222945002956434,-0.0003548196333530429,-0.0009461856889414477,0.00366646954464811,-0.0011827321111768318,0.34393849793021875
14,0.0034051076614922014,0.0007010515773660187,0.00020030045067598312,0.002203304957436103,0.0012018027040560319,0.3656484727090635
15,0.0067453625632377225,0.0,0.0,0.0,0.0,0.3364249578414839
16,0.03297297297297295,-0.0009009009009008917,-0.007387387387387423,-0.0030630630630630986,-0.0010810810810810922,0.14828828828828824
17,0.0069469835466179795,-0.0017062766605727697,0.00012187690432667875,-0.0003656307129798364,0.0003656307129799474,0.2792199878123096
18,0.0046130189646335085,0.0003075345976422339,-0.001127626858021613,0.0,0.0003075345976422339,0.3107124551512045
