,ndev,entrophy,nuc,lt,ld,fix,age,la,ns,exp
0,0.0,0.0,0.005555555555555558,-0.05555555555555556,-0.07777777777777778,0.0,-0.005555555555555558,-5.551115123125783e-18,0.0,-0.011111111111111117
1,0.009999999999999986,0.0,0.014999999999999968,0.09999999999999998,0.11999999999999997,0.0,0.0,0.04499999999999997,0.0,0.0
2,-0.022857142857142864,0.005714285714285716,-0.005714285714285716,0.022857142857142854,-0.040000000000000015,0.034285714285714274,0.0,0.04571428571428571,0.0,0.02857142857142858
3,-0.0421052631578948,0.0526315789473684,0.03157894736842104,0.026315789473684202,-2.2204460492503132e-17,0.03157894736842104,-2.2204460492503132e-17,0.02631578947368419,0.0,0.010526315789473672
4,0.0,0.038461538461538505,0.0,0.0,3.3306690738754695e-17,-0.038461538461538415,0.0,-0.011538461538461497,0.0,5.551115123125783e-17
5,0.0,0.0326530612244898,0.0,0.004081632653061229,0.0,-0.012244897959183687,0.0,0.0,0.0,0.0
6,0.027027027027027018,0.010810810810810789,0.0,0.0,0.037837837837837805,-0.005405405405405417,0.005405405405405394,0.0,0.0,-0.005405405405405417
7,0.10666666666666676,0.2000000000000001,0.013333333333333353,0.05333333333333341,0.09333333333333341,0.0,0.08000000000000007,-0.06666666666666665,0.0,0.0
8,-0.04536082474226799,0.030927835051546414,-0.030927835051546348,-0.016494845360824684,0.010309278350515516,0.0020618556701031076,0.08247422680412378,-0.008247422680412342,0.0,-0.0020618556701030855
9,0.05409836065573768,0.019672131147540982,0.02950819672131144,-0.0049180327868852515,0.0,0.014754098360655731,0.05409836065573766,0.052459016393442595,0.0,0.011475409836065587
10,-0.04523809523809523,0.016666666666666673,-0.02619047619047621,0.023809523809523815,-0.04047619047619044,0.0047619047619047675,0.011904761904761885,0.06428571428571431,0.0,-0.0357142857142857
11,0.019444444444444396,0.07777777777777772,0.019444444444444396,0.011111111111111072,0.005555555555555492,0.016666666666666607,0.02499999999999991,-0.00277777777777779,0.0,0.030555555555555492
12,0.010256410256410243,-0.023076923076923085,0.07179487179487179,-0.0076923076923076875,0.08974358974358973,-0.01282051282051282,0.0,0.06666666666666665,0.0,0.0025641025641025663
13,-0.0020408163265306254,0.04285714285714284,-0.02653061224489799,0.032653061224489764,-0.03673469387755105,-0.006122448979591843,-0.0020408163265306254,-0.06734693877551023,0.0,-0.006122448979591843
14,0.0,0.0025641025641025663,-0.02564102564102565,0.0,0.0,-0.010256410256410253,0.0,0.002564102564102555,0.0,0.0
