,age,ld,lt,nuc,ndev,fix,ns,rexp,entrophy,sexp,la
0,-0.014606741573033688,0.0,-0.003370786516853919,-0.0011235955056179692,-0.013483146067415719,0.0,0.0005617977528089901,-0.0028089887640449286,0.0028089887640449507,-0.028651685393258408,-0.010674157303370768
1,-0.010833333333333296,0.01333333333333333,-0.01749999999999998,0.01416666666666666,-0.004166666666666652,-0.0158333333333333,0.015833333333333345,-0.008333333333333326,0.019166666666666665,0.0008333333333333304,0.02250000000000003
2,0.003370786516853941,0.012359550561797782,-0.026966292134831416,0.043820224719101165,-0.019101123595505552,-0.004494382022471877,0.05056179775280904,-0.017977528089887597,0.03146067415730343,0.003370786516853941,0.019101123595505642
3,0.0,-0.0037878787878787845,0.009848484848484839,-0.0015151515151515138,-0.006060606060606044,0.002272727272727271,0.0,-0.0037878787878787845,0.0015151515151515138,0.0030303030303030277,0.0
4,0.0005813953488372104,0.00872093023255811,0.0023255813953488415,0.010465116279069719,0.020930232558139462,-0.0063953488372093135,0.01453488372093017,0.0,0.013953488372092981,0.0011627906976744208,0.01802325581395341
5,0.009615384615384581,0.04615384615384614,-0.009615384615384647,-0.02307692307692306,-0.005769230769230749,-0.006730769230769251,0.0028846153846153965,-0.009615384615384626,-0.005769230769230771,-0.0038461538461538546,0.025
6,0.0022222222222222144,0.0022222222222222144,0.02666666666666666,0.005555555555555558,0.02222222222222222,-0.007777777777777795,0.00888888888888888,0.010000000000000009,0.006666666666666654,0.02222222222222222,-0.006666666666666698
7,0.00046728971962617383,0.02056074766355138,0.011214953271028016,-0.002803738317757021,-0.002336448598130869,0.004205607476635498,-0.01775700934579443,0.017757009345794363,0.019626168224299058,0.002336448598130825,0.03457943925233642
8,1.1102230246251566e-17,0.004444444444444473,0.001333333333333364,0.010222222222222244,0.00933333333333336,0.0,-0.0008888888888888725,0.016000000000000025,-0.02044444444444441,0.00666666666666671,0.012888888888888917
9,0.0,0.08658536585365861,0.009756097560975618,0.0012195121951219968,-0.00975609756097553,0.0,-0.008536585365853578,0.01463414634146345,0.014634146341463428,0.0,0.06707317073170738
10,0.006896551724137901,0.093103448275862,-0.0034482758620690166,0.003448275862068928,-0.03103448275862073,0.010344827586206851,0.010344827586206872,0.0,0.037931034482758565,0.013793103448275824,0.0655172413793103
11,-0.008333333333333349,0.0013888888888888618,0.012499999999999978,0.005555555555555536,0.01388888888888884,-0.011111111111111117,-0.00277777777777779,0.005555555555555536,0.0,0.008333333333333304,0.01944444444444442
12,0.0015873015873015817,0.01865079365079363,0.0031746031746031633,0.005555555555555536,0.0015873015873015817,-0.009523809523809513,-0.008333333333333304,0.004761904761904745,0.005555555555555536,-0.006746031746031766,0.033333333333333326
13,0.0003952569169960229,0.03043478260869561,-0.00039525691699604515,0.001185770750988091,-0.001976284584980248,0.019367588932806278,0.013833992094861603,-0.004743083003952609,0.011462450592885332,-0.0007905138339921125,0.0237154150197628
14,0.011486486486486447,0.05810810810810809,0.007432432432432435,0.019594594594594582,0.006081081081081052,0.0,0.024324324324324298,0.004729729729729714,0.09594594594594594,0.010135135135135087,0.06756756756756752
15,0.002928870292886998,0.038075313807531395,-0.00041841004184097754,0.007531380753138061,-0.0016736401673640433,-0.010460251046025104,0.04769874476987446,-0.012552301255230125,0.08326359832635982,-0.0012552301255230214,0.08786610878661087
16,0.00234375,0.0265625,-0.0171875,0.00703125,-0.005078125,-0.011328125,0.010546875,0.00234375,0.02890625,0.0,0.03984375
17,-0.0028846153846153744,0.04855769230769236,-0.0019230769230768718,-0.0043269230769230616,-0.01057692307692304,-0.011538461538461497,0.015384615384615441,0.006730769230769318,0.044230769230769296,4.4408920985006264e-17,0.09807692307692313
