,fix,nuc,rexp,la,ns,ld,ndev,lt,exp,sexp,age
0,0.003030303030302983,0.004242424242424181,0.003636363636363593,0.012727272727272676,0.0006060606060605877,0.012121212121212066,0.0012121212121211755,-0.0036363636363636598,0.004242424242424203,0.0018181818181817633,-0.01151515151515159
1,-0.0006734006734006703,-0.006734006734006748,0.002693602693602681,0.009427609427609406,-0.006734006734006726,-0.005387205387205385,-0.006060606060606077,0.0,-0.013468013468013495,0.002020202020202011,0.004040404040404022
2,0.0,0.0007604562737643095,-0.012927756653992328,0.05095057034220536,0.0022813688212928174,2.2204460492503132e-17,-0.0007604562737641984,-0.004562737642585524,-0.019011406844106425,-0.020532319391634933,-0.0007604562737641984
3,0.0,0.004040404040404066,0.0005050505050505194,0.07979797979797983,0.0035353535353535694,0.0015151515151515583,0.0005050505050505194,0.0005050505050505416,0.0050505050505050605,0.009090909090909127,-0.002020202020202011
4,-0.005176470588235315,0.006588235294117628,-0.0070588235294117615,0.045647058823529395,-0.014588235294117657,-0.014117647058823546,-0.002352941176470602,0.0004705882352940893,0.019294117647058795,0.008000000000000007,-0.012705882352941188
5,-0.003269754768392419,0.003269754768392308,0.0021798365122615458,0.029972752043596684,-0.0010899182561308284,-0.013623978201634922,0.004904632152588495,-0.005449591280654009,0.005994550408719301,-0.05722070844686655,0.0010899182561307618
6,0.0,-0.0021671826625386803,0.0027863777089783604,0.051702786377709,-0.00030959752321981784,-0.0055727554179566315,0.004334365325077427,0.010835913312693513,0.0,0.006191950464396312,-0.001238390092879249
7,0.0,-0.008175182481751886,0.0008759124087590831,0.046423357664233514,-0.0011678832116788663,-2.2204460492503132e-17,-0.0035036496350365543,-0.0020437956204379716,-0.0020437956204379937,-0.005547445255474526,-0.0037956204379562485
8,0.0,0.00561555075593958,-0.001727861771058259,0.12095032397408212,0.0017278617710583255,-0.0025917926565873993,0.0030237580993520696,0.0004319654427646036,-0.0012958963282936776,-0.00215982721382284,-0.008639308855291539
9,-0.001273885350318471,0.016560509554140124,0.004458598726114649,0.13757961783439498,0.013375796178343946,-0.004458598726114649,0.01146496815286624,0.05859872611464978,0.01273885350318471,0.005095541401273884,0.03121019108280256
10,-0.004901960784313708,0.01666666666666672,-0.0049019607843136855,0.0833333333333334,0.0004901960784314153,-0.0029411764705882027,0.01715686274509811,0.025490196078431414,-0.00245098039215681,0.03627450980392162,-0.0009803921568627195
11,-0.006938775510204054,0.0020408163265306367,0.006530612244897993,0.08897959183673472,-0.00204081632653057,-0.013469387755102025,0.013061224489795941,0.025714285714285755,0.0106122448979592,0.04081632653061229,-0.005714285714285649
12,-0.00121212121212122,0.01575757575757577,-0.006666666666666665,0.14727272727272728,-0.00060606060606061,-0.007272727272727253,0.013939393939393918,0.022424242424242413,0.020606060606060628,0.021818181818181803,0.0018181818181818299
13,0.0,0.005263157894736836,0.006766917293233044,0.12255639097744357,0.0,0.011278195488721799,-0.0022556390977443775,0.003007518796992459,0.006015037593984962,0.0037593984962405623,0.007518796992481147
14,0.0007142857142857118,0.01714285714285708,0.00499999999999996,0.0778571428571428,0.0014285714285714012,-2.2204460492503132e-17,0.03785714285714281,0.012142857142857077,0.03785714285714281,-0.010714285714285765,-0.010714285714285787
15,0.007017543859649167,0.0235588972431078,0.008020050125313326,0.05814536340852132,0.0035087719298245944,0.020050125313283252,0.006516290726817054,0.007017543859649167,0.025563909774436122,-0.010025062656641581,0.006516290726817054
16,0.002555910543130957,-0.006389776357827492,-6.661338147750939e-17,0.06453674121405747,0.001916932907348201,0.0063897763578274255,0.004472843450479202,0.010862619808306672,0.012779552715654919,-0.01214057507987223,-0.003833865814696513
17,0.0,-0.007142857142857162,-0.007142857142857206,-0.003571428571428603,0.0,-0.008928571428571485,-0.0017857142857143015,-0.005357142857142905,-0.044642857142857206,-0.023214285714285764,-2.2204460492503132e-17
18,0.008191126279863448,0.025938566552900964,-0.008873720136518815,0.1071672354948805,0.0027303754266211123,0.015699658703071617,0.03344709897610918,0.004095563139931713,0.013651877133105738,0.0313993174061433,0.006825938566552869
19,0.003711340206185554,0.00041237113402057266,-0.0020618556701031522,0.058556701030927805,0.003298969072164937,-0.001649484536082535,0.028453608247422622,0.007835051546391724,-0.025154639175257777,-0.0004123711340206615,0.011958762886597895
20,0.0,0.006547619047619069,-0.0005952380952380931,0.16309523809523813,0.0,0.019642857142857184,0.0,0.0017857142857143015,-0.011904761904761862,-0.01488095238095235,-0.010714285714285676
21,0.0,0.09670329670329667,0.019780219780219776,0.19450549450549448,0.01098901098901095,0.038461538461538436,0.0,0.04505494505494503,0.01978021978021973,0.014285714285714258,0.01318681318681314
22,-0.0013745704467353903,0.05292096219931275,-0.004810996563573866,0.12371134020618557,0.0013745704467353903,0.0,0.008934707903780082,0.018556701030927835,0.04536082474226806,0.005498281786941584,-0.0027491408934707806
23,-0.003956043956043942,0.01714285714285708,0.0,0.10373626373626368,0.0,-0.011868131868131937,0.04395604395604391,0.011428571428571389,-0.000879120879120876,0.003516483516483482,-0.007032967032967075
24,-0.00277777777777779,-0.005555555555555603,-0.0006172839506173089,0.0657407407407407,-0.0003086419753086433,-0.013271604938271642,0.0012345679012345512,0.00030864197530862115,-0.020370370370370417,-0.004012345679012386,-0.0006172839506172866
25,-0.0008196721311475308,0.009016393442622972,-0.001639344262295106,0.021721311475409854,-0.001434426229508201,-0.004508196721311486,0.0004098360655737654,0.008606557377049184,-0.0006147540983606481,-0.008401639344262257,-0.0049180327868852515
26,2.2204460492503132e-17,0.010169491525423745,-0.00045197740112989937,0.051977401129943514,-0.0018079096045197306,0.002485875706214702,0.007005649717514162,0.013785310734463273,0.007005649717514139,0.004971751412429381,-0.006553672316384129
27,-0.00424628450106157,0.005095541401273884,0.006369426751592355,0.10318471337579616,0.003397027600849256,0.01146496815286624,0.022505307855626322,0.00849256900212314,0.021656050955414008,0.001698513800424628,0.005095541401273884
28,-0.0010752688172043444,0.017562724014336895,-0.008243727598566352,0.09068100358422934,-0.00035842293906811483,-0.012186379928315439,0.006451612903225779,-0.008602150537634445,-0.00035842293906813706,0.0014336917562723483,-0.018996415770609332
29,-0.0003442340791738552,0.006884681583476793,0.001032702237521521,0.09672977624784855,0.005507745266781439,-0.012736660929431976,0.02168674698795181,0.001721170395869187,0.018588640275387293,-0.00206540447504302,0.005163511187607583
30,-0.0006700167504186894,0.016750418760469055,0.0013400335008375785,0.058961474036850946,0.004020100502512602,4.4408920985006264e-17,0.008710217755443917,0.02311557788944727,0.019430485762144102,-0.0020100502512562456,0.013400335008375253
31,0.0019914651493599055,0.008819345661450928,0.0008534850640114167,0.07823613086770984,-0.005689900426742533,0.029302987197724083,0.0076813655761024165,0.019061166429587485,-0.005689900426742489,-0.0056899004267425115,0.0025604551920341834
32,0.0033826638477801652,0.003171247357293905,0.0033826638477801652,0.07441860465116283,0.006342494714587787,0.007822410147991565,0.005708245243128985,0.006765327695560286,-0.00761099365750526,0.0025369978858351015,0.005708245243128985
33,0.00017361111111111605,-0.000694444444444442,0.0005208333333333482,0.07291666666666667,0.0005208333333333482,0.011631944444444464,0.0015625,0.004166666666666674,0.0015625,0.002083333333333326,0.000868055555555558
34,-0.0004750593824228044,-0.002850356294536849,-0.001187648456057011,0.0586698337292161,0.0019002375296911956,-0.003087885985748229,0.012589073634204206,0.003800475059382391,-0.00047505938242282665,0.0066508313539191954,-0.003087885985748229
35,-0.0005340453938584621,-0.006942590120160186,-0.0016021361815754087,0.05527369826435251,-0.0032042723631508173,0.0024032042723631797,0.0024032042723631797,0.017623497997329807,-0.017623497997329762,-0.0072096128170894055,-0.0002670226969291978
36,0.0004889975550122383,-0.004645476772616131,0.010513447432762857,0.05696821515892421,0.0007334963325183353,-0.013202933985330078,0.01980440097799512,0.028361858190709043,0.0022004889975550277,0.015158924205378987,0.011980440097799527
37,-0.0016313213703099904,0.014029363784665549,0.009787928221859653,0.017944535073409408,0.00032626427406194923,-0.00619902120717788,0.00522022838499181,0.011745513866231594,0.0026101141924958606,-0.006851549755301845,0.0009787928221859144
38,0.0008771929824561209,0.00921052631578947,-0.007894736842105288,0.014473684210526305,-0.004385964912280738,-0.006578947368421084,0.007894736842105243,0.008771929824561386,-0.00043859649122808265,-0.0017543859649123306,-0.0017543859649123083
39,0.0,-0.02981366459627326,-0.001863354037267051,0.08633540372670813,-0.016149068322981353,-0.05403726708074532,2.2204460492503132e-17,-0.014285714285714258,0.0,0.0006211180124223725,0.02298136645962736
40,0.0,0.03192182410423454,0.009771986970684043,0.09055374592833869,-0.016286644951140072,0.008469055374592837,0.0026058631921824114,0.0,0.005863192182410426,0.016938110749185675,0.021498371335504897
41,0.0,0.018978102189781,0.012165450121654486,0.05401459854014603,0.0,0.021411192214111918,0.006812652068126512,0.0194647201946472,-0.0048661800486617945,0.003892944038929436,0.0048661800486617945
42,0.0003937007874015741,0.04094488188976382,0.005118110236220464,0.16181102362204727,0.0366141732283465,0.0007874015748031482,-0.0007874015748031482,0.002755905511811019,0.011811023622047223,0.004330708661417315,0.0019685039370078705
43,-0.005944055944055915,0.034615384615384645,0.012937062937062916,0.1388111888111888,0.006993006993007001,-0.016433566433566436,-0.0010489510489510411,0.023776223776223793,0.015734265734265774,0.005944055944055981,-0.006293706293706269
