,lt,rexp,la,ns,nd,fix,nuc,ld,ndev,sexp,age
0,-0.023497267759562866,0.00928961748633872,0.16284153005464477,-2.2204460492503132e-17,0.0038251366120217955,0.003278688524590079,-0.014754098360655754,-0.004918032786885296,-0.005464480874316946,-2.2204460492503132e-17,-0.000546448087431739
1,0.005574912891986061,-0.00836236933797907,0.07804878048780486,0.0,-0.010452961672473848,-0.0013937282229965042,0.011149825783972145,0.0006968641114982743,0.0,0.01045296167247387,-0.00836236933797907
2,0.016091954022988443,-0.0015325670498084643,0.1264367816091954,0.0022988505747125964,-0.0007662835249042877,-0.004597701149425326,0.03295019157088117,0.03141762452107273,-0.001532567049808442,0.022222222222222164,-0.0022988505747126853
3,0.010626185958254219,-0.0037950664136622734,0.15028462998102465,-0.004933586337760931,-0.0197343453510437,-0.006831119544592079,-0.0015180265654649362,-0.008728652751423182,0.0007590132827324236,-0.017457305502846344,-0.025047438330170823
4,-0.000847457627118664,0.004237288135593209,0.10254237288135593,0.0025423728813559255,-0.00381355932203391,-0.003389830508474567,0.0050847457627118285,-0.008474576271186484,0.0025423728813559255,0.0016949152542372835,-0.016949152542372926
5,0.002591792656587444,-0.0017278617710583476,0.08423326133909285,-0.0030237580993520696,-0.0017278617710583476,0.0004319654427645814,0.0021598272138228626,0.017710583153347705,-0.0012958963282937441,0.006911447084233235,0.009935205183585283
6,0.007815275310834813,-0.005328596802841923,0.13463587921847248,-0.0014209591474245054,-0.003197158081705154,-0.006039076376554186,0.01492007104795734,0.008525754884547076,-0.001776198934280626,-0.001420959147424483,-0.00035523978685612077
7,-0.004262877442273538,-0.005683836589698043,0.12326820603907637,-0.002131438721136769,0.0014209591474245275,-0.008525754884547099,-0.023090586145648295,-0.009591474245115462,0.0010657193605683845,-0.003907637655417395,-0.009236234458259319
8,0.022889305816135064,0.012382739212007454,0.1414634146341463,0.002626641651031836,0.010131332082551547,0.005628517823639734,0.015384615384615375,0.031144465290806722,-0.0015009380863039601,0.00037523452157595116,0.0060037523452157295
9,0.0022257551669316424,-0.002861685214626397,0.11096979332273452,0.0006359300476947549,0.004451510333863285,-0.0006359300476947549,0.009538950715421324,0.03688394276629574,0.0019077901430842648,0.016216216216216252,0.01780604133545314
10,-0.01258741258741256,0.0031468531468531458,0.07622377622377623,-0.002447552447552437,-0.009090909090909084,-0.0062937062937062915,-0.001048951048951019,0.00944055944055946,0.0010489510489510635,0.013286713286713292,0.008391608391608397
11,0.00818965517241379,0.00043103448275865207,0.08448275862068966,0.0034482758620689724,-0.0030172413793103205,0.0017241379310344973,-0.0030172413793103426,-0.008620689655172398,-0.0073275862068965525,-0.0034482758620689503,0.009482758620689657
