,entrophy,age,fix,rexp
0,0.18795180722891566,0.03855421686746987,0.012048192771084331,0.0
1,0.16842105263157897,0.0360902255639098,0.012030075187969946,-0.025563909774436032
2,0.15777777777777785,0.0011111111111111517,-0.02111111111111108,-0.004444444444444406
3,0.12025931928687197,0.004862236628849259,0.043435980551053466,-0.02528363047001625
4,0.09941972920696329,0.12882011605415866,0.14970986460348165,0.005029013539651861
5,0.14574898785425108,0.21673414304993255,0.15627530364372474,0.01862348178137656
6,0.14656716417910445,0.1713432835820895,0.14298507462686566,0.000895522388059633
7,0.18174097664543531,0.11082802547770707,0.13715498938428883,0.006369426751592355
8,0.19568733153638818,0.12560646900269543,0.14932614555256066,0.011320754716981152
9,0.20342857142857143,0.08799999999999994,0.09828571428571427,0.00514285714285716
10,0.2155642023346303,0.09610894941634236,0.10077821011673146,0.0046692607003890885
11,0.2025200458190149,0.1624284077892325,0.09255441008018325,0.1979381443298969
12,0.1386923901393355,0.14448017148981782,0.00021436227224012062,0.013076098606645247
13,0.155,0.11176470588235296,0.005294117647058827,0.00882352941176472
14,0.17218750000000002,0.04625000000000001,0.09750000000000003,0.19937500000000002
15,0.2011188811188811,0.06321678321678315,0.09342657342657337,0.2195804195804195
16,0.18722415795586528,0.07851335656213705,0.11242740998838555,0.02206736353077814
17,0.15781071835803878,0.132497149372862,0.11562143671607754,0.05769669327251994
18,0.18958031837916062,0.14761215629522426,0.11461649782923296,0.1875542691751085
19,0.23519553072625704,0.152513966480447,0.09301675977653637,0.005865921787709549
20,0.17492354740061167,0.11478083588175336,0.0992864424057085,0.18165137614678906
21,0.16686507936507933,0.16527777777777775,0.007539682539682513,0.2123015873015873
22,0.13846153846153847,0.1658587987355111,0.08177028451001056,0.21854583772391994
23,0.18761552680221807,0.12809611829944545,0.0939001848428835,0.21035120147874303
24,0.187688098495212,0.1129958960328317,0.09357045143638847,0.23638850889192886
25,0.1893095768374165,0.10200445434298444,0.09376391982182633,0.22628062360801787
26,0.16293103448275864,0.1267241379310345,0.08310344827586211,0.2170689655172414
27,0.15591836734693873,0.07412244897959182,0.07706122448979588,0.23183673469387753
28,0.1945439045183291,0.08780903665814152,0.08900255754475703,0.20784313725490194
29,0.2114496768236381,0.04875346260387818,0.10526315789473688,0.21015697137580797
30,0.19980019980019975,0.09210789210789208,0.09850149850149845,0.20979020979020974
31,0.160268456375839,0.12107382550335573,0.0939597315436242,0.22496644295302018
32,0.18851802403204268,0.03818424566088117,-0.0080106809078772,0.0010680907877169243
33,0.1801672640382318,0.037514934289127846,-0.005256869772998796,-0.001194743130227005
34,0.18560687432867887,0.06143931256713211,0.08936627282491942,0.1849624060150376
35,0.17136797454931074,0.03669141039236486,0.00678685047720049,0.01124072110286325
36,0.18236914600550969,0.04738292011019287,0.096969696969697,0.2005509641873279
37,0.19921465968586385,0.08429319371727748,0.09712041884816754,0.23586387434554973
38,0.06767441860465122,0.09325581395348843,-0.00558139534883717,0.23511627906976748
39,0.11468253968253965,0.04702380952380951,-0.0011904761904762084,0.21071428571428572
40,0.17689594356261024,0.09206349206349204,0.08959435626102293,0.20899470899470893
41,0.12615384615384612,0.1091124260355029,0.09846153846153845,0.21656804733727805
42,0.16425406203840479,0.10960118168389961,0.08183161004431319,0.20354505169867068
43,0.05298869143780296,0.05977382875605821,-0.0012924071082390577,0.2042003231017771
44,0.02581818181818183,0.04945454545454544,0.09709090909090909,0.22218181818181817
45,0.14642857142857146,0.0535714285714286,0.08863636363636365,0.20064935064935066
46,0.0015748031496063408,0.03968503937007879,0.08692913385826775,0.19464566929133859
47,0.012638230647709258,0.11311216429699837,0.10932069510268558,0.18262243285939964
48,0.14393638170974157,0.055666003976143144,0.009145129224652094,-0.016302186878727642
49,0.18717434869739485,0.11342685370741486,0.009619238476953918,0.004008016032064132
50,0.08014311270125218,0.11985688729874773,-0.015742397137746035,0.20143112701252233
51,0.1603485838779956,0.0588235294117647,0.07363834422657951,0.21176470588235294
52,0.19031657355679696,0.04953445065176905,0.09162011173184352,0.029422718808193627
53,0.21825242718446605,0.03611650485436899,0.07533980582524277,0.0003883495145631466
54,0.24743935309973045,0.14770889487870617,0.039353099730458176,0.18544474393530994
