,rexp,nuc,ld,entrophy,fix,exp,lt,ns,la,ndev
0,-0.01296296296296302,-0.00555555555555558,-0.007407407407407441,-0.0037037037037037424,0.009259259259259222,-0.0018518518518518823,-0.009259259259259278,-0.01111111111111116,0.0055555555555555245,-0.020370370370370393
1,0.0,0.023684210526315818,0.019736842105263185,0.055263157894736833,0.019736842105263143,0.017105263157894755,0.019736842105263164,0.0,0.0894736842105263,-0.0026315789473684514
2,-0.012444444444444414,-0.012444444444444414,-0.011555555555555519,-0.013333333333333308,0.010666666666666713,-0.017777777777777736,-0.02222222222222219,-0.00355555555555549,0.07911111111111116,4.4408920985006264e-17
3,0.03228699551569507,0.01165919282511212,0.013452914798206294,0.019730941704035887,-0.0008968609865470878,0.010762331838565054,0.0053811659192825045,0.012556053811659206,0.1031390134529148,-0.0008968609865470878
4,0.0015037593984962073,-0.003007518796992503,-0.01804511278195493,0.009022556390977399,-0.012030075187969946,-0.010526315789473717,0.004511278195488688,-0.006015037593984962,0.09323308270676689,0.037593984962406
5,0.0,-0.019469026548672486,-0.012389380530973382,-0.0035398230088495184,0.0,-0.001769911504424737,0.001769911504424826,0.0,0.019469026548672618,0.0
6,0.0069930069930070225,0.006993006993007067,0.018181818181818233,0.013986013986014045,0.02237762237762244,0.018181818181818254,0.06993006993006996,0.012587412587412672,0.06713286713286717,0.00139860139860144
7,-0.03096234309623429,-0.014225941422594146,-0.0008368200836819551,0.009205020920502105,-0.014225941422594124,-0.028451882845188247,0.035146443514644375,-0.002510460251045998,0.02092050209205023,-0.00836820083682006
8,0.011152416356877293,-0.0029739776951672957,0.037174721189591066,0.030483271375464673,-0.005204460966542768,0.009665427509293667,0.04386617100371748,0.021561338289962782,0.06245353159851301,0.010408921933085513
9,-0.02617801047120425,0.008376963350785327,-0.015706806282722564,0.02513089005235598,0.004188481675392652,0.020942408376963328,0.003141361256544473,0.002094240837696293,0.04712041884816753,-0.007329842931937214
10,-0.001666666666666683,0.0,0.03166666666666666,-0.016666666666666673,-0.004999999999999982,-0.01499999999999999,-0.010000000000000031,0.0016666666666666386,0.04833333333333334,0.0
11,0.0022222222222222144,-0.043333333333333335,0.0211111111111111,-0.020000000000000018,-0.0022222222222222144,-0.0033333333333333214,-0.014444444444444416,0.0022222222222222144,0.01333333333333333,-0.009999999999999964
12,0.0059523809523809755,-0.010714285714285676,-0.005952380952380931,-0.011904761904761862,0.020238095238095256,0.021428571428571443,-0.00714285714285714,0.019047619047619046,0.04523809523809528,-0.0011904761904761862
13,-0.00625,-0.0078125,-0.0109375,0.0421875,-0.003125,-0.009375,0.003125,0.0265625,0.0125,-0.009375
14,0.003076923076923066,0.024615384615384595,0.024615384615384595,0.02307692307692306,0.0,0.029230769230769216,0.055384615384615365,0.003076923076923066,0.10923076923076921,0.018461538461538418
15,0.0,0.004999999999999982,0.004999999999999982,0.0,0.0,0.049999999999999954,0.027499999999999948,0.0,0.02999999999999996,0.009999999999999964
16,0.012244897959183664,0.012244897959183643,0.01428571428571428,0.03469387755102036,0.0,-0.01836734693877553,0.04489795918367343,-0.004081632653061229,0.0877551020408163,0.010204081632653073
17,0.018965517241379314,0.0034482758620689724,0.006896551724137922,0.0879310344827586,0.012068965517241393,0.0,0.03793103448275863,-0.0017241379310344751,0.06896551724137934,0.013793103448275845
18,-0.07096774193548383,0.023655913978494692,-0.0021505376344085557,0.030107526881720515,-0.0021505376344085557,0.023655913978494692,0.062365591397849515,0.023655913978494713,0.04946236559139792,0.015053763440860268
19,0.005555555555555513,-0.042592592592592626,0.07407407407407404,-6.661338147750939e-17,0.0018518518518518157,-0.040740740740740765,0.0018518518518518157,0.0,0.07222222222222219,0.011111111111111072
20,0.003007518796992503,0.012030075187969946,0.04210526315789476,0.0015037593984962515,-0.007518796992481147,-0.006015037593984918,0.0060150375939849845,0.0,0.07969924812030076,-0.007518796992481191
21,-0.00439560439560438,-0.008791208791208805,0.00879120879120876,0.05494505494505497,-0.02417582417582418,0.00659340659340657,0.010989010989010995,0.0,0.09890109890109892,-0.00439560439560438
22,0.005405405405405394,0.013513513513513487,0.002702702702702697,0.05405405405405406,-0.024324324324324343,0.005405405405405394,-0.02702702702702704,0.0,0.07027027027027025,0.008108108108108091
23,-0.008301886792452829,0.0015094339622641507,0.03169811320754716,0.006037735849056603,0.0015094339622641507,-0.0007547169811320753,0.0030188679245283013,0.0037735849056603765,0.17584905660377353,0.0037735849056603765
24,0.0011627906976744208,-0.0017441860465115643,0.027906976744186095,0.011046511627906996,0.0023255813953488415,0.010465116279069809,0.003488372093023262,2.2204460492503132e-17,0.14767441860465122,0.001744186046511631
25,0.01200000000000001,0.0008000000000000007,0.026400000000000024,0.016800000000000016,0.0016000000000000014,-0.002400000000000002,0.0,0.0008000000000000007,0.10879999999999998,0.0040000000000000036
26,-0.005533596837944676,0.016600790513833986,0.018181818181818188,0.02134387351778657,-0.004743083003952586,-0.011857707509881443,0.006324110671936745,0.0015810276679841806,0.08932806324110672,0.02055335968379448
27,0.0010101010101009722,-0.0020202020202020553,0.039393939393939335,-0.006060606060606122,0.0,-2.2204460492503132e-17,-0.0035353535353535694,0.0,0.06666666666666662,0.0
28,0.021917808219178058,0.019178082191780788,0.011643835616438291,0.10821917808219175,0.009589041095890361,0.04041095890410955,0.017808219178082153,-0.0020547945205479532,0.0931506849315068,0.0
29,2.2204460492503132e-17,-0.004081632653061185,-0.0071428571428571175,-0.0010204081632652962,0.0,-0.001020408163265274,-0.003061224489795866,0.0,0.044897959183673494,0.0
30,-0.0010152284263959422,-0.01624365482233501,-0.004060913705583746,-0.004060913705583769,0.0,-0.008121827411167515,0.0,0.0,0.10456852791878173,-0.00710659898477155
31,-0.013519813519813484,0.0060606060606061,-0.007925407925407902,0.035431235431235476,-0.008391608391608374,0.01072261072261076,-0.0018648018648018238,0.0004662004662004948,0.13519813519813523,-0.00839160839160833
32,0.001503759398496185,0.017669172932330814,0.015413533834586412,0.021428571428571398,0.004511278195488688,0.037969924812030056,0.01879699248120297,0.002255639097744333,0.1409774436090225,0.01466165413533831
33,-0.0013856812933025209,2.2204460492503132e-17,0.001847575057736761,0.04849884526558894,0.0,0.007390300230946912,0.008775981524249432,2.2204460492503132e-17,0.0678983833718245,0.00046189376443419585
34,-0.004405286343612325,0.013656387665198232,0.0030837004405286582,0.04537444933920705,0.0017621145374449477,-0.0030837004405286582,0.025991189427312756,0.0,0.11762114537444937,0.008370044052863457
