,fix,nuc,lt,ns,ld,exp,ndev,nd,age,entrophy,la
0,-0.0011594202898550954,-0.02164251207729473,-0.009082125603864788,0.0,-0.002125603864734349,0.0017391304347825765,-0.0032850241545894,-0.011787439613526619,-0.014106280193236764,0.0009661835748791869,-0.015072463768115996
1,-0.0038610038610038533,-0.03227799227799226,-0.008957528957528948,0.00015444015444014968,-0.01111969111969111,-0.003552123552123554,-0.0064864864864864645,-0.019768339768339784,-0.007722007722007707,-0.001544401544401519,-0.017142857142857126
2,0.0,-0.004630321135175452,0.0098581030619866,0.0,-0.046751306945481665,-0.004331590739357671,0.002688573562360008,-0.0019417475728154888,-0.008065720687079869,-0.010156833457804293,-0.06825989544436142
3,0.0008706467661691697,-0.0038557213930348277,0.0069651741293532245,-0.0006218905472636926,-0.02562189054726367,0.003731343283582089,0.0042288557213930435,-0.0009950248756219083,-0.0023631840796019656,-0.011194029850746268,-0.015796019900497504
4,-0.0013385387618517486,0.0020078081427774563,-0.0011154489682097645,-0.000111544896820992,-0.02230897936419416,0.004907975460122671,-0.014612381483547177,-0.0010039040713887726,0.007696597880646916,-0.0020078081427775452,0.00412716118237586
5,-0.004041353383458612,-0.018796992481202944,0.003571428571428603,2.2204460492503132e-17,-0.043515037593984916,-0.001315789473684159,-0.01062030075187963,-0.0015977443609022312,-0.0033834586466165105,-0.029041353383458635,-0.04285714285714284
6,-0.003813559322033866,-0.01716101694915253,0.020621468926553678,-0.0012711864406779404,0.004731638418079132,-0.013841807909604476,-0.010028248587570588,0.006850282485875736,0.00586158192090398,-0.015466101694915246,-0.01348870056497169
7,0.004354399758088956,-0.027335954036891395,0.015603265799818633,-0.003084366495312918,-0.012942243725430892,-0.009253099485938842,-0.014393710311460483,-6.04777744178886e-05,0.001572422134865481,-0.008345932869670336,-0.015300876927729013
8,0.010817506193228698,-0.008918249380677135,0.015606936416184958,-0.0003303055326176807,-0.01734104046242777,-0.003303055326176718,-0.0002477291494632494,0.0027250206440957657,0.0008257638315441352,-0.0047068538398018275,-0.008092485549132954
9,-0.0073674752920036115,-0.0017969451931715951,0.012758310871518441,-0.0037735849056603986,-0.055884995507637036,0.0017969451931716175,-0.0023360287511231094,-0.0012578616352201476,0.00035938903863432794,-0.004312668463611891,-0.03575920934411503
