,entrophy,ns,rexp,la,ndev,age,exp,nuc,ld,lt
0,-0.003669724770642269,0.0,-2.2204460492503132e-17,0.011926605504587106,0.0,0.0018348623853210676,0.0018348623853210234,0.012844036697247652,0.0009174311926605228,0.0027522935779816125
1,0.003883495145631044,-0.005825242718446621,-0.0025889967637540146,0.03624595469255663,0.0,0.001941747572815533,-0.003883495145631066,-0.011003236245954718,-0.0012944983818770073,-0.0025889967637540146
2,0.0,0.0,0.004982206405693956,0.1416370106761566,0.0,0.00854092526690393,0.0028469750889679847,0.0,0.009964412811387912,0.018505338078291845
3,-0.0014732965009208066,-0.00036832412523020165,0.032780847145488054,0.13075506445672197,0.0,0.00883977900552486,-0.00220994475138121,0.017679558011049746,0.009944751381215467,0.0007366482504604033
4,0.0,0.010454545454545472,-0.016818181818181798,0.12727272727272726,0.008181818181818202,-0.0050000000000000044,-0.005909090909090908,-0.0027272727272727336,-0.004090909090909078,-0.008181818181818179
5,0.0006968641114982521,-0.007665505226480862,-0.003484320557491305,0.15052264808362367,0.01881533101045294,0.01602787456445991,-0.0006968641114982965,0.002090592334494756,-0.002787456445993053,0.001393728222996482
6,0.005357142857142838,0.0011904761904761418,-0.006547619047619091,0.10178571428571426,0.0,0.01785714285714284,0.0029761904761904435,0.006547619047619024,0.022619047619047584,-0.00416666666666674
7,0.0045977011494252595,0.004597701149425282,0.005172413793103447,0.12356321839080457,0.0,0.007471264367816066,0.0011494252873563316,0.005172413793103426,0.018965517241379293,0.010344827586206895
8,-0.019101123595505642,0.0005617977528089568,0.0022471910112359383,0.13539325842696628,-0.0005617977528090013,0.011235955056179758,-0.005617977528089901,0.0146067415730337,0.03707865168539326,-0.0016853932584269815
9,-0.0005494505494505475,0.0016483516483516425,0.0038461538461538325,0.16318681318681316,0.0038461538461538325,0.026373626373626325,0.0,-0.001098901098901095,0.06868131868131863,0.0016483516483516425
10,0.0016103059581320301,0.0,0.0025764895330112393,0.20257648953301124,-0.00032206119162641044,0.00483091787439609,0.006119162640901732,-0.00032206119162641044,0.03961352657004828,0.0032206119162640377
11,0.0007092198581560405,-0.00035460992907800917,0.0010638297872340274,0.14113475177304965,0.0,0.0028368794326241176,0.009219858156028393,0.007801418439716379,0.01170212765957448,0.004964539007092239
