,age,lt,nuc,la,ndev,entrophy,ns,rexp,fix
0,0.0006535947712418943,0.07843137254901966,0.029411764705882415,0.0026143790849674,0.007189542483660216,-0.00588235294117645,0.0006535947712418722,-0.03464052287581691,0.004575163398692883
1,-0.004975124378109453,0.027860696517412874,0.012935323383084563,0.000995024875621886,0.007960199004975087,0.0069651741293532245,0.000995024875621886,0.024875621890547216,0.04179104477611939
2,0.006249999999999978,0.007499999999999974,-4.4408920985006264e-17,0.003749999999999987,-6.661338147750939e-17,-0.01375000000000004,-0.003750000000000053,-0.040000000000000056,-0.018750000000000044
3,0.005594405594405582,0.04615384615384614,0.03496503496503491,-2.2204460492503132e-17,-0.009790209790209859,0.005594405594405582,0.002797202797202769,-0.0363636363636364,-0.019580419580419627
4,-0.0009049773755656076,0.019909502262443434,0.04343891402714937,-0.0018099547511312153,-0.005429864253393623,-0.0036199095022624306,0.002714932126696823,0.0407239819004525,0.015384615384615396
5,0.0,0.026666666666666637,-0.014358974358974397,0.0010256410256409998,-0.009230769230769287,-0.004102564102564155,-0.0030769230769231324,-0.04205128205128208,-0.0030769230769231324
6,0.0,0.072,0.022666666666666658,0.0013333333333333196,-0.001333333333333364,0.005333333333333301,0.003999999999999981,-0.002666666666666662,0.006666666666666643
7,0.0,-0.0017543859649123306,0.008771929824561386,0.0,0.028070175438596447,-0.0052631578947368585,-0.0035087719298245723,0.012280701754385892,0.029824561403508733
8,0.008823529411764697,-0.004411764705882337,-0.033823529411764676,0.008823529411764697,-0.008823529411764697,0.017647058823529415,0.005882352941176472,-0.02058823529411764,-0.061764705882352944
9,0.005668016194332037,0.0016194331983806266,-0.012955465587044523,0.008097165991902888,0.0048582995951417015,0.008097165991902865,0.011336032388663986,-0.006477732793522239,0.0008097165991903354
10,0.0009174311926605672,2.2204460492503132e-17,-0.011009174311926561,0.002752293577981657,0.0018348623853211344,-0.009174311926605472,0.007339449541284471,-0.026605504587155916,-0.00550458715596327
11,0.0,0.03655913978494625,0.02150537634408607,0.0,-0.010752688172043001,0.0032258064516129,-0.0010752688172043002,0.032258064516129004,-0.008602150537634402
12,0.0,-0.04541484716157211,-0.01222707423580791,-0.0017467248908296985,-4.4408920985006264e-17,-0.012227074235807888,0.0017467248908296317,0.019213973799126573,0.006113537117903878
13,0.004958677685950397,-0.01652892561983472,-0.014049586776859501,0.004132231404958664,-0.009090909090909104,0.014049586776859479,0.0008264462809917328,0.05702479338842975,-0.0057851239669421736
14,-0.001388888888888884,-0.000694444444444442,0.060416666666666695,-0.001388888888888884,0.0,0.017361111111111115,-0.005555555555555536,-0.00972222222222221,0.013194444444444443
15,-0.0019230769230769384,0.0009615384615384137,0.03557692307692302,-0.0009615384615385026,-0.013461538461538502,0.017307692307692246,0.0028846153846153522,0.025961538461538414,0.012499999999999978
16,-0.00851063829787233,-0.004255319148936154,0.008510638297872353,0.010638297872340441,0.012765957446808519,1.1102230246251566e-17,0.0,-0.010638297872340408,0.012765957446808529
17,-0.0058252427184465995,-0.025242718446601975,0.10873786407766986,0.0,-0.009708737864077666,0.0174757281553398,0.015533980582524264,0.029126213592232976,-0.015533980582524264
18,-0.004580152671755711,4.4408920985006264e-17,0.09160305343511452,0.003053435114503844,-0.0076335877862595105,-0.009160305343511399,-0.007633587786259555,0.003053435114503844,-0.013740458015267132
19,-0.0037037037037036314,-0.043209876543209826,0.04938271604938277,0.0,-0.034567901234567835,-0.011111111111111049,2.2204460492503132e-17,-0.009876543209876498,-0.04691358024691354
20,4.4408920985006264e-17,0.0045248868778280825,0.0714932126696833,0.0009049773755656299,-0.0027149321266967787,0.01990950226244348,0.0009049773755656521,0.01447963800904981,0.017194570135746656
21,0.005529953917050756,0.002764976958525378,0.0949308755760369,0.0018433179723502668,0.02211981566820278,0.005529953917050756,-0.0036866359447004227,0.03133640552995394,-0.01382488479262669
22,0.0,-0.010526315789473717,0.05071770334928227,-0.0009569377990430894,-0.014354066985645963,-0.00956937799043065,0.00191387559808609,0.021052631578947344,-0.00956937799043065
23,0.012345679012345668,0.02716049382716048,-0.0037037037037037203,0.0,-0.0037037037037037203,0.004938271604938249,0.0,-0.029629629629629627,0.00987654320987652
24,0.0,0.05573770491803272,0.06557377049180324,0.0,-0.0049180327868852515,0.011475409836065542,0.0049180327868852515,-0.018032786885245945,0.01967213114754094
25,0.004819277108433706,0.07710843373493974,0.09036144578313252,0.0,0.013253012048192759,-0.008433734939759008,0.004819277108433706,0.0012048192771084044,0.031325301204819245
26,0.005957446808510647,0.006808510638297838,0.055319148936170195,0.0,0.013617021276595698,0.011063829787234015,0.004255319148936176,0.028085106382978696,0.026382978723404206
