,entrophy,rexp,ns,fix,nuc,ld,ndev,sexp,age
0,-0.004807692307692291,-0.01346153846153848,0.0,0.0,-0.029326923076923105,-0.011057692307692314,-0.008173076923076917,-0.012019230769230772,-0.01346153846153848
1,-0.00165289256198351,0.02876033057851235,0.0003305785123966842,0.002975206611570247,0.03338842975206609,0.035371900826446256,0.002314049586776834,0.029090909090909056,0.01454545454545455
2,-0.0014159292035398785,-0.01238938053097347,0.0,-0.0007079646017699393,0.006371681415929165,0.001769911504424737,0.008141592920353945,0.003185840707964571,0.008849557522123885
3,0.007499999999999974,0.0029999999999999805,0.0,-0.0035000000000000144,0.013499999999999956,0.001499999999999968,0.01449999999999998,0.027999999999999935,-2.2204460492503132e-17
4,0.016463414634146377,-0.005487804878048719,0.0,0.009146341463414665,-0.002439024390243838,0.01768292682926833,0.010365853658536617,0.005487804878048808,-0.015243902439024315
5,-0.011976047904191578,0.015568862275449114,0.0,-0.01077844311377243,-0.03952095808383231,0.03233532934131742,-0.008383233532934109,0.005988023952095833,0.033532934131736594
6,-0.02264150943396226,0.0037735849056603765,0.0,0.0,-0.0037735849056603765,-0.12452830188679243,0.04150943396226414,-0.04150943396226414,-0.018867924528301883
7,0.0,0.0,0.0,0.0,0.04444444444444447,0.0,-0.02222222222222221,0.0,-0.04444444444444442
8,0.048979591836734636,-0.012244897959183687,0.0,0.01632653061224485,-0.004081632653061251,0.061224489795918303,-4.4408920985006264e-17,0.00816326530612239,0.024489795918367308
9,-0.003225806451612878,0.006451612903225823,0.0,0.012903225806451623,-0.01935483870967738,0.07741935483870968,-0.0032258064516129,-0.003225806451612878,-0.0129032258064516
10,0.04705882352941175,0.10823529411764703,0.0,-0.01647058823529417,-0.02588235294117649,0.04705882352941175,0.0,-0.011764705882352944,0.10823529411764703
11,-0.01836734693877553,0.024489795918367342,0.0,0.0020408163265306146,-0.1,-0.063265306122449,0.0,-0.008163265306122458,0.036734693877551
12,0.0161616161616162,0.13131313131313138,0.0,0.008080808080808133,-0.004040404040404,0.020202020202020242,0.0,2.2204460492503132e-17,0.04848484848484853
13,0.014285714285714346,-0.02142857142857142,0.0,0.0,4.4408920985006264e-17,0.021428571428571484,0.0,0.007142857142857162,-0.028571428571428536
14,0.0,0.0,0.0,0.0,-0.025,0.0,0.0,0.0,0.075
15,0.0,-0.04444444444444444,0.0,0.0,0.04444444444444444,0.0,0.0,0.0,0.02222222222222222
16,0.03699421965317919,0.013872832369942235,0.0,0.0011560693641618602,0.04161849710982659,0.1895953757225434,0.0,0.0011560693641618602,0.09248554913294801
17,0.010628019323671523,-0.002898550724637694,0.0,-0.0019323671497584627,0.050241545893719784,0.07342995169082127,0.0,0.02222222222222219,0.02222222222222221
