,age,ndev,sexp,entrophy,rexp,ns,ld,fix,nuc
0,-2.2204460492503132e-17,0.019230769230769208,0.05913461538461534,0.0,-0.0004807692307692513,0.0,-0.0014423076923076872,0.0,0.012499999999999956
1,0.0,0.0,0.015537190082644602,0.0,0.0,0.0,0.050909090909090904,0.0,0.0
2,-0.0007079646017699393,0.012035398230088456,0.026548672566371632,0.059115044247787574,-0.004601769911504472,0.0,-0.0007079646017699615,0.0,0.007787610619468999
3,0.0,0.0,0.0,0.16499999999999995,0.0,0.0,0.0,0.0,0.015999999999999924
4,0.0024390243902439046,-0.0060975609756097615,0.0,0.028048780487804813,0.0,0.0,0.0,0.0,0.0
5,0.04311377245508985,0.0,-0.008383233532934109,0.07904191616766469,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,-0.011320754716981195,-0.030188679245283102,0.0,0.0,0.0,0.0,0.0
7,-0.08888888888888884,0.0,0.0,-0.08888888888888884,0.0,0.0,0.0,0.0,-0.04444444444444442
8,0.020408163265306145,0.0,0.061224489795918435,0.06938775510204087,0.024489795918367373,0.0,0.05306122448979598,0.016326530612244917,0.04897959183673475
9,0.01612903225806448,0.0,-0.016129032258064547,0.08387096774193543,0.0,0.0,0.01290322580645158,-0.0032258064516129227,-2.2204460492503132e-17
10,-0.013333333333333353,0.0,0.013333333333333308,0.0,0.14666666666666667,0.0,0.0,0.0,0.0
11,0.14823529411764697,0.0,0.0,0.05176470588235289,0.0,0.0,0.0,0.0,0.0
12,0.17959183673469387,0.0,0.004081632653061162,0.06326530612244893,0.0,0.0,-0.004081632653061229,0.0,0.0
13,-0.018181818181818167,0.0,0.0,0.002020202020202011,0.0,0.0,0.0,0.0,-0.03838383838383839
14,-0.07142857142857142,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.02857142857142856
15,0.0,0.0,0.0,-0.125,-0.1,0.0,0.0,0.0,-0.025
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.1942196531791907,0.0,0.0
18,-0.005847953216374236,0.0,0.0,-0.014035087719298223,0.01754385964912286,0.0,0.16842105263157897,0.0,0.010526315789473717
19,-0.010628019323671523,0.0,0.016425120772946843,0.0657004830917874,0.014492753623188404,0.0,0.04251207729468598,-0.0019323671497584627,0.0734299516908212
20,-0.0014285714285714902,0.0,0.018571428571428506,0.017142857142857126,0.0,0.0,0.022857142857142843,0.0,0.0
21,0.0,0.0,-0.004329004329004382,0.11515151515151509,0.0,0.012121212121212088,0.009523809523809467,0.0,0.0
22,0.03389830508474578,0.0,0.016271186440677998,0.02847457627118648,0.0,0.0,0.029830508474576335,0.0,0.0
23,-0.011031175059952015,0.0,0.02206235011990414,0.11750599520383695,-0.011031175059952015,0.0,0.047002398081534814,0.0,0.0
24,0.0,0.0,-0.0018761726078798668,0.14071294559099445,-0.004878048780487765,0.0,0.0716697936210132,0.0,-0.008630393996247609
25,0.0,0.0,0.0,0.22648401826484021,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.13165354330708662,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.10557823129251698,0.0,0.0
28,0.0,0.0,-0.00811808118081181,0.09409594095940957,-0.010332103321033227,0.0,0.0177121771217712,0.0,0.004797047970479684
29,-0.009340659340659307,0.13296703296703302,0.0027472527472527596,0.06483516483516487,-0.007142857142857095,0.0,0.1582417582417583,-0.001098901098901095,0.012087912087912156
30,0.031266846361186,0.0425876010781671,0.08733153638814015,-0.0016172506738544757,0.03611859838274931,0.0032345013477088846,0.1299191374663073,0.005929919137466299,0.03935309973045822
31,0.011991434689507497,0.005139186295503184,0.028693790149892907,0.08008565310492502,-0.015845824411134933,0.007708779443254788,0.05481798715203423,-0.0012847965738758348,-0.01156316916488227
32,-0.0044750430292598955,0.005851979345955272,-0.011703958691910498,0.06299483648881239,2.2204460492503132e-17,0.0,0.036833046471600704,0.0,-0.0037865748709122295
33,0.02430213464696227,0.028571428571428647,0.026272577996715986,0.12151067323481117,0.003612479474548458,0.0,0.0013136288998357947,0.0,0.028571428571428626
