,age,lt,nuc,la,ndev,entrophy,ns,rexp,fix
0,0.0019607843137254945,0.05947712418300656,0.0052287581699346445,-0.00588235294117645,0.005228758169934655,-0.009150326797385588,0.0,-0.033333333333333326,-0.0045751633986928055
1,-0.010945273631840769,-0.011940298507462721,-0.01990049751243783,0.0,-0.001990049751243772,-0.011940298507462676,-0.000995024875621886,-0.008955223880596996,0.03681592039800996
2,0.0012500000000000178,0.042500000000000024,0.050000000000000024,0.004999999999999982,0.032500000000000015,0.023750000000000004,0.015000000000000013,-0.012499999999999956,0.010000000000000054
3,0.002797202797202791,-0.022377622377622353,-0.004195804195804187,0.002797202797202791,0.012587412587412606,0.001398601398601418,-0.002797202797202791,-0.0797202797202797,-0.051748251748251706
4,-0.0009049773755656076,0.019004524886877826,0.02262443438914028,0.0018099547511312153,-0.019909502262443434,-0.0063348416289592535,0.0009049773755656076,0.016289592760181004,0.02262443438914028
5,-0.003076923076923066,-0.03692307692307689,-0.0010256410256409998,0.0,-0.015384615384615375,-0.005128205128205099,-0.008205128205128176,-0.054358974358974334,-0.012307692307692287
6,0.0,0.012000000000000033,0.017333333333333367,0.0,0.013333333333333341,0.00800000000000003,0.0,-0.039999999999999994,0.008000000000000007
7,0.0,-0.007017543859649122,-0.010526315789473672,0.0,-0.00350877192982455,0.0017543859649122862,0.0017543859649122862,-0.010526315789473672,-0.010526315789473672
8,0.0014705882352941124,0.005882352941176494,0.00441176470588236,0.007352941176470585,-0.004411764705882315,-0.016176470588235237,-0.008823529411764675,-0.013235294117647012,-0.02205882352941173
9,0.0024291497975708065,-0.01214574898785432,0.004048582995951388,0.0016194331983805377,-0.0008097165991903354,0.0024291497975708286,0.0024291497975708065,0.01214574898785421,-0.01052631578947374
10,0.0,-0.0027522935779817014,-0.05412844036697251,-0.0009174311926605893,0.00733944954128436,-0.0027522935779817014,0.0,-0.02477064220183489,-0.024770642201834912
11,0.0,0.03440860215053763,-0.008602150537634422,0.0032258064516129,-0.0032258064516129,0.010752688172043001,0.0010752688172043002,0.05161290322580644,-0.007526881720430101
