,fix,lt,age,ld,rexp,entrophy
0,0.0204878048780488,0.030487804878048808,0.006341463414634152,0.045121951219512145,0.0017073170731707332,0.03878048780487799
1,-0.004830053667262924,0.008050089445438346,-0.006618962432915887,0.03237924865831845,-0.004293381037567068,0.036493738819320255
2,0.012099276111685642,0.00527404343329887,0.0026887280248190314,0.04074457083764214,0.00010341261633919351,0.07487073422957599
3,-0.004690362770245526,0.027189446683766928,0.004250641260534982,0.033492121656284304,0.004543788933675308,0.0485892268230121
4,0.0022304832713754053,0.029904997934737686,0.004874019000412999,0.041718298223874406,0.007600165220983035,0.03948781495249894
5,0.008072289156626455,0.021084337349397565,0.007951807228915619,0.03927710843373491,0.007108433734939745,0.04253012048192768
6,0.0001890359168241762,0.013421550094517976,0.005387523629489621,0.02325141776937618,0.00198487712665405,0.05198487712665405
7,-0.009047411918225334,0.016354936929099617,0.0013919095258807968,0.026185297955632892,0.000956937799043045,0.05558938668986515
8,-0.0044198895027623974,0.01767955801104979,0.0021362799263352273,0.02784530386740336,0.0005893186003683937,0.05804788213628
9,-0.0007874015748031038,0.03716535433070871,-7.874015748026153e-05,0.01795275590551184,0.0031496062992126374,0.050393700787401616
10,-0.0037089871611982296,0.040370898716119874,-0.004422253922967157,0.02824536376604856,0.007988587731811724,0.03794579172610561
11,0.0053461274845784555,0.09033584647018503,0.0009595613433858397,0.0026045236463330566,0.01973954763536665,0.04688142563399587
12,0.0016586040082930298,0.06537664132688321,-0.0005528680027643507,-0.003870076019350388,0.012577747062888722,0.05058742225293711
13,0.005677114133648686,0.11105854523950325,-0.0005913660555884048,0.003429923122412748,0.011709047900650481,0.03027794204612655
14,0.006109163745618429,0.12799198798197298,-0.0021031547320981446,0.0047070605908863476,0.0129193790686029,0.03194792188282423
15,0.011635750421585201,0.08903878583473863,0.0035413153456998804,-0.011635750421585156,0.00691399662731873,0.03541315345699836
16,0.0036036036036035447,0.060720720720720676,-0.003243243243243277,0.009369369369369319,0.003603603603603567,0.027027027027026994
