,la,nuc,exp,fix,entrophy,nd,sexp,ns,lt,ndev,age,ld
0,-0.0020425531914894045,-0.0010780141843971913,0.00034042553191486745,0.0009078014184396687,-0.0025531914893617723,0.00017021276595741153,0.0006808510638297571,0.0,0.002099290780141816,0.00011347517730491141,-0.0020425531914894266,-0.005673758865248279
1,0.0004184100418410441,0.001924686192468661,0.00016736401673642654,0.0,0.0017573221757322787,0.002510460251046065,0.0,0.0,0.0,0.0,0.0005020920502092574,0.0009205020920502793
2,0.004119161456417819,0.0029422581831556106,0.0005884516366311488,-0.0010297903641044216,0.025891872011769058,0.00044133872747336155,0.0002942258183155744,0.0013975726369989338,0.006914306730415621,0.003310040456050034,0.02552408973887461,0.00044133872747336155
3,0.004137492043284485,-0.009484404837683046,-0.0025461489497136114,-0.001336728198599646,-0.0009548058561426487,0.0002546148949713389,0.005792488860598311,0.000636537237428314,-0.001973265436028049,-0.0014003819223424863,0.004455760661998686,-0.0036919159770847365
4,0.010105532459226052,0.004285257435241418,0.005116725295810642,0.0010873041253597338,0.005116725295810665,0.008826351135273391,0.0020466901183242127,0.0,-0.0014710585225455874,-0.0005116725295810865,0.0067796610169491124,0.004157339302846119
5,-0.009830908375933945,-0.011010617381046028,0.0020448289421942656,0.0,-0.0007864726700747449,-0.0072355485646874,0.0008651199370821594,0.0,0.001415650806134483,-0.0033818324813212675,-0.002674007078254048,-0.006370428627605196
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002783576896311812,0.0,0.0,0.0,0.0
7,0.0018083182640144858,0.0016877637130801927,-0.0007233273056057588,0.0006027727546714879,0.0021699819168173873,-0.0004822182037371503,-0.0003616636528028794,0.0,0.002772754671488853,-0.0006027727546714656,0.004098854731766144,0.001446654611211584
8,0.008986992510839564,-0.0026014978320851425,0.003389830508474567,0.0,0.00362633031139139,0.0003153330705557789,0.0065431612140323114,0.0,0.00015766653527791164,0.0015766653527788722,-0.00015766653527788944,0.0024438312968072307
9,0.00036418816388466,0.0,0.005159332321699517,0.0,0.0,0.004248861911987834,0.002731411229135028,0.0,0.0,0.0,0.0,0.0013960546282245634
10,-0.0032910709468572776,0.0,0.0,0.0,0.0,0.00032371189641222653,-5.395198273534518e-05,0.0,0.0,0.0,0.0,0.0
11,0.016540568745108297,0.002661100965301366,0.0,0.0,0.0,-0.001147925906600533,0.0,0.0,0.0010435690060005554,0.019097312809809575,0.0,0.0
12,0.01103057043807123,0.0020800504254648855,0.0011976047904191712,0.0013236684525685493,0.019981090450677596,-0.0017648912700914288,-0.001260636621493849,-0.0017648912700914065,-0.0020170185943901853,0.0001890954932240785,0.009202647336905168,0.003592814371257491
13,0.018523051815585466,0.0012239902080783294,-0.0048143614851081425,0.005140758873928975,0.07645858833129335,-0.0009791921664626725,-0.0015503875968992497,0.00016319869441043798,0.0070175438596491,-0.0013871889024887896,0.08208894328845369,0.010036719706242337
14,0.003847695390781558,-0.00024048096192386126,0.0029659318637274444,0.00024048096192386126,0.0569939879759519,0.00280561122244487,-0.00024048096192383906,0.00040080160320643543,0.0004809619238477003,0.006573146292585164,0.06661322645290582,-0.0068136272545090025
15,0.0,0.0,0.0,0.0,0.0,-0.002039274924471357,0.0,0.0,0.0,-0.0015105740181269312,0.0,0.0
16,0.007080924855491277,-0.003468208092485581,-0.0045520231213873165,-0.0011560693641618825,0.001878612716762995,0.0038294797687860927,-0.007153179190751491,0.0026011560693640855,-0.0059971098265896305,-0.0015895953757226078,0.007875722543352559,-0.0065028901734104135
17,0.00035919540229880644,0.006106321839080419,-0.00488505747126442,0.006321839080459713,-0.001293103448275912,0.010775862068965459,0.0,0.003520114942528707,0.004094827586206873,-0.0026580459770115584,0.0017959770114942097,-0.007040229885057525
18,-0.005436212187637035,0.0076282332310390055,0.0033318719859710467,0.0,-0.009907935116177158,0.0035072336694432103,-0.005085488820692707,0.0,0.0036825953529153743,0.0005260850504164693,0.0003507233669442833,-0.005874616396317434
19,0.0025228360156590137,0.00017398869073514955,0.0017398869073510514,0.0,0.009830361026533318,-0.0015658982166158574,0.0020878642888212617,0.0,0.007481513701609432,-0.0013919095258807968,0.009482383645063108,-0.008264462809917305
20,0.004984894259818762,0.0,0.0020392749244712905,0.0012084592145015448,-0.0003776435045316884,-0.002416918429003001,-0.0027945619335347114,0.0,-0.00022658610271903968,0.005589123867069512,0.002341389728096699,0.002190332326284028
21,0.005636896046852113,0.0021961932650072847,0.0005856515373352522,-0.0016105417276720546,-0.0004392386530014614,-7.320644216692873e-05,-0.001024890190336758,0.0,0.0010248901903367358,-0.0002928257686676705,-0.0002928257686676705,0.003221083455344065
22,0.0,0.0,0.0,0.0,0.0025131738954195628,0.010822861775435788,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.007449112169770467,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0065674255691769105,-0.006217162872154081,0.0012259194395797257,-0.0006129597197898073,-0.004903677758318703,-0.004553415061295918,-0.004991243432574399,-0.0004378283712783704,0.0028896672504378886,0.0041155866900175475,-0.003152364273204844,-0.001576182136602422
25,0.0,0.001662817551963025,0.004341801385681276,0.0,0.0,0.008868360277136222,0.0,0.0004618937644341736,0.0,0.0,0.0,0.0
26,0.00015026296018025854,0.009166040570999212,0.0068369646882043165,0.00015026296018028074,0.018632607062359075,0.0013523666416227931,0.0009015777610818399,-0.0009767092411720802,0.002329075882794829,0.002479338842975154,0.011795642374154713,0.0015777610818932697
27,-0.0019383869851159919,0.0,0.004153686396677014,0.0,0.0006922810661127877,0.0,-0.002076843198338585,0.0011768778123917966,0.000553824852890239,0.006507442021460674,0.000346140533056416,0.000346140533056416
28,0.021213483146067393,0.005213483146067377,0.002516853932584251,0.0,0.004404494382022439,-0.0010786516853932503,-0.0030561797752808985,0.0,0.011235955056179737,-0.0014382022471910228,0.003955056179775251,-0.0015280898876404603
29,0.01065891472868219,0.0056201550387597,0.007461240310077532,0.0,0.06569767441860466,0.0029069767441860517,0.0007751937984496138,0.0,0.026259689922480556,0.005426356589147296,0.09718992248062011,0.0004844961240310086
30,0.003913043478260869,0.005543478260869561,-0.0007608695652174147,0.0,0.00010869565217390687,0.00043478260869562747,0.00565217391304349,-0.00043478260869564964,0.004999999999999982,0.014239130434782598,0.005326086956521725,0.001086956521739113
31,0.010837438423645308,0.004050355774493708,0.0013136288998357947,-0.0026272577996715894,0.0171866447728517,0.0,-0.0025177887246852658,0.0,0.02703886152162014,-0.0014230979748221183,0.020470717022441166,0.004816639299397907
32,0.0038306451612903024,0.0074596774193548265,0.004032258064516103,0.0020161290322580293,0.002116935483870952,0.027419354838709654,0.002822580645161299,0.0,0.009576612903225756,0.007157258064516103,0.001612903225806428,-0.00020161290322584513
33,0.017176128093158625,0.005919456574478343,0.0073750606501697515,0.011838913148956753,0.00048520135856378044,0.0051431344007762505,0.002426006792818969,-0.0015526443474042084,0.0038816108685103766,0.025230470645317738,-0.0006792819019893814,0.003299369238233818
34,0.019075144508670584,-0.0014450867052022477,0.011078998073217772,0.0,0.0,0.0013487475915221702,0.006358381502890231,0.0,0.004527938342967275,0.03294797687861275,0.005587668593448991,0.0007707129094412623
35,0.014625228519195654,-0.0028031687995124345,0.0,-0.00048750761730647073,0.0013406459475929556,0.0,-0.00048750761730647073,0.0,0.019865935405240776,0.007434491163924473,0.009872029250457093,0.003656307129798986
36,-0.001624915368991209,0.0020311442112390223,0.006228842247799582,0.0020311442112389997,-0.004333107650643209,0.010020311442112373,0.0035206499661476045,0.0,0.019769803656059605,0.009749492213947164,0.004874746106973582,0.013811780636425186
37,-0.00731034482758619,0.0024827586206896735,0.003586206896551736,0.0,-0.008275862068965512,0.0048275862068965615,0.0020689655172413833,0.0,0.0028965517241379413,-0.0030344827586206826,-0.0005517241379310089,-0.006068965517241365
38,-0.007561436672967848,-0.0060491493383743045,0.003969754253308122,0.0022684310018903807,0.01833648393194707,-0.0022684310018903807,0.0011342155009451903,0.0,0.021739130434782594,0.0017013232514177634,0.03780718336483933,-0.009640831758034008
39,0.032409381663113045,0.0025586353944563323,0.0025586353944563323,0.0,0.0055437100213219905,0.002345415778251647,2.2204460492503132e-17,0.006823027718550145,0.0040511727078891505,0.04200426439232412,0.0055437100213219905,-0.0002132196162046407
40,0.0,0.0,0.0,0.0,0.0,0.0071428571428571175,0.0,0.0,0.005357142857142838,0.008214285714285684,0.0,0.00857142857142854
41,-0.0006914433880726101,0.007433016421780447,0.0,0.0,0.0,0.0008643042350907626,0.0,0.003975799481417397,0.002592912705272199,0.02212618841832321,0.0,0.00553154710458077
42,0.015019762845849827,0.00395256916996054,-0.00039525691699604515,0.00019762845849804477,0.0029644268774704275,-0.00039525691699604515,0.00059288537549409,0.00019762845849802257,0.008893280632411127,0.03379446640316208,0.004743083003952653,-0.00019762845849802257
43,0.0,0.0,0.0,0.0,0.0,-0.0010101010101009945,-0.0011544011544011522,-0.0007215007215006786,0.0,0.017748917748917757,0.0,0.01861471861471862
44,0.004580152671755688,-0.0005871990604815469,0.002231356429829656,0.0,0.012683499706400415,0.0072812683499705825,0.003405754550792639,0.007633587786259466,0.0043452730475630474,0.012683499706400415,0.023253082795067458,0.0017615971814444408
45,0.0,0.0,-0.0007980845969672856,0.0,0.0,0.0,0.0,0.0,0.0009577015163607205,0.021707901037509948,0.0,0.0
46,0.0,0.0,0.0,0.0,-0.0009873060648801113,0.0,0.0,0.0,0.0,0.0050775740479548585,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015836832633473352,0.0,0.0
48,-0.001135646687697145,0.0,0.0,0.003911671924290228,-0.00012618296529964823,0.0012618296529968154,0.0,0.004416403785488976,0.0,0.006309148264984232,0.0,0.0008832807570978041
