,entrophy,rexp,age,nuc,ndev,fix,sexp,ld,ns
0,0.0052884615384615865,0.010576923076923128,0.002884615384615441,-0.07884615384615382,0.02836538461538467,0.004807692307692357,-0.011057692307692268,-0.0043269230769230616,-0.0024038461538461453
1,0.011570247933884259,0.016528925619834677,-0.0036363636363636598,0.018842975206611535,0.032727272727272695,0.00892561983471074,0.008264462809917328,0.003305785123966909,-0.0026446280991735626
2,-0.015929203539823012,-0.002831858407079646,-0.0017699115044247816,-0.02477876106194692,0.032920353982300886,-0.0021238938053097733,-0.004955752212389397,-0.028672566371681453,-0.001415929203539812
3,0.03199999999999994,-0.002000000000000046,0.0004999999999999449,-0.005500000000000038,-0.01150000000000002,-0.015500000000000024,-0.005000000000000049,-0.0025000000000000356,0.006999999999999918
4,0.01524390243902437,0.021951219512195086,0.0030487804878048808,0.017682926829268274,0.014634146341463395,0.004268292682926833,0.0024390243902439046,0.011585365853658524,0.0024390243902439046
5,0.009580838323353335,0.017964071856287456,0.004790419161676685,0.003592814371257513,0.003592814371257513,0.005988023952095844,0.0011976047904191712,0.0035928143712575023,-0.0119760479041916
6,-0.018867924528301883,0.015094339622641506,0.007547169811320753,0.037735849056603765,0.0,0.0,0.0037735849056603765,0.026415094339622636,0.0
7,0.0,0.0,2.2204460492503132e-17,0.0,0.0,-0.02222222222222221,0.0,-0.06666666666666662,0.0
8,-0.012244897959183643,0.012244897959183687,-0.04489795918367343,-0.04081632653061218,-0.012244897959183643,0.004081632653061229,-0.020408163265306124,-0.012244897959183643,0.0
9,0.0,0.019354838709677403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.013333333333333286,-0.031111111111111155,0.02222222222222219,0.013333333333333263,0.004444444444444429,0.004444444444444429,0.008888888888888858,0.017777777777777715,0.0
11,-4.4408920985006264e-17,0.03764705882352937,-0.018823529411764774,-0.01176470588235301,0.039999999999999945,0.0,0.0,-0.028235294117647115,0.0
12,0.012244897959183687,0.030612244897959218,0.02244897959183676,0.010204081632653073,0.05510204081632657,0.004081632653061229,0.0,0.008163265306122458,0.0
13,0.018181818181818188,0.08282828282828278,0.004040404040404,0.01212121212121211,-0.00808080808080811,0.006060606060606033,0.0,-0.004040404040404066,-0.0060606060606061
14,0.0,0.07857142857142857,0.0,-0.02142857142857142,-0.02142857142857142,0.0,0.0,0.0,-0.02857142857142856
15,0.05,-0.125,-0.05,0.1,0.0,0.0,0.0,0.0,0.0
16,0.06666666666666667,-0.08888888888888888,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.00924855491329477,0.0,0.0,0.0,0.004624277456647374,0.04393063583815029,0.01734104046242768,0.0
18,-0.002339181286549685,0.008187134502923988,-0.015204678362573065,0.0,0.0,-0.00467836257309937,-0.008187134502923943,-0.009356725146198808,0.0
19,-0.002898550724637694,0.029951690821256018,-0.004830917874396157,-0.00869565217391306,-0.025120772946859927,0.0,-0.01932367149758456,0.0028985507246376717,0.0
20,0.004285714285714304,1.1102230246251566e-17,0.0,0.0,-0.0671428571428571,0.0,-0.002857142857142847,0.0014285714285714346,-0.04285714285714284
21,0.012121212121212144,0.0025974025974026095,-0.004329004329004316,0.006926406926406936,-0.1116883116883117,0.0,0.010389610389610416,0.012121212121212144,-0.04329004329004327
22,0.01084745762711863,-0.006101694915254252,0.012203389830508416,0.008135593220338966,-0.0549152542372882,-0.004067796610169538,0.010169491525423725,0.009491525423728775,-4.4408920985006264e-17
23,0.002877697841726601,-0.0028776978417266673,0.003836930455635468,0.0014388489208632782,-0.00815347721822548,0.0038369304556354457,0.001918465227817734,0.0,0.0004796163069544335
24,0.0063789868667917474,0.019887429643527233,0.0045028142589118355,-0.01538461538461533,0.014634146341463473,0.0,-0.00262664165103188,0.005253283302063805,-0.015384615384615353
25,0.04566210045662102,0.0073059360730593605,0.01187214611872145,-0.023744292237442878,-0.0031963470319634757,0.029223744292237442,-0.002739726027397249,0.04566210045662102,-0.0036529680365296802
26,0.037165354330708646,-0.0012598425196850504,0.005669291338582694,-0.00503937007874018,0.0072440944881889905,0.011338582677165388,0.013858267716535444,0.06488188976377955,0.006614173228346476
27,0.01442176870748304,0.0038095238095238403,-0.00925170068027208,-0.00952380952380949,0.007346938775510225,-0.004897959183673417,-0.0065306122448979265,0.012789115646258531,0.0225850340136055
28,0.04169741697416971,0.01328413284132839,0.007380073800737974,0.00036900369003687314,-0.015498154981549828,0.0007380073800737907,-0.005166051660516624,0.03653136531365313,-0.012177121771217747
29,0.04450549450549446,-0.0098901098901099,-0.0049450549450549275,-0.002197802197802212,-0.0241758241758242,0.0060439560439560225,-0.025824175824175843,0.015934065934065923,-0.003296703296703307
