,lt,age,exp,ndev,entrophy,la,ns,ld,fix,nuc
0,0.07222222222222224,0.0,0.0,0.0,0.0,-0.08333333333333331,0.0,-0.016666666666666642,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,-0.014999999999999947,0.0,0.025000000000000033,0.0,-0.019999999999999952
2,0.0,0.0,0.06285714285714288,0.0,0.0,0.0,0.0,0.0,0.06857142857142859,0.08571428571428574
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.011538461538461497,0.0,0.12692307692307686,0.0,0.0,0.0,-0.026923076923076984,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.016216216216216182,-0.005405405405405439,0.0,0.010810810810810789,0.0,0.0,0.0,0.0
7,0.0,0.0,0.02666666666666666,0.0,0.0,-0.01333333333333333,0.0,0.11999999999999997,0.0,0.01333333333333333
8,0.024742268041237116,0.0,0.0,0.0,0.0,-0.043298969072164975,0.0,0.1134020618556701,0.0,-0.01030927835051545
9,-0.01803278688524592,0.04918032786885242,0.0,-0.011475409836065587,0.0,-0.029508196721311507,0.0,0.016393442622950838,0.0,0.04590163934426226
10,0.019047619047619025,0.0,0.0,0.0,0.0,0.1095238095238095,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,-0.013888888888888928,0.0,0.0,0.0,0.08333333333333329
12,0.0025641025641025992,0.0,0.002564102564102577,4.4408920985006264e-17,-0.03589743589743588,0.012820512820512863,0.0,-0.02564102564102564,-0.04871794871794868,0.0
13,0.0,0.0,0.0,0.0,0.02857142857142858,0.0,0.0,0.0,0.0,0.0
14,0.01282051282051283,0.0,0.0051282051282051325,0.0,0.0,0.015384615384615408,0.0,0.035897435897435936,0.023076923076923096,-0.053846153846153835
15,0.0,0.0,0.04444444444444449,0.0,-0.025,0.0916666666666667,0.0,-0.011111111111111072,0.0,-0.02777777777777777
16,0.0,0.0,0.04482758620689651,0.0,0.0,0.0,0.0,-0.05517241379310349,0.03103448275862064,0.0
17,-0.025,0.0,0.04375,0.0,0.0,0.09375,0.0,0.0125,0.0125,0.0
18,0.0666666666666667,0.0,-0.16666666666666666,0.0,0.0,0.016666666666666673,0.0,-0.016666666666666653,0.03333333333333335,0.0
19,-0.13333333333333336,0.0,-0.09999999999999999,0.0,0.0,0.06666666666666668,0.0,-0.04999999999999999,0.0,0.03333333333333336
20,-2.2204460492503132e-17,0.0,-0.02962962962962965,0.029629629629629617,0.0,0.05185185185185183,0.0,-0.022222222222222254,0.0,0.0222222222222222
21,0.0,0.0,-2.2204460492503132e-17,-0.01702127659574467,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.2133333333333333,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135483870967742,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0
26,-0.0046875,0.0,0.0,0.0,0.0,0.05,0.0,0.0328125,0.0,0.0328125
27,-0.01325966850828728,0.0,-0.01878453038674034,0.0,0.0,0.011049723756906094,0.0,0.0,0.0,-0.060773480662983395
