,ld,ns,fix,rexp,exp,la,nuc,lt,entrophy,ndev
0,0.029629629629629606,0.011111111111111049,-0.031481481481481464,-0.02407407407407409,-0.0018518518518518602,0.08888888888888886,0.00925925925925919,0.0037037037037036757,-0.0037037037037037203,-0.016666666666666698
1,0.021052631578947344,0.0,0.0,-0.00789473684210531,-0.003947368421052655,0.1184210526315789,0.0,-0.013157894736842146,-0.006578947368421106,0.0
2,0.0,0.0,0.0,0.0,0.0,0.17688888888888893,0.0,-0.002666666666666617,0.0,0.0
3,0.03139013452914796,0.020627802690582932,0.026905829596412544,0.0,-0.013452914798206317,0.14798206278026904,-0.025112107623318437,-0.005381165919282527,0.0,0.0726457399103139
4,0.0,-0.02105263157894739,-0.004511278195488755,0.004511278195488688,0.0,0.10676691729323307,0.06315789473684205,0.0015037593984962073,0.0,0.0
5,0.0336283185840708,0.005309734513274345,0.0,0.005309734513274345,0.012389380530973448,0.14513274336283183,0.015929203539823033,0.017699115044247815,-0.003539823008849563,0.005309734513274345
6,-0.002797202797202836,0.0013986013986013734,0.0,0.04615384615384612,-0.0069930069930070225,0.10909090909090906,0.03916083916083912,0.02517482517482512,0.0,0.006993006993006978
7,0.0016736401673640433,0.0,0.0,0.0050209205020920415,-0.019246861924686165,0.06778242677824267,0.0,0.04518828451882846,0.0008368200836820439,0.0
8,0.005947955390334525,0.01635687732342004,-0.0007434944237918239,0.011895910780669094,0.004460966542750922,0.12788104089219327,0.0022304832713754275,0.09888475836431224,0.0029739776951672515,0.0
9,-0.002094240837696315,0.0,-0.003141361256544473,0.029319371727748723,0.034554973821989556,0.047120418848167554,-0.0010471204188481575,0.09109947643979059,0.007329842931937214,-0.002094240837696315
10,0.030000000000000006,0.0016666666666666607,-0.006666666666666643,0.010000000000000009,0.010000000000000009,0.12333333333333334,-0.009999999999999986,0.036666666666666695,0.01333333333333333,0.03833333333333333
11,0.022222222222222233,0.0033333333333333435,-0.0011111111111111072,0.01444444444444446,0.005555555555555558,0.08444444444444447,0.03333333333333337,0.030000000000000027,0.0,0.022222222222222254
12,0.0,-0.0023809523809523725,0.0,0.007142857142857162,0.003571428571428581,0.08095238095238096,0.01904761904761907,0.0857142857142857,0.03928571428571433,-0.013095238095238071
13,-0.0015625,0.0015625,-0.003125,0.0015625,-0.03125,0.0671875,0.034375,0.0203125,0.0109375,0.0171875
14,-0.012307692307692353,-0.038461538461538526,0.0046153846153845325,-0.004615384615384665,0.004615384615384599,0.11846153846153842,-0.02000000000000004,0.06923076923076918,0.019999999999999952,-6.661338147750939e-17
15,0.03249999999999995,-0.0025000000000000135,0.039999999999999925,0.007499999999999951,0.00499999999999996,0.19749999999999995,0.022499999999999944,0.13499999999999995,0.029999999999999936,0.0
16,0.016326530612244892,-0.01836734693877553,0.03469387755102036,0.006122448979591843,-0.038775510204081674,0.07959183673469386,0.032653061224489764,0.06734693877551019,0.012244897959183643,0.01836734693877551
17,-0.003448275862068928,-0.006896551724137878,0.005172413793103492,-0.003448275862068928,0.0017241379310344973,0.06034482758620692,-0.0017241379310344307,0.05517241379310347,0.06034482758620692,-0.0034482758620689503
18,-0.019354838709677403,0.0064516129032258,-0.030107526881720404,-0.008602150537634402,-0.008602150537634402,0.0731182795698925,0.023655913978494602,0.036559139784946224,0.053763440860215096,0.008602150537634402
19,-0.014814814814814836,0.0,0.007407407407407374,0.0,-0.020370370370370438,0.09999999999999995,-0.01851851851851858,0.012962962962962931,0.0,-2.2204460492503132e-17
20,0.0,0.003007518796992503,0.021052631578947413,0.006015037593985006,0.010526315789473717,0.18796992481203006,0.04060150375939853,0.07969924812030078,0.03157894736842106,0.0360902255639098
21,-0.07032967032967033,0.0,-0.04395604395604395,-0.03956043956043955,-0.028571428571428536,0.11648351648351649,-0.019780219780219776,0.010989010989010995,0.04175824175824176,0.013186813186813163
22,0.005405405405405439,0.0,0.005405405405405461,0.024324324324324388,0.008108108108108159,0.1270270270270271,-0.005405405405405394,0.013513513513513575,0.01891891891891897,-0.008108108108108091
23,0.007547169811320753,0.0,0.0,-0.023396226415094333,0.012075471698113205,0.13509433962264147,0.02716981132075471,-0.002264150943396226,0.0,-0.0015094339622641507
24,-0.004069767441860472,0.0,0.0005813953488372104,-0.0029069767441860517,-0.004651162790697683,0.20988372093023253,0.01744186046511629,-0.001744186046511631,0.008139534883720944,-0.0029069767441860517
25,0.03440000000000003,0.0,0.0,0.004800000000000004,0.016800000000000016,0.2416000000000001,0.0,0.0,0.0,0.0
26,0.011857707509881465,0.0,0.015019762845849827,0.008695652173913104,-0.0063241106719367,0.14150197628458502,0.03952569169960478,0.015019762845849827,0.01739130434782612,0.0055335968379447206
27,0.004040404040404111,0.0,0.0,0.0,-0.009595959595959536,0.18989898989898996,0.0,0.0,0.0,0.0
28,-0.019178082191780833,-0.006164383561643861,-0.03356164383561642,-0.029452054794520576,0.0020547945205479532,0.14931506849315065,-0.03424657534246576,0.047260273972602754,0.08219178082191783,-0.0006849315068493178
29,0.0,0.0,0.0,0.0,-0.011224489795918346,0.12244897959183676,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.166497461928934,-0.0030456852791878263,-0.019289340101522813,0.0,0.0
31,0.00839160839160844,0.0,-0.002797202797202769,0.008857808857808892,-0.002331002331002319,0.25734265734265743,0.020979020979021,0.027972027972028003,0.1258741258741259,-0.0013986013986013513
32,2.2204460492503132e-17,0.000751879699248148,0.0026315789473684292,-0.0015037593984962073,-0.002631578947368407,0.1842105263157895,0.0,0.019172932330827085,0.03421052631578947,0.008646616541353413
33,0.0,0.0,0.0,0.0,-0.012933025404157038,0.19445727482678984,0.0,0.0,0.0,0.0
34,-0.007048458149779724,0.0022026431718061624,-0.0008810572687224294,0.0004405286343612369,-0.0022026431718061624,0.17444933920704847,0.026431718061674037,0.032599118942731285,0.04493392070484581,-0.003083700440528636
35,-0.003139013452914763,0.0,0.019730941704035908,0.026008968609865502,-0.0008968609865470878,0.20538116591928252,0.003139013452914807,0.04260089686098656,0.009865470852017966,0.008968609865470878
36,0.005893909626719096,0.0055009823182711635,0.007858546168958758,0.008644400785854645,-0.01139489194499015,0.20392927308447942,0.017681728880157177,0.00039292730844797674,0.0011787819253438413,0.022396856581532433
37,0.03086680761099363,0.0,0.006765327695560197,0.006765327695560241,0.005073995771670159,0.18435517970401688,0.03847780126849891,0.049894291754756834,0.021564482029598285,0.05792811839323462
38,0.0053932584269663405,0.0,0.007191011235955136,0.009887640449438285,0.004943820224719153,0.1276404494382023,0.04494382022471914,0.027415730337078715,0.06606741573033714,0.04719101123595511
39,0.013296398891966765,0.019390581717451515,0.00720221606648197,0.012188365650969524,0.0027700831024930483,0.16066481994459833,0.11357340720221605,0.04653739612188366,0.054293628808864215,0.011080332409972282
40,-0.00517241379310347,0.0008620689655172153,0.0,-0.002586206896551735,-0.0034482758620689945,0.20775862068965517,0.057758620689655135,0.004310344827586165,-0.002586206896551713,0.034482758620689634
41,-0.0013793103448275445,0.00781609195402302,0.0055172413793104,0.0055172413793104,0.003218390804597737,0.15724137931034488,0.07770114942528739,0.040000000000000056,0.02344827586206901,0.039080459770115004
42,-0.002397260273972557,0.002397260273972646,0.0147260273972603,0.005479452054794565,-0.0010273972602739211,0.1311643835616439,0.08356164383561648,0.047602739726027424,0.07979452054794522,0.014041095890411004
43,-0.0022935779816513737,0.0,-0.00825688073394495,-0.01651376146788992,-0.00504587155963303,0.10733944954128441,0.0357798165137615,0.0018348623853210676,0.025688073394495393,0.012385321100917435
44,0.0011869436201780604,0.00949554896142435,0.03679525222551929,-0.0029673590504450953,0.014243323442136524,0.1329376854599407,0.0741839762611276,0.043323442136498524,0.06350148367952524,0.021364985163204776
45,0.0,0.01312217194570131,0.050226244343891335,-0.009954751131221773,0.0009049773755656076,0.15972850678733028,0.0036199095022624085,0.0710407239819004,0.06244343891402708,0.002714932126696801
46,0.009677419354838745,0.0004608294930875667,0.05299539170506917,0.00046082949308758894,-0.0036866359447004227,0.1253456221198157,-0.01935483870967738,0.035944700460829516,0.011520737327188968,0.0046082949308756
47,0.026334519572953696,0.0007117437722419684,0.033451957295373626,0.00284697508896794,-0.0007117437722420128,0.10604982206405693,0.056227758007117414,0.03914590747330957,0.05266903914590744,0.005693950177935924
48,0.038376383763837604,0.0014760147601475815,0.049446494464944625,-0.02509225092250922,0.005904059040590414,0.15793357933579336,0.00811808118081181,-2.2204460492503132e-17,-0.004428044280442833,0.0214022140221402
49,0.004337349397590407,0.0004819277108433884,0.022168674698795222,-0.009638554216867457,0.0009638554216867545,0.14457831325301207,-0.007228915662650559,0.004819277108433795,0.0024096385542169197,0.020240963855421713
50,0.006639004149377614,0.007468879668049833,-0.004979253112033177,0.002489626556016633,-0.024896265560165953,0.220746887966805,-0.0024896265560165665,0.0008298755186722628,-0.0016597510373443924,0.001659751037344437
51,0.01449275362318847,2.2204460492503132e-17,-0.02318840579710142,-0.004347826086956474,-0.02318840579710142,0.1666666666666667,0.0028985507246377384,-0.007246376811594147,-0.007246376811594147,0.01449275362318847
52,0.0,0.0,0.013333333333333353,0.009824561403508781,0.009122807017543866,0.21052631578947367,0.005614035087719316,0.0,0.0,0.0
53,-0.008478802992518686,0.0,-0.005985037406483773,-0.00798004987531169,-0.005985037406483751,0.18204488778054867,-0.011471321695760572,0.004488778054862852,-0.00897755610972566,0.006982543640897787
54,0.005639913232104177,0.0,0.0,0.0017353579175705346,0.003036876355748408,0.17353579175704995,0.004338394793926281,0.003470715835141025,0.021258134490238657,0.002603036876355813
55,0.009340659340659285,0.0,0.0,0.0,0.0016483516483516425,0.18406593406593402,0.0,0.0,0.0,0.0038461538461538325
56,-0.000778210116731537,0.0,0.01634241245136183,-0.00778210116731517,-0.006225680933852162,0.12607003891050578,0.0,0.02178988326848248,0.0,0.025680933852140053
57,0.015151515151515183,0.0,0.001212121212121242,-0.010303030303030281,0.007272727272727297,0.16000000000000006,0.0036363636363636598,0.013939393939393984,-0.0042424242424242255,0.03030303030303032
58,0.005882352941176472,0.0,-0.006417112299465266,-0.006951871657754039,0.0010695187165775445,0.12887700534759355,-2.2204460492503132e-17,0.007486631016042744,0.008021390374331517,-0.002139037433155111
59,0.0079331941544885,-0.00041753653444676075,0.0020876826722338038,-0.0008350730688935437,0.0025052192066805424,0.17160751565762,-0.003340292275574153,0.01670146137787054,0.0029227557411273253,0.0041753653444676075
60,0.001890359168241984,0.0011342155009451903,0.0022684310018903807,-0.0015122873345935872,-0.00302457466918713,0.20945179584120988,0.00982986767485825,0.010586011342155022,-0.0022684310018903585,0.017391304347826098
61,0.0,0.0,0.0,0.0,-0.00033783783783787326,0.2182432432432432,0.0,-0.003716216216216228,-0.0023648648648648906,0.015878378378378355
62,0.00044150110375278383,0.0,-0.0013245033112582183,0.0,-0.00794701986754962,0.20706401766004418,0.0013245033112583072,0.012803532008830087,0.00883002207505521,0.012803532008830087
63,0.0,0.0,0.0,-0.0019342359767891893,-0.009671179883945858,0.20464216634429394,0.0,-0.0077369439071566905,-0.005415860735009681,0.021663442940038635
64,0.0,0.0,0.009090909090909084,0.0058651026392961825,0.0005865102639296182,0.195307917888563,0.0,0.0017595307917888548,0.0005865102639296182,0.002052785923753664
65,0.019193324061196136,0.002781641168289384,0.0005563282336579212,-0.0022253129346314184,-0.003894297635604982,0.15883171070931856,-0.001947148817802491,-0.0072322670375521095,0.0036161335187761432,0.002781641168289384
66,0.009424083769633529,0.0,0.0,-0.0006980802792320828,0.0,0.21186736474694595,0.0,0.0,0.0,0.015357766143106511
67,0.013361169102296478,0.000417536534446783,0.006263048016701478,0.0025052192066805645,-0.0008350730688935215,0.17244258872651358,0.0062630480167014555,0.05929018789144054,0.03716075156576202,0.0162839248434238
68,0.002697495183044385,0.0,0.0,-0.002697495183044274,0.0015414258188825025,0.1687861271676301,0.0,0.018497109826589652,0.005394990366088659,0.004624277456647463
69,-0.002015113350125919,-0.013602015113350085,-0.00503778337531482,-0.0030226700251889003,4.4408920985006264e-17,0.08211586901763228,0.019647355163728043,0.09017632241813603,-0.003022670025188856,0.062468513853904326
70,-0.0022988505747125964,-0.012068965517241348,0.0034482758620690166,0.006321839080459801,0.015517241379310365,0.12758620689655178,0.08333333333333337,0.040804597701149456,0.021839080459770142,0.012068965517241393
71,-0.00044642857142853656,0.0,0.0,0.007589285714285743,0.009375000000000022,0.1674107142857143,0.04330357142857142,0.020535714285714303,0.02053571428571428,0.019196428571428604
72,-0.01199040767386097,-0.01486810551558757,-0.0009592326139089335,-0.001438848920863367,-0.0009592326139089113,0.1405275779376498,0.052278177458033516,0.04460431654676256,-0.011510791366906515,0.005755395683453179
