,la,nuc,rexp,fix,entrophy,ns,lt,ndev,age
0,0.04183006535947709,0.004575163398692772,0.036601307189542465,0.0,0.03856209150326793,0.0,0.1091503267973856,0.0,0.03660130718954242
1,-0.02686567164179108,0.003980099502487522,-0.012935323383084608,0.0,0.0,0.0,0.0,0.0,0.0
2,0.04624999999999997,0.016250000000000007,0.0,0.0,0.0,0.0,0.0425,0.0,0.0
3,0.01958041958041956,0.04895104895104896,0.0,0.0,0.03356643356643356,0.0,0.023776223776223748,0.015384615384615396,0.040559440559440565
4,0.06334841628959283,-0.0009049773755655632,0.0,0.0036199095022624974,0.008144796380090557,0.0,0.03891402714932128,0.0,-0.009954751131221684
5,0.053333333333333365,0.0,0.0,0.0,0.0,0.0010256410256410885,0.034871794871794926,0.0,0.0
6,-0.014666666666666583,0.010666666666666713,0.0,0.0,0.0,0.0,6.661338147750939e-17,0.0,0.0
7,0.043859649122806973,-0.005263157894736903,0.0,-0.0035087719298245723,0.014035087719298178,0.0,0.024561403508771895,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470588235294118
9,0.029959514170040523,0.011336032388664031,-0.01943319838056674,-0.027530364372469605,0.0,0.0,0.0016194331983806042,0.0,0.0
10,0.03944954128440363,0.0,-0.01009174311926606,0.0,0.0,0.0,-0.028440366972477094,0.0,0.0
11,0.01505376344086018,0.0,0.0408602150537634,0.0,0.0,0.0,0.03978494623655911,0.0,0.0
12,-0.012227074235807822,0.014847161572052436,0.0008733624454148714,0.0,0.0,0.0,0.0,0.09519650655021838,0.0008733624454148492
13,0.0,0.0,0.0,0.0,0.0,0.18016528925619835,0.0,0.0,0.0
14,0.0,0.005555555555555558,-0.002083333333333326,0.0,0.010416666666666652,0.0875,0.0,0.0,0.0
15,0.0,0.011538461538461563,0.017307692307692336,0.0,0.0903846153846154,0.0,0.029807692307692334,0.004807692307692335,0.0
16,0.0,0.0,0.0,0.0,0.0,0.017021276595744615,0.0,0.0,0.0
17,0.12427184466019423,0.0058252427184465995,0.009708737864077666,0.0,0.0058252427184465995,0.05048543689320391,0.027184466019417465,0.0,0.0
18,0.04885496183206099,0.0,0.0015267175572518886,0.0,0.05343511450381673,0.0,0.0,-6.661338147750939e-17,0.0
19,0.0037037037037036757,-0.0037037037037037203,-0.009876543209876543,0.0,-0.027160493827160504,0.0,0.025925925925925887,0.012345679012345668,0.01728395061728396
20,0.09049773755656107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-0.0018433179723502447,0.03410138248847925,0.0,0.0,0.0,0.0,-0.000921658986175089,-0.014746543778801847,0.0
22,0.0516746411483253,0.0009569377990430005,-0.011483253588516784,0.0,0.025837320574162638,0.0,0.025837320574162638,0.0,0.0
23,0.0,-0.049382716049382734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14754098360655732
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06746987951807229
26,0.030638297872340403,-0.007659574468085117,0.026382978723404227,0.0,0.0,0.010212765957446801,0.02212765957446806,-0.013617021276595764,0.02808510638297871
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09682539682539684
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04393063583815038
29,0.004878048780487832,0.0,0.0,0.0,0.0,0.0,0.05756097560975615,0.028292682926829293,0.04878048780487809
30,0.01507537688442211,-0.05427135678391961,0.013065326633165819,0.0,0.005025125628140681,0.021105527638190937,-0.0010050251256281451,0.013065326633165796,0.0040201005025125355
31,0.0,0.005911330049261076,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428602
32,0.0,0.03754512635379066,0.0,0.0,0.04909747292418776,0.0,0.0,0.0,0.0
33,0.030452674897119357,-0.0691358024691358,-0.01563786008230452,0.0,-0.013168724279835353,0.029629629629629627,0.021399176954732525,0.0057613168724279795,-0.013991769547325106
34,0.0029268292682926855,0.0565853658536585,-0.018536585365853675,-0.01560975609756099,0.0,0.0,0.045853658536585316,0.0,0.04097560975609751
35,0.029951690821255993,0.033816425120772896,-0.04541062801932374,0.013526570048309105,-0.007729468599033851,0.00483091787439609,0.033816425120772896,0.0,0.03285024154589369
36,0.0,0.0,0.0,0.0,0.0,0.07106598984771575,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.1493975903614458,0.0,0.0,0.0
38,0.04290657439446366,0.0,0.0020761245674740135,0.0,0.09273356401384078,0.0,0.0,-0.0013840830449827202,0.0
39,0.0,0.0,0.0,0.0,0.02071713147410357,0.07729083665338643,0.0,0.0,0.11155378486055778
40,0.0,0.0,0.0,0.0,0.0,0.07281553398058249,0.0,0.0,0.08932038834951453
41,0.03404255319148939,0.03404255319148941,0.0,0.0,-0.007446808510638258,0.04468085106382984,0.04042553191489369,0.0,0.0
