,exp,age,ld,lt,nuc,ndev,fix,ns,la,entrophy,sexp,nd
0,-5.673758865250011e-05,-0.00771631205673764,-0.0014184397163120588,-0.0027234042553191617,0.0011347517730496471,-0.0014751773049645812,0.0007375886524822572,0.0024964539007092056,-0.000397163120567412,-0.003687943262411375,-0.0006808510638298237,0.005390070921985779
1,-8.368200836819106e-05,-0.0037656903765689977,0.0003347280334728531,-0.0015062761506275725,-0.0009205020920501461,-0.00016736401673633772,0.0014225941422594702,-0.002928870292886998,-8.368200836814666e-05,-0.00351464435146438,-0.0010878661087865503,0.0028451882845188735
2,0.0004413387274733838,-0.003015814637734415,0.00029422581831559656,-0.00014711290915774277,-0.002427363001103311,-0.0007355645457888471,-0.0015446855461566321,0.002721588819418952,-0.0010297903641044216,-0.0005884516366310821,0.0004413387274733838,0.0010297903641045103
3,0.00019096117122852085,-0.007129217059197957,0.00019096117122852085,-0.0010821133036282627,-0.004837683004455751,-0.0025461489497135225,-0.0012730744748568057,0.0054742202418841535,0.000891152132399764,-0.003819223424570306,-0.0015276893698281668,0.003309993634627628
4,-0.001151263191557428,-0.0062679884873680924,0.0010873041253597559,-0.0031979533098816628,-0.0039015030380556313,-0.0023664854493124386,-0.00025583626479055435,0.003133994243684013,-0.001790853853533747,-0.006843620083146806,-0.001918771985929002,0.00044771346338343674
5,-0.00015729453401494009,-0.00479748328745575,-0.002595359811246567,-0.010696028313016127,-0.008572552103814423,-0.010145497443963846,-0.0006291781360597826,-0.0021234762092017245,-0.0036177742823436886,-0.01132520644907591,-0.0023594180102241456,-0.004876130554463232
6,0.0023660403618650295,-0.0025052192066805866,-0.0002783576896311812,-0.0022268615170494056,-0.0025052192066805866,-0.002783576896311768,-0.00013917884481557953,0.0019485038274182243,0.00041753653444673853,-0.002087682672233848,0.0008350730688934993,0.005706332637439093
7,-0.0014466546112115396,-0.004822182037371859,-0.0027727546714888087,-0.0019288728149487121,-0.003737191078963176,-0.0012055455093429313,-0.0008438818565400519,0.0034960819770946784,-0.0019288728149487345,-0.0015672091621458327,-0.000964436407474345,0.004581072935503361
8,-0.0005518328734726019,-0.0015766653527788722,7.883326763893361e-05,0.0005518328734726019,-0.0019708316909735845,-0.001340165549862049,0.00031533307055575666,0.007410327158060737,0.00039416633819471246,-0.0012613322822230932,-0.0005518328734725797,0.010327158060701636
9,-0.0009104704097117278,-0.0010925644916540689,-0.00024279210925648442,-0.0038846737481032178,-0.004006069802731415,-0.0021851289833081156,0.0013353566009104202,0.007465857359635786,-6.069802731414331e-05,-0.0024279210925645554,0.00024279210925644002,0.007101669195751126
10,-0.00026975991367685916,-0.006743997841920724,-0.002104127326679284,-0.007121661721068273,-0.006204478014567072,-0.00598867008362558,0.00026975991367683694,0.004154302670623134,-0.003668734826004871,-0.009171837065012145,0.001186943620178016,0.004424062584299971
11,0.00015653535090012216,-0.0032350639186015328,-0.0030263501174014663,-0.006887555439603399,-0.004382989825202155,-0.001513175058700722,-0.0003130707018001111,0.006939733889903499,-0.0005739629533002555,-0.003809026871901877,-0.00015653535090003333,0.0017740673102009108
12,-0.0003151591553734345,-0.004475260006303139,-0.0023321777497635975,-0.0041601008509296825,-0.0023321777497635754,-0.001386700283643205,-0.0002521273242987343,0.00151276394579265,-0.0018909549322407404,-0.003781909864481503,-0.0002521273242987343,0.001008509297195137
13,0.0005711954304366218,-0.006609547123622961,-0.001631986944104402,-0.0031007751937983884,-0.0025295797633618335,-0.0021215830273357385,8.15993472052412e-05,0.004651162790697727,-0.001876784985720037,-0.0033455732354140677,-0.001142390860873066,0.0009791921664627167
14,4.4408920985006264e-17,-0.0012024048096191953,-0.0013627254509017694,-0.0033667334669338356,-0.002084168336673309,-0.002164328657314596,-0.0004809619238476781,0.008657314629258561,-0.0029659318637274223,-0.003687374749498962,-0.0004809619238476337,0.009699398797595227
15,0.006419939577039302,-0.0037009063444108704,-0.0030966767371600977,-0.004229607250755274,0.0024169184290030454,-0.0017371601208459263,0.002492447129909392,0.01631419939577039,-0.004003021148036234,-0.011253776435045304,-0.0020392749244712684,0.0219033232628399
16,0.0015173410404623721,-0.005130057803468269,-0.0024566473988439476,-0.0032514450867052293,-0.003468208092485581,-0.0030346820809249,-0.00036127167630062296,0.00867052023121384,-0.0026011560693641965,-0.01459537572254339,-0.00036127167630062296,0.02463872832369938
17,-0.0015086206896552268,-0.011063218390804642,-0.0022988505747126853,-0.006896551724138012,-0.005459770114942542,-0.004956896551724177,-0.002227011494252884,0.004166666666666608,-0.0024425287356322433,-0.01645114942528738,-0.0019396551724138345,0.01120689655172411
18,8.768084173609303e-05,-0.014028934677772931,-0.002192021043402037,-0.007628233231039028,-0.002367382726874201,-0.004559403770276216,-2.2204460492503132e-17,0.008154318281455474,-0.0038579570363875605,-0.026128890837352082,-0.0027181060938185064,0.01473038141166152
19,0.0007829491083079842,-0.011918225315354447,-0.0005219660722052488,0.004958677685950441,0.002870813397129246,-0.0021748586341887146,-0.0006959547629403762,0.013484123531970482,-0.005654632448890751,-0.0274902131361461,0.0030448020878643513,0.007046541974771681
20,-0.00022658610271903968,-0.008383685800604224,-0.0009818731117824608,0.0006042296072507946,-0.0012839879154078026,0.0006797583081571412,-0.0005287009063443815,0.0026435045317220853,-0.0001510574018126709,-0.010120845921450105,-0.00022658610271901746,0.008459214501510614
21,-0.0012445095168374999,-0.003879941434846246,-0.0005856515373352744,-0.0010980966325036868,-0.0004392386530014614,0.00014641288433381305,0.0010980966325036424,0.012737920937042468,-0.001171303074670571,-0.004685212298682284,-0.0006588579795021587,0.014055636896046853
22,0.00016214025131739974,-0.00340494527766515,-4.0535062829349935e-05,-0.0011349817592217093,-0.0001216051884880276,-0.0008917713822456097,-0.00044588569112280485,0.006890960680989067,-0.0005269558167815047,-0.0014187271990271366,-0.00012160518848804979,0.003121199837859789
23,-0.0003464703334776553,-0.003594629709831043,0.0003031615417930178,-0.0016024252923343197,0.001515807708964978,-0.0012559549588566199,-0.0003031615417929512,0.005500216543958469,-0.0003897791251623817,-0.004980511043741842,-0.0007795582503247634,0.0009527934170636909
24,0.002014010507880881,-0.012521891418563991,0.0005253940455341111,0.00026269702276704443,-0.00577933450087571,-0.00507880910683014,0.0007880910683012221,-8.756567425571848e-05,-0.0011383537653240072,-0.013134851138353798,0.0003502626970227185,-0.00945709281961471
25,0.001662817551963025,-0.018937644341801407,0.0,0.0031408775981523807,-0.0004618937644341736,-0.0011085450346420167,-0.0009237875288683917,-0.011270207852194014,-0.002124711316397243,-0.014872979214780613,0.0003695150115473389,-0.017090069284064646
26,0.0013523666416228376,-0.01314800901577764,-0.0016528925619834656,0.0003756574004507796,-0.0009767092411720802,-0.006461307287753603,-0.0027047332832456973,0.0016528925619834656,-0.002103681442524441,-0.02336589030803906,-0.0021788129226145703,-0.001427498121712989
27,-0.0017999307718933987,-0.005261336102457603,-0.00173070266528208,-0.0048459674627898686,0.001038421599169248,-0.0037383177570093464,-0.005607476635514019,0.005330564209068878,-0.005261336102457603,-0.020837660089996567,-0.00235375562478366,0.007684319833852515
28,0.0029662921348315497,-0.005303370786516814,0.0002696629213483126,-0.0011685393258426657,-0.0003595505617977501,0.0011685393258427101,0.0003595505617977945,0.0018876404494382547,-0.0006292134831460628,-0.003865168539325814,0.0008988764044944198,0.002606741573033755
29,-0.00019379844961235903,-0.008042635658914632,-0.0019379844961239455,-0.0034883720930231734,-0.0018410852713177661,0.0009689922480620172,-0.0032945736434107477,4.4408920985006264e-17,-0.0017441860465115422,-0.010077519379844867,-0.0020348837209301475,-0.0006782945736433455
30,0.002282608695652222,-0.009239130434782573,-0.0014130434782608115,4.4408920985006264e-17,-0.0031521739130434103,-0.002065217391304297,-0.004782608695652102,-0.00032608695652167616,-0.0057608695652173305,-0.020760869565217367,-0.0013043478260869046,-0.002826086956521712
31,0.0015325670498083977,-0.007115489874110636,-0.0009852216748768461,-0.013902572523262236,-0.007334428024083239,-0.013464696223316964,-0.0035030103995621785,0.002079912424739949,-0.007006020799124335,-0.019704433497536988,-0.0015325670498084643,-0.0005473453749316182
32,0.0035282258064515794,-0.0038306451612903692,0.005040322580645129,-0.01008064516129037,-0.0034274193548387453,-0.00907258064516132,-0.0006048387096774688,-0.0045362903225806715,0.0007056451612902804,-0.01008064516129037,0.0007056451612903025,0.001915322580645129
33,-0.00019408054342551218,-0.002328966521106257,-0.0002911208151382905,-0.009121785540999539,-0.001164483260553162,-0.007860262008733642,-9.70402717128005e-05,0.0035904900533721084,-0.004172731683648734,-0.006792819019893282,-0.0008733624454148936,0.008248423095584646
34,-0.0007707129094412623,0.00019267822736028782,0.000674373795761074,-0.006165703275529855,-0.0021194605009634106,-0.005876685934489423,0.0015414258188824804,0.00751445086705198,-0.0004816955684008084,-0.007225433526011571,0.0018304431599229121,0.006262042389210021
35,-0.004021937842778778,-0.0040219378427788,-0.001096892138939687,-0.0012187690432662768,-0.002803168799512501,-0.0054844606946983674,0.00024375380865326868,0.0030469226081657474,-0.00146252285191959,-0.007800121876904309,0.00048750761730651513,0.004265691651432068
36,-0.004468517264725791,0.003926878808395373,-0.003114421123899791,-0.000677048070413,0.0037914691943128132,-0.002437373053486813,-0.0035206499661476266,0.007853757616790791,-0.002437373053486791,-0.00920785375761679,-0.004197698036560604,0.017061611374407582
