,rexp,nuc,entrophy,fix,age,lt,ns,la,ndev
0,0.010457516339869244,0.001307189542483589,0.03137254901960777,-0.001307189542483722,-0.008496732026143872,0.008496732026143738,0.0006535947712418055,-0.0032679738562092055,-0.00065359477124185
1,0.000995024875621886,-0.015920398009950244,0.000995024875621886,-0.004975124378109474,-0.006965174129353246,-2.2204460492503132e-17,-0.0029850746268656582,0.000995024875621886,-0.000995024875621886
2,-0.0025000000000000135,0.0,-0.003749999999999987,-0.0025000000000000356,-0.00125000000000004,0.01499999999999999,-2.2204460492503132e-17,0.01749999999999996,0.0037499999999999643
3,0.0,0.02237762237762233,0.011188811188811144,-0.0013986013986013956,-0.005594405594405605,0.015384615384615353,0.008391608391608374,0.020979020979020935,0.008391608391608374
4,-0.008144796380090469,0.011764705882352988,-0.002714932126696823,-0.0036199095022624306,-0.0009049773755656076,0.009049773755656165,-0.004524886877828038,0.014479638009049788,-0.004524886877828038
5,0.003076923076923066,2.2204460492503132e-17,0.003076923076923066,-0.001025641025641022,0.002051282051282066,0.031794871794871817,-0.001025641025641022,0.05743589743589748,0.002051282051282044
6,0.01466666666666665,0.005333333333333301,-0.008000000000000052,0.0026666666666666393,0.0,0.021333333333333294,0.0,0.018666666666666654,0.007999999999999941
7,0.001754385964912264,-0.015789473684210575,-0.015789473684210575,0.0,-0.015789473684210575,0.00877192982456132,-0.015789473684210575,-0.00877192982456143,-0.0035087719298245723
8,-0.01764705882352937,0.004411764705882404,0.007352941176470629,0.0014705882352941569,-0.020588235294117595,0.032352941176470654,-0.005882352941176427,0.05882352941176474,0.00882352941176474
9,0.007287449392712575,-0.0016194331983805821,-0.0008097165991902688,-0.012955465587044523,-0.00485829959514168,0.010526315789473694,-0.0008097165991902911,0.03886639676113361,-0.017813765182186202
10,-0.002752293577981657,0.00550458715596327,-0.000917431192660545,-0.00183486238532109,0.0073394495412843815,-0.0027522935779816793,0.000917431192660545,0.00366972477064218,-0.002752293577981635
11,0.0032258064516129,0.0,0.0,-0.0010752688172043002,0.0,0.0064516129032258,0.005376344086021501,0.0021505376344086004,0.009677419354838701
12,-0.010480349344978102,-0.015720524017467173,-0.008733624454148404,0.004366812227074246,-0.0043668122270741575,-0.019213973799126573,-0.006986899563318705,-0.02882096069868991,-0.015720524017467173
13,0.019834710743801675,-0.007438016528925595,0.005785123966942152,-0.0016528925619834656,-0.0008264462809917328,-0.0008264462809917328,0.02066115702479341,0.0041322314049586865,0.028099173553719027
14,0.00416666666666674,0.0006944444444445085,0.032638888888888926,-0.0006944444444444198,0.005555555555555603,0.0027777777777778347,0.026388888888888927,-0.00694444444444442,0.022222222222222254
15,-0.0009615384615385247,0.008653846153846123,0.008653846153846123,-0.0028846153846154633,0.00288461538461533,0.024038461538461453,0.006730769230769207,-0.012500000000000022,-0.0009615384615385026
16,-0.027659574468085136,0.00851063829787233,0.021276595744680837,-0.0021276595744681216,-2.2204460492503132e-17,-0.023404255319148935,-0.012765957446808529,-0.004255319148936221,-0.023404255319148935
17,0.009708737864077643,0.0019417475728154888,0.0174757281553398,0.003883495145631022,0.003883495145631022,0.021359223300970863,-0.0038834951456311107,0.017475728155339775,-0.0019417475728155775
18,-0.03816793893129768,-0.009160305343511466,-0.012213740458015265,0.0,0.021374045801526752,-0.004580152671755711,-0.009160305343511466,0.032061068702290106,-0.02290076335877862
19,-0.0024691358024691466,0.06790123456790118,0.043209876543209846,0.011111111111111094,0.01851851851851849,0.033333333333333326,0.0012345679012345733,0.05555555555555554,0.016049382716049387
20,-0.016289592760181028,0.019909502262443413,0.009049773755656076,0.0009049773755656076,0.03438914027149318,-0.009049773755656122,0.0,0.04253393665158369,-0.00633484162895932
21,-0.000921658986175089,0.04608294930875578,0.03410138248847931,0.011059907834101402,0.023963133640553025,0.0009216589861751334,0.011981566820276535,0.05437788018433183,0.003686635944700467
22,0.0009569377990430672,0.013397129186602897,0.024880382775119635,0.0,0.0009569377990430672,0.010526315789473694,0.010526315789473717,0.05550239234449765,0.0009569377990430672
23,-0.009876543209876566,0.0061728395061728,0.0012345679012345512,0.0,0.004938271604938227,0.01975308641975306,-0.008641975308642014,0.033333333333333284,0.004938271604938227
24,0.0,0.021311475409836023,0.01311475409836067,0.0049180327868852515,0.07868852459016389,0.022950819672131174,-0.0049180327868852515,0.0049180327868852515,0.0
25,-0.0036144578313253685,0.026506024096385517,-0.006024096385542177,-0.004819277108433795,0.04337349397590358,-4.4408920985006264e-17,0.01084337349397586,0.027710843373493943,0.007228915662650581
26,0.005957446808510647,0.014468085106383,-0.0008510638297872352,0.0008510638297872352,0.026382978723404272,-0.009361702127659587,0.012765957446808529,0.005106382978723412,-0.003404255319148941
