,lt,nuc,ns,rexp,sexp,ld,age,fix,entrophy,la,ndev
0,0.006179775280898902,-0.004494382022471899,0.005617977528089901,0.0,0.017977528089887663,-0.0050561797752809,0.0,0.0,0.0,0.13820224719101126,0.0
1,0.0025000000000000356,0.0,0.0008333333333333526,0.0,-0.005833333333333313,0.0,0.0,0.0,0.0,0.1441666666666667,-0.006666666666666643
2,-0.0011235955056179137,0.010112359550561823,0.007865168539325862,0.016853932584269704,6.661338147750939e-17,0.007865168539325862,0.010112359550561844,0.0,0.013483146067415764,0.10786516853932589,0.0011235955056179802
3,0.010606060606060596,0.0,0.002272727272727271,0.006060606060606055,-0.011363636363636354,-0.0030303030303030277,-0.0015151515151515138,0.012878787878787868,-0.004545454545454542,0.1810606060606061,-0.004545454545454542
4,0.03255813953488369,0.022674418604651136,0.0005813953488372104,0.005813953488372103,0.024418604651162745,0.05813953488372092,0.009883720930232553,-0.0005813953488372104,0.0,0.059302325581395345,0.0
5,-6.661338147750939e-17,-0.019230769230769273,-0.02019230769230773,-0.02980769230769238,-0.018269230769230815,-0.04230769230769236,0.0009615384615384026,0.0,-0.0057692307692308155,0.03557692307692303,-0.004807692307692357
6,0.03777777777777787,0.04555555555555559,0.004444444444444496,0.01555555555555561,0.0255555555555556,-0.029999999999999936,0.003333333333333388,0.0,0.0011111111111111293,0.20222222222222225,-0.0011111111111110628
7,0.03831775700934585,0.034112149532710315,0.005607476635514042,0.008411214953271063,-0.007476635514018648,0.04252336448598133,-0.00046728971962612943,0.0014018691588785436,0.030373831775700987,0.1476635514018692,-0.001401869158878477
8,-0.008444444444444454,-0.03111111111111111,0.015111111111111098,0.02977777777777777,0.01777777777777778,-0.04355555555555555,-0.013333333333333353,0.007555555555555538,-0.011111111111111138,0.03422222222222221,-0.00488888888888892
9,-0.01097560975609757,-0.007317073170731714,0.0012195121951219523,0.0,-0.009756097560975618,0.0731707317073171,-0.0024390243902439046,-0.02682926829268295,-0.0012195121951219523,0.012195121951219523,-0.01585365853658538
10,0.02413793103448274,0.034482758620689634,0.0,0.013793103448275867,0.017241379310344796,0.08965517241379309,0.010344827586206872,0.0,-0.017241379310344862,0.08965517241379309,0.0
11,0.03194444444444446,0.03055555555555558,0.0,0.004166666666666652,0.03333333333333335,0.03055555555555558,0.0,0.00833333333333337,0.009722222222222233,0.07500000000000002,0.008333333333333392
12,-0.05039682539682535,0.05634920634920639,-0.014285714285714235,0.0,0.030952380952381,0.057936507936507974,0.0007936507936507908,0.0,-0.007142857142857095,-0.021428571428571373,-0.003968253968253954
13,-0.011067193675889353,0.0,0.00039525691699604515,0.0,-0.002371541501976271,0.0039525691699604515,0.007509881422924902,0.0015810276679841806,0.0,0.10513833992094859,-0.0015810276679841806
14,0.0648648648648649,0.06283783783783785,-0.011486486486486447,0.0047297297297297595,0.052027027027027065,-0.002702702702702675,0.0033783783783783994,0.001351351351351382,-0.014864864864864824,0.10000000000000005,-0.02297297297297296
15,0.04937238493723846,0.03640167364016731,-0.02803347280334729,0.025104602510460206,0.017154811715481146,-0.005020920502092107,0.020920502092050163,-0.0020920502092050654,0.025104602510460206,0.10292887029288696,-0.01715481171548121
16,0.00390625,0.001171875,0.0,0.004296875,0.000390625,0.03828125,0.00546875,-0.00078125,0.005078125,0.082421875,-0.007421875
17,-0.011057692307692334,-0.00528846153846152,0.0,0.007211538461538436,0.0,0.033653846153846124,0.0009615384615384581,0.0,0.0019230769230769162,0.09807692307692306,0.0014423076923076872
